x,Z,T,rho,PV,SourcePV,psi,mu,Cps,alpha,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.03118,294.0,1.1668430261809721,6.342244716047987e-10,1.5841205969266758e-08,1.1515845311433227e-05,1.8002610746627468e-05,1047.0370815813385,2.1711367531773996e-05,2.526356543208005e-09,-1.371928994220016e-16,-3.08914731964769e-16,0.2256471080959008,1.415042805946396e-14,3.40416254277611e-11,3.391001463783569e-15,2.557023282915273e-14,8.305313601273484e-16,-1.271175654329655e-30,1.64777880173714e-15,2.196812053069121e-30,4.67902397040269e-16,0.03117999987208984,2.111842853732544e-12,3.09054631544946e-13,-5.267300887403958e-23,4.713983055424107e-15,-1.337414307153722e-32,7.789162585703787e-24,-7.045023613671104e-17,-1.068745908843945e-14,9.697282390435392e-17,1.746562873146437e-34,1.646663160108804e-15,9.771666892362e-30,4.388613180523197e-16,-2.699146153781403e-31,1.209242098681938e-16,2.905584800030424e-17,-9.18390621393056e-15,-2.652312280708544e-16,3.492104488160733e-16,-3.420911263474976e-16,-1.024082495633573e-33,-6.365225678886496e-16,2.578398538378306e-14,-2.602914829038355e-17,-2.319983682803814e-15,-7.74326975482837e-16,1.808881484484089e-15,-1.072542527323032e-15,-2.569031436271047e-31,-2.117173548791011e-19,5.223837222225216e-22,3.941410614576735e-16,-3.100143788073859e-17,0.7431728894691351,-1.606110301887185e-67,6.921285454119764e-20,-2.678207644277068e-17,-4.92678311199066e-28,-1.826642385156761e-16
0.008,0.03118,294.0000120186353,1.1668426656662263,5.982208891833506e-09,3.4358082600271964e-14,1.1515841753429323e-05,1.8002611222839318e-05,1047.0373574145933,2.1711390447776527e-05,2.32123797459424e-08,-1.195054010601067e-23,-6.384676032968899e-15,0.2256471041394604,1.198108317124682e-17,1.000644582454588e-09,1.079660985636045e-13,8.433491612472034e-13,4.720586244727733e-23,-2.324708141743357e-36,1.979299902180135e-21,6.326092109847893e-29,7.989219283309694e-15,0.03117999853716727,6.735932587425225e-11,1.28752844626416e-11,-2.202092659079753e-21,3.931654553759631e-13,-5.676200469371015e-31,3.305511324362617e-22,2.012695538416597e-14,-3.538178767247658e-22,1.385474772655371e-15,6.949359912603574e-33,7.557435449216808e-14,4.299305968173723e-28,4.724687667619384e-14,-7.112376112480894e-30,2.622349307086361e-15,2.93832890389861e-17,-2.801529866774845e-16,-6.026385604510813e-20,3.621314696312058e-16,-3.377212338012832e-16,-3.09416198858817e-32,-2.04557647093074e-14,2.646747365691254e-14,7.19009800712447e-17,-2.315716633416558e-15,-7.20020739268506e-23,1.811135890870625e-15,-1.072537386519625e-15,-3.343926277433199e-36,3.556393297670061e-19,4.098135298976289e-21,3.983885308084773e-16,-1.290859336337174e-15,0.7431728730286167,-1.215133731810936e-66,6.923865296047671e-20,6.582484407182724e-18,-2.41216577987893e-26,4.020748062112703e-16
0.016,0.03118,294.0003665071579,1.1668383776825593,5.952815885011272e-08,-2.010985515970124e-20,1.151579943432084e-05,1.8002626903745002e-05,1047.0399413234727,2.1711631518929533e-05,2.132774893516224e-07,-2.429629063672326e-26,-4.511357800697175e-15,0.2256470584234898,-2.319271375709412e-18,2.941334382764842e-08,3.892288308588496e-12,2.705378345470299e-11,2.724250862518742e-30,3.87811698673619e-41,2.088383911801803e-27,-1.267820653702994e-32,1.11388802443903e-14,0.03117997828959059,2.149150266109382e-09,5.362919571252196e-10,-1.8053897156861e-26,1.674112626114365e-11,-2.773020487807488e-29,1.417656356862607e-20,8.867815817287695e-13,-1.181364004763737e-29,5.218393698859856e-14,-5.454404451946988e-32,3.10116441868154e-12,-6.946508908896928e-27,2.124305897058382e-12,-2.007794587356204e-28,1.245521911056124e-13,4.534411103534907e-17,-8.64883731299361e-18,-1.394619457095724e-23,6.21475074569889e-16,-2.061262330500938e-16,-6.290818072107567e-35,-1.969850509232103e-14,5.232535968804088e-14,4.187000448603269e-15,-2.309861837916338e-15,-6.765111659548601e-30,1.907538980377298e-15,-1.072536212596955e-15,5.660752849071671e-41,2.409333610204708e-17,1.537044071487633e-19,5.763785878738849e-16,-1.290606752314222e-15,0.7431727178565953,-5.241191056788694e-66,7.075181516659888e-20,1.914568787428409e-15,-6.959140344711117e-25,2.916386734629823e-14
0.02,0.03118,294.0043314789274,1.1668122763115487,2.9944216158755085e-07,-3.996936644344006e-19,1.1515541833817406e-05,1.8002807885975855e-05,1047.0497178754356,2.1712829790187325e-05,8.919114968265576e-07,-2.139496123914038e-26,-3.601431695010328e-15,0.2256467819300966,-1.142605108621982e-18,3.461582255932915e-07,4.955037585080968e-11,3.453491258093057e-10,3.334135642443209e-37,-9.809251739041824e-42,-4.648404273326117e-27,-2.885270327409055e-31,9.393823813525075e-14,0.03117981992870038,2.730966237267187e-08,8.778828312422638e-09,-2.277350703209203e-25,2.772166075217059e-10,-3.610153660938792e-28,1.52273862612385e-18,1.494037255125564e-11,-8.156950038095692e-37,8.095450153404459e-13,-4.07428720614044e-31,4.991413808070451e-11,-9.322290369386872e-27,3.69411988641096e-11,-2.486841550395154e-27,2.36854962655948e-12,3.390871579702756e-16,-5.410320042717866e-19,-2.437812076177367e-25,2.605791463578281e-15,1.297028923685969e-15,-5.540459485554605e-35,-3.259255879686038e-15,4.223839685735098e-13,6.954681211699331e-14,-2.288446817544277e-15,-1.328253612474567e-36,3.465796818960075e-15,-1.072520865314087e-15,-1.535092896541562e-42,3.994962532049094e-16,2.519672721227327e-18,3.392188876859522e-15,-1.287599065231816e-15,0.7431721232047079,-8.642060432082706e-66,1.03760749196631e-19,4.306926975755931e-14,-8.948275199771951e-24,5.632767504169348e-13
0.022,0.03118,294.0274951344819,1.1666988111287608,1.06027218128914e-06,8.229891724436788e-14,1.151442201952885e-05,1.8003874894513295e-05,1047.072710041758,2.171715612437344e-05,2.2730843766758e-06,1.862499865048563e-24,-3.02408685882794e-15,0.2256455262292933,3.096647559544502e-17,2.190811506795872e-06,3.36485577081442e-10,2.357481397639532e-09,8.626536766278073e-44,1.473872482547338e-41,-3.722910862419519e-26,5.513497938121784e-29,5.86461374015899e-13,0.0311790283413392,1.856403501025318e-07,7.573720492079186e-08,-1.091488953650363e-24,2.417359249534065e-09,1.95279713924193e-27,6.542760548195711e-17,1.323953709711127e-10,5.182535024974024e-39,6.644501648569988e-12,1.012606976760805e-28,4.237582758688283e-10,2.182508108269323e-23,3.374910365527468e-10,-1.513362416470312e-26,2.35780533382745e-11,3.115447325479689e-15,-6.632164116512668e-20,-1.417737796056124e-24,1.069321600285202e-14,1.025839276463511e-14,4.828019533463732e-33,1.010794858045646e-13,3.162620641039652e-12,6.049219402327897e-13,-2.165364725676476e-15,-4.048073247440944e-39,1.644868421283648e-14,-1.072391070200714e-15,3.220859229713335e-41,3.461677207807468e-15,2.181900079209262e-17,2.636190358395308e-14,-1.264215877077947e-15,0.7431707141100645,-1.076746597639935e-65,4.684830717785391e-19,4.971901017498918e-13,-6.385555875534165e-23,5.655918374848367e-12
0.024,0.03118,294.2155757536086,1.1658838440090655,5.50292888761555e-06,5.597689017801616e-12,1.1506378919408491e-05,1.8012561233313685e-05,1047.1669703517555,2.174504161052791e-05,6.480573690689554e-06,2.768549877324659e-22,-1.524882573572223e-15,0.2256358101217132,2.096182977727078e-15,1.712465337793832e-05,2.83826699218724e-09,1.998236537868606e-08,2.354163951617338e-50,-4.461457712224374e-40,3.399779819120566e-25,2.916777691843685e-26,4.584609841028925e-12,0.03117304990271215,1.566541961931046e-06,8.230971653025548e-07,3.902033070147299e-22,2.65685431613522e-08,3.388303855831395e-24,4.258551377652863e-15,1.479994334127248e-09,3.681072040617457e-36,6.851182176115148e-11,7.261072696177453e-26,4.527848636114911e-09,9.824077011709036e-21,3.895932107103373e-09,1.588643160324336e-24,2.97850721961302e-10,3.901821263537817e-14,-8.266551952829387e-21,-5.645330096276424e-24,5.732997818921014e-14,8.445893660692647e-14,7.236324756725695e-31,1.01880567416647e-12,3.112095910432129e-11,6.628853052884622e-12,-1.094849848575648e-15,1.755084966597976e-37,1.649549886145338e-13,-1.070889241407137e-15,3.788311572718953e-40,3.777733721645856e-14,2.380927201304494e-16,2.83768661456217e-13,-1.005247866206657e-15,0.7431650853266395,-1.280259837287965e-65,5.967445175239611e-18,7.327934132184548e-12,-3.406756326749636e-22,7.20760056863829e-11
0.025,0.03118,294.811098871722,1.163430440688746,1.760588166523116e-05,8.460626624912136e-11,1.1482165711213876e-05,1.8040066950584135e-05,1047.3604183716313,2.182515978250862e-05,1.180869997910744e-05,8.945993103331261e-21,1.47585499358512e-15,0.2256039822532014,3.121947408847852e-14,6.426993431225195e-05,1.140128488907063e-08,7.997905434710164e-08,-3.856929245429654e-55,1.255235708888033e-39,3.378452788512678e-23,1.633810281283962e-24,1.72249497552876e-11,0.03115487738568981,6.251020302976082e-06,4.041124540563835e-06,2.947676775070411e-20,1.316610666076082e-07,2.543386870877532e-22,6.412126924355013e-14,7.439311238581336e-09,2.722487860031637e-34,3.219629734291498e-10,5.292112027487385e-24,2.191706200331789e-08,6.883669609463982e-19,2.012199449852801e-08,1.402817978177046e-22,1.660551712475866e-09,2.17398150988638e-13,-1.936435559165248e-21,6.089893838316291e-23,1.639596991933403e-13,3.23784994890657e-13,2.400397846542713e-29,4.190518842468e-12,1.414100290311381e-10,3.277081992432686e-11,2.550803135155751e-15,1.413065522269609e-35,8.197303137875783e-13,-1.064205506732204e-15,3.430939087178471e-39,1.86111499102518e-13,1.172965744045569e-15,1.396446245665056e-12,1.072058890084775e-16,0.7431544944293824,-1.323700541774183e-65,3.904967972765708e-17,4.666740248652595e-11,1.945060124249521e-21,4.048342957583911e-10
0.0255,0.03118,295.900492478017,1.1590435565379416,3.8536460378212574e-05,4.976749640292858e-10,1.143887053084571e-05,1.8090312021709893e-05,1047.6488381846477,2.1966841159135776e-05,1.650647563393262e-05,9.150091932330243e-20,5.974930635556655e-15,0.2255423707556878,1.786143135072321e-13,0.0001502466954908178,2.836637489842794e-08,1.967467399917653e-07,-1.189867618461292e-54,1.993698185419886e-38,4.508593771376429e-22,2.191855065812683e-23,4.030192856832634e-11,0.03112247415973584,1.534918843366881e-05,1.175587253783816e-05,4.937478784536642e-19,3.859304817773973e-07,4.302163563556423e-21,3.750658492009e-13,2.206840836383828e-08,4.830653527779292e-33,9.031603348933463e-10,8.896861495672316e-23,6.300644938566707e-08,1.21766557760857e-17,6.107695948930789e-08,2.615887450492665e-21,5.377043186552505e-09,7.038934411243905e-13,-7.597620549966168e-22,5.973197801918165e-22,3.122435535239518e-13,7.68491968550532e-13,2.575231770730165e-28,1.053904155817145e-11,3.858192530094593e-10,9.588416887897613e-11,9.658546848859356e-15,2.616090783888317e-34,2.422735218060563e-12,-1.04771379146306e-15,6.738825667363179e-38,5.429666049483193e-13,3.422038003590755e-15,4.073271793059038e-12,2.773706788100691e-15,0.743140531346184,-1.323485030936056e-65,1.52408568115008e-16,1.694904731817956e-10,2.456493196249639e-20,1.319249514175722e-09
0.026,0.03118,298.9064510182112,1.1471925921755395,9.492361259631477e-05,3.4820543860134377e-09,1.132191060622294e-05,1.8228448263067828e-05,1048.3718413050346,2.2353917767778296e-05,2.356777588988332e-05,1.274903896408389e-18,1.724255720482536e-14,0.2253621182883729,1.155943877655198e-12,0.0003865135769403196,7.909636034587023e-08,5.367732984659449e-07,9.086703624903889e-51,7.319000385504087e-36,7.36569734905033e-21,3.672266501569902e-22,1.036892668436065e-10,0.03103479060855458,4.181674720287285e-05,3.884056141495849e-05,1.061931205133617e-17,1.285577374531755e-06,9.318340782210553e-20,2.65962726580029e-12,7.451529444746177e-08,1.302800771508498e-31,2.863531501107469e-09,1.993620143566702e-21,2.053713629434625e-07,2.583984101200119e-16,2.117328661066678e-07,6.43364638467056e-20,2.004363674240097e-08,2.623776633360532e-12,-2.793288569504717e-22,5.921533739087282e-21,6.351769648917314e-13,2.011348818792144e-12,4.085833274159695e-27,2.972739130120856e-11,1.184937067010439e-09,3.188806813646097e-10,3.040425844935266e-14,7.281033450902919e-33,8.15488918865603e-12,-9.883308856846333e-16,1.075798902897568e-35,1.799810389673906e-12,1.134327193342179e-14,1.350105053408583e-11,1.214024801535912e-14,0.743109929126489,-1.315384490674816e-65,7.234338595425496e-16,7.186527394527311e-10,3.112737298627841e-19,4.952920379591176e-09
0.0265,0.03118,307.101061393206,1.1161935958865936,0.0002464029910854022,2.6167154493056335e-08,1.1015974299398903e-05,1.860144585598133e-05,1050.257245342832,2.3416443057387227e-05,3.407979113406e-05,2.050528934584936e-17,5.10577422067015e-14,0.2248394879698701,7.103324664466662e-12,0.001025579597959038,2.351743488877089e-07,1.511327122886281e-06,2.457278088928834e-47,1.258228428867817e-33,1.19054028420796e-19,6.168914475570968e-21,2.79029751280391e-10,0.03080017001854353,0.0001178697912943551,0.0001325928704299673,2.23425223171827e-16,4.419357289529858e-06,1.952247993098066e-18,2.02869819890548e-11,2.596468211039731e-07,5.386337445696081e-30,9.385200007524085e-09,4.84347851273575e-20,6.915777257891936e-07,4.985219778719483e-15,7.580651678104411e-07,1.602529293282197e-18,7.70330284588545e-08,1.008378948613284e-11,-8.250055745437851e-23,6.506626008919567e-20,1.330658510075446e-12,5.432619204019661e-12,9.236509650919391e-26,8.983816735539697e-11,3.75733630168055e-09,1.095766623904183e-09,9.020275381089576e-14,2.958529559446992e-31,2.833060383210578e-11,-7.778860604300673e-16,1.650080105880364e-33,6.164522995460252e-12,3.885179243688366e-14,4.624142025990079e-11,4.463481028803907e-14,0.7430422307386533,-1.303069170472955e-65,3.98701625719908e-15,3.138225782142098e-09,5.326232813078821e-18,1.917007503220204e-08
