x,Z,T,rho,PV,SourcePV,psi,mu,Cps,alpha,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.040534,294.0,1.1584026604502988,2.8634337701826145e-10,2.913535367465555e-06,1.1432545378241284e-05,1.7902212370435513e-05,1058.3154517330063,2.1740239908978377e-05,1.15306545392523e-09,-7.912457978991686e-15,-1.325540203562989e-14,0.2234684755056154,-3.343119786239562e-13,1.619081253291334e-12,-8.02685290191346e-15,-1.144757938633716e-13,1.713843412734383e-13,-1.125343344825017e-29,2.324358931545447e-14,1.200005799439289e-28,6.926893696121634e-16,0.04053399992714097,1.403301263563872e-13,7.383921046501708e-15,-2.300268661819786e-21,-2.883802129746814e-15,1.178601690859521e-31,2.458951799676439e-25,-6.842065331965649e-15,-1.1469194764345e-13,7.518636357811441e-16,2.288941806400135e-33,-1.296639969157465e-14,-8.006829353910355e-29,3.843672035152283e-15,-6.890724174085883e-30,4.533438032353956e-16,2.585264291007e-17,-6.449951417827416e-13,7.083068850012035e-13,2.639465396720153e-15,-9.292614488014278e-16,-2.936675178664409e-30,5.842848096040381e-15,-3.559312223721226e-14,9.04288366295131e-16,-3.113817908132561e-15,2.55156927680682e-15,-1.408493392572393e-14,1.527098197334321e-14,4.736245008057845e-31,-1.591277501152133e-18,2.699930080069313e-19,-2.670204389991127e-15,7.586669681708418e-17,0.735997523412799,-3.651629888497232e-70,2.375454686607571e-17,8.603716353492389e-16,-6.938319780639171e-28,-7.702289531641635e-15
0.004,0.040534,294.0000007560428,1.1584024682331355,3.455266837805325e-09,7.397717717810103e-12,1.1432543481205377e-05,1.7902212358054924e-05,1058.3156197838293,2.1740253039513227e-05,1.387384782338597e-08,-4.935415324403954e-20,-3.63975774566131e-13,0.2234684731465713,1.874571719459385e-15,6.350539345945185e-11,-3.407449387813523e-13,-5.117208628151895e-14,5.275555135687642e-20,-7.974389057951669e-37,1.51521473426998e-19,4.608394480763363e-27,3.475468615114874e-13,0.04053399910249088,5.96957839172899e-12,4.109449857609649e-13,-1.285544252098152e-19,2.902549294442232e-14,6.681671129683455e-30,1.492805819614244e-23,-4.714067261601838e-15,-2.065530583500444e-20,9.020252742829482e-16,1.216944822346212e-31,-9.038179344074618e-15,-4.389082644543778e-27,7.677665242785857e-15,-2.416788610904719e-28,5.316880811970707e-16,2.58690424501461e-17,-9.361728077285275e-14,8.698470552450529e-16,2.662607959768788e-15,-9.27731848908997e-16,-1.258702438858026e-28,2.50334182319147e-13,-3.548748714499502e-14,9.056353410360238e-16,-2.952476248327093e-15,1.28874037644174e-21,-1.408373820628226e-14,1.527104289509609e-14,-8.895811617155479e-37,-1.498587110429673e-18,2.71004541927744e-19,-2.669314159689266e-15,4.219629229718869e-15,0.7359975138074685,-1.976976603562581e-69,2.375457815644104e-17,8.630429155083498e-16,-4.549354687413715e-26,-7.66150489260604e-15
0.008,0.040534,294.0000300587159,1.1584000753390424,4.1960645026576284e-08,9.892317434551558e-19,1.1432519865176828e-05,1.790221314215716e-05,1058.3176462081137,2.1740413556831394e-05,1.6693225591251e-07,-2.157930333187285e-24,-4.068159824237115e-13,0.2234684440822247,-1.975438787786402e-16,2.472668949899213e-09,1.258345259627496e-12,2.654473926413264e-12,1.642612696433767e-26,-2.02461120983681e-39,9.65873345415741e-25,2.978188956546947e-32,2.76379004233878e-13,0.04053398840637962,2.468715607114915e-10,2.107326435929504e-11,-2.669001280522711e-25,1.313130208302679e-12,-3.525669134174438e-28,1.347598297459839e-19,1.173567864178762e-13,-3.743706918340045e-27,8.81173936910802e-15,-3.292929121245528e-31,2.058157600583932e-13,1.910071114189983e-24,2.351256056435033e-13,-3.044579244435171e-27,5.638961364884251e-15,2.693812075125782e-17,-1.364197399325084e-14,1.081767227889287e-18,3.279469460760244e-15,-8.663334018641835e-16,-5.521684467394263e-33,8.084814578506478e-14,-3.01550991723613e-14,9.816302556740522e-16,-2.943805996397547e-15,6.56055680122889e-28,-1.401539079636482e-14,1.527106982845555e-14,-2.623786065835729e-39,3.682454009033117e-18,3.275454449317307e-19,-2.619718035008e-15,4.219756092900398e-15,0.7359973978328215,-1.045787007547973e-69,2.375704932970213e-17,1.067449343731912e-15,-4.445665577679e-24,-4.978550566444553e-15
0.01,0.040534,294.0004655955111,1.1583877911392082,2.2608146264091662e-07,-1.5389970248648287e-18,1.1432398629550532e-05,1.7902230609232447e-05,1058.327108688397,2.1741195382410904e-05,8.766760253143067e-07,-1.230154386822594e-23,-3.889700960506676e-13,0.2234682983000869,-2.006204801255357e-16,3.821040103485732e-08,2.691741090875275e-11,4.63586110045485e-11,1.069447973159384e-32,-4.106105259783105e-41,-4.232582476947624e-26,-7.970937349011329e-29,4.634938497604525e-13,0.04053392769667979,4.119985045282855e-09,4.548981061710854e-10,-2.461077226884561e-24,2.861038948185307e-11,-7.531884089111603e-27,4.288902689051017e-18,2.758560543867982e-12,-1.391593793121843e-33,1.660406250626688e-13,-7.158589101551052e-30,4.639476253608168e-12,3.560178933689115e-23,5.323498787720357e-12,-5.557315084466415e-26,1.31131806437352e-13,5.320684664291062e-17,-3.519816200743727e-15,2.808897731520189e-21,9.521957208498064e-15,6.678397096832612e-17,-3.13735265438938e-32,8.714753900025959e-14,7.147622209350943e-14,2.591176351886747e-15,-2.82219789031314e-15,6.881576476426823e-34,-1.254103492746112e-14,1.527146668288624e-14,-3.402571748794865e-41,1.129306935919834e-16,1.519776074376513e-18,-1.574537624507942e-15,4.222571697587397e-15,0.7359968544267058,2.168859194012799e-69,2.38438803524086e-17,6.95848592333937e-15,-9.112942579637661e-23,6.154203441433651e-14
0.011,0.040534,294.0038109676188,1.1583474073351543,7.404156759668095e-07,-2.0654200317662342e-17,1.143200007239234e-05,1.7902378205160727e-05,1058.351906095059,2.1743482193975512e-05,2.699697445530812e-06,-5.57877934443503e-23,-3.444353748551613e-13,0.2234678344359839,-1.019569786760425e-16,3.122091739900439e-07,2.392089000129952e-10,4.102551779307409e-10,1.453235515729936e-38,5.654815930195867e-40,-3.810557487614553e-25,-4.885160790859987e-28,2.217814290812483e-12,0.04053369179382883,3.622353969171061e-08,5.11765455974322e-09,-2.432193632920885e-23,3.255770886207289e-10,-7.448451761655601e-26,2.031534085189803e-16,3.199236566524244e-11,-5.648519378865662e-39,1.768049663156709e-12,-3.970314903509123e-29,5.149394367417233e-11,3.692677779716388e-22,6.349737482093481e-11,-5.241105563450475e-25,1.704277903519689e-12,3.825050609430013e-16,-1.464052866316013e-15,-4.814982005616371e-23,4.266893611319267e-14,7.393470554457123e-15,-1.422974080402888e-31,3.191675965026541e-13,1.065495132560135e-12,2.003675259978796e-14,-1.812133901567035e-15,-3.437363197865814e-37,3.729810915532952e-15,1.527642320001056e-14,-4.262756474241829e-40,1.292060508629228e-15,1.438767397068426e-17,9.705422818841144e-15,4.253691491996596e-15,0.7359954193925206,4.018905958209406e-69,2.518706390009118e-17,9.332207615518232e-14,-8.944622255044428e-22,9.028233972178375e-13
0.012,0.040534,294.0391787935472,1.158105239705094,3.0979359345370254e-06,2.6260068850088225e-11,1.1429610063706819e-05,1.7903984064392034e-05,1058.4501744696092,2.1754930298749347e-05,9.550782862837882e-06,1.251882656778385e-21,-5.72615487314954e-14,0.2234650920775164,7.702877718621646e-15,3.204455054528061e-06,2.652158942804506e-09,4.571264339168345e-09,2.057738117498421e-44,3.418152250503419e-39,8.393456020901187e-24,4.703004005379476e-25,2.094234108344577e-11,0.04053201149865438,4.017236094813041e-07,7.349141082814501e-08,2.060610042577168e-22,4.732017398091089e-09,3.86391868591455e-24,1.974981101592383e-14,4.731554150865747e-10,4.7198485769853e-36,2.406567476014737e-11,4.314475971245058e-26,7.273065964727778e-10,2.94598949593185e-20,9.698856652368961e-10,-5.958691525276531e-25,2.852219638060256e-11,5.996160637874276e-15,-6.072338101981439e-16,-4.791156411485654e-23,2.883991068061383e-13,8.654182696380725e-14,3.197922089700194e-30,3.030527935680657e-12,1.435907874594339e-11,2.779670203016702e-13,9.742263705914261e-15,2.618927239754596e-36,2.485651342355591e-13,1.535345883017e-14,-3.04655050981553e-39,1.865351479309058e-14,2.038540934103646e-16,1.757893892753344e-13,4.71207973008852e-15,0.7359896517359026,4.433932790251335e-69,5.224666607484411e-17,1.810222097069214e-12,-2.086702008890988e-21,1.536912970158028e-11
0.0125,0.040534,294.183735404979,1.1573759259087515,8.401085641091034e-06,6.409637016330713e-10,1.1422412296163344e-05,1.791060864271241e-05,1058.621187185351,2.1783811370284285e-05,2.006101940211916e-05,7.120743805886676e-20,7.957478104564619e-13,0.2234565690503603,1.87044701944586e-13,1.501167275353677e-05,1.325418664513612e-08,2.292109654078026e-08,-1.704873721325564e-49,1.038349098447634e-37,1.153802759156458e-21,5.305983723345275e-23,9.735748741581774e-11,0.04052638141179907,2.007580899324603e-06,4.579362338967246e-07,4.52863199017366e-20,2.979213386931223e-08,6.421780956786263e-22,4.653173596686768e-13,3.024251877838011e-09,6.912451173556082e-34,1.43209327837939e-10,6.44191452517182e-24,4.466338771409902e-09,3.281051959840402e-18,6.377817670659947e-09,2.013214112676399e-22,2.032719634290181e-10,4.257565425183082e-14,-3.574721912642907e-16,4.540248418485984e-21,1.002233065797132e-12,4.168666766007e-13,1.830425151490213e-28,1.506137886774441e-11,8.26345755296517e-11,1.739937767886842e-12,6.073812573648633e-14,1.766311002581132e-34,1.660376283471467e-12,1.580444422064126e-14,1.805029913025445e-37,1.166633558207515e-13,1.273440786225159e-15,1.113373283207521e-12,7.292759270790606e-15,0.735979430818308,3.940871369909992e-69,2.604362465599541e-16,1.482130804296699e-11,1.809257686974719e-19,1.10437839794545e-10
0.01275,0.040534,294.514971254267,1.1559061269970365,1.7247005679498876e-05,5.827176047266492e-09,1.1407906508729693e-05,1.792582515417639e-05,1058.8367051510795,2.1836313531241384e-05,3.074591050004438e-05,1.031391009572086e-18,2.318566339289107e-12,0.2234383056312812,1.682059935244788e-12,4.204429434975246e-05,3.925915430037328e-08,6.79030111252026e-08,-2.236220030890068e-47,3.018306515438136e-35,2.76028814517024e-20,1.330010969236942e-21,2.713299481132175e-10,0.04051460311679026,5.934570254445658e-06,1.6340883183779e-06,1.356680382161697e-18,1.072498115148769e-07,2.070604425763774e-20,4.144371820746073e-12,1.103234948815268e-08,2.198167978258572e-32,4.910873411363502e-10,2.054730557792167e-22,1.573700659517524e-08,1.218754216382448e-16,2.38513551820285e-08,4.725459676588787e-21,8.158705254087989e-10,1.708079464314037e-13,-2.646669606415898e-16,3.580953507109801e-20,2.216951363587508e-12,1.188269158825888e-12,2.689997896182763e-27,4.482931693300101e-11,2.747449024275699e-10,6.245794177774333e-12,1.859256631967112e-13,5.633149967683965e-33,6.080615516260418e-12,1.722944669159551e-14,4.339816784992588e-35,4.176158969982492e-13,4.557753246618661e-15,3.992349936550422e-12,1.519024565772601e-14,0.7359664649155883,3.741671446642849e-69,1.12189748047202e-15,6.7339380710742e-11,1.877461236208493e-18,4.463481994025844e-10
0.013,0.040534,295.6348582302348,1.1512282534101257,4.2733724141381284e-05,5.84478957468548e-08,1.1361739485912908e-05,1.797725263312266e-05,1059.3283225666873,2.1995682322944787e-05,4.876603313838835e-05,1.887049886438652e-17,6.518311256694978e-12,0.223375867718329,1.626530123576551e-11,0.0001333759879303428,1.331123304579771e-07,2.294828453590254e-07,-5.289876765794051e-46,1.060052824498094e-32,8.137901166828855e-19,4.029383484197905e-20,8.486920376129193e-10,0.04047674595772908,2.00240113165232e-05,6.813829354377181e-06,5.369184831814441e-17,4.515102580188481e-07,8.47868058050482e-19,4.39581390185872e-11,4.714251516253548e-08,9.400731917187061e-31,1.958610220454093e-09,8.35592347361642e-21,6.469572104113247e-08,3.745125187995885e-15,1.047966703199488e-07,1.844194870405609e-19,3.876963595122646e-09,8.1157219756899e-13,-1.89915205969297e-16,3.753799166339905e-19,5.372975381072703e-12,3.842121754383204e-12,5.168880826950977e-26,1.531765220943729e-10,1.05744779451783e-09,2.622571877942641e-11,6.366094784266458e-13,2.528673411847686e-31,2.596346772671677e-11,2.368811897033865e-14,1.51339982528043e-32,1.747535835277591e-12,1.907125087349671e-14,1.671464475207253e-11,4.997536676435222e-14,0.7359373651746514,3.73869620702841e-69,6.220049046690272e-15,3.668978428444658e-10,2.234343643774527e-17,2.137268223939653e-09
0.01325,0.040534,299.3970153301701,1.1362100883944088,0.00012107813038144919,5.872945654893198e-07,1.1213521721138994e-05,1.8149339236110267e-05,1060.5912292929709,2.25040072447605e-05,7.901972866930134e-05,3.916635630796972e-16,1.896077970702144e-11,0.2231569292669976,1.449501859186978e-10,0.0004397048146759312,4.75162096574256e-07,8.038010163044069e-07,1.570246817345081e-42,4.135252178817805e-30,2.27498487807218e-17,1.153992675990753e-18,2.708254502864371e-09,0.04035413578140939,7.029092957679822e-05,2.947870855664076e-05,2.066987297738534e-15,1.969920810718839e-06,3.304858354903061e-17,4.736485089338115e-10,2.088220042479937e-07,4.882795573222345e-29,8.110561406577262e-09,3.425603453683922e-19,2.759765963359326e-07,9.943974373808665e-14,4.773368342980916e-07,7.917079601630128e-18,1.906557342280954e-08,3.990933745947674e-12,-1.202419020647959e-16,5.048843456268986e-18,1.353068723040941e-11,1.290842299526958e-11,1.261636459940904e-24,5.524852503165402e-10,4.214224410811524e-09,1.142544681336244e-10,2.249537233097621e-12,1.350608045415924e-29,1.14756564709057e-10,5.2744437136648e-14,5.760767513426415e-30,7.586937762677203e-12,8.279702120695541e-14,7.25755696741632e-11,2.022663886074817e-13,0.7358661814661642,4.022007099745377e-69,3.851510996666148e-14,2.064237841392434e-09,3.021112947628249e-16,1.058940774006568e-08
