x,Z,T,rho,PV,SourcePV,psi,mu,Cps,alpha,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.065478,294.0,1.1364805498382398,1.778705473339537e-09,6.581348172020935e-07,1.121619096805566e-05,1.763951979371572e-05,1088.3912329356194,2.1816075837507873e-05,7.169475894044417e-09,-5.561283753668917e-16,2.528193254442559e-16,0.2176587867202107,1.638169658544276e-14,2.476417578398246e-12,3.120059220513921e-15,9.565334167196378e-15,-4.578628883071916e-14,-5.057071889565673e-30,-4.739603516090458e-15,-1.36883668671503e-29,2.238026280845739e-14,0.06547799916967359,3.229832515015155e-13,5.778625049584467e-15,2.711709783982716e-22,-6.367231285406253e-14,8.538582322004749e-31,8.605629861800038e-23,-9.078253082391813e-15,5.14885233881659e-14,1.513635106051652e-15,-8.013984699585284e-33,3.991719629969769e-15,-5.276515443640375e-23,-1.048744294280387e-14,-8.186874145416883e-29,1.216530630564195e-15,-5.99234114581942e-15,7.77116338824286e-14,-1.090885929186565e-13,3.026684009368095e-17,1.436195592125644e-16,-1.120985482321844e-31,-5.250345081021586e-16,-7.898504813782554e-15,-1.636281679732662e-16,1.076612081470218e-14,2.738399571530436e-15,-6.850669633056317e-15,6.748085545167484e-15,1.444932809064691e-30,1.458067548553021e-17,3.925246457580655e-15,4.62217150589555e-17,2.579708978408098e-17,0.7168632069379205,0.0,-3.648456028224614e-14,2.277759473721646e-15,2.00389328795559e-26,7.63006627954458e-16
0.008,0.065478,294.0000042518299,1.1364769724217372,6.371015524095651e-08,1.9292524978590328e-13,1.121615566169985e-05,1.7639519204242298e-05,1088.3945110361085,2.1816325335641652e-05,2.566042175530474e-07,-6.0534849034812e-21,1.510902627373987e-14,0.2176587356845172,-2.213246171980993e-16,3.002968997004466e-10,4.086243810769384e-13,2.61659395296999e-13,-1.136358942371078e-20,1.346758552528915e-32,-2.503456027114452e-20,-1.622496184131565e-27,-4.916307294254062e-14,0.06547797014090434,4.240352415025006e-11,9.957903314452626e-13,4.697550423943757e-20,6.37365231956609e-14,1.505565125790943e-28,1.511858164547448e-20,1.344252285886911e-14,7.547717343821625e-21,1.844299692180729e-14,-1.320188955089665e-30,5.646696121526842e-14,-9.630187788084393e-21,2.947555338140179e-14,-8.834636387198468e-27,2.151603098046986e-15,-5.991464452566911e-15,9.350564253843946e-15,-1.077802753162975e-16,2.443812324827708e-15,8.330578586588329e-16,-1.482442719945408e-29,-6.956824769190944e-14,-4.647094762980777e-15,-1.625198404964169e-16,1.075112563335571e-14,1.128200867588601e-21,-6.626628318018334e-15,6.758623309279434e-15,1.988699382580406e-32,2.13243770546781e-17,3.925333962286431e-15,1.040037471741774e-16,4.460344578156753e-15,0.7168630372259263,0.0,-3.648158711255138e-14,2.313777110670069e-15,4.072466865235372e-24,1.01428222152624e-15
0.011,0.065478,294.0001375104009,1.1364431809640292,6.439408596183914e-07,9.606068619944944e-14,1.1215822165941566e-05,1.763951798713655e-05,1088.4251678478847,2.1818668512267706e-05,2.587510529472798e-06,2.304819746203404e-23,3.81113259249785e-14,0.2176582561954622,1.81607191695754e-17,9.64963579354656e-09,1.297637691271684e-11,8.861791560859472e-12,-7.73570050024816e-27,7.851614326412893e-39,-1.785972746309738e-25,3.166138220182092e-28,3.58887780659408e-13,0.06547769471581129,1.47153452287441e-09,4.538744891166663e-11,2.45677819741175e-25,5.902332429278358e-12,-1.734073797085167e-29,1.84429515053814e-18,1.049127719585896e-12,2.997038910136834e-27,7.326253706889643e-13,6.804968827957674e-31,2.35616946979851e-12,-4.139920920082551e-20,2.20436109260226e-12,1.424780866722583e-26,5.103323023650866e-14,-5.945604913164721e-15,2.515823174306554e-15,-2.923847698451527e-19,5.349863291224918e-14,2.302193279997433e-14,5.643713813051762e-32,6.045688028059526e-14,1.266053314433708e-13,-1.108431765871718e-16,1.117739638414247e-14,1.263376843361461e-27,3.576977190729279e-15,6.769028538382735e-15,3.485033241590352e-38,3.23032232130016e-16,3.92924763126941e-15,2.686564710575987e-15,4.464496774712955e-15,0.7168614503768328,0.0,-3.647565293606788e-14,4.525835146313493e-15,9.019031228186662e-24,1.426883973342735e-14
0.012,0.065478,294.0015147840725,1.1363302831147903,2.5349382939862233e-06,8.234475460032518e-13,1.1214707950799805e-05,1.7639557450387156e-05,1088.5245190805992,2.182636168089394e-05,1.012291229062906e-05,2.90126186968735e-22,1.735713104104985e-13,0.2176566777565305,1.556739571968393e-16,1.064699488783884e-07,1.533070205786327e-10,1.05517587165567e-10,-1.694856624816994e-32,2.887521867411597e-40,4.203007452742175e-25,2.181668627141172e-27,4.500717178797396e-12,0.06547676419551994,1.746529356750827e-08,6.939904868203541e-10,5.972764623420922e-24,9.240822545025035e-11,2.16675644113014e-26,2.918763253582849e-16,1.666466694127794e-11,3.715754807201499e-33,1.062306529236973e-11,4.469908889731495e-29,3.542065551353426e-11,-3.807002872283933e-19,3.613289532462028e-11,1.609650658788618e-24,8.874007361774548e-13,-5.160855573665132e-15,1.331090209411868e-15,-2.202383689155661e-21,4.134735213121722e-13,2.585318035008233e-13,7.104562920603569e-31,1.365643846942e-12,1.867170082060571e-12,6.510613043471463e-16,1.598254371798257e-14,4.43345000895332e-33,1.570449166957223e-13,6.907987032636761e-15,3.875482053590194e-41,4.750259310817745e-15,3.986672652691936e-15,4.057959144918757e-14,4.524484913952822e-15,0.7168563100463986,0.0,-3.645080236758271e-14,4.889689662039738e-14,3.204943351506961e-22,2.430827672895867e-13
0.0125,0.065478,294.0099479660204,1.136068424260261,6.653915816068208e-06,1.9805594408889113e-11,1.1212123604838498e-05,1.7639893491099174e-05,1088.7376851464423,2.18434447326021e-05,2.618235767492051e-05,5.52516261001078e-21,7.842378843965585e-13,0.2176531344344813,3.73823935808555e-15,7.007643057548896e-07,1.078667643848377e-09,7.467894416850265e-10,-8.234747637984791e-38,-5.282877440524032e-39,1.780153579880537e-23,2.947688361536035e-25,2.986820557387189e-11,0.06547455866300571,1.231533440394874e-07,6.227671834981612e-09,2.583995449981977e-22,8.404006114001496e-10,1.447056680741215e-24,1.485418479436637e-14,1.53990003756373e-10,8.85424429644083e-36,9.076449213270528e-11,9.290254087699157e-27,3.131798313340772e-10,-2.454431577864385e-18,3.441618360938044e-10,6.278456260977234e-23,9.198805754732475e-12,2.637757068171159e-15,9.363203495060517e-16,7.638598816704885e-21,1.953854700805009e-12,1.738323043729726e-12,1.353241260431571e-29,1.00375338351642e-11,1.53946316752303e-11,7.205274533263576e-15,4.787596775925648e-14,-1.220052685596421e-35,1.503500873352749e-12,8.13430045566806e-15,-2.762272227879686e-39,4.26788239827261e-14,4.478632631149028e-15,3.652111013156777e-13,5.03789090610427e-15,0.7168452907575172,0.0,-3.632847660730639e-14,5.634191535723265e-13,1.268324654568659e-20,2.536611822130296e-12
0.01275,0.065478,294.0378533434339,1.135658848088381,1.2347131671665001e-05,3.410934001437191e-10,1.1208081402303292e-05,1.7641105443989727e-05,1089.022575946784,2.1868030892096303e-05,4.73128151883816e-05,8.01069109113257e-20,2.303973978872834e-12,0.2176478741426509,6.424733511626367e-14,2.673319393600039e-06,4.361577347602121e-09,3.034180177271232e-09,-8.78975276298162e-43,1.816204607005322e-38,5.637593916154439e-22,1.928595157364374e-23,1.139747494016546e-10,0.06547100572436464,4.98788061979977e-07,3.12173205323915e-08,5.48500570637771e-21,4.26080800671607e-09,6.99355090601328e-23,2.840969630523544e-13,7.92157726447102e-10,7.313851117546596e-34,4.354985985205919e-10,7.870796111292198e-25,1.549306822959348e-09,-2.502923034744796e-18,1.819411285673617e-09,8.946595046186276e-22,5.257418996926051e-11,4.333716103572005e-14,8.215890056803548e-16,6.971449995877276e-20,5.635180778606768e-12,6.757489433596822e-12,1.963958677295e-28,4.107275577015984e-11,7.133393224018516e-11,3.703523123945194e-14,1.616727444734008e-13,2.7603541572878e-34,7.746775297363884e-12,1.3864692166498e-14,5.245239319787959e-38,2.14632986372607e-13,6.708990828568354e-15,1.836969042959087e-12,7.357712387673942e-15,0.7168305874177667,0.0,-3.587483711632208e-14,3.675229259763228e-12,1.854560170000982e-19,1.46047054373604e-11
0.013,0.065478,294.1700742626381,1.134517841798334,2.544877522567043e-05,6.900849853561574e-09,1.1196820545752122e-05,1.764701991011705e-05,1089.637037479318,2.192868315676234e-05,9.143164685398856e-05,2.3643800259546e-18,7.835782292617976e-12,0.2176340285247615,1.292115219414792e-12,1.206017967375303e-05,2.098793937469122e-08,1.467307668830033e-08,4.427749195730863e-46,4.2723337524539e-35,3.863985618598969e-20,1.742388734468304e-21,5.131037199528712e-10,0.06546083185884527,2.404152575974568e-06,1.900121951667491e-07,3.232574972951055e-19,2.624967433276045e-08,7.552081001786597e-21,5.939170148974719e-12,4.958897919511909e-09,8.642870423580828e-32,2.527604641757359e-09,9.514846974135763e-23,9.29616520055688e-09,2.866176831340192e-16,1.173151075833509e-08,1.885024762651702e-20,3.688400965286422e-10,3.400917724601643e-13,9.255748304273359e-16,8.570199549228985e-19,1.859404024190087e-11,3.112997055248898e-11,5.827638496895244e-27,1.995794243250842e-10,3.983226688460239e-10,2.279939138833229e-13,7.409478353814864e-13,3.428432484900273e-32,4.84246901228735e-11,5.148505740621832e-14,6.360581904754022e-35,1.311366511650659e-12,2.093432961487378e-14,1.122392139990269e-11,2.21003018768952e-14,0.7167989614601626,0.0,-3.283251505887415e-14,2.980512889542455e-11,3.802927329291994e-18,1.032897603264283e-10
0.01325,0.065478,294.7943396754052,1.1307974378563412,5.859117482235905e-05,1.3587793939842427e-07,1.1160103013632777e-05,1.7675272747727225e-05,1091.0133515451535,2.209955286829621e-05,0.000183526004234429,8.813914028398733e-17,2.817454576591327e-11,0.2175904739541647,2.488032087533324e-11,5.669608296603317e-05,1.052622297859622e-07,7.37851429527363e-08,1.449191967037327e-43,9.99237177663267e-32,3.191910259706788e-18,1.558283953914065e-19,2.391242590840468e-09,0.06542702907696786,1.206424047842613e-05,1.198403354685651e-06,3.25399822867698e-17,1.673720183534931e-07,9.14489198513674e-19,1.200393577816282e-10,3.214389538339606e-08,1.061464672367281e-29,1.521644846633304e-08,1.153425945009795e-20,5.781424593018962e-08,1.393592992941844e-14,7.828402040172213e-08,5.687121324949046e-19,2.673101570118982e-09,2.502197310267908e-12,1.957581342049814e-15,1.337560376587026e-17,6.420165137027021e-11,1.493922239060362e-10,2.230601846881662e-25,1.010421096567234e-09,2.305600103427915e-09,1.449628695115908e-12,3.68689731391737e-12,4.46486481795222e-30,3.132566822693312e-10,2.982812375137473e-13,1.471974938797932e-31,8.301877239756954e-12,1.116057126775673e-13,7.10557409843862e-11,1.157436813616189e-13,0.716728472188419,0.0,-1.071396635222618e-14,2.490665225760758e-10,8.583452067982118e-17,7.545157700413377e-10
0.013375,0.065478,295.9717000881101,1.1250989536957863,9.897499200019496e-05,9.010137799992318e-07,1.1103863347602136e-05,1.7728722923483555e-05,1092.4283898705094,2.2333047113102368e-05,0.0002670264063231402,8.7564317382497e-16,6.018869382158135e-11,0.2175228732599724,1.587925588941671e-10,0.0001416476205693649,2.768871679157255e-07,1.927525892544839e-07,1.859587432198718e-41,1.348201746709613e-29,4.905970977608605e-17,2.443150593717623e-18,5.880999924999053e-09,0.0653749554161173,3.159865381562304e-05,3.719738637562868e-06,6.268519999298853e-16,5.227396935190295e-07,1.835388431116606e-17,8.563971372285431e-10,1.018673231642152e-07,2.262357880469405e-28,4.559239477295675e-08,2.316089340847022e-19,1.775388352533288e-07,2.17307634422531e-13,2.537237172288722e-07,6.64497717831158e-18,9.239375130481657e-09,8.663376514352732e-12,4.11421708619043e-15,9.92242354589466e-17,1.300039331118576e-10,3.787769735535402e-10,2.331138842905437e-24,2.680103231670571e-09,6.677409575191793e-09,4.525572840031768e-12,9.654618727197265e-12,9.92911853614142e-29,9.911102527536842e-10,9.345331522249984e-13,1.973876060503617e-29,2.584277526071066e-11,3.391223075217074e-13,2.211882900115231e-10,3.501689664175122e-13,0.7166565768890659,0.0,5.899273873643342e-14,9.646194293856909e-10,5.835938102839905e-16,2.624230174296583e-09
0.0135,0.065478,299.2954010623716,1.1107525212265061,0.00018713321729218232,5.951812896453601e-06,1.0962275067619106e-05,1.7879273826626063e-05,1095.0282670234612,2.289067450831813e-05,0.0003953359243745918,9.31734134443519e-15,1.404991135422416e-10,0.2173428079953911,9.478605196148514e-10,0.000384015742830566,7.998245038260068e-07,5.481802912987367e-07,1.917756103374632e-38,1.988957177967302e-27,7.5624713128435e-16,3.841911580250271e-17,1.54529218612789e-08,0.06524299499494193,9.049884704301942e-05,1.291462099576241e-05,1.289700350766037e-14,1.824389616078681e-06,3.848822445874959e-16,6.16992916245493e-09,3.619331400234237e-07,6.091178950244975e-27,1.521001618446658e-07,5.069529427429321e-18,6.089209048639556e-07,2.640472020124803e-12,9.250644845799333e-07,1.194728436651625e-16,3.621129900859463e-08,3.397127888310872e-11,1.016476535625881e-14,8.94111075226488e-16,2.778874729749327e-10,1.044518652244241e-09,2.858453769163362e-23,7.83378914187517e-09,2.13605517591418e-08,1.581450994534947e-11,2.767306688841598e-11,2.753364745708397e-27,3.514594308634871e-09,3.318712562404807e-12,2.847586220239343e-27,9.002049117113007e-11,1.171547977549167e-12,7.704850701763471e-10,1.206572206462033e-12,0.7165261029055934,0.0,3.989135525508676e-13,4.297511721171649e-09,5.071087934334129e-15,1.035767750359451e-08
