x,Z,T,rho,PV,SourcePV,psi,mu,Cps,alpha,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.068596,294.0,1.1337981901325869,7.1803293875024776e-09,4.7487631095061114e-07,1.1189718136023559e-05,1.7607188269880073e-05,1092.150981385321,2.182545960312082e-05,2.893159712667738e-08,-2.832278592890108e-15,-4.488511556961359e-15,0.2169325712824232,6.448744292077617e-15,2.126193410262695e-11,1.82356433380871e-14,-4.96557705465256e-14,1.06110304024768e-14,-5.343844986687342e-31,1.691380890655836e-14,7.097362776671862e-30,2.505534547186893e-14,0.06859599643498225,3.082696522434573e-12,6.758163244739005e-14,1.232899996296243e-22,8.127203932179502e-15,-2.447413061514985e-29,1.32235077471364e-21,1.745392284000052e-14,2.325661284289209e-14,-1.092918104198182e-14,2.294546576632244e-32,1.266582096262387e-15,1.209109548193142e-23,1.618450759459941e-14,-6.917822282167047e-28,-9.044250513553839e-15,3.890894683050741e-14,-4.114434207847202e-13,2.892730438640582e-13,-3.967614422807592e-15,-3.205112357549642e-15,-1.64853055330969e-31,-1.703539730268295e-15,3.083886382999783e-14,2.349989486713805e-15,6.122961438316094e-17,7.819447568237642e-15,5.279267068794647e-14,-8.057821062355577e-14,2.477881288333e-31,1.851866532921777e-18,-6.445952260039163e-19,-2.352037182826772e-14,8.888493425682055e-17,0.7144714033266684,6.879922123552118e-49,-4.578942600915259e-14,5.810252313579503e-16,-6.02439654526654e-26,-2.076763895873781e-15
0.008,0.068596,294.0000306864604,1.133786173657436,2.1542900874758108e-07,2.443994790760207e-12,1.1189599542634454e-05,1.7607187106587798e-05,1092.1619880375567,2.182629686742783e-05,8.666358151729837e-07,-7.438805743596804e-21,-3.096195790859414e-13,0.2169323980919599,4.128616329181066e-16,2.148713313872253e-09,1.989578636268686e-12,1.576234729878072e-12,2.19755747281987e-21,-1.647688060988313e-37,7.50506915755832e-20,6.908617326702887e-28,2.201803249403984e-13,0.0685958922111565,3.371155810125908e-10,9.69623977630541e-12,1.784547367469826e-20,1.173372855375377e-12,-3.588789167880957e-27,1.934543642445968e-19,2.331097934952352e-13,2.867323445929762e-21,2.277154387504062e-13,3.149301292455304e-30,6.307103326993813e-13,1.771962468940147e-21,4.834646203103917e-13,-6.217514935862039e-26,4.996431602614786e-15,3.89239098750105e-14,-4.252100230318268e-14,2.403647248067729e-16,7.006204355120332e-15,7.062365381433982e-15,-1.812402505373571e-29,-1.881589857058439e-13,6.43826751759616e-14,2.361453079090646e-15,2.042482919930417e-16,2.693226514467693e-21,5.609540938340992e-14,-8.05738334503297e-14,-1.512115828096836e-37,9.676834258295814e-17,5.601362514443075e-19,-2.275416195728e-14,1.27559621431074e-14,0.7144708405595023,2.050961124345047e-50,-4.578974865774267e-14,1.082069904122785e-15,-1.019427399842229e-23,5.587519701810583e-16
0.011,0.068596,294.0008318589555,1.133689803240024,1.857056838228892e-06,-2.313688085215269e-16,1.1188648440562788e-05,1.7607203668107223e-05,1092.2484290141524,2.1832931107484226e-05,7.434410345059594e-06,-2.876394471604484e-23,-2.870860241533865e-13,0.2169310236960201,-1.38228982645675e-16,5.78229523537155e-08,5.818147971106376e-11,4.780454412732719e-11,1.255346516096283e-27,3.160212701721855e-39,5.245610137227359e-25,-5.818055010497582e-28,1.664473607427288e-12,0.06859505053825331,9.791773073500754e-09,3.661302689874522e-10,-5.875517457616e-24,4.478848884568689e-11,-1.717357556804372e-26,3.538182688299741e-17,8.49600666077947e-12,9.606094342480764e-28,8.616602385273616e-12,-2.560498164804478e-29,2.361410361213852e-11,-1.683886476733672e-19,1.924074790809119e-11,-2.188039583371259e-24,6.163384257043491e-13,3.95748680582065e-14,-1.009230537870664e-14,5.516205324798065e-19,2.008197227705842e-13,2.826513946914393e-13,-7.008236407863099e-32,4.450134504456217e-13,1.192641186624618e-12,2.786725611059894e-15,2.436156161984325e-15,2.531240875938576e-27,1.823227954844022e-13,-8.050463165944107e-14,2.438028041766205e-39,3.634338007800923e-15,4.546089013461936e-17,5.77664573220884e-15,1.278033223754921e-14,0.7144664231594131,1.591952603584953e-50,-4.575847420753612e-14,2.669876111149067e-14,-3.499652327775438e-22,1.163468879579805e-13
0.012,0.068596,294.0077600056488,1.1334069020313138,6.441718827561214e-06,3.5777160981265433e-12,1.1185856422712204e-05,1.7607465582718682e-05,1092.4871046825426,2.1851743197881757e-05,2.547394959393029e-05,1.48487333037577e-21,-1.15503584989001e-13,0.2169270967476985,6.486492262405937e-16,5.406755625876068e-07,5.832227073978096e-10,4.824960705678219e-10,2.339362759137175e-33,2.029433266950934e-41,-1.464991699919197e-24,2.481017493731932e-26,1.466725114922882e-11,0.06859254181621637,9.832946936790135e-08,4.717403264677159e-09,-2.732181859143571e-23,5.847597891212033e-10,-3.639579039093877e-27,3.337001078177283e-15,1.125912566164394e-10,1.014486655663106e-33,1.05722456822587e-10,1.565262127141125e-27,2.997751063783438e-10,-1.745289901162973e-18,2.634473609607982e-10,-1.078789875948099e-23,9.350636499696804e-12,4.887378735762874e-14,-4.92287303862948e-15,3.443889353822296e-21,1.34882427633677e-12,2.731872046324738e-12,3.617944042701876e-30,7.06436226853723e-12,1.369880125506898e-11,8.021045198311082e-15,2.346925643709397e-14,7.563879807691292e-33,1.768789704903802e-12,-7.961024970710248e-14,7.170355746348775e-41,4.700556039961866e-14,5.959519528832252e-16,3.555426536449132e-13,1.310867333900653e-14,0.7144542412789147,1.596681300273018e-50,-4.562088343104771e-14,4.554703627313714e-13,-1.780531886063504e-21,1.785331528841501e-12
0.0125,0.068596,294.0435858926433,1.132792870441747,1.5329770645790345e-05,1.4126481071769363e-10,1.1179796402089782e-05,1.760900228293626e-05,1092.9366822914842,2.1889570238435413e-05,5.898956291768175e-05,4.180889772753443e-20,5.321918425197174e-13,0.2169189952074574,2.55170494141409e-14,3.047407827758931e-06,3.507788581508276e-09,2.917473596446805e-09,9.844603335882849e-39,2.794886149034782e-39,1.786350563936206e-22,5.456429880386832e-24,8.220201667088558e-11,0.06858696897611301,5.924291589727334e-07,3.595964122942736e-08,1.913119486575896e-21,4.513780397876512e-09,2.879414015612766e-23,1.181944933281843e-13,8.82837951993313e-10,5.145162825587769e-34,7.684155301858906e-10,4.564065510749213e-25,2.252783286980856e-09,-9.533816150565916e-18,2.128124604598786e-09,3.677881353934116e-22,8.227875470531043e-11,1.265141514538748e-13,-3.228249222006531e-15,1.553607665719844e-20,5.533629669293972e-12,1.57429374018245e-11,1.019897116266988e-28,4.434044576387792e-11,9.557274584520914e-11,4.590915413716326e-14,1.413913682501222e-13,1.989098228597235e-34,1.34813533450933e-11,-7.293289144156431e-14,4.319936452355263e-39,3.596901992092947e-13,4.564714665085548e-15,2.877161533424229e-12,1.548787373830087e-14,0.7144313531219347,1.59780175274931e-50,-4.50431940785613e-14,4.626653215914952e-12,6.220225915429372e-20,1.583998472488901e-11
0.01275,0.068596,294.1450128165637,1.1318407923642464,2.6774095798471926e-05,1.888644156440624e-09,1.1170400122025627e-05,1.7613519573375605e-05,1093.4828142127676,2.1941628891195676e-05,9.850901327750196e-05,6.672573922983576e-19,1.930761098631573e-12,0.2169071705002592,3.395760478083883e-13,1.018041232155465e-05,1.23890259295432e-08,1.034287580105825e-08,9.19408058815262e-44,1.76547059618556e-36,5.94703147006894e-21,2.417044651366382e-22,2.741494800574506e-10,0.06857814498495662,2.094613314294444e-06,1.559195342126102e-07,6.661225063657576e-20,1.97855535555562e-08,1.571903447300312e-21,1.616935357412194e-12,3.924768389991071e-09,2.874161813994569e-32,3.19518171198146e-09,2.602310714952e-23,9.646259905117405e-09,9.007208685645437e-18,9.712554892017374e-09,5.856038766508366e-21,4.049339268181976e-10,4.700156844293414e-13,-2.533392298539349e-15,1.587546859146839e-19,1.420862143262297e-11,5.35536110657046e-11,1.634287943746092e-27,1.585405618062078e-10,3.838787350033507e-10,1.924970282382878e-13,5.012975137676061e-13,1.109919227850854e-32,5.964021881644599e-11,-4.639126055671251e-14,2.628141146063952e-36,1.564905638406303e-12,1.986196070405471e-14,1.259650741910876e-11,2.464081902449269e-14,0.7144036740875646,1.598032168393626e-50,-4.322798782880317e-14,2.595613261742399e-11,9.71395649710405e-19,7.852383517617536e-11
0.013,0.068596,294.5604998619399,1.1291734740858017,5.2248372712717655e-05,2.9241437175019828e-08,1.1144075737338286e-05,1.7632269971380466e-05,1094.5843227329638,2.206902798425052e-05,0.0001738083025353467,1.688991334625222e-17,6.43480090061709e-12,0.2168753314482079,5.184025140160306e-12,3.960760447745e-05,5.132555598443894e-08,4.298177824687807e-08,-2.723359950048589e-44,1.852054512778469e-33,3.042838049337259e-19,1.425505695705574e-20,1.062263238670114e-09,0.06855316872059944,8.68288930334009e-06,8.097896883116907e-07,4.302611675821577e-18,1.039617820756454e-07,1.247720117859869e-19,2.562820712482097e-11,2.094881277001327e-08,2.26189529500175e-30,1.584861930843318e-08,2.051892965414775e-21,4.941427882789623e-08,1.625378403294677e-15,5.335549102743884e-08,1.262078467551094e-19,2.414904818739023e-09,2.609845198743567e-12,-1.857448649859405e-15,1.961356773321316e-18,4.10733270169264e-11,2.1260324181153e-10,4.209612226176239e-26,6.634413095514616e-10,1.832267807239767e-09,9.972413820443619e-13,2.085239588689875e-12,9.274571767369349e-31,3.174520171618308e-10,1.029897938602889e-13,2.750848129826031e-33,8.157935373740463e-12,1.035442549546854e-13,6.576534904559964e-11,7.456973598192031e-14,0.7143482460973294,1.597952202325945e-50,-3.284870582291783e-14,1.784270696831907e-10,1.677348498263336e-17,4.719940749815355e-10
0.01325,0.068596,296.2513842790533,1.1206904211026083,0.00011586016159349586,4.4597629338989596e-07,1.1060354513719303e-05,1.7708881971883432e-05,1096.9318862196872,2.2427527922860162e-05,0.0003170901128340253,4.873315811406615e-16,2.134264318504517e-11,0.2167735824517548,7.520377126694572e-11,0.0001606882645432568,2.224424921776583e-07,1.857180826786007e-07,1.005771416191611e-43,2.427347467065528e-30,1.671318049243376e-17,8.260265712734077e-19,4.255061135675671e-09,0.06847344448001373,3.752261387726395e-05,4.365573814400582e-06,3.221530379009687e-16,5.66194065476941e-07,9.9117316621399e-18,3.998871158437666e-10,1.159745447076123e-07,1.975872881207423e-28,8.167882745497712e-08,1.63838664307429e-19,2.628150982428725e-07,6.433108698845151e-14,3.038925078905365e-07,4.772707235727644e-18,1.490336648614467e-08,1.590514372510515e-11,-8.319217636897383e-16,3.312238621397768e-17,1.241544379909006e-10,8.79955176379617e-10,1.305810344526139e-24,2.904322897114324e-09,9.070136355587642e-09,5.40481367049853e-12,9.040071803384081e-12,8.538664726113294e-29,1.753589482518037e-09,9.414124917372044e-13,3.553129504668916e-30,4.414129154408602e-11,5.60264422548036e-13,3.55949470795575e-10,3.464742667615878e-13,0.7142315287670216,1.597831675495972e-50,3.282217359632196e-14,1.265707264024698e-09,3.090657952723384e-16,2.935396907897302e-09
0.013375,0.068596,299.0178905577072,1.1086112506201296,0.00019226988869449902,2.3256058849714756e-06,1.0941142369801426e-05,1.7834011993203094e-05,1099.281866307288,2.290509800753988e-05,0.0004368356465127528,3.783610879591511e-15,4.384864334523023e-11,0.2166206144545137,3.632976483354505e-10,0.0003613460711364428,5.298956135027517e-07,4.332309818675666e-07,7.167523795081053e-40,1.831470513894701e-28,1.75808839452308e-16,8.870345236647746e-18,9.442689309623006e-09,0.06835950943749154,8.821409898133538e-05,1.201597544911592e-05,4.259702793890401e-15,1.566288889782341e-06,1.331537521308103e-16,2.256450777473827e-09,3.253906004126924e-07,3.268288900100076e-27,2.175631009915626e-07,2.281279065659807e-18,7.162008529136142e-07,7.778299590006992e-13,8.71092130861781e-07,5.678631379081421e-17,4.536358190202299e-08,4.833324248641319e-11,3.600079762697021e-16,2.370186977705898e-16,2.304831812187626e-10,2.006387226836456e-09,1.140709022152936e-23,6.985626951944141e-09,2.329683387354171e-08,1.495071508917939e-11,2.128936944894968e-11,1.447292353697825e-27,4.912234444381381e-09,2.798470432994395e-12,2.637068240715949e-28,1.218281603759717e-10,1.546308020982115e-12,9.824469211719518e-10,9.342305937778013e-13,0.7141166952792026,1.598118517403702e-50,2.248977861220356e-13,4.290414807771196e-09,1.904702173878433e-15,8.987533401357767e-09
0.0135,0.068596,305.8701995638513,1.0813194507648414,0.0003526402482432508,1.2650848375179499e-05,1.067179324712402e-05,1.8141620980513224e-05,1103.5209812696576,2.3983926916930774e-05,0.0006088340145581218,3.293442845309803e-14,9.935616234772091e-11,0.2162421081980399,1.662161596714123e-09,0.0008649370907524094,1.367933703948035e-06,1.076055366396553e-06,5.196874224386449e-37,1.580629756715253e-26,1.856402288073233e-15,9.659923882525945e-17,2.225844911719321e-08,0.06809664500963833,0.0002225452031634368,3.62269101639291e-05,5.857675841512724e-14,4.739567595022725e-06,1.840131507227377e-15,1.313146683963762e-08,1.00170563689465e-06,7.940725945862874e-26,6.320885173519006e-07,3.560694238338412e-17,2.134630480868794e-06,7.54126851981776e-12,2.749906661749117e-06,8.354945037108567e-16,1.531758909903628e-07,1.631103807937201e-10,3.0292683950658e-15,1.798722043691431e-15,4.453859216626721e-10,4.880712973338258e-09,1.318494092410702e-22,1.829561659073717e-08,6.461629555261377e-08,4.533875251421142e-11,5.379831935757317e-11,3.490840327829062e-26,1.509295010323208e-08,8.821689170766635e-12,2.177846369198836e-26,3.684583893408284e-10,4.67667163669105e-12,2.971368857445914e-09,2.80564380290499e-12,0.7139146574790686,1.598086229290391e-50,1.096197673755555e-12,1.636974672825444e-08,1.590842941380233e-14,3.05514122819454e-08
