x,Z,T,rho,PV,SourcePV,psi,mu,Cps,alpha,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.034298,294.0,1.1640159654903806,5.57509335300961e-11,1.7344210183108582e-06,1.1487944391713594e-05,1.796902828521883e-05,1050.7965139218047,2.1721016793035845e-05,2.244556738759599e-10,6.698321551991401e-16,-4.616961441952707e-15,0.2249208975614242,9.978303248141086e-14,3.668098184748485e-13,4.063743578859263e-15,-6.495114811869822e-14,-1.124385250959164e-13,-1.494018804739317e-29,-6.938200815452171e-16,-5.463393027029928e-31,6.652782948170982e-14,0.03429799998836452,2.362231575259033e-14,1.646941311919967e-15,6.20153849110446e-22,-3.689313326116678e-16,2.071899645273313e-33,2.904014479674889e-23,-1.416962753194918e-15,1.251662346814728e-13,-3.962463321322734e-16,-2.232945647971e-35,-2.776214666806867e-15,8.059260915302842e-28,-5.275557359425049e-15,3.196723989838111e-31,-2.161878614995682e-16,-3.334993395294517e-17,-2.994904244596603e-14,9.341640321427218e-14,6.587382854847749e-16,-8.202191112516157e-16,7.369194166045907e-32,2.701558929300719e-15,-1.418703319506295e-13,5.859962985516865e-16,-3.481389896615666e-15,-8.682053315509878e-15,2.759090080806141e-15,-1.022028397810477e-14,4.318551572842395e-30,-8.578540005685e-19,-8.324953519387441e-21,2.110609614934687e-15,-2.288911233483414e-16,0.7407811022253538,-3.798587349549578e-68,-1.550843154800255e-18,-1.81661011258823e-16,9.74386105088082e-31,-9.052346652034031e-17
0.008,0.034298,294.0000001902223,1.1640159228480584,7.50509089344324e-10,8.091967121039694e-13,1.1487943970866596e-05,1.7969028283309905e-05,1050.7965507793826,2.17210196920341e-05,3.011407312523776e-09,1.37717676505558e-21,-1.422226368106781e-13,0.2249208970653176,2.186969786258939e-16,1.615613172570019e-11,1.938623689798076e-13,-5.188845551905084e-14,-9.595667061270012e-21,-7.805667614452543e-34,-1.252059120484767e-21,-2.363444074112626e-29,1.520820156716503e-13,0.03429799984036944,1.129571220410694e-12,1.03117190347783e-13,3.896209340731777e-20,3.412657031610192e-15,1.313645607228352e-31,1.847422797933382e-21,-1.160405766841832e-15,6.260176569053071e-21,-3.786629468216009e-16,-1.332623249581887e-33,-2.007139991571802e-15,5.337992953768992e-26,-1.047502097814975e-15,1.259838546865318e-29,-1.989725656797409e-16,-3.334736401325967e-17,-1.351939987455541e-15,3.182639169248251e-17,6.600980614538412e-16,-8.200908013242693e-16,3.547830998870026e-30,1.301123501378142e-13,-1.418588280987758e-13,5.865995300173382e-16,-3.456083866898791e-15,-1.217361981568538e-21,2.759118718424394e-15,-1.022044829689123e-14,-1.117000564006112e-33,-8.490627338996354e-19,-8.253510652386701e-21,2.110674932568e-15,-1.43198050066709e-14,0.7407811000654022,-2.66636212742177e-67,-1.550858325212356e-18,-1.81373196723655e-16,8.014776775872652e-29,-8.462168031824085e-17
0.016,0.034298,294.000008581686,1.1640153274635325,1.017906504579106e-08,1.2371974429746789e-20,1.1487938094878184e-05,1.796902852797702e-05,1050.7970464890905,2.172105931683372e-05,4.040252413474005e-08,-1.192616380925091e-25,-1.06336260505505e-13,0.2249208902171521,-5.468670062120797e-17,7.043707927756095e-10,3.596218354418365e-13,5.71329920759216e-13,-8.27304381209857e-28,2.182589348277211e-41,-2.351167823416785e-27,-7.465669624449136e-35,8.267709831503035e-14,0.03429799764666212,5.336175539735666e-11,6.516445033635692e-12,6.097525116310504e-27,2.604859268147041e-13,-1.22293536426633e-29,4.814765593438721e-21,1.539068062903151e-14,3.148825441774674e-28,6.628023736763651e-16,-1.935258886420344e-32,4.529654826123224e-14,-1.096934976548123e-26,3.360205917995644e-14,-8.541014428751818e-29,1.063734428514908e-15,-3.315886052919299e-17,-6.147566223302835e-17,1.096603884358153e-20,7.006002871935309e-16,-8.143224679212578e-16,-3.07093527177783e-34,1.274703877963801e-13,-1.411918417598211e-13,6.244091322754948e-16,-3.451647708625383e-15,-1.71884025449637e-28,2.762696277690077e-15,-1.022044658899782e-14,-2.464481164460343e-40,-2.962637181949292e-19,-3.761144147207959e-21,2.115183690766962e-15,-1.431970710162292e-14,0.7407810709681851,-2.838906908639692e-67,-1.550783213510438e-18,-1.565828962431952e-16,-2.461671567448058e-25,3.522197798122737e-16
0.02,0.034298,294.0001486428671,1.164011871692092,6.057920408807875e-08,-4.7791598296033306e-20,1.148790398906579e-05,1.7969034267749978e-05,1050.799622627065,2.172127573506826e-05,2.331982126108915e-07,-6.030175915258933e-25,-9.045214605857941e-14,0.2249208513889918,-4.691033392460214e-17,1.215829411696697e-08,3.350412939335007e-12,1.187705871381044e-11,-1.484465329281558e-34,1.739843518010338e-43,-1.908744202800302e-27,-6.059924837854939e-35,6.370688287447811e-14,0.03429798295954196,9.965060961913473e-10,1.578939136224114e-10,-1.332673448656236e-25,6.401820289047685e-12,-2.640694808981623e-28,6.604685106971075e-20,4.178708125237933e-13,3.239346405191127e-35,2.392558798406429e-14,-4.106583144887608e-31,1.142280542746333e-12,-5.260049245794439e-25,9.049861511309921e-13,-1.880878010662911e-27,3.595296688121247e-14,-2.795039655535757e-17,-5.491001421896432e-18,7.58910691216798e-24,1.159792308342688e-15,-7.160309252142719e-16,-1.553476994756485e-33,1.290062048963388e-13,-1.269048462520211e-13,1.52449393306505e-15,-3.445143535287141e-15,-4.988073133807182e-35,2.849456026034751e-15,-1.022044227816239e-14,-1.000752324806717e-42,1.280796829777591e-17,1.027313994331824e-19,2.224088267842151e-15,-1.431921457783768e-14,0.7407809191164376,-1.920343481249231e-67,-1.548413507715253e-18,6.472374862603709e-16,-5.18474397867604e-24,1.253220792965036e-14
0.022,0.034298,294.0013524954209,1.163998877723697,2.18001877867744e-07,-5.171405518443704e-19,1.148777574856843e-05,1.7969087858231253e-05,1050.8070774868013,2.172198880966657e-05,7.784439418626358e-07,-2.29049012567092e-24,-8.277220488420027e-14,0.2249207094895902,-4.241002543699787e-17,1.103299101928383e-07,3.105129105383664e-11,1.172659050306386e-10,-5.535204678286329e-41,-2.016766899578678e-41,-2.5193144255332e-26,-1.312823880456668e-29,1.4392566867239e-13,0.03429791402229765,9.74737238311326e-09,1.982264535445533e-09,-1.528550793843927e-24,8.129423487506217e-11,-3.117951111058738e-27,1.50929336802139e-18,5.412138297017375e-12,-3.045286057708504e-40,2.895472367572758e-13,-4.582916082116541e-30,1.413620208400139e-11,-5.702159202468638e-24,1.20798388541684e-11,-2.061950578844141e-26,5.266791361978295e-13,4.530803935065705e-17,-9.236250489974639e-19,-1.40076779052141e-24,3.877619665834413e-15,1.469007505043316e-16,-5.900971421184369e-33,1.44536291975563e-13,2.967940022300327e-14,1.246437390177116e-14,-3.40287237368384e-15,-2.942347220442974e-41,3.922705578257062e-15,-1.022039248372928e-14,-1.709207481610602e-41,1.714036245525028e-16,1.391570276172409e-18,3.5450376671602e-15,-1.431610968875893e-14,0.7407804757221365,-1.247725419653379e-67,-1.511794693530698e-18,1.388005393409426e-14,-5.871992955378691e-23,1.853781726009981e-13
0.024,0.034298,294.0155490678342,1.1639086401913583,1.0346974583736168e-06,9.33915740940251e-14,1.1486885173366471e-05,1.7969735707760277e-05,1050.839624173292,2.1726073122279013e-05,3.016200269766154e-06,-5.651183499204915e-24,-7.26056843993421e-14,0.2249197256920407,3.210945290492124e-17,1.264944939424361e-06,3.82385913898911e-10,1.462254513988606e-09,-2.141681493387633e-47,-7.033427594191454e-41,-4.000017688726582e-25,1.229401546835925e-28,1.24157894274683e-12,0.03429732548104875,1.209223984480217e-07,3.190605424917519e-08,-2.088373051381378e-23,1.323977016969564e-09,-3.84759422372494e-26,1.580766403612752e-16,8.970601044204097e-11,3.565275379719896e-39,4.421989288765794e-12,5.613874747341409e-29,2.236853295702445e-10,-3.999719337513976e-23,2.068752515399478e-10,-2.743304821058468e-25,9.893075850893057e-12,1.443577626351921e-15,-1.569866334186084e-19,-9.724740363020469e-24,2.623162253334171e-14,1.053723481640437e-14,-1.456788488179572e-32,3.436026909190436e-13,2.370319849886355e-12,1.933981087515149e-13,-2.875200886465585e-15,4.452087651806743e-40,2.198210284523444e-14,-1.021953045871483e-14,2.587992651951176e-40,2.783478914631416e-15,2.261877211107132e-17,2.53075963437682e-14,-1.427164970220293e-14,0.74077851114209,-8.844609412823177e-68,-7.140796593520926e-19,3.087468984499322e-13,-8.160372324364157e-22,3.513428911115525e-12
0.025,0.034298,294.0800900271143,1.1635953655135862,3.148733317167505e-06,5.720478652101253e-12,1.1483793392682807e-05,1.7972704463267048e-05,1050.902454407709,2.1737989540749836e-05,6.739704086934844e-06,2.204036839241265e-22,-5.807800978766561e-14,0.2249161531608,1.962778674256116e-15,6.501050044467776e-06,2.09866328871941e-09,8.065900211229712e-09,-1.897908830579687e-53,3.760262259817804e-41,-1.768920772701377e-24,3.688363967122442e-26,6.277084175718514e-12,0.03429503006034784,6.644310909907188e-07,2.196846169297179e-07,1.335873108246827e-23,9.210733901944688e-09,1.13362260132861e-24,4.395135837078284e-15,6.337042391388026e-10,1.447545395659106e-36,2.904533172713023e-11,2.280543286062694e-26,1.517001154452479e-09,4.304712409744395e-21,1.504483798722566e-09,-1.034619053025606e-24,7.809692965361364e-11,1.162543886906595e-14,-4.729406770067148e-20,-2.626264114456515e-23,9.797933749745007e-14,5.873205930173742e-14,5.697657621147229e-31,1.325565173318974e-12,1.57806946808528e-11,1.33807058102309e-12,-2.869429361121733e-16,1.415350057302903e-37,1.381825320873072e-13,-1.021390123063394e-14,4.486363859516621e-41,1.924123705350797e-14,1.563637426271119e-16,1.624350945936562e-13,-1.400303685180993e-14,0.7407746687154849,-1.156334113776037e-67,5.984164683600082e-18,2.809295326510222e-12,-4.435068213526785e-21,2.795666546180782e-11
0.0255,0.034298,294.2428655344938,1.1628863093901116,7.1546641091811046e-06,5.926998964360953e-11,1.1476795552826163e-05,1.7980208166871514e-05,1050.9902395527613,2.176252101001655e-05,1.076756807538576e-05,4.13222278821699e-21,-3.523255447392569e-14,0.2249074960770813,2.024472308949451e-14,1.967807330155486e-05,6.726764857465164e-09,2.591890354146012e-08,-2.125218824668933e-54,1.49348519116423e-39,1.63024571837269e-23,1.149657841576259e-24,1.89681684415884e-11,0.03428963198030961,2.128451074470368e-06,8.556057514797364e-07,4.991158158028631e-21,3.619946418853686e-08,5.566299042206538e-23,4.369989695432024e-14,2.524422077237775e-09,5.664514365938394e-35,1.085365146092678e-10,9.055683495996655e-25,5.830058407069171e-09,2.000731531023577e-19,6.149361280658131e-09,1.546335973463677e-23,3.433788255980328e-10,5.122822702875152e-14,-2.253038330837172e-20,1.81888794853635e-23,2.310317157553007e-13,1.825188401252703e-13,1.075893460285488e-29,3.996954556537819e-12,5.752962655417725e-11,5.243884740595923e-12,6.714042459006119e-15,5.653545107132312e-36,5.409279101610506e-13,-1.019420062039715e-14,-2.047028049340625e-39,7.518542134135867e-14,6.10997285962612e-16,6.285719945593717e-13,-1.310043488015442e-14,0.7407693582182256,-1.448368025402644e-67,3.624884159547191e-17,1.403346308599109e-11,-1.032687360873727e-20,1.23797559316622e-10
0.026,0.034298,294.8438208922075,1.1603907711521402,2.0051887285221314e-05,7.56000794172591e-10,1.1452166505325828e-05,1.8007912488065524e-05,1051.2129766341036,2.184522507707813e-05,1.791426902581227e-05,1.04468127588663e-19,2.71971325423321e-14,0.2248747105736191,2.540136774969128e-13,6.822754658261787e-05,2.493242557556613e-08,9.613908358991284e-08,-3.835296850403828e-53,1.783774686331779e-37,1.019904335155552e-21,4.995842016451299e-23,6.56304334722049e-11,0.0342704841178012,7.86931802952087e-06,3.935827659484212e-06,3.078687921464598e-19,1.681850106982517e-07,3.323697665273893e-21,5.61254103943134e-13,1.190582165810733e-08,3.301124387060646e-33,4.768220675761397e-10,5.210775021943927e-23,2.642409189367696e-08,1.084566893298172e-17,2.984184158207921e-08,1.254153644154311e-21,1.805922491437538e-09,2.695649986638723e-13,-1.053689691065902e-20,1.232197127943068e-21,6.040496662742109e-13,6.47230030381814e-13,2.792865039603031e-28,1.459254214260793e-11,2.445171949343236e-10,2.42959222491459e-11,3.427185578640337e-14,3.564465186731763e-34,2.534062197616366e-12,-1.009591818344515e-14,2.316859331186705e-37,3.47111910988915e-13,2.820821913707244e-15,2.894316354535177e-12,-8.738579335171495e-15,0.7407564975380034,-1.815150169530239e-67,2.308609314088306e-16,8.487536776056284e-11,3.947451527463802e-20,6.561939689088395e-10
0.0265,0.034298,297.054534555437,1.1514997206962254,6.42112492428621e-05,9.968643523555087e-09,1.1364418659720944e-05,1.810959506743478e-05,1051.8559561301865,2.2136643184441155e-05,3.056028979343563e-05,3.180840636266e-18,2.104331551302822e-13,0.2247477305543754,3.150232229493712e-12,0.000246334871311805,9.711241244388808e-08,3.709849247048482e-07,3.543439443456205e-49,1.137293666038063e-34,4.506761615804033e-20,2.230488628455341e-21,2.352551842388284e-10,0.03420213077958418,3.030626824812207e-05,1.879908381299718e-05,1.836143326052395e-17,8.109113265084707e-07,2.003281847369373e-19,7.578468663986851e-12,5.826133697574108e-08,2.289423084050347e-31,2.176797844467629e-09,3.18055318407701e-21,1.243776510344177e-07,5.373787456749419e-16,1.502308195947965e-07,8.559509975823796e-20,9.835885114918241e-09,1.468322813383228e-12,-4.335799386042265e-21,2.477003893622015e-20,1.646691208387582e-12,2.384575533626308e-12,9.36450490353833e-27,5.701727212771892e-11,1.078006247866921e-09,1.168791975415932e-10,1.423783923568886e-13,2.595391056518465e-32,1.235607571678476e-11,-9.607844610650382e-15,1.589831465017743e-34,1.663881728202506e-12,1.35216138600761e-14,1.386590076778829e-11,1.228767396963615e-14,0.7407225085984058,-2.125182523031947e-67,1.549715887074375e-15,5.302585525692623e-10,1.550725067682875e-18,3.601443838516243e-09
