1.8560246423440897e-13,1.8560246423440897e-13,1.8560246423440897e-13,7.8727741153410990e-13,5.6856653668188005e-12,2.5508088157305750e-11,1.7023903926155029e-10,7.7228244657452411e-10,3.0230135653417670e-09,9.8061808361831680e-09,6.2142334682893927e-19,6.2142334682893927e-19,6.2142334682893927e-19,6.2142334682893927e-19,3.3070179716350057e-18,1.7522090463588633e-17,6.8188578689889700e-17,4.6403309011822826e-16,1.1723832538077076e-14,2.6305981546953416e-13,4.0544691861150066e-12,4.8812461183947141e-11,2.6961443075314660e-10,7.3080667790141578e-10,1.3183382624966268e-09,1.5944391048154216e-09,1.0645124654846495e-09,1.5868892092728512e-22,1.5868892092728512e-22,1.5868892092728512e-22,4.2530539177186676e-21,1.2620351689006487e-19,1.3278871612494765e-18,2.3358626868032429e-17,1.5755954432184421e-15,5.7220787181730213e-14,8.5241299965918070e-13,5.5373852470143560e-12,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,1.3199575320358543e-26,1.3199575320358543e-26,1.3199575320358543e-26,1.3893031970484359e-24,7.1797597976287169e-22,5.2698758536226360e-20,2.0034406868048423e-17,2.1204587208272311e-15,2.5195949698081020e-14,4.2208903768035936e-14,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,1.4898223228423998e-25,1.4898223228423998e-25,2.6061566768362244e-24,2.0355074102406051e-19,3.9174925190885417e-17,7.7877189526752848e-17,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,2.9973421084893621e-26,2.9973421084893621e-26,1.9042744138375468e-24,2.1448630441561627e-23,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
1.8560246423440897e-13,1.8560246423440897e-13,1.8560246423440897e-13,7.8727741153410990e-13,5.6856653668188005e-12,2.5508088157305750e-11,1.7023903926155029e-10,7.7228244657452411e-10,3.0230135653417670e-09,9.8061808361831680e-09,6.2142334682893927e-19,6.2142334682893927e-19,6.2142334682893927e-19,6.2142334682893927e-19,3.3070179716350057e-18,1.7522090463588633e-17,6.8188578689889700e-17,4.6403309011822826e-16,1.1723832538077076e-14,2.6305981546953416e-13,4.0544691861150066e-12,4.8812461183947141e-11,2.6961443075314660e-10,7.3080667790141578e-10,1.3183382624966268e-09,1.5944391048154216e-09,1.0645124654846495e-09,1.5868892092728512e-22,1.5868892092728512e-22,1.5868892092728512e-22,4.2530539177186676e-21,1.2620351689006487e-19,1.3278871612494765e-18,2.3358626868032429e-17,1.5755954432184421e-15,5.7220787181730213e-14,8.5241299965918070e-13,5.5373852470143560e-12,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,1.3199575320358543e-26,1.3199575320358543e-26,1.3199575320358543e-26,1.3893031970484359e-24,7.1797597976287169e-22,5.2698758536226360e-20,2.0034406868048423e-17,2.1204587208272311e-15,2.5195949698081020e-14,4.2208903768035936e-14,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,1.4898223228423998e-25,1.4898223228423998e-25,2.6061566768362244e-24,2.0355074102406051e-19,3.9174925190885417e-17,7.7877189526752848e-17,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,2.9973421084893621e-26,2.9973421084893621e-26,1.9042744138375468e-24,2.1448630441561627e-23,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
1.8560246423440897e-13,1.8560246423440897e-13,1.8560246423440897e-13,7.8727741153410990e-13,5.6856653668188005e-12,2.5508088157305750e-11,1.7023903926155029e-10,7.7228244657452411e-10,3.0230135653417670e-09,9.8061808361831680e-09,2.5216881741962122e-08,6.2142334682893927e-19,6.2142334682893927e-19,6.2142334682893927e-19,3.3070179716350057e-18,1.7522090463588633e-17,6.8188578689889700e-17,4.6403309011822826e-16,1.1723832538077076e-14,2.6305981546953416e-13,4.0544691861150066e-12,4.8812461183947141e-11,2.6961443075314660e-10,7.3080667790141578e-10,1.3183382624966268e-09,1.5944391048154216e-09,1.0645124654846495e-09,1.5868892092728512e-22,1.5868892092728512e-22,1.5868892092728512e-22,4.2530539177186676e-21,1.2620351689006487e-19,1.3278871612494765e-18,2.3358626868032429e-17,1.5755954432184421e-15,5.7220787181730213e-14,8.5241299965918070e-13,5.5373852470143560e-12,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,5.9242623739774321e-13,1.3199575320358543e-26,1.3199575320358543e-26,1.3893031970484359e-24,7.1797597976287169e-22,5.2698758536226360e-20,2.0034406868048423e-17,2.1204587208272311e-15,2.5195949698081020e-14,4.2208903768035936e-14,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,1.4898223228423998e-25,1.4898223228423998e-25,2.6061566768362244e-24,2.0355074102406051e-19,3.9174925190885417e-17,7.7877189526752848e-17,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,1.5897486180574283e-24,2.9973421084893621e-26,1.9042744138375468e-24,2.1448630441561627e-23,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
1.8560246423440897e-13,1.8560246423440897e-13,1.8560246423440897e-13,7.8727741153410990e-13,5.6856653668188005e-12,2.5508088157305750e-11,1.7023903926155029e-10,7.7228244657452411e-10,3.0230135653417670e-09,9.8061808361831680e-09,2.5216881741962122e-08,6.2142334682893927e-19,6.2142334682893927e-19,6.2142334682893927e-19,3.3070179716350057e-18,1.7522090463588633e-17,6.8188578689889700e-17,4.6403309011822826e-16,1.1723832538077076e-14,2.6305981546953416e-13,4.0544691861150066e-12,4.8812461183947141e-11,2.6961443075314660e-10,7.3080667790141578e-10,1.3183382624966268e-09,1.5944391048154216e-09,1.0645124654846495e-09,7.7196299797499322e-10,1.5868892092728512e-22,1.5868892092728512e-22,4.2530539177186676e-21,1.2620351689006487e-19,1.3278871612494765e-18,2.3358626868032429e-17,1.5755954432184421e-15,5.7220787181730213e-14,8.5241299965918070e-13,5.5373852470143560e-12,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,5.9242623739774321e-13,1.3199575320358543e-26,1.3199575320358543e-26,1.3893031970484359e-24,7.1797597976287169e-22,5.2698758536226360e-20,2.0034406868048423e-17,2.1204587208272311e-15,2.5195949698081020e-14,4.2208903768035936e-14,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,2.6862327285655933e-16,9.5307785384758613e-16,1.3920417843331821e-15,2.0355074102406051e-19,3.9174925190885417e-17,7.7877189526752848e-17,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,1.5897486180574283e-24,1.5897486180574283e-24,1.9042744138375468e-24,2.1448630441561627e-23,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
1.8560246423440897e-13,1.8560246423440897e-13,1.8560246423440897e-13,7.8727741153410990e-13,5.6856653668188005e-12,2.5508088157305750e-11,1.7023903926155029e-10,7.7228244657452411e-10,3.0230135653417670e-09,9.8061808361831680e-09,2.5216881741962122e-08,3.5350934605111221e-08,6.2142334682893927e-19,6.2142334682893927e-19,3.3070179716350057e-18,1.7522090463588633e-17,6.8188578689889700e-17,4.6403309011822826e-16,1.1723832538077076e-14,2.6305981546953416e-13,4.0544691861150066e-12,4.8812461183947141e-11,2.6961443075314660e-10,7.3080667790141578e-10,1.3183382624966268e-09,1.5944391048154216e-09,1.0645124654846495e-09,7.7196299797499322e-10,1.5868892092728512e-22,1.5868892092728512e-22,4.2530539177186676e-21,1.2620351689006487e-19,1.3278871612494765e-18,2.3358626868032429e-17,1.5755954432184421e-15,5.7220787181730213e-14,8.5241299965918070e-13,5.5373852470143560e-12,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,5.9242623739774321e-13,1.0668511810562668e-12,8.5146864169686778e-13,7.3591708751333727e-13,5.3583018448050769e-13,7.1256721611340438e-13,7.8988011664391418e-13,2.1204587208272311e-15,2.5195949698081020e-14,4.2208903768035936e-14,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,2.6862327285655933e-16,9.5307785384758613e-16,1.3920417843331821e-15,1.3920417843331821e-15,3.9174925190885417e-17,7.7877189526752848e-17,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,1.5897486180574283e-24,1.5897486180574283e-24,1.5897486180574283e-24,2.1448630441561627e-23,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
1.8560246423440897e-13,1.8560246423440897e-13,1.8560246423440897e-13,7.8727741153410990e-13,5.6856653668188005e-12,2.5508088157305750e-11,1.7023903926155029e-10,7.7228244657452411e-10,3.0230135653417670e-09,9.8061808361831680e-09,2.5216881741962122e-08,3.5350934605111221e-08,6.2142334682893927e-19,6.2142334682893927e-19,3.3070179716350057e-18,1.7522090463588633e-17,6.8188578689889700e-17,4.6403309011822826e-16,1.1723832538077076e-14,2.6305981546953416e-13,4.0544691861150066e-12,4.8812461183947141e-11,2.6961443075314660e-10,7.3080667790141578e-10,1.3183382624966268e-09,1.5944391048154216e-09,1.0645124654846495e-09,7.7196299797499322e-10,5.6771587483324174e-10,4.1474833807047780e-10,3.5192821418949246e-10,2.5481544469493086e-10,2.3988061277801963e-10,1.8476563655018040e-10,1.8172316034466857e-10,2.2546768605856244e-10,8.5241299965918070e-13,5.5373852470143560e-12,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,5.9242623739774321e-13,1.0668511810562668e-12,8.5146864169686778e-13,7.3591708751333727e-13,5.3583018448050769e-13,7.1256721611340438e-13,7.8988011664391418e-13,7.8988011664391418e-13,2.5195949698081020e-14,4.2208903768035936e-14,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,2.6862327285655933e-16,9.5307785384758613e-16,1.3920417843331821e-15,1.3920417843331821e-15,1.3920417843331821e-15,7.7877189526752848e-17,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,1.5897486180574283e-24,1.5897486180574283e-24,1.5897486180574283e-24,2.1448630441561627e-23,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
1.8560246423440897e-13,1.8560246423440897e-13,1.8560246423440897e-13,7.8727741153410990e-13,5.6856653668188005e-12,2.5508088157305750e-11,1.7023903926155029e-10,7.7228244657452411e-10,3.0230135653417670e-09,9.8061808361831680e-09,2.5216881741962122e-08,3.5350934605111221e-08,6.5907962986509023e-08,7.3227517804369096e-08,7.3348545413294779e-08,8.9416024026591440e-08,7.1604702158104049e-08,8.3759262350613605e-08,5.7833315407023151e-08,5.0229810999404943e-08,5.2628792138864640e-08,3.7438801369813514e-08,4.6282066199682424e-08,7.3080667790141578e-10,1.3183382624966268e-09,1.5944391048154216e-09,1.0645124654846495e-09,7.7196299797499322e-10,5.6771587483324174e-10,4.1474833807047780e-10,3.5192821418949246e-10,2.5481544469493086e-10,2.3988061277801963e-10,1.8476563655018040e-10,1.8172316034466857e-10,2.2546768605856244e-10,2.2546768605856244e-10,5.5373852470143560e-12,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,5.9242623739774321e-13,1.0668511810562668e-12,8.5146864169686778e-13,7.3591708751333727e-13,5.3583018448050769e-13,7.1256721611340438e-13,7.8988011664391418e-13,7.8988011664391418e-13,7.8988011664391418e-13,4.2208903768035936e-14,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,2.6862327285655933e-16,9.5307785384758613e-16,1.3920417843331821e-15,1.3920417843331821e-15,1.3920417843331821e-15,7.7877189526752848e-17,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,1.5897486180574283e-24,1.5897486180574283e-24,1.5897486180574283e-24,2.1448630441561627e-23,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
2.2987863584368136e-07,2.2987863584368136e-07,5.1831621605767885e-07,8.4409786639497526e-07,9.8135776727264026e-07,1.1355380944341754e-06,1.1636853102547564e-06,1.1652635845088306e-06,1.1376873234940354e-06,1.0959083529699209e-06,1.0750566460481620e-06,9.6150584040282561e-07,8.4209510465437285e-07,7.3221607266312846e-07,5.5133830681319097e-07,8.9416024026591440e-08,7.1604702158104049e-08,8.3759262350613605e-08,5.7833315407023151e-08,5.0229810999404943e-08,5.2628792138864640e-08,3.7438801369813514e-08,4.6282066199682424e-08,4.6282066199682424e-08,1.3183382624966268e-09,1.5944391048154216e-09,1.0645124654846495e-09,7.7196299797499322e-10,5.6771587483324174e-10,4.1474833807047780e-10,3.5192821418949246e-10,2.5481544469493086e-10,2.3988061277801963e-10,1.8476563655018040e-10,1.8172316034466857e-10,2.2546768605856244e-10,2.2546768605856244e-10,2.2546768605856244e-10,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,5.9242623739774321e-13,1.0668511810562668e-12,8.5146864169686778e-13,7.3591708751333727e-13,5.3583018448050769e-13,7.1256721611340438e-13,7.8988011664391418e-13,7.8988011664391418e-13,7.8988011664391418e-13,4.2208903768035936e-14,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,2.6862327285655933e-16,9.5307785384758613e-16,1.3920417843331821e-15,1.3920417843331821e-15,1.3920417843331821e-15,7.7877189526752848e-17,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,1.5897486180574283e-24,1.5897486180574283e-24,1.5897486180574283e-24,1.5897486180574283e-24,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
1.4524980889531348e-07,1.4524980889531348e-07,3.7072589679156169e-07,6.2561671991581644e-07,8.6657899159830216e-07,9.9903081192118787e-07,9.2329043839774682e-07,8.8403592662893976e-07,6.8425615658231317e-07,5.4123739151942570e-07,4.3682763872153817e-07,2.6519984212279095e-07,8.4209510465437285e-07,1.5330320905252972e-07,5.5133830681319097e-07,5.5133830681319097e-07,7.1604702158104049e-08,8.3759262350613605e-08,5.7833315407023151e-08,5.0229810999404943e-08,5.2628792138864640e-08,3.7438801369813514e-08,4.6282066199682424e-08,4.6282066199682424e-08,4.6282066199682424e-08,1.5944391048154216e-09,1.0645124654846495e-09,7.7196299797499322e-10,5.6771587483324174e-10,4.1474833807047780e-10,3.5192821418949246e-10,2.5481544469493086e-10,2.3988061277801963e-10,1.8476563655018040e-10,1.8172316034466857e-10,2.2546768605856244e-10,2.2546768605856244e-10,2.2546768605856244e-10,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,5.9242623739774321e-13,1.0668511810562668e-12,8.5146864169686778e-13,7.3591708751333727e-13,5.3583018448050769e-13,7.1256721611340438e-13,7.8988011664391418e-13,7.8988011664391418e-13,7.8988011664391418e-13,4.2208903768035936e-14,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,2.6862327285655933e-16,9.5307785384758613e-16,1.3920417843331821e-15,1.3920417843331821e-15,1.3920417843331821e-15,1.3920417843331821e-15,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,1.5897486180574283e-24,1.5897486180574283e-24,1.5897486180574283e-24,1.5897486180574283e-24,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
4.4103553747490291e-09,4.4103553747490291e-09,7.4457449556315365e-09,2.0210033960427512e-08,4.7097869613931615e-08,7.7598245262428614e-08,1.0159022548963901e-07,1.0645405959181485e-07,8.8882845395502695e-08,6.9988746100220420e-08,5.2776107990704551e-08,3.9222435395071971e-08,3.9222435395071971e-08,2.2257410902651192e-08,2.2257410902651192e-08,1.1208408525216672e-09,1.1208408525216672e-09,8.3759262350613605e-08,5.7833315407023151e-08,5.0229810999404943e-08,5.2628792138864640e-08,3.7438801369813514e-08,4.6282066199682424e-08,4.6282066199682424e-08,4.6282066199682424e-08,1.5944391048154216e-09,1.0645124654846495e-09,7.7196299797499322e-10,5.6771587483324174e-10,4.1474833807047780e-10,3.5192821418949246e-10,2.5481544469493086e-10,2.3988061277801963e-10,1.8476563655018040e-10,1.8172316034466857e-10,2.2546768605856244e-10,2.2546768605856244e-10,2.2546768605856244e-10,9.2015427388991570e-12,4.8246805739494709e-12,4.4299361438197877e-12,2.8761012192094624e-12,1.6262896528071385e-12,5.9242623739774321e-13,1.0668511810562668e-12,8.5146864169686778e-13,7.3591708751333727e-13,5.3583018448050769e-13,7.1256721611340438e-13,7.8988011664391418e-13,7.8988011664391418e-13,7.8988011664391418e-13,7.8988011664391418e-13,3.4101778060632325e-14,2.6164752397110262e-14,6.0166024799283662e-15,1.4198332430741084e-14,6.6664588988259013e-15,5.4971585776638387e-15,3.3529173583234345e-15,7.4461578398548083e-16,1.5661126951061701e-15,1.0649889440284320e-15,2.6862327285655933e-16,9.5307785384758613e-16,1.3920417843331821e-15,1.3920417843331821e-15,1.3920417843331821e-15,1.3920417843331821e-15,5.6310727647776181e-17,9.9854130865368109e-18,1.8372546246674644e-17,1.4375405346471386e-17,1.7385575058553903e-18,3.7935612862880820e-18,2.4148017362661273e-18,2.0223704502505229e-19,6.7083477579516603e-19,2.1012435653084578e-19,6.4090916208596805e-21,5.3230498595273622e-20,3.7570211747584751e-21,9.8264962936720762e-21,2.4470042172832205e-21,1.5897486180574283e-24,1.5897486180574283e-24,1.5897486180574283e-24,1.5897486180574283e-24,6.2475664267897568e-25,9.5934404236957226e-25,2.5273791623373343e-25,8.1783089857485477e-27,4.5202428042557987e-26,4.5202428042557987e-26,2.2339366837680145e-26,2.2339366837680145e-26,2.8168589572110157e-26,2.8168589572110157e-26,5.5352426608484235e-29,5.5352426608484235e-29,5.5352426608484235e-29
