grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,1.33655406,-3.68753936e-19,-7611.66766,300,0.651698552,1.95443058e-15,-2.31191802e-15,1.95964067e-20,-9.05118781e-15,1.2454667e-14,5.93660912e-16,1.0836548e-21,8.89566285e-17,6.00568505e-15,5.31628005e-15,6.7397193e-19,-3.46499095e-14,-2.52195523e-15,1,1.01878309e-19,1.71078216e-16,-6.26627684e-22,1.99924796e-16,1.34442791e-20,5.17432868e-21,-1.27499004e-16,-5.95202751e-15,-7.21074493e-20,4.07482937e-14,9.38869467e-16,3.01382673e-18,-6.64785438e-19,-1.07252883e-19,8.57721832e-20,6.99550671e-15,5.00644633e-15,9.84311281e-15,-5.93103587e-15,1.56479246e-15,-2.21389255e-38,2.0098219e-14,1.14905364e-15,-1.30374266e-14,-1.53261657e-15,4.78010667e-19,-1.30850438e-15,4.83464021e-18,9.03889493e-22,-4.22161798e-16,-5.2580836e-19,-9.62319715e-15,4.38773058e-20,-6.32168279e-19,4.625027e-17,1.77910113e-22,-1.12430922e-15,3.72884016e-18,-8.72503885e-15
0.000375,1.33532518,3.27701026,-7611.66766,300,0.651698552,1.95059314e-15,-1.94960862e-15,1.59076405e-19,-9.0511871e-15,2.32575083e-16,1.37922163e-14,1.15943036e-21,9.00728595e-17,6.00568508e-15,8.31509104e-21,6.72366405e-19,-7.63865831e-20,-5.74111402e-14,1,1.34936592e-19,1.71078215e-16,-1.30259417e-21,1.99924861e-16,1.34444205e-20,5.17370767e-21,-1.27499012e-16,-5.95201193e-15,-7.05871813e-20,2.54425835e-14,2.8683842e-14,3.01376113e-18,-6.64788529e-19,-1.56714634e-19,8.57851749e-20,6.9955067e-15,5.00644669e-15,9.84311258e-15,-5.93103587e-15,1.56479243e-15,-5.21965243e-37,2.00982189e-14,1.14905386e-15,-1.30374267e-14,-1.53261664e-15,4.78023234e-19,-1.30850442e-15,4.83448198e-18,9.0388918e-22,-4.22161799e-16,-5.25808359e-19,-9.62319714e-15,4.38771475e-20,-6.32230328e-19,4.62502695e-17,2.40759584e-22,-1.12430922e-15,3.72888285e-18,-8.72503885e-15
0.00075,1.33163854,6.55402051,-7611.66766,300,0.651698552,1.94674777e-15,-1.94768507e-15,1.56635478e-19,-9.05118635e-15,4.33209753e-18,1.40387127e-14,1.23513867e-21,9.00937071e-17,6.00568511e-15,1.29727246e-26,6.7076013e-19,-1.67955338e-25,-5.19344624e-14,1,1.67998759e-19,1.71078214e-16,-2.00136691e-21,1.99924905e-16,1.34445613e-20,5.17308476e-21,-1.27499013e-16,-5.95199635e-15,-6.95948834e-20,1.58696397e-14,3.86175758e-14,3.01370192e-18,-6.64791826e-19,-2.06185284e-19,8.57981942e-20,6.99550669e-15,5.00644704e-15,9.84311235e-15,-5.93103587e-15,1.56479241e-15,-5.21968929e-37,2.00982188e-14,1.14905409e-15,-1.30374267e-14,-1.5326167e-15,4.78035833e-19,-1.30850445e-15,4.8343342e-18,9.03888866e-22,-4.221618e-16,-5.25808358e-19,-9.62319713e-15,4.38769885e-20,-6.32292555e-19,4.62502691e-17,3.03787333e-22,-1.12430922e-15,3.72890955e-18,-8.72503887e-15
0.001125,1.32549415,9.83103077,-7611.66766,300,0.651698552,1.94288727e-15,-1.94575431e-15,1.51678625e-19,-9.05118557e-15,8.04393742e-20,1.40433101e-14,1.31099243e-21,9.00940955e-17,6.00568513e-15,8.06953468e-31,6.6915013e-19,-3.63356655e-30,-4.86442579e-14,1,2.0112566e-19,1.71078213e-16,-2.71661908e-21,1.99924935e-16,1.34447027e-20,5.17245928e-21,-1.27499013e-16,-5.95198072e-15,-6.8965588e-20,9.881616e-15,4.48312815e-14,3.01364657e-18,-6.64795303e-19,-2.55756637e-19,8.58112621e-20,6.99550668e-15,5.0064474e-15,9.84311212e-15,-5.93103586e-15,1.56479238e-15,-5.21967014e-37,2.00982187e-14,1.14905433e-15,-1.30374268e-14,-1.53261676e-15,4.78048487e-19,-1.30850448e-15,4.83419187e-18,9.03888551e-22,-4.22161801e-16,-5.25808357e-19,-9.62319711e-15,4.38768289e-20,-6.32355075e-19,4.62502686e-17,3.67110047e-22,-1.12430923e-15,3.72892623e-18,-8.72503888e-15
0.0015,1.316892,13.108041,-7611.66766,300,0.651698552,1.93900424e-15,-1.94381198e-15,1.46799164e-19,-9.05118477e-15,1.57139511e-21,1.40434007e-14,1.38718051e-21,9.00941027e-17,6.00568516e-15,7.84112737e-31,6.67533375e-19,-3.2577046e-30,-4.66007014e-14,1,2.34379506e-19,1.71078213e-16,-3.44491688e-21,1.99924956e-16,1.34448448e-20,5.17183001e-21,-1.27499013e-16,-5.95196499e-15,-6.85748607e-20,6.13816101e-15,4.87158367e-14,3.01359344e-18,-6.64798759e-19,-3.05521901e-19,8.58244035e-20,6.99550667e-15,5.00644776e-15,9.84311189e-15,-5.93103586e-15,1.56479235e-15,-5.21965102e-37,2.00982186e-14,1.14905456e-15,-1.30374268e-14,-1.53261682e-15,4.78061221e-19,-1.30850451e-15,4.83405087e-18,9.03888235e-22,-4.22161801e-16,-5.25808357e-19,-9.6231971e-15,4.38766682e-20,-6.3241801e-19,4.62502681e-17,4.30849303e-22,-1.12430923e-15,3.72893663e-18,-8.72503889e-15
0.001875,1.30583209,16.3850513,-7611.66766,300,0.651698552,1.93509071e-15,-1.94185388e-15,1.42035433e-19,-9.05118396e-15,1.14228625e-22,1.40434074e-14,1.46388067e-21,9.00941028e-17,6.00568518e-15,7.81408315e-31,6.65906721e-19,-3.25034873e-30,-4.53359469e-14,1,2.67824582e-19,1.71078212e-16,-4.18469526e-21,1.99924973e-16,1.3444988e-20,5.17119572e-21,-1.27499013e-16,-5.95194915e-15,-6.8344606e-20,3.80086018e-15,5.11412466e-14,3.01354149e-18,-6.6479915e-19,-3.55577604e-19,8.58376442e-20,6.99550665e-15,5.00644814e-15,9.84311166e-15,-5.93103586e-15,1.56479233e-15,-5.21963191e-37,2.00982185e-14,1.14905479e-15,-1.30374269e-14,-1.53261688e-15,4.78074059e-19,-1.30850455e-15,4.83386882e-18,9.03887916e-22,-4.22161802e-16,-5.25808356e-19,-9.62319709e-15,4.38765061e-20,-6.32481485e-19,4.62502676e-17,4.95131719e-22,-1.12430923e-15,3.72894307e-18,-8.7250389e-15
0.00225,1.29231442,19.6620615,-7611.66766,300,0.651698552,1.93113654e-15,-1.93987411e-15,1.37379833e-19,-9.05118314e-15,8.47048758e-23,1.40434126e-14,1.54128316e-21,9.00941028e-17,6.00568522e-15,7.78684212e-31,6.64266575e-19,-3.24292945e-30,-4.45587994e-14,1,3.01533937e-19,1.71078211e-16,-4.93572475e-21,1.99924985e-16,1.34451322e-20,5.17055507e-21,-1.27499013e-16,-5.95193316e-15,-6.82265152e-20,2.34399082e-15,5.26530224e-14,3.01348999e-18,-6.64793237e-19,-4.06035276e-19,8.58510131e-20,6.99550664e-15,5.00644855e-15,9.84311142e-15,-5.93103585e-15,1.56479231e-15,-5.21961274e-37,2.00982184e-14,1.14905503e-15,-1.30374269e-14,-1.53261694e-15,4.78087034e-19,-1.30850459e-15,4.83365448e-18,9.03887594e-22,-4.22161803e-16,-5.25808355e-19,-9.62319708e-15,4.38763424e-20,-6.32545643e-19,4.62502672e-17,5.6009912e-22,-1.12430923e-15,3.72894704e-18,-8.72503891e-15
0.003,1.25790581,26.2160821,-7611.66766,300,0.651698552,1.92302944e-15,-1.93581328e-15,1.28429988e-19,-9.05118152e-15,7.86409774e-23,1.40434224e-14,1.69987141e-21,9.00941018e-17,6.00568529e-15,7.73124927e-31,6.60913353e-19,-3.22769105e-30,-4.3889769e-14,1,3.70399077e-19,1.71078211e-16,-6.48507061e-21,1.99924995e-16,1.34454234e-20,5.16924109e-21,-1.27499013e-16,-5.9519004e-15,-6.82626728e-20,1.02772924e-15,5.40187721e-14,3.01338602e-18,-6.64758815e-19,-5.09130001e-19,8.58784269e-20,6.99550662e-15,5.00644947e-15,9.84311092e-15,-5.93103585e-15,1.56479229e-15,-5.21957403e-37,2.00982182e-14,1.14905551e-15,-1.3037427e-14,-1.53261707e-15,4.78113688e-19,-1.30850468e-15,4.83315064e-18,9.03886935e-22,-4.22161803e-16,-5.25808355e-19,-9.62319707e-15,4.38760067e-20,-6.32677451e-19,4.62502669e-17,6.93588655e-22,-1.12430923e-15,3.72895043e-18,-8.72503892e-15
0.00375,1.21366617,32.7701026,-7611.66766,300,0.651698552,1.91466201e-15,-1.93160868e-15,1.197764e-19,-9.05117983e-15,7.32350964e-23,1.40434319e-14,1.86382441e-21,9.00941009e-17,6.00568538e-15,7.67404975e-31,6.57455138e-19,-3.21190329e-30,-4.36275082e-14,1,4.41362454e-19,1.7107821e-16,-8.09408124e-21,1.99925002e-16,1.34457247e-20,5.16788036e-21,-1.27499012e-16,-5.9518665e-15,-6.8503074e-20,4.41699232e-16,5.46268448e-14,3.01327898e-18,-6.64700329e-19,-6.15385798e-19,8.59067851e-20,6.99550659e-15,5.00645045e-15,9.8431104e-15,-5.93103585e-15,1.56479228e-15,-5.21953456e-37,2.0098218e-14,1.14905602e-15,-1.30374271e-14,-1.53261721e-15,4.781413e-19,-1.30850479e-15,4.83258973e-18,9.03886253e-22,-4.22161804e-16,-5.25808355e-19,-9.62319706e-15,4.38756588e-20,-6.32814102e-19,4.62502667e-17,8.3196374e-22,-1.12430923e-15,3.72895174e-18,-8.72503893e-15
0.0045,1.1595955,39.3241231,-7611.66766,300,0.651698552,1.90624335e-15,-1.92722037e-15,1.11352538e-19,-9.05117807e-15,6.79769378e-23,1.40434412e-14,2.03490557e-21,9.00940998e-17,6.00568546e-15,7.61468079e-31,6.53856018e-19,-3.19540584e-30,-4.35504194e-14,1,5.15155336e-19,1.7107821e-16,-9.77918844e-21,1.99925007e-16,1.34460386e-20,5.16645804e-21,-1.27499012e-16,-5.95183112e-15,-6.8928344e-20,1.84917053e-16,5.48932861e-14,3.01316722e-18,-6.64609915e-19,-7.25890444e-19,8.59363967e-20,6.99550656e-15,5.00645148e-15,9.84310986e-15,-5.93103585e-15,1.56479226e-15,-5.21949393e-37,2.00982178e-14,1.14905654e-15,-1.30374272e-14,-1.53261735e-15,4.78170173e-19,-1.3085049e-15,4.83197361e-18,9.03885541e-22,-4.22161805e-16,-5.25808355e-19,-9.62319706e-15,4.38752952e-20,-6.32957097e-19,4.62502666e-17,9.76773298e-22,-1.12430923e-15,3.72895209e-18,-8.72503893e-15
