z,u,V,T,rho,Z,PV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,2.970352479999999740e-01,-8.737471959999999405e-19,3.000000000000000000e+02,6.516985520000000420e-01,1.000000000000000000e+00,2.775684556655431740e-12,0.000000000000000000e+00,-9.877519999998973788e-01,1.119153609987049652e-11,8.693061809899408959e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.862995669920584364e-20,2.340249359972919895e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.282897249962011871e-14,7.004884579918942479e-15,9.999999999884283675e-01,2.117628129975495609e-19,1.309905249984842419e-16,0.000000000000000000e+00,1.616439579981295289e-14,3.730017959956836994e-17,7.437984969913930217e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.932630459954493337e-19,0.000000000000000000e+00,0.000000000000000000e+00,3.104830689964072395e-15,0.000000000000000000e+00,4.374414109949380994e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.336196599961394481e-17,4.734895539945208974e-19,3.437483909960222402e-14,2.321472639973136832e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392796779972311542e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.116613489952363846e-18,1.318470209984743365e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010067199976740252e-14
3.750000000000000078e-04,2.966648410000000124e-01,9.877523700000000462e-01,3.000000000000000000e+02,6.516985520000000420e-01,1.000000000000000000e+00,6.967274531263303197e-12,0.000000000000000000e+00,-2.963255999999988344e+00,2.809202669920009082e-11,8.635423019754110930e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.852910279804865790e-20,2.340249349933362562e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.859723619947044985e-20,4.088710409883575230e-14,9.999999999715254440e-01,1.435135689959135187e-18,1.310024579962697676e-16,0.000000000000000000e+00,1.616439559953972622e-14,3.730017969893788714e-17,7.435962719788264075e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.134260979967702405e-19,0.000000000000000000e+00,0.000000000000000000e+00,4.684935859866599592e-15,0.000000000000000000e+00,4.374414829875440086e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.336435039904996118e-17,4.734866509865177584e-19,3.437483899902119643e-14,2.321472629933897315e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392796759931866198e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.116613499882780655e-18,1.317041009962497762e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010067199942764328e-14
7.500000000000000156e-04,2.955536200000000169e-01,1.975504740000000092e+00,3.000000000000000000e+02,6.516985520000000420e-01,1.000000000000000000e+00,1.747497643361054131e-11,0.000000000000000000e+00,-4.938762666666671741e+00,7.045907969501074718e-11,8.595303579391361475e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.842867599515451828e-20,2.340249349834285166e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.050251539925630938e-26,9.782376259307302912e-15,9.999999999291893094e-01,8.785653839377880499e-18,1.310917239907172927e-16,0.000000000000000000e+00,1.616439549885538940e-14,3.730017969735874168e-17,7.433936049473597339e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.263783169768888884e-20,0.000000000000000000e+00,0.000000000000000000e+00,4.938983129650267855e-15,0.000000000000000000e+00,4.374425809690244259e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.337868799763643010e-17,4.734864179664720129e-19,3.437483889756589007e-14,2.321472619835615029e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392796749830564508e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.116613509708499290e-18,1.315606009906841031e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010067209857665798e-14
1.124999999999999915e-03,2.937015840000000155e-01,2.963257109999999805e+00,3.000000000000000000e+02,6.516985509999999593e-01,1.000000000000000000e+00,4.375698107939680971e-11,0.000000000000000000e+00,-6.914264000000019728e+00,1.764281159688128641e-10,8.553287778488037831e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.832973828792138239e-20,2.340249339586314568e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999998232302900e-01,5.280173479066624765e-17,1.317572909767093106e-16,0.000000000000000000e+00,1.616439539714262725e-14,3.730017979340645806e-17,7.431924388686261141e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.354545058346399859e-21,0.000000000000000000e+00,0.000000000000000000e+00,4.065527289281338359e-15,0.000000000000000000e+00,4.374530039226716238e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.346476199408444391e-17,4.735020189162991301e-19,3.437483889392356781e-14,2.321472619589634000e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392796729577026300e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.983989758942211757e-16,4.116613519272306860e-18,1.314161509767695926e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010067209644680927e-14
1.500000000000000031e-03,2.911087350000000074e-01,3.951009480000000185e+00,3.000000000000000000e+02,6.516985499999999876e-01,1.000000000000000000e+00,1.092466912686851752e-10,0.000000000000000000e+00,-8.889767999999966364e+00,4.404825888058237736e-10,8.507582066249638218e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.823985296991809463e-20,2.340249328968357350e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999995591739577e-01,3.149914278611435852e-16,1.366928219397422516e-16,0.000000000000000000e+00,1.616439569287431540e-14,3.730017978355710441e-17,7.430115456724611372e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.666345498824605402e-21,0.000000000000000000e+00,0.000000000000000000e+00,2.230075589016924840e-15,0.000000000000000000e+00,4.375441738071191744e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.478630286262398193e-38,3.397895198502119497e-17,4.736229197912146565e-19,3.437483878484667866e-14,2.321472608976634489e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392796708945193321e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.226479668136858118e-15,4.116613528185289546e-18,1.312703709421326010e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010067209113910066e-14
1.874999999999999931e-03,2.877750720000000206e-01,4.938761849999999676e+00,3.000000000000000000e+02,6.516985469999999614e-01,1.000000000000000000e+00,2.715720436764497925e-10,0.000000000000000000e+00,-1.086526666666672725e+01,1.094978179895602192e-09,8.454776349193902053e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.820448019349722234e-20,2.340249319776874715e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999989046576276e-01,1.865289479822158881e-15,1.730128539835045575e-16,0.000000000000000000e+00,1.616439829845884745e-14,3.730017979644370813e-17,7.429990399291607306e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.544028139280733451e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.383254659582089770e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.041385209424000606e-37,3.702822509646963374e-17,4.744502879547647731e-19,3.437483869672261674e-14,2.321472599778665271e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392796679771865176e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.552465039756641800e-14,4.116613529607512543e-18,1.311228909874984280e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010067209808355365e-14
2.249999999999999830e-03,2.837005969999999988e-01,5.926514219999999611e+00,3.000000000000000000e+02,6.516985400000000483e-01,1.000000000000000000e+00,6.711695303754345786e-10,0.000000000000000000e+00,-1.382850666666664274e+01,2.706153890793847681e-09,8.388371752460722959e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.848745802009073327e-20,2.340249320686509846e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999972933490966e-01,1.094479810321064596e-14,4.376431561283822229e-16,0.000000000000000000e+00,1.616441910474181790e-14,3.730017981094197317e-17,7.442855912183355727e-22,0.000000000000000000e+00,0.000000000000000000e+00,3.679454991079364556e-17,2.080142130610207825e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.449398991305227774e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.599100811055792559e-36,5.493920041611636330e-17,4.799794091408015275e-19,3.437483881008382839e-14,2.321472590681001926e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392796650701924863e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.493648870438160525e-13,4.116613521207604527e-18,1.309736370384210042e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010067210589651410e-14
3.000000000000000062e-03,2.733292170000000132e-01,7.902018980000000248e+00,3.000000000000000000e+02,6.516984940000000170e-01,1.000000000000000000e+00,3.197950452057148391e-09,0.000000000000000000e+00,-1.777944800000005543e+01,1.289366880133027334e-08,8.177828420843728638e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.952564780510969240e-13,7.452449070768888247e-20,2.340249430241449460e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999871031726162e-01,1.595180090164578948e-13,5.886700220607347113e-15,0.000000000000000000e+00,1.616486920166777310e-14,3.730017900384835387e-17,7.762360580800862698e-22,0.000000000000000000e+00,0.000000000000000000e+00,9.772447321008249589e-16,3.200531480330206874e-23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.041715120623339913e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.174101150533824534e-17,5.099928490526172880e-35,3.489401260360010510e-16,5.837674950602287992e-19,3.437484350354654038e-14,2.321472620239512444e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392796430246871306e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.160441480222898434e-12,4.116613400424720750e-18,1.306786260134824441e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010067190207383934e-14
3.749999999999999861e-03,2.599946309999999761e-01,9.877523829999999450e+00,3.000000000000000000e+02,6.516983189999999704e-01,1.000000000000000000e+00,1.274164528502336261e-08,0.000000000000000000e+00,-2.173022266666665558e+01,5.136847007948411401e-08,7.947140756826017218e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.241862997507083154e-12,1.374133309451189278e-19,2.340251069065334801e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999999486006132532e-01,1.678776029329519033e-12,7.640316466948558180e-14,0.000000000000000000e+00,1.617096859354153070e-14,3.730017568510280340e-17,1.216303959514224244e-21,0.000000000000000000e+00,0.000000000000000000e+00,1.402642829439803102e-14,8.015809856798589989e-24,9.698675746126477627e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.020906408793490018e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.984375056811146036e-16,5.177785547932060340e-34,3.364922068656094866e-15,1.805250809279006749e-18,3.437491298627111460e-14,2.321473449072834347e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392795359044349605e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.256446459098805099e-11,4.116612948355878781e-18,1.306311579478276476e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010067329197205552e-14
4.499999999999999660e-03,2.436969639999999881e-01,1.185302910000000054e+01,3.000000009999999975e+02,6.516976820000000004e-01,1.000000000000000000e+00,4.750021971984216441e-08,0.000000000000000000e+00,-2.469291733333328409e+01,1.914629870452843445e-07,7.689803621818773029e-15,0.000000000000000000e+00,1.431928400338676161e-13,0.000000000000000000e+00,6.182117661462178753e-11,7.464214621765416748e-19,2.340268690553514444e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.999998082365174623e-01,1.653039600390972656e-11,9.478801652241901903e-13,0.000000000000000000e+00,1.624984400384337122e-14,3.730016130882213345e-17,6.936335301640564922e-21,0.000000000000000000e+00,0.000000000000000000e+00,1.759923160416252515e-13,4.016943120950077602e-23,2.407523760569421490e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.802785100899425166e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.146958391926898912e-15,4.895205991157801934e-33,3.294185550779132675e-14,1.553858560367514317e-17,3.437580820813047844e-14,2.321483310549071529e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392788910565936436e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.204760940521464527e-10,4.116611280973650862e-18,1.349230970319116816e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.010070820475416759e-14
