grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.0775677402,1.972934e-19,-65.0359881,300,0.651620154,1.74228937e-05,1.29221743e-14,1.12862392e-15,1.57781162e-10,3.33803589e-14,5.031475e-07,2.03535025e-16,4.02215843e-15,4.70959314e-13,-1.60246042e-15,6.42902964e-18,-1.84657255e-13,7.37096014e-13,0.999980079,1.5068763e-07,2.96228967e-08,1.93245655e-16,1.39172535e-12,-4.72538636e-18,3.1776515e-15,7.17815808e-13,5.62931923e-13,6.46994233e-09,2.27817648e-18,7.11413675e-10,2.4389011e-14,9.69456899e-11,2.45272709e-17,2.01960029e-12,6.115505e-13,-1.91101405e-13,1.66281257e-13,1.88547429e-14,1.07105883e-10,1.00053233e-28,2.47259361e-10,6.14984151e-14,4.43992082e-14,-1.86013687e-13,-3.08881033e-14,3.07010694e-11,8.41253305e-17,6.63807537e-14,5.60356881e-13,1.19312815e-14,5.43574749e-12,-5.85198932e-17,1.80703951e-06,-1.666651e-18,5.51667165e-16,5.75594505e-17,1.16468513e-15,2.70664141e-15
0.000375,0.0773921008,0.482550514,-65.0359881,300.006595,0.651575491,2.42874585e-05,1.91448661e-14,2.10896531e-15,3.61118724e-10,7.65667402e-17,1.15231329e-06,4.66756969e-16,7.31787276e-15,4.62803613e-13,-3.0098319e-22,1.34407429e-17,-4.07500364e-20,1.6680982e-12,0.99996996,3.47939015e-07,7.98119482e-08,5.34912121e-16,3.86813875e-12,-4.69191303e-18,3.17019112e-15,2.01196973e-12,5.96310666e-14,1.71448903e-08,9.4363258e-18,1.93144501e-09,6.92000159e-14,2.76103515e-10,5.05373429e-17,6.05983326e-12,1.8414841e-12,-1.86204478e-13,1.62230228e-13,1.88629065e-14,2.48358624e-10,2.3114329e-28,5.72073066e-10,1.55457116e-13,9.53063383e-14,-1.85343284e-13,-2.27808756e-14,8.6635934e-11,2.38012891e-16,6.6176631e-14,1.43435392e-12,3.22407873e-14,1.46887499e-11,-1.57757768e-16,4.1520041e-06,-1.66663096e-18,1.83328109e-15,3.64475591e-14,3.51310367e-15,7.54991754e-15
0.00075,0.0768578285,0.965145977,-65.0359881,300.020932,0.651502807,3.38505605e-05,1.90539093e-14,4.09794807e-15,8.25875614e-10,3.15507143e-18,2.63707491e-06,1.0709242e-15,1.4878231e-14,4.48625895e-13,9.20781791e-27,3.02754773e-17,6.02063948e-27,3.77488177e-12,0.999952907,8.02792727e-07,2.1483536e-07,1.16078936e-15,1.07407459e-11,-4.61378674e-18,3.17288624e-15,5.63385946e-12,4.69318896e-15,4.53902179e-08,2.50803497e-17,5.23886777e-09,1.9606898e-13,7.86754035e-10,1.22688437e-16,1.82076093e-11,5.53958364e-12,-1.77732421e-13,1.55520949e-13,1.88834645e-14,5.75461035e-10,5.28380769e-28,1.32259105e-09,3.92631679e-13,2.31562224e-13,-1.83987148e-13,-1.42496375e-14,2.44252789e-10,9.09141324e-16,6.57887047e-14,3.79262983e-12,8.70411709e-14,3.96533386e-11,-3.26327198e-16,9.53290982e-06,-1.66661118e-18,6.08521051e-15,1.57452971e-13,1.07674559e-14,2.21744213e-14
0.001125,0.075967464,1.44784205,-65.0359881,300.051974,0.651379285,4.71465176e-05,1.81605434e-14,7.8484575e-15,1.88392595e-09,5.26794816e-18,6.01946411e-06,2.44904745e-15,3.21548325e-14,4.24898875e-13,1.46393284e-26,6.89945531e-17,2.35304708e-26,7.93542987e-12,0.999922436,1.84747569e-06,5.7647499e-07,2.48731427e-15,2.97274484e-11,-4.4227737e-18,3.21081233e-15,1.5724204e-11,2.7070109e-16,1.19800704e-07,6.30221203e-17,1.41650285e-08,5.53626568e-13,2.23306441e-09,3.09134357e-16,5.45603483e-11,1.6606324e-11,-1.63620457e-13,1.4483041e-13,1.89285238e-14,1.32989392e-09,1.15466017e-27,3.04980439e-09,9.88758938e-13,5.95249948e-13,-1.81090406e-13,-5.50816664e-15,6.86343316e-10,2.98554929e-15,6.50650408e-14,1.01275719e-11,2.34249186e-13,1.06709285e-10,-5.76911323e-16,2.18311574e-05,-1.66659874e-18,2.0122325e-14,5.57833726e-13,3.25573158e-14,6.61247462e-14
0.0015,0.0747258455,1.930763,-65.0359881,300.118741,0.65116036,6.55703322e-05,1.70505237e-14,1.43621404e-14,4.27655948e-09,9.6675364e-18,1.3673072e-05,5.56443638e-15,7.13770947e-14,3.87275592e-13,2.08805758e-26,1.55912861e-16,3.4281755e-26,1.68486422e-11,0.999864861,4.23071531e-06,1.5378325e-06,5.29204152e-15,8.17815904e-11,-3.94940769e-18,3.35560328e-15,4.36200555e-11,1.13111975e-17,3.1438082e-07,1.54722525e-16,3.80742954e-08,1.55362916e-12,6.29605504e-09,7.65308452e-16,1.62483192e-10,4.94608281e-11,-1.41462306e-13,1.28737204e-13,1.9020635e-14,3.0581455e-09,2.47690016e-27,6.99797886e-09,2.47631969e-12,1.56023998e-12,-1.74762049e-13,3.2512762e-15,1.91678175e-09,8.89297721e-15,6.3750542e-14,2.70174707e-11,6.26727639e-13,2.85478847e-10,-8.6173866e-16,4.97511356e-05,-1.66660794e-18,6.60799278e-14,1.87157376e-12,9.70231352e-14,1.9715416e-13
0.001875,0.073142217,2.41418405,-65.0359881,300.26099,0.650758248,9.09772052e-05,1.56815581e-14,2.4430061e-14,9.63575032e-09,1.66646556e-17,3.08258575e-05,1.25235632e-14,1.59589874e-13,3.32093962e-13,2.67516424e-26,3.42988037e-16,4.75217584e-26,3.63514564e-11,0.999751005,9.61561486e-06,4.06624525e-06,1.1086857e-14,2.22944225e-10,-2.77991665e-18,3.80496686e-15,1.19899976e-10,3.39581581e-19,8.17841887e-07,3.67673226e-16,1.01431929e-07,4.31990712e-12,1.75833275e-08,1.81684342e-15,4.79253288e-10,1.45893491e-10,-1.09654084e-13,1.06458825e-13,1.92007847e-14,6.979016e-09,5.18180531e-27,1.59365105e-08,6.150322e-12,4.09720454e-12,-1.60880195e-13,1.16567936e-14,5.30384081e-09,2.5142244e-14,6.14484008e-14,7.15684997e-11,1.66198083e-12,7.57001645e-10,-9.73082512e-16,0.000112533114,-1.66666381e-18,2.14768439e-13,6.13110852e-12,2.8518746e-13,5.83359016e-13
0.00225,0.0712340715,2.89870771,-65.0359881,300.560285,0.650000701,0.000125790432,1.39055266e-14,3.72768394e-14,2.14891531e-08,2.6041216e-17,6.87808358e-05,2.78508356e-14,3.55527586e-13,2.60029278e-13,3.03174726e-26,7.13909646e-16,6.51897379e-26,7.88898308e-11,0.999518729,2.1629255e-05,1.06226349e-05,2.26876518e-14,6.00258354e-10,8.00623474e-20,5.08971982e-15,3.25475304e-10,6.93758259e-21,2.10239721e-06,8.22222551e-16,2.66952726e-07,1.18620499e-11,4.84846622e-08,4.04762202e-15,1.39510333e-09,4.24699881e-10,-6.99761432e-14,7.92809547e-14,1.95417492e-14,1.5760693e-08,1.04127559e-26,3.59173266e-08,1.51016656e-11,1.06823731e-11,-1.30610913e-13,1.85850948e-14,1.44923993e-08,6.88612544e-14,5.76168629e-14,1.87428056e-10,4.35426495e-12,1.98320195e-09,-4.490621e-16,0.00025193711,-1.66680293e-18,6.88318723e-13,1.97251908e-11,8.25949731e-13,1.7046035e-12
0.003,0.0665351353,3.87424874,-65.0359881,302.117607,0.6464364,0.000232812666,8.54186589e-15,5.66248228e-14,8.6963091e-08,4.55037939e-17,0.000278420224,1.12200176e-13,1.44342426e-12,9.77506989e-14,2.62354689e-26,2.24201928e-15,1.79192068e-25,3.10820404e-10,0.99830788,8.86622592e-05,5.4104217e-05,7.81308212e-14,3.18958571e-09,1.79491108e-17,1.43099731e-14,1.74947773e-09,2.80854254e-22,1.04661769e-05,2.50766554e-15,1.37395272e-06,6.48154124e-11,2.66420367e-07,1.42568656e-14,8.26213077e-09,2.51517698e-09,6.15963308e-15,2.5556546e-14,2.10821711e-14,6.49573389e-08,2.77705104e-26,1.47657871e-07,7.03844636e-11,5.44682284e-11,3.4546252e-14,1.87911455e-14,7.86145456e-08,3.70315567e-13,4.36257761e-14,9.58338467e-10,2.22682988e-11,1.01419258e-08,4.13991943e-15,0.00102560834,-1.66732049e-18,4.64437367e-12,1.33538157e-10,4.85444796e-12,1.01508557e-11
0.00375,0.0609387655,4.87047882,-65.0359881,306.717561,0.636806893,0.000409727749,5.68014174e-15,3.69195447e-14,2.93588214e-07,8.51155841e-17,0.000938746848,3.88213636e-13,4.8954872e-12,1.60573906e-14,7.64801447e-27,3.03721627e-15,7.04590593e-25,1.03711506e-09,0.994596822,0.000302542597,0.000220768314,2.11748641e-13,1.34719433e-08,8.51952614e-17,5.23982736e-14,7.46062726e-09,1.84333462e-23,4.19076238e-05,6.45506996e-15,5.65414135e-06,2.80634124e-10,1.15788766e-06,2.44017428e-14,3.82091565e-08,1.16316849e-08,1.85739601e-14,3.53236033e-15,2.49940324e-14,2.22327354e-07,7.5527174e-26,5.05037355e-07,2.6677851e-10,2.23049921e-10,5.49973307e-13,6.53846423e-15,3.37770952e-07,1.56814302e-12,2.40042054e-14,3.92355863e-09,9.11729654e-11,4.15233194e-08,5.78094664e-15,0.00348119474,-1.66782038e-18,2.39878657e-11,6.90703867e-10,2.22922759e-11,4.7164565e-11
0.0045,0.0550408897,5.91856141,-65.0359881,319.106919,0.613318362,0.000684862708,6.62064072e-15,9.04273513e-15,8.88017415e-07,4.65793486e-16,0.00282534311,1.3487098e-12,1.48842847e-11,1.11151264e-15,2.44496473e-27,1.37003681e-15,2.57900462e-24,3.15131057e-09,0.983990129,0.00092461366,0.000798382252,5.97386906e-13,5.02691595e-08,3.68715683e-16,1.91924276e-13,2.80989307e-08,1.08312292e-25,0.000148861595,2.41203963e-14,2.06040078e-05,1.07719611e-09,4.44793653e-06,1.75326517e-14,1.55657738e-07,4.73854131e-08,4.9545407e-15,3.84411146e-16,3.41729743e-14,6.78971563e-07,4.31231412e-25,1.54674601e-06,8.98818101e-10,8.1045351e-10,2.0256533e-12,7.92460098e-16,1.28090176e-06,5.8765844e-12,7.84672008e-15,1.42346427e-08,3.30779951e-10,1.50647825e-07,1.88617148e-15,0.0105979047,-1.66545798e-18,1.09013929e-10,3.13534913e-09,9.05287776e-11,1.93015301e-10
