z,u,V,T,rho,Z,PV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,2.362508610000000064e-01,-7.863639639999999449e-19,3.000000000000000000e+02,6.516985499999999876e-01,1.000000000000000000e+00,1.133967369557984416e-10,0.000000000000000000e+00,-8.701439999999985853e-01,4.572155967907822515e-10,5.424529067517784457e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.543864616090404451e-21,8.809180755968998041e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.673106738776810257e-18,8.832851055958166777e-15,1.779038079185928050e-15,9.999999995424089239e-01,2.106449469036107563e-16,8.891823075931179925e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.438723537053697620e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.745648615540476916e-17,0.000000000000000000e+00,0.000000000000000000e+00,7.366130616629323668e-19,1.194577159453372231e-19,0.000000000000000000e+00,4.747730807827480189e-17,8.507593146107002283e-14,5.008241127708273025e-14,0.000000000000000000e+00,4.342175078013059168e-17,0.000000000000000000e+00,3.652522808328637821e-19,3.230393978521800371e-19,1.284064529412423645e-13,0.000000000000000000e+00,1.343501159385225869e-20,4.337181078015344890e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.818894298710099014e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.417276657521102259e-14,0.000000000000000000e+00,2.725428838752868159e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000078e-04,2.359245570000000070e-01,8.701466909999999721e-01,3.000000000000000000e+02,6.516985480000000441e-01,1.000000000000000000e+00,2.494721256182106185e-10,0.000000000000000000e+00,-2.610434666666661130e+00,1.005871439993706154e-09,5.070747079968272353e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.623302539946045117e-21,8.809180859944882229e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.637554149983496411e-18,4.157595299973985619e-21,8.623219799946044838e-15,9.999999989937430334e-01,1.049084089993436019e-15,1.063373139993346464e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.438134209959716705e-21,0.000000000000000000e+00,0.000000000000000000e+00,1.004009379993718003e-18,2.434110249984769455e-17,0.000000000000000000e+00,0.000000000000000000e+00,7.700101569951821106e-19,1.199503119992494532e-19,0.000000000000000000e+00,4.747738839970293027e-17,8.507594539946768289e-14,5.008241099968663393e-14,0.000000000000000000e+00,4.385333649972560795e-17,0.000000000000000000e+00,1.980767789987606032e-18,3.233794379979766061e-19,1.284064529991965799e-13,0.000000000000000000e+00,1.343249399991595290e-20,4.337184269972862420e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.818894359982362196e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.563404539958932935e-14,0.000000000000000000e+00,2.725437719982947450e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000156e-04,2.349456440000000090e-01,1.740293380000000001e+00,3.000000000000000000e+02,6.516985419999999918e-01,1.000000000000000000e+00,5.486131641663179200e-10,0.000000000000000000e+00,-4.350719999999994592e+00,2.212003459530069098e-09,5.041311618928994682e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.498179279044380396e-15,8.940058148100722521e-21,8.809181258128526767e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.602305519447150822e-18,1.950560999585611569e-27,0.000000000000000000e+00,9.999999977875541068e-01,5.225826998889794737e-15,2.135250069546374829e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.437810338632314525e-21,0.000000000000000000e+00,0.000000000000000000e+00,1.798100319618000984e-17,6.063437338711848010e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.911398317894365727e-19,1.204190809744174730e-19,0.000000000000000000e+00,4.747797008991349582e-17,8.507596048192596640e-14,5.008240978936019877e-14,0.000000000000000000e+00,4.601628769022402339e-17,6.201586258682499862e-37,1.005470529786391998e-17,3.252994989308914607e-19,1.284064519727205717e-13,0.000000000000000000e+00,1.342030329714891306e-20,4.337229649078573917e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.818894729401137619e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.223342989740105895e-13,0.000000000000000000e+00,2.725458609420988215e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.124999999999999915e-03,2.333141240000000116e-01,2.610440080000000052e+00,3.000000000000000000e+02,6.516985299999999981e-01,1.000000000000000000e+00,1.204754240999633779e-09,0.000000000000000000e+00,-6.091002666666732068e+00,4.857494510688246917e-09,5.011029120710000708e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.896311831118808824e-14,9.652288631367609319e-21,8.809183201248151021e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.567262440363749156e-18,1.343390890190341699e-32,0.000000000000000000e+00,9.999999951416875810e-01,2.596354360367871082e-14,8.708085431233827463e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.439222740912357824e-21,0.000000000000000000e+00,0.000000000000000000e+00,1.426218900202077746e-16,1.503743130213061602e-18,0.000000000000000000e+00,0.000000000000000000e+00,2.450116780347150916e-18,1.208754360171265514e-19,0.000000000000000000e+00,4.748210650672762008e-17,8.507597571205421508e-14,5.008240620709605818e-14,0.000000000000000000e+00,5.681994270805067686e-17,4.675589050662472468e-36,5.025815940712095005e-17,3.361052050476219421e-19,1.284064520181935940e-13,0.000000000000000000e+00,1.336028920189298672e-20,4.337552250614577113e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.818896970399402510e-14,0.000000000000000000e+00,1.041227690147528934e-19,0.000000000000000000e+00,4.019083270569453878e-13,0.000000000000000000e+00,2.725608220386184422e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000031e-03,2.310299979999999864e-01,3.480586769999999941e+00,3.000000000000000000e+02,6.516985039999999563e-01,1.000000000000000000e+00,2.638527154892421677e-09,0.000000000000000000e+00,-7.831266666666597764e+00,1.063810610382133763e-08,4.979429401788671743e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.646884761669217647e-13,1.231917560442519985e-20,8.809192803164369739e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.532326670909642303e-18,1.233043660442924468e-32,0.000000000000000000e+00,9.999999893592121936e-01,1.283562810461071425e-13,4.877899441752202010e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.451742482317544717e-21,0.000000000000000000e+00,0.000000000000000000e+00,9.359087703361899182e-16,3.706071031331265771e-19,0.000000000000000000e+00,0.000000000000000000e+00,1.201947560431754119e-17,1.213434950435880435e-19,0.000000000000000000e+00,4.751128141706662451e-17,8.507598873056032791e-14,5.008239481799020409e-14,0.000000000000000000e+00,1.104824670396866550e-16,2.444135000877963117e-35,2.493267940895612679e-16,3.965720811424535358e-19,1.284064540461251640e-13,0.000000000000000000e+00,1.307494960469668149e-20,4.339671611558863574e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.818910721012587296e-14,0.000000000000000000e+00,1.064524090382390094e-18,0.000000000000000000e+00,1.772783080636805324e-12,0.000000000000000000e+00,2.726813020979504406e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.874999999999999931e-03,2.280932730000000130e-01,4.350733469999999770e+00,3.000000000000000000e+02,6.516984470000000140e-01,1.000000000000000000e+00,5.755045910954351022e-09,0.000000000000000000e+00,-9.571498666666698796e+00,2.320214379503673212e-08,4.945945188941993077e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.351623829496954291e-12,2.447056509476539955e-20,8.809239858115578898e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.497394219465771649e-18,1.219376869739158038e-32,0.000000000000000000e+00,9.999999767860857647e-01,6.299747348652394116e-13,2.910696759377360150e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.534455128602187956e-21,0.000000000000000000e+00,0.000000000000000000e+00,5.737099978772753396e-15,9.057805728062406412e-20,0.000000000000000000e+00,0.000000000000000000e+00,7.426363908411394648e-17,1.219026829739232818e-19,0.000000000000000000e+00,4.771526698979302714e-17,8.507599108180103687e-14,5.008235818928666729e-14,0.000000000000000000e+00,3.749426279197944555e-16,1.199593359743389861e-34,1.227313909737460291e-15,7.322155278433686208e-19,1.284064759725320485e-13,0.000000000000000000e+00,1.175747309748491021e-20,4.353322769068762915e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.818994279396976914e-14,0.000000000000000000e+00,6.894198678525232363e-18,0.000000000000000000e+00,8.442399548194050856e-12,0.000000000000000000e+00,2.736389199414647510e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999830e-03,2.245039610000000019e-01,5.220880189999999921e+00,3.000000000000000000e+02,6.516983240000000510e-01,1.000000000000000000e+00,1.248340662144875416e-08,0.000000000000000000e+00,-1.218175200000000480e+01,5.032240448097960100e-08,4.910077508144135260e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.141383119568590649e-11,8.206887546898035726e-20,8.809467766670278422e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.462336759069308643e-18,1.214999809540765514e-32,0.000000000000000000e+00,9.999999496220292050e-01,3.062525198842454773e-12,1.740549299342123417e-13,1.270322529519855289e-22,0.000000000000000000e+00,0.000000000000000000e+00,7.055479437333236574e-21,0.000000000000000000e+00,0.000000000000000000e+00,3.407072668712226101e-14,2.138329909191773916e-20,0.000000000000000000e+00,0.000000000000000000e+00,4.747772838205480198e-16,1.228600859535624815e-19,0.000000000000000000e+00,4.912589288143184575e-17,8.507595436784376851e-14,5.008223858107038064e-14,0.000000000000000000e+00,1.665049579370660165e-15,5.766074257820592131e-34,5.983336557738474370e-15,2.575904939026383162e-18,1.284066239514660531e-13,0.000000000000000000e+00,5.794162147809976843e-21,4.440146528321754445e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.819496368934312681e-14,0.000000000000000000e+00,4.190515258416107738e-17,0.000000000000000000e+00,4.056390078466803580e-11,0.000000000000000000e+00,2.811451378937353773e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000062e-03,2.153676469999999954e-01,6.961173869999999653e+00,3.000000019999999950e+02,6.516976530000000434e-01,1.000000000000000000e+00,4.897425417014411087e-08,0.000000000000000000e+00,-1.566171599999999664e+01,1.973412230042595781e-07,4.831501160104286924e-15,0.000000000000000000e+00,2.025915890043728981e-13,0.000000000000000000e+00,1.311055550028298880e-10,8.417834180181696712e-19,8.812504560190215946e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.391154050051612583e-18,1.287585060027792187e-32,0.000000000000000000e+00,9.999998020215847827e-01,3.557719250076792695e-11,2.596424190056042974e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.619460120034955814e-20,0.000000000000000000e+00,0.000000000000000000e+00,4.981944590107533297e-13,2.774130480059879007e-21,4.725378490101995688e-14,0.000000000000000000e+00,7.702895730166265624e-15,1.296409060027982537e-19,0.000000000000000000e+00,7.658592920165307565e-17,8.507545740183633509e-14,5.008117790108099088e-14,0.000000000000000000e+00,1.901918300041052262e-14,6.541264990141191560e-33,6.974663680150546754e-14,3.072321550066314939e-17,1.284091730027716622e-13,0.000000000000000000e+00,0.000000000000000000e+00,5.987492000129238518e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.827923870061039712e-14,0.000000000000000000e+00,6.294153630135857494e-16,0.000000000000000000e+00,4.667563410100748790e-10,0.000000000000000000e+00,4.476238530096618772e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-03,2.036213600000000012e-01,8.701468750000000085e+00,3.000000170000000139e+02,6.516954969999999570e-01,1.000000000000000000e+00,1.654407468279634934e-07,0.000000000000000000e+00,-1.914051999999999865e+01,6.660158527135792722e-07,4.769171967949014292e-15,0.000000000000000000e+00,2.137811659080632354e-12,0.000000000000000000e+00,1.108420029523322814e-09,7.046891936969477391e-18,8.837510176199421467e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.317215599003479218e-18,1.916130189175966369e-32,0.000000000000000000e+00,9.999993285699494416e-01,3.044504478690708214e-10,2.781052738804005680e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160948809500732951e-19,0.000000000000000000e+00,0.000000000000000000e+00,5.222199637754188700e-12,1.048182289549228222e-21,7.112677266941186605e-13,6.128647337364369562e-18,8.911120286167766063e-14,1.711320689264045140e-19,0.000000000000000000e+00,4.107879338233402924e-16,8.507231976341457763e-14,5.007543957846501267e-14,0.000000000000000000e+00,1.634712119296990568e-13,5.485268327641055050e-32,5.986698157425415444e-13,2.976906988719778482e-16,1.284359829447660077e-13,0.000000000000000000e+00,0.000000000000000000e+00,2.319071419002681431e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.916024518745960969e-14,0.000000000000000000e+00,6.770468317088354684e-15,3.914824488316426197e-20,3.964257168295167239e-09,0.000000000000000000e+00,2.762258838812088420e-19,0.000000000000000000e+00,3.297312438581987892e-19,0.000000000000000000e+00
4.499999999999999660e-03,1.892659700000000056e-01,1.044176880000000018e+01,3.000001199999999812e+02,6.516887599999999781e-01,1.000000000000000000e+00,5.238977591842810139e-07,0.000000000000000000e+00,-2.174722133333330731e+01,2.104162100123039011e-06,4.822524920281992549e-15,0.000000000000000000e+00,1.716651760100379667e-11,0.000000000000000000e+00,8.706261210509092334e-09,5.531004360323420101e-17,9.033454760528222861e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.234747040130674582e-18,6.460872010377793232e-32,0.000000000000000000e+00,9.999978530584739955e-01,2.421246010141580129e-09,2.773220640162161337e-10,2.736926740160039586e-19,1.795642120104998707e-14,0.000000000000000000e+00,1.153970990067477462e-18,5.725244510334779057e-15,0.000000000000000000e+00,5.088881160297567607e-11,7.172686150419417543e-21,7.354226360430032799e-12,2.224244030130060279e-16,9.604250650561601077e-13,4.380818970256164229e-19,1.207455580070604894e-14,4.274582980249952538e-15,8.505436500497348810e-14,5.004586700292638818e-14,0.000000000000000000e+00,1.308160160076493328e-12,4.378185920256010923e-31,4.775704250279255414e-12,2.706237290158244774e-15,1.287022320075257572e-13,0.000000000000000000e+00,0.000000000000000000e+00,2.049598860119848544e-13,7.676466610448874025e-19,0.000000000000000000e+00,3.791555460221708069e-14,0.000000000000000000e+00,6.779536830396427507e-14,3.364580390196740933e-19,3.129151120182974626e-08,0.000000000000000000e+00,3.331438350194802504e-18,0.000000000000000000e+00,1.315225120076906602e-17,0.000000000000000000e+00
