grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.912884406,2.87838535e-18,-3676.43306,300,0.651698552,8.79436666e-16,-1.76025001e-15,-1.31703823e-19,7.39106588e-17,1.2006801e-15,8.48769954e-17,-2.50712857e-21,2.22600152e-17,8.40270694e-15,4.93099465e-15,1.76993466e-16,-2.88479451e-14,-2.65936843e-15,1,-1.01753877e-18,-5.94975977e-16,1.53344261e-21,1.58108549e-16,7.59731e-17,-9.48574499e-18,-7.41749825e-16,-1.72687587e-14,-8.82904027e-19,6.42042421e-14,2.09105457e-15,4.35703972e-17,-2.29372318e-16,-2.1886959e-19,4.84169009e-17,8.0282798e-18,3.39726781e-15,8.89891813e-15,7.35810294e-16,4.4188689e-18,4.61710722e-39,1.8235971e-14,1.15188333e-16,-1.61996661e-14,1.13941742e-15,1.81404008e-19,1.83608566e-18,-1.5862442e-15,-5.74502125e-23,-6.12435199e-16,-3.33342692e-20,-2.50174739e-14,1.36019253e-17,-3.31414087e-15,-9.52467565e-19,-7.29712519e-20,1.56358285e-16,-1.26118821e-15,6.48103445e-15
0.000375,0.912015392,2.31737003,-3676.43306,300,0.651698552,8.75285237e-16,-1.44053266e-15,4.52927189e-20,7.39106614e-17,1.58190272e-17,1.37374122e-15,-2.51017101e-21,2.36581937e-17,8.4027158e-15,5.42871691e-21,1.76376873e-16,-4.43373925e-20,-4.21921316e-14,1,-1.01752558e-18,-5.94975974e-16,1.56611273e-21,1.58108536e-16,7.59730919e-17,-9.48491141e-18,-7.41751264e-16,-1.72687589e-14,-9.02182865e-19,3.43045793e-14,4.42970075e-14,4.35703147e-17,-5.07587329e-15,-2.18875743e-19,4.84169164e-17,8.02827989e-18,3.39726274e-15,8.89891816e-15,7.35810285e-16,4.41886895e-18,7.58138214e-38,1.82359709e-14,1.15188394e-16,-1.61996661e-14,1.1394174e-15,1.81411243e-19,1.83741317e-18,-1.58623541e-15,-5.74502217e-23,-6.12435207e-16,-3.33342681e-20,-2.5017474e-14,1.36019243e-17,-3.31414107e-15,-9.5246757e-19,-7.29712397e-20,1.56358315e-16,-1.26118828e-15,6.48103445e-15
0.00075,0.909408351,4.63474006,-3676.43306,300,0.651698552,8.71127369e-16,-1.43845353e-15,4.54549307e-20,7.3910664e-17,2.07895017e-19,1.39072622e-15,-2.51321509e-21,2.36766453e-17,8.40272501e-15,5.99669228e-27,1.7576059e-16,-6.79617164e-26,-2.88529726e-14,1,-1.01751422e-18,-5.94975972e-16,1.60204345e-21,1.58108542e-16,7.59730872e-17,-9.48407544e-18,-7.41752157e-16,-1.72687599e-14,-9.21490649e-19,1.83052639e-14,6.09046328e-14,4.35702334e-17,-9.69403123e-15,-2.18875783e-19,4.84169337e-17,8.02827996e-18,3.39725751e-15,8.89891821e-15,7.35810277e-16,4.418869e-18,7.59520713e-38,1.82359709e-14,1.15188456e-16,-1.61996661e-14,1.13941738e-15,1.81418499e-19,1.83878785e-18,-1.58622632e-15,-5.74502329e-23,-6.12435213e-16,-3.33342672e-20,-2.5017474e-14,1.36019233e-17,-3.31414126e-15,-9.52467574e-19,-7.29712269e-20,1.56358346e-16,-1.26118835e-15,6.48103445e-15
0.001125,0.905063282,6.95211009,-3676.43306,300,0.651698552,8.6696054e-16,-1.43636631e-15,4.3373549e-20,7.39106666e-17,2.74624599e-21,1.39095164e-15,-2.51627432e-21,2.36768902e-17,8.40273427e-15,3.53614211e-29,1.75143449e-16,1.08950915e-30,-2.41598978e-14,1,-1.01750283e-18,-5.9497597e-16,1.63813674e-21,1.58108548e-16,7.59730825e-17,-9.48323532e-18,-7.41753049e-16,-1.72687608e-14,-9.40924639e-19,9.74669293e-15,6.9788642e-14,4.35701904e-17,-9.69393846e-15,-2.18875738e-19,4.8416951e-17,8.02828003e-18,3.39725241e-15,8.89891824e-15,7.35810268e-16,4.41886905e-18,7.60905888e-38,1.82359708e-14,1.15188518e-16,-1.61996661e-14,1.13941736e-15,1.81425791e-19,1.84012666e-18,-1.58621746e-15,-5.74502441e-23,-6.1243522e-16,-3.33342661e-20,-2.5017474e-14,1.36019222e-17,-3.31414146e-15,-9.52467578e-19,-7.2971214e-20,1.56358376e-16,-1.26118843e-15,6.48103446e-15
0.0015,0.898980186,9.26948012,-3676.43306,300,0.651698552,8.62807552e-16,-1.43426642e-15,4.13453588e-20,7.39106692e-17,6.09168939e-23,1.39095668e-15,-2.51935492e-21,2.36768953e-17,8.40274361e-15,3.51772997e-29,1.7452425e-16,1.21793852e-30,-2.16667077e-14,1,-1.01749136e-18,-5.94975967e-16,1.67442264e-21,1.58108555e-16,7.59730778e-17,-9.48238935e-18,-7.41753947e-16,-1.72687618e-14,-9.60515892e-19,5.17380093e-15,7.45354485e-14,4.35701472e-17,-9.69384499e-15,-2.18875685e-19,4.84169684e-17,8.02828012e-18,3.39724727e-15,8.89891828e-15,7.35810259e-16,4.4188691e-18,7.62298209e-38,1.82359708e-14,1.1518858e-16,-1.61996661e-14,1.13941733e-15,1.81433133e-19,1.84147525e-18,-1.58620853e-15,-5.74502554e-23,-6.12435228e-16,-3.33342651e-20,-2.5017474e-14,1.36019212e-17,-3.31414166e-15,-9.52467583e-19,-7.29712011e-20,1.56358407e-16,-1.26118851e-15,6.48103446e-15
0.001875,0.891159062,11.5868501,-3676.43306,300,0.651698552,8.58832436e-16,-1.43214898e-15,3.93942681e-20,7.39106718e-17,2.48130887e-23,1.39095875e-15,-2.52246331e-21,2.36768963e-17,8.40275303e-15,3.49989652e-29,1.73901754e-16,1.21637661e-30,-2.03516258e-14,1,-1.01747977e-18,-5.94975965e-16,1.71097488e-21,1.58108562e-16,7.59730729e-17,-9.48153574e-18,-7.41754855e-16,-1.72687628e-14,-9.8029569e-19,2.73545335e-15,7.70665461e-14,4.35701037e-17,-9.69375066e-15,-2.18875623e-19,4.84169859e-17,8.02828021e-18,3.39724208e-15,8.89891832e-15,7.3581025e-16,4.41886916e-18,7.63702259e-38,1.82359708e-14,1.15188643e-16,-1.61996661e-14,1.13941731e-15,1.81440541e-19,1.8428363e-18,-1.58619953e-15,-5.74502668e-23,-6.12435236e-16,-3.33342639e-20,-2.50174741e-14,1.36019202e-17,-3.31414186e-15,-9.52467587e-19,-7.2971188e-20,1.56358439e-16,-1.26118858e-15,6.48103447e-15
0.00225,0.881599911,13.9042202,-3676.43306,300,0.651698552,8.5597717e-16,-1.43000732e-15,3.75161994e-20,7.39106745e-17,2.3189657e-23,1.39096072e-15,-2.52560728e-21,2.36768974e-17,8.40276261e-15,3.48194517e-29,1.73274509e-16,1.21445493e-30,-1.96657124e-14,1,-1.01746805e-18,-5.94975962e-16,1.74787921e-21,1.58108569e-16,7.59730681e-17,-9.48067239e-18,-7.41755774e-16,-1.72687638e-14,-1.00030718e-18,1.43762586e-15,7.84136634e-14,4.35700597e-17,-9.69365524e-15,-2.18875548e-19,4.84170035e-17,8.02828032e-18,3.39723683e-15,8.89891837e-15,7.35810243e-16,4.4188692e-18,7.65114862e-38,1.82359707e-14,1.15188707e-16,-1.61996661e-14,1.13941728e-15,1.81448032e-19,1.84421306e-18,-1.58619042e-15,-5.74502783e-23,-6.12435244e-16,-3.33342627e-20,-2.50174741e-14,1.36019192e-17,-3.31414207e-15,-9.52467592e-19,-7.29711748e-20,1.5635847e-16,-1.26118866e-15,6.48103447e-15
0.003,0.857267525,18.5389602,-3676.43306,300,0.651698552,8.69162975e-16,-1.4256134e-15,3.4005947e-20,7.391068e-17,2.099239e-23,1.39096453e-15,-2.53207492e-21,2.36769004e-17,8.40278246e-15,3.44535795e-29,1.71993876e-16,1.21050419e-30,-1.9210944e-14,1,-1.01744396e-18,-5.94975961e-16,1.82354382e-21,1.58108578e-16,7.59730587e-17,-9.47889631e-18,-7.41757631e-16,-1.72687658e-14,-1.04148791e-18,5.01641382e-16,7.93850543e-14,4.35699697e-17,-9.6934589e-15,-2.18875337e-19,4.841704e-17,8.02828034e-18,3.39722607e-15,8.89891856e-15,7.35810238e-16,4.41886923e-18,7.68011644e-38,1.82359707e-14,1.15188834e-16,-1.61996661e-14,1.13941724e-15,1.81463438e-19,1.84704651e-18,-1.58617167e-15,-5.7450301e-23,-6.12435251e-16,-3.3334262e-20,-2.50174741e-14,1.36019171e-17,-3.31414243e-15,-9.52467595e-19,-7.29711474e-20,1.56358535e-16,-1.26118881e-15,6.48103448e-15
0.00375,0.82598303,23.1737003,-3676.43306,300,0.651698552,1.07328348e-15,-1.42105938e-15,3.07100725e-20,7.39106856e-17,1.89346445e-23,1.39096807e-15,-2.53879126e-21,2.36769035e-17,8.40280306e-15,3.40776291e-29,1.7067451e-16,1.20641012e-30,-1.90930769e-14,1,-1.01741894e-18,-5.94975959e-16,1.90183449e-21,1.58108588e-16,7.59730489e-17,-9.47705101e-18,-7.41759565e-16,-1.72687678e-14,-1.08425766e-18,1.70923476e-16,7.97282924e-14,4.35698764e-17,-9.69325504e-15,-2.18875031e-19,4.84170778e-17,8.02828037e-18,3.39721488e-15,8.89891874e-15,7.35810232e-16,4.41886927e-18,7.71013471e-38,1.82359706e-14,1.15188965e-16,-1.61996661e-14,1.13941719e-15,1.81479433e-19,1.84999024e-18,-1.58615218e-15,-5.74503246e-23,-6.12435258e-16,-3.33342611e-20,-2.50174742e-14,1.36019149e-17,-3.31414282e-15,-9.52467598e-19,-7.2971119e-20,1.56358602e-16,-1.26118897e-15,6.48103448e-15
0.0045,0.787746424,27.8084403,-3676.43306,300,0.651698552,3.06601958e-15,-1.41630055e-15,2.75961095e-20,7.39106916e-17,1.6990584e-23,1.39097136e-15,-2.54583278e-21,2.36769068e-17,8.40282459e-15,3.36879669e-29,1.69302628e-16,1.20213354e-30,-1.90977057e-14,1,-1.0173927e-18,-5.94975958e-16,1.98362049e-21,1.58108599e-16,7.59730386e-17,-9.47511461e-18,-7.41761593e-16,-1.72687699e-14,-1.12911117e-18,5.64774685e-17,7.98470769e-14,4.35697787e-17,-9.69304131e-15,-2.1887459e-19,4.84171172e-17,8.02828038e-18,3.39720313e-15,8.89891891e-15,7.35810222e-16,4.41886933e-18,7.7414918e-38,1.82359706e-14,1.15189101e-16,-1.61996661e-14,1.13941715e-15,1.81496198e-19,1.85307887e-18,-1.58613174e-15,-5.74503491e-23,-6.12435265e-16,-3.33342605e-20,-2.50174742e-14,1.36019127e-17,-3.31414322e-15,-9.52467601e-19,-7.29710892e-20,1.56358673e-16,-1.26118914e-15,6.48103448e-15
