z,u,V,T,rho,Z,PV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,4.966904449999999804e-01,-2.279171469999999782e-18,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999995048405e-01,9.158825878411114744e-16,9.273498196931448454e-23,-1.437802666666598839e+00,3.678502719997072952e-15,1.815652929998554979e-14,0.000000000000000000e+00,8.480037959993250831e-14,4.079647529996753161e-17,0.000000000000000000e+00,4.017015079996803575e-19,1.072013649999147018e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.661523559996289952e-17,1.485869059998817493e-13,3.608893779997128178e-14,9.999999999992041921e-01,1.008082699999197835e-18,7.744559139993835961e-17,3.439979289997262452e-13,0.000000000000000000e+00,1.817945219998553267e-23,0.000000000000000000e+00,2.059990939998360669e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.486088719996430106e-19,0.000000000000000000e+00,5.348613919995742875e-17,0.000000000000000000e+00,1.896266979998490685e-17,1.202064469999043384e-14,2.340445959998137140e-16,4.585207319996351106e-14,0.000000000000000000e+00,1.628862339998703880e-15,0.000000000000000000e+00,8.389391749993323410e-39,2.347671729998131809e-16,0.000000000000000000e+00,4.498781899996419912e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122196619995128571e-15,3.715033779997042937e-18,5.335837309995753287e-19,9.470966089992464073e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.554460709995580136e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.551883559997968993e-16,3.179211859997470423e-15
3.750000000000000078e-04,4.961512690000000059e-01,1.437802980000000064e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999995022870e-01,1.326323056282857305e-15,5.695575735695705235e-22,-4.313407999999944842e+00,5.332480229995008269e-15,1.220675309998857260e-14,0.000000000000000000e+00,8.479548849992062514e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.016709559996239674e-19,1.072013299998996408e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.631796269995663215e-17,1.309187549998774372e-19,3.279813369996930004e-13,9.999999999990638599e-01,7.389504069993081482e-18,7.744483909992749193e-17,3.439924329996780098e-13,0.000000000000000000e+00,1.460190599998633231e-23,0.000000000000000000e+00,2.059990819998071652e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.775056479998338339e-19,0.000000000000000000e+00,5.348241359994992789e-17,1.415075059998675515e-15,1.732655519998377712e-17,1.202056169998874800e-14,2.340445629997808737e-16,4.585205849995707345e-14,0.000000000000000000e+00,1.628862209998475331e-15,0.000000000000000000e+00,7.877628019992625667e-38,2.347608139997802765e-16,0.000000000000000000e+00,4.498781699995788071e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122200529994269586e-15,3.740576039996498326e-18,5.335837099995005119e-19,9.470966089991134054e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.554460649994800752e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.552767639997610240e-16,3.179211859997023928e-15
7.500000000000000156e-04,4.945337410000000267e-01,2.875605970000000067e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999995086153e-01,2.667770890157861911e-15,5.006812514226074049e-21,-7.189016000000031603e+00,1.074029259999014354e-14,1.207169219998892196e-14,0.000000000000000000e+00,8.479097529992218239e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.016393669996314317e-19,1.072010159999016301e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.602155279995776275e-17,1.150239119998944510e-25,3.034406679997215368e-13,9.999999999990822896e-01,1.367941349998744462e-17,7.744414379992891774e-17,3.439869219996843221e-13,0.000000000000000000e+00,1.089564169999000176e-23,0.000000000000000000e+00,2.059990699998109539e-14,0.000000000000000000e+00,0.000000000000000000e+00,6.985364239993589309e-20,0.000000000000000000e+00,5.347863019995091795e-17,2.294157439997894783e-15,1.588214079998542339e-17,1.202047489998896873e-14,2.340445289997852383e-16,4.585204379995791860e-14,0.000000000000000000e+00,1.628862079998505331e-15,0.000000000000000000e+00,7.643716469992985606e-38,2.347542349997845376e-16,0.000000000000000000e+00,4.498781499995870937e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122204439994382478e-15,3.766140599996543563e-18,5.335836889995103398e-19,9.470966099991307601e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.554460599994902682e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.553669519997656518e-16,3.179211859997082698e-15
1.124999999999999915e-03,4.918378600000000156e-01,4.313408950000000353e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999995273781e-01,7.274822443164439498e-15,5.360905879216272662e-20,-1.006461866666663241e+01,2.931515999997319970e-14,1.193436739998908727e-14,0.000000000000000000e+00,8.478680359992248224e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.016066629996327843e-19,1.071981069999019960e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.572536139995818348e-17,6.713332279993861600e-30,2.815829609997425042e-13,9.999999999990856203e-01,1.899088979998263332e-17,7.744350099992918780e-17,3.439813799996854587e-13,0.000000000000000000e+00,7.027320909993573922e-24,0.000000000000000000e+00,2.059990579998116502e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.723054479997510522e-20,0.000000000000000000e+00,5.347480189995109839e-17,2.317870569997880952e-15,1.588210319998547441e-17,1.202038539998901009e-14,2.340444949997859544e-16,4.585202869995807593e-14,0.000000000000000000e+00,1.628861959998510678e-15,0.000000000000000000e+00,7.408805799993225171e-38,2.347474139997853515e-16,0.000000000000000000e+00,4.498781299995885961e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122208449994403055e-15,3.792313869996532037e-18,5.335836689995121060e-19,9.470966109991340732e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.554460559994920991e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.554591049997664253e-16,3.179211859997093347e-15
1.500000000000000031e-03,4.880636280000000271e-01,5.751211930000000194e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999995887734e-01,2.328681205988906787e-14,6.301799564139950313e-19,-1.294022666666672450e+01,9.387473129990999275e-14,1.179441429998869080e-14,0.000000000000000000e+00,8.478294169991871890e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.015727549996149596e-19,1.071711909998972574e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.542873609995644221e-17,6.666444439993609516e-30,2.622438639997485868e-13,9.999999999990412114e-01,2.434657719997665547e-17,7.744290639992574054e-17,3.439757949996702389e-13,0.000000000000000000e+00,2.986736219997136098e-24,0.000000000000000000e+00,2.059990459998025016e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.047049579998996158e-20,0.000000000000000000e+00,5.347092859994872313e-17,1.482524549998578717e-15,1.588206819998476888e-17,1.202029349998847443e-14,2.340444609997756265e-16,4.585201299995603719e-14,0.000000000000000000e+00,1.628861839998438321e-15,0.000000000000000000e+00,7.172400749993122788e-38,2.347403309997749319e-16,0.000000000000000000e+00,4.498781099995686416e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122212589994130942e-15,3.819413779996337795e-18,5.335836489994883537e-19,9.470966119990919478e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.554460649994674534e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.555534309997549845e-16,3.179211869996952139e-15
1.874999999999999931e-03,4.832110430000000068e-01,7.189014919999999975e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999997992717e-01,7.888814312970289945e-14,5.730397809076397945e-19,-1.581583466666666205e+01,3.180585189996297328e-13,1.165137619998643584e-14,0.000000000000000000e+00,8.477936189990129534e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.015375429995325256e-19,1.071462389998752637e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.513099659994745395e-17,6.651429509992256911e-30,2.452843289997144327e-13,9.999999999988358201e-01,2.976013389996535097e-17,7.744236019990984078e-17,3.439701539995995439e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.059990339997601893e-14,0.000000000000000000e+00,0.000000000000000000e+00,3.951843439995400004e-21,0.000000000000000000e+00,5.346700429993774614e-17,0.000000000000000000e+00,1.588203389998151016e-17,1.202019919998600492e-14,2.340444249997275420e-16,4.585199669994662112e-14,0.000000000000000000e+00,1.628861739998103862e-15,0.000000000000000000e+00,6.934063969991927327e-38,2.347329609997267084e-16,0.000000000000000000e+00,4.498780899994762695e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122216919992873507e-15,3.847658049995520146e-18,5.335836309993787593e-19,9.470966129988975723e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.554461879993533620e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.556501699997023941e-16,3.179211869996298963e-15
2.249999999999999830e-03,4.772801050000000100e-01,8.626817900000000705e+00,3.000000000000000000e+02,6.516985520000000420e-01,1.000000000000000000e+00,2.708513405207504218e-13,0.000000000000000000e+00,-2.012924133333337551e+01,1.092053339997899541e-12,1.150459059997787259e-14,0.000000000000000000e+00,8.477604379983695686e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.015008619992277310e-19,1.071231089997939747e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.483132329991377270e-17,6.586241639987332791e-30,2.306306859995564082e-13,9.999999999980766496e-01,3.525491829993219383e-17,7.744190159985104523e-17,3.439644399993384058e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.059990219996038076e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.445463679997220013e-21,0.000000000000000000e+00,5.346301899989717197e-17,0.000000000000000000e+00,1.588200039996945094e-17,1.202010219997688107e-14,2.340443889995498378e-16,4.585197949991181337e-14,0.000000000000000000e+00,1.628861649996867142e-15,0.000000000000000000e+00,6.694089839987124655e-38,2.347252759995485276e-16,0.000000000000000000e+00,4.498780699991346964e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122221439988225513e-15,3.877267589992542404e-18,5.335836129989737273e-19,9.470966139981784465e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.554473559989317107e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.557496589995081025e-16,3.179211869993885443e-15
3.000000000000000062e-03,4.621831739999999744e-01,1.150242390000000015e+01,3.000000000000000000e+02,6.516985520000000420e-01,1.000000000000000000e+00,2.050569034529359822e-12,0.000000000000000000e+00,-2.588045333333329978e+01,8.267873419924948409e-12,1.119633559989836239e-14,0.000000000000000000e+00,8.477026299923048639e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.014212409963560542e-19,1.070827759990279554e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.422064189959857703e-17,6.312511189942697312e-30,2.093378789980997202e-13,9.999999999909223725e-01,4.680188039957514257e-17,7.744270249929699052e-17,3.439526429968777249e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.059989979981300305e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.925340359973444712e-22,0.000000000000000000e+00,5.345475599951475802e-17,0.000000000000000000e+00,1.588193689985582819e-17,1.201989609989088816e-14,2.340443119978754550e-16,4.585194139958377084e-14,0.000000000000000000e+00,1.628861509985213917e-15,0.000000000000000000e+00,6.229490459943451462e-38,2.347088569978694055e-16,0.000000000000000000e+00,4.498780319959161507e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122231429944425368e-15,3.942714949964209291e-18,5.335835779951562547e-19,9.470966169914027619e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.554777729949576013e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.559609599976765055e-16,3.179211859971140612e-15
3.749999999999999861e-03,4.427728340000000040e-01,1.437802980000000019e+01,3.000000000000000000e+02,6.516985520000000420e-01,1.000000000000000000e+00,1.218593061528282613e-11,0.000000000000000000e+00,-3.163166533333336261e+01,4.913364909754678814e-11,1.086825499945735573e-14,0.000000000000000000e+00,8.476529499576771348e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.013345759799616084e-19,1.070475649946551899e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.359176209782348798e-17,5.887403709706045317e-30,1.956609209902307727e-13,9.999999999500706060e-01,6.215178799689679889e-17,7.747751339613158714e-17,3.439403269828272878e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.059989729897146246e-14,0.000000000000000000e+00,0.000000000000000000e+00,5.040405329748335711e-23,0.000000000000000000e+00,5.344609519733146499e-17,0.000000000000000000e+00,1.588187949920702705e-17,1.201967479939986524e-14,2.340442299883143375e-16,4.585189869771064093e-14,0.000000000000000000e+00,1.628861399918671941e-15,0.000000000000000000e+00,6.172210979691825323e-38,2.346971229882817009e-16,0.000000000000000000e+00,4.498779929775379075e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122242609694320528e-15,4.015877349799489804e-18,5.335835439733585199e-19,9.470966199527119738e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.559787049722402947e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.561877429872087188e-16,3.179211859841264131e-15
4.499999999999999660e-03,4.190490849999999878e-01,1.725363580000000141e+01,3.000000000000000000e+02,6.516985509999999593e-01,1.000000000000000000e+00,6.790955507143782148e-11,0.000000000000000000e+00,-3.594506933333330778e+01,2.738112929248110909e-10,1.051663809711211747e-14,0.000000000000000000e+00,8.476215917672421024e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.012485138898166710e-19,1.070166909706130930e-15,0.000000000000000000e+00,0.000000000000000000e+00,4.293741188820933278e-17,5.320946848538861043e-30,1.891656259480548934e-13,9.999999997253987694e-01,1.305616039641476352e-16,7.820038777852606363e-17,3.439273249055571184e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.059989469434324124e-14,0.000000000000000000e+00,0.000000000000000000e+00,6.001376688352013733e-24,0.000000000000000000e+00,5.343691908532615168e-17,0.000000000000000000e+00,1.588182969563882795e-17,1.201943489669944823e-14,2.340441449357312022e-16,4.585185078740902543e-14,0.000000000000000000e+00,1.628861299552712680e-15,0.000000000000000000e+00,1.271013459650978068e-37,2.347863879355273691e-16,0.000000000000000000e+00,4.498779508764629816e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.122255428318821691e-15,4.098308738874599079e-18,5.335835118534772720e-19,9.470966267399262097e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.639013158451520476e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.564335939295830033e-16,3.179211849126984898e-15
