grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.326738773,-2.09284333e-19,-607.524847,300,0.651698552,2.62386265e-12,1.34094086e-14,-4.23721646e-16,1.83230115e-14,8.043573e-20,-1.0064734e-17,1.59760533e-21,1.17843332e-14,-3.03043246e-14,1.70948477e-14,1.57814023e-19,4.53022141e-14,1.78533642e-14,1,-9.41656992e-20,-2.99917541e-17,-5.78908374e-21,1.23255882e-15,-2.09927308e-17,-1.10327627e-14,1.94207712e-18,-2.40967331e-14,-3.56321863e-20,4.44997477e-20,5.77163071e-15,2.803104e-18,1.31952273e-15,9.74138468e-21,7.74068877e-14,-1.81425961e-17,2.22043958e-14,-6.35720375e-15,1.8721899e-15,-1.29899961e-18,-1.33817345e-37,7.1286197e-20,4.14722976e-19,1.48604692e-14,-5.06908115e-16,4.06172717e-21,-1.4717797e-14,5.55832074e-20,-1.83020927e-21,4.77203357e-16,-2.46956429e-16,1.07928209e-20,-6.99667002e-21,-2.94175184e-14,2.06218725e-19,5.78911479e-19,-8.75142106e-14,-1.40340092e-19,-9.52902385e-16
0.000375,0.326337556,1.06991157,-607.524847,300,0.651698552,6.97780799e-12,1.4244345e-14,-3.74723834e-16,1.83228754e-14,-2.3208599e-19,-6.47668829e-17,1.60225648e-21,1.17843236e-14,-3.03043184e-14,7.8662186e-21,1.56389535e-19,2.77831434e-20,1.12844618e-13,1,2.27108534e-20,-2.99905187e-17,-5.77827881e-21,1.23255967e-15,-2.09927297e-17,-1.10300342e-14,-8.74888858e-19,-2.40967194e-14,-5.95146494e-20,1.24082571e-20,4.74673781e-14,2.80327041e-18,4.50003813e-15,9.90037184e-21,7.7406894e-14,-1.81425995e-17,2.22043934e-14,-6.35720664e-15,1.87218991e-15,-1.29894676e-18,-8.72380521e-37,7.17952366e-20,4.14718744e-19,1.48604689e-14,-5.06908059e-16,3.97006096e-21,-1.47177957e-14,6.41591963e-20,-1.83020913e-21,4.77203365e-16,-2.46956428e-16,1.07956516e-20,-6.99667518e-21,-2.94158428e-14,2.06218725e-19,5.78845729e-19,-8.75142105e-14,-1.46908567e-19,-9.52902382e-16
0.00075,0.325133906,2.13982313,-607.524847,300,0.651698552,1.8548567e-11,1.41866953e-14,-3.31239651e-16,1.83227632e-14,-2.06823347e-19,-1.10932655e-16,1.60690476e-21,1.1784315e-14,-3.03043123e-14,3.58063701e-27,1.54961343e-19,1.6986307e-26,1.10664703e-13,1,7.84684823e-19,-2.99827942e-17,-5.77683462e-21,1.23256033e-15,-2.09927286e-17,-1.10272954e-14,-3.70253483e-18,-2.40966586e-14,-1.32917903e-19,3.46436772e-21,4.74674056e-14,2.80345902e-18,7.45852688e-15,1.00615276e-20,7.74069e-14,-1.81426028e-17,2.22043909e-14,-6.35720954e-15,1.87218992e-15,-1.29860098e-18,-8.72436398e-37,7.35823369e-20,4.14715201e-19,1.48604687e-14,-5.06907995e-16,3.87801367e-21,-1.47177944e-14,7.30102797e-20,-1.83020893e-21,4.77203372e-16,-2.46956428e-16,1.08001075e-20,-6.99668308e-21,-2.9405021e-14,2.06218725e-19,5.78779879e-19,-8.75142104e-14,-1.5345397e-19,-9.52902379e-16
0.001125,0.323127822,3.2097347,-607.524847,300,0.651698552,4.92278309e-11,1.41286874e-14,-2.92586313e-16,1.83227187e-14,-1.82697672e-19,-1.34550714e-16,1.61180711e-21,1.17843074e-14,-3.03043061e-14,-2.53194367e-29,1.5352721e-19,7.61766159e-32,1.0861403e-13,1,5.72962993e-18,-2.99222583e-17,-5.77927141e-21,1.23256087e-15,-2.09927274e-17,-1.10245392e-14,-6.54803364e-18,-2.40964708e-14,-3.2722154e-19,9.77932709e-22,4.74674091e-14,2.80365458e-18,1.02969505e-14,1.02254462e-20,7.74069061e-14,-1.81426059e-17,2.22043884e-14,-6.35721247e-15,1.87218993e-15,-1.29634438e-18,-8.70058052e-37,8.35888749e-20,4.14713762e-19,1.48604684e-14,-5.06907923e-16,3.78535014e-21,-1.4717793e-14,8.19530614e-20,-1.83020861e-21,4.77203382e-16,-2.46956427e-16,1.08176885e-20,-6.99669333e-21,-2.93353343e-14,2.06218724e-19,5.78713736e-19,-8.75142103e-14,-1.59993423e-19,-9.52902375e-16
0.0015,0.320319304,4.27964626,-607.524847,300,0.651698552,1.30260004e-10,1.40700699e-14,-2.58182275e-16,1.832303e-14,-1.61215041e-19,-4.46422711e-17,1.61829751e-21,1.17843006e-14,-3.03042999e-14,-2.23564791e-29,1.52084648e-19,5.74915804e-32,1.06655922e-13,1,3.76428714e-17,-2.94362535e-17,-5.78377599e-21,1.23256135e-15,-2.09927262e-17,-1.10217585e-14,-9.41887876e-18,-2.4095937e-14,-7.90847533e-19,2.82681753e-22,4.74674218e-14,2.80385301e-18,1.30541742e-14,1.03927761e-20,7.74069122e-14,-1.81426074e-17,2.22043858e-14,-6.35721541e-15,1.87218995e-15,-1.2816917e-18,-8.52328043e-37,1.4665934e-19,4.14725186e-19,1.48604681e-14,-5.06907844e-16,3.69179624e-21,-1.47177914e-14,9.09460845e-20,-1.8302082e-21,4.77203409e-16,-2.46956427e-16,1.09412532e-20,-6.99670517e-21,-2.88889191e-14,2.06218724e-19,5.78647104e-19,-8.75142102e-14,-1.66548864e-19,-9.52902372e-16
0.001875,0.316708353,5.34955783,-607.524847,300,0.651698551,3.43132082e-10,1.40104863e-14,-2.27539795e-16,1.83255237e-14,-1.42081159e-19,7.36517486e-16,1.63471269e-21,1.17842946e-14,-3.03042937e-14,-1.97251526e-29,1.50630787e-19,5.05650455e-32,1.04773184e-13,1,2.42076883e-16,-2.5551294e-17,-5.78965317e-21,1.23256201e-15,-2.09927249e-17,-1.10189453e-14,-1.23232029e-17,-2.40944298e-14,-1.56352144e-18,8.47977521e-23,4.74675209e-14,2.80405499e-18,1.57491788e-14,1.05644345e-20,7.74069184e-14,-1.81425932e-17,2.22043833e-14,-6.3572184e-15,1.87218999e-15,-1.18724019e-18,-7.37789038e-37,5.50123793e-19,4.14828238e-19,1.48604678e-14,-5.06907761e-16,3.59689481e-21,-1.47177885e-14,9.99926472e-20,-1.83020778e-21,4.77203575e-16,-2.46956424e-16,1.19147664e-20,-6.99671434e-21,-2.60501342e-14,2.06218724e-19,5.78579777e-19,-8.751421e-14,-1.73147741e-19,-9.52902368e-16
0.00225,0.312294969,6.4194694,-607.524847,300,0.651698548,8.98444471e-10,1.39493853e-14,-2.00297759e-16,1.83416013e-14,-1.25070593e-19,5.81998274e-15,1.71317943e-21,1.17842894e-14,-3.03042873e-14,-1.74080784e-29,1.49161669e-19,4.47161173e-32,1.02956159e-13,0.999999999,1.53919528e-15,5.2087141e-18,-5.79698472e-21,1.23256484e-15,-2.09927237e-17,-1.10160889e-14,-1.5271404e-17,-2.4089949e-14,-8.69377533e-21,2.6373297e-23,4.74683151e-14,2.80427408e-18,1.83941975e-14,1.07426634e-20,7.74069253e-14,-1.81424342e-17,2.22043807e-14,-6.35722147e-15,1.87219012e-15,-5.84183217e-19,-1.77412282e-38,3.11590032e-18,4.155915e-19,1.48604675e-14,-5.06907683e-16,3.49916114e-21,-1.4717774e-14,1.09114914e-19,-1.83020774e-21,4.77204845e-16,-2.46956407e-16,1.96362008e-20,-6.99669281e-21,-8.16959341e-15,2.06218723e-19,5.78511541e-19,-8.75142099e-14,-1.79832224e-19,-9.52902364e-16
0.003,0.301060906,8.55929254,-607.524847,300,0.651698531,4.65166313e-09,1.38199289e-14,-1.55980053e-16,1.86252291e-14,-9.73976378e-20,9.57030948e-14,3.02194751e-21,1.17842839e-14,-3.03042729e-14,-1.3812123e-29,1.46149962e-19,3.57551791e-32,9.95182118e-14,0.999999995,2.46425524e-14,6.96229356e-16,-5.82946013e-21,1.23262491e-15,-2.09927216e-17,-1.10101612e-14,-2.1373432e-17,-2.40486351e-14,9.33258422e-17,5.42857307e-24,4.74863584e-14,2.80510212e-18,2.35556657e-14,1.11457937e-20,7.74069567e-14,-1.81381697e-17,2.2204375e-14,-6.35722757e-15,1.87219176e-15,1.02284029e-17,1.25958199e-35,4.89541806e-17,4.31249706e-19,1.48604675e-14,-5.06907413e-16,3.2728134e-21,-1.47174552e-14,1.27778096e-19,-1.83021249e-21,4.77233373e-16,-2.46956039e-16,1.93796157e-19,-6.99599378e-21,3.07859462e-13,2.06218721e-19,5.78371619e-19,-8.75142093e-14,-1.93753403e-19,-9.52902335e-16
0.00375,0.286617131,10.6991157,-607.524847,300,0.651698462,1.98836459e-08,1.36750836e-14,-1.2015866e-16,2.1747413e-14,-7.50297528e-20,1.0863506e-12,1.73391505e-20,1.17843139e-14,-3.03042486e-14,-1.13394374e-29,1.43029949e-19,2.62977031e-29,9.62339508e-14,0.99999998,2.82514761e-13,1.04759393e-14,-6.10913067e-21,1.23350963e-15,-2.09927184e-17,-1.10039174e-14,-2.75554582e-17,-2.38715631e-14,1.7906212e-15,1.2960379e-24,4.7744623e-14,2.81184156e-18,2.86792646e-14,1.18095153e-20,7.74072771e-14,-1.80672047e-17,2.2204366e-14,-6.35723143e-15,1.87220475e-15,1.31737824e-16,1.50751497e-34,5.62232649e-16,6.32669559e-19,1.48604766e-14,-5.06905222e-16,2.79690366e-21,-1.47126682e-14,1.47140019e-19,-1.83024159e-21,4.77638864e-16,-2.46950831e-16,2.6694088e-18,-6.98823662e-21,3.80748474e-12,2.06218711e-19,5.78254229e-19,-8.75142065e-14,-2.0826918e-19,-9.52901955e-16
0.0045,0.268963705,12.8389391,-607.524847,300,0.651698191,7.9465831e-08,1.35033184e-14,-9.11330572e-17,5.46050777e-14,-5.69110456e-20,1.15234985e-11,1.68107009e-19,1.1784705e-14,-3.03041576e-14,-1.02484029e-29,1.39770855e-19,2.56871809e-29,9.31013616e-14,0.99999992,3.03508364e-12,1.42712821e-13,-8.74612193e-21,1.24602121e-15,-2.09927125e-17,-1.0997214e-14,-3.06780842e-17,-2.32051963e-14,2.59180101e-14,7.67083781e-24,5.12762367e-14,2.90422355e-18,3.41525051e-14,1.4530716e-20,7.74121733e-14,-1.69411706e-17,2.22043368e-14,-6.35721907e-15,1.87230106e-15,1.43755652e-15,1.59505173e-33,6.05867236e-15,3.10844304e-18,1.48606141e-14,-5.06882955e-16,1.16851716e-22,-1.46434668e-14,1.67944579e-19,-1.83038357e-21,4.83145758e-16,-2.4688018e-16,3.6289916e-17,-6.91341537e-21,4.08700779e-11,2.06218676e-19,5.78666395e-19,-8.75141827e-14,-2.18946699e-19,-9.52896219e-16
