grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.0705211639,1.3251951e-19,-55.3235175,300,0.651573617,2.7896401e-05,3.63317471e-15,2.10703732e-16,3.32469739e-10,3.37285487e-15,1.29169921e-06,3.50555593e-16,4.82229532e-15,6.39623943e-15,4.3971287e-17,2.27409275e-18,7.56029547e-15,1.14144551e-12,0.99996567,3.90911429e-07,8.65973884e-08,9.27246665e-17,3.89628891e-12,-4.39026743e-18,-9.01571372e-17,2.07824959e-12,3.47724091e-15,1.89974415e-08,-7.23986836e-20,2.06396161e-09,7.12490001e-14,2.89047433e-10,2.90172475e-17,6.27082539e-12,1.9064431e-12,6.02360733e-14,-2.60263224e-14,4.17911503e-16,2.84444213e-10,3.02192803e-29,6.27022316e-10,1.46011028e-13,8.91639027e-14,-6.06089007e-14,-2.71103043e-14,9.4195566e-11,4.83740383e-16,2.36875571e-14,1.38158233e-12,3.38516333e-14,1.53713255e-11,2.97145486e-17,4.64134395e-06,2.15098383e-18,1.81391215e-15,6.10787694e-14,3.41154161e-15,6.39670723e-15
0.000375,0.0703599766,0.451579893,-55.3235175,300.014678,0.651498277,3.78889533e-05,2.39960149e-15,3.77420825e-16,7.21963634e-10,7.34597948e-18,2.80679802e-06,7.63426843e-16,1.11178499e-14,6.19551642e-15,7.92183929e-24,4.56075001e-18,1.58452086e-21,2.45214937e-12,0.999948055,8.56114194e-07,2.19981446e-07,2.41311147e-16,1.01992513e-11,-4.33373193e-18,-7.29120114e-17,5.48458349e-12,2.30525458e-16,4.74931441e-08,2.86268703e-18,5.28183108e-09,1.90236963e-13,7.74664675e-10,5.69748568e-17,1.77360001e-11,5.39287039e-12,5.94711527e-14,-2.48721253e-14,4.52758382e-16,6.25480299e-10,6.60931473e-29,1.37585682e-09,3.48815593e-13,2.17916842e-13,-5.96008205e-14,-1.83557648e-14,2.50214055e-10,1.29040763e-15,2.35445604e-14,3.5514282e-12,8.62382815e-14,3.91590262e-11,7.5542261e-17,1.01169803e-05,2.1509557e-18,5.64567191e-15,1.68978797e-13,9.68408556e-15,2.03629018e-14
0.00075,0.0698652056,0.903247251,-55.3235175,300.045012,0.651374952,5.14523982e-05,1.46510035e-15,7.07363332e-16,1.5666452e-09,4.09405154e-19,6.09463515e-06,1.66191618e-15,2.48381904e-14,5.871607e-15,-4.05441504e-29,9.46002607e-18,-2.57540983e-27,5.68383932e-12,0.999917843,1.87357891e-06,5.58308695e-07,5.63245705e-16,2.66731828e-11,-4.1938645e-18,-2.9360281e-17,1.4460245e-11,1.14472772e-17,1.18626802e-07,4.64984244e-18,1.35042558e-08,5.0742788e-13,2.07346509e-09,1.12038269e-16,5.01151801e-11,1.52389993e-11,5.81983746e-14,-2.31045751e-14,5.14594329e-16,1.37439398e-09,8.61020147e-29,3.01681955e-09,8.32614852e-13,5.46551228e-13,-5.7411828e-14,-1.13231747e-14,6.64028612e-10,3.22552476e-15,2.3288831e-14,9.07093372e-12,2.19495869e-13,9.96694099e-11,1.88205415e-16,2.20367852e-05,2.15093549e-18,1.75512507e-14,5.04941235e-13,2.74116635e-14,5.99677221e-14
0.001125,0.0690407496,1.35509986,-55.3235175,300.107448,0.651164934,6.98269604e-05,8.34032437e-16,1.30886408e-15,3.39121894e-09,7.28554999e-19,1.32009346e-05,3.61491319e-15,5.46273831e-14,5.37147884e-15,-7.73040281e-29,2.000456e-17,-2.33710022e-27,1.29242394e-11,0.999863237,4.09004461e-06,1.41264281e-06,1.29087852e-15,6.95345129e-11,-3.84069709e-18,8.28649302e-17,3.80027037e-11,4.21484785e-19,2.95413895e-07,6.55571093e-18,3.44202877e-08,1.34911669e-12,5.53244665e-09,2.19768966e-16,1.41122538e-10,4.29132597e-11,5.61021235e-14,-2.05268535e-14,6.23868612e-16,3.01238412e-09,1.02914947e-28,6.59838671e-09,1.98179834e-12,1.38135747e-12,-5.26587859e-14,-6.21457664e-15,1.7565263e-09,8.15416669e-15,2.28414177e-14,2.30483161e-11,5.56952256e-13,2.52905307e-10,4.22556066e-16,4.78818386e-05,2.1509388e-18,5.43583259e-14,1.54577202e-12,7.73015166e-14,1.71741198e-13
0.0015,0.0678938212,1.80734378,-55.3235175,300.235098,0.650794699,9.46369041e-05,4.75862007e-16,2.31315265e-15,7.30608582e-09,1.31115063e-18,2.84569035e-05,7.84181171e-15,1.18872309e-13,4.64847808e-15,-1.20814076e-28,4.21655539e-17,-1.70605861e-27,2.85153639e-11,0.999760053,8.88595119e-06,3.55373904e-06,2.97868732e-15,1.80191626e-10,-2.94486325e-18,3.73245893e-16,9.92752763e-11,1.13426945e-20,7.31508188e-07,9.30888663e-18,8.72233456e-08,3.56533344e-12,1.46737326e-08,4.27190358e-16,3.94857531e-10,1.20071053e-10,5.27517641e-14,-1.70291259e-14,8.15822583e-16,6.57056127e-09,1.21405615e-28,1.43628295e-08,4.69176926e-12,3.48533413e-12,-4.23874141e-14,-2.91320355e-15,4.61836521e-09,2.09141183e-14,2.20827123e-14,5.81771333e-11,1.40506848e-12,6.38030573e-10,8.43466389e-16,0.000103545303,2.15099234e-18,1.6719276e-13,4.74308192e-12,2.16623647e-13,4.84647606e-13
0.001875,0.0664376736,2.26040906,-55.3235175,300.493581,0.650124808,0.000127976185,3.60810082e-16,3.79801786e-15,1.56256079e-08,2.28147182e-18,6.08919658e-05,1.69302117e-14,2.56098703e-13,3.69836755e-15,-1.39652886e-28,8.64222049e-17,-5.34030878e-28,6.14198196e-11,0.999558693,1.91632669e-05,8.86181661e-06,6.93905996e-15,4.62729248e-10,-6.8041558e-19,1.1211142e-15,2.56978482e-10,1.65902675e-22,1.79578841e-06,1.83158874e-17,2.19080912e-07,9.33614488e-12,3.85635097e-08,8.13056157e-16,1.09413706e-09,3.3271362e-10,4.76650492e-14,-1.27575271e-14,1.15033704e-15,1.42245229e-08,1.99297013e-28,3.10329626e-08,1.10162259e-11,8.72928203e-12,-2.03832365e-14,-1.04801573e-15,1.20315737e-08,5.38685188e-14,2.08507047e-14,1.45511616e-10,3.51358813e-12,1.59550464e-09,1.4818786e-15,0.000222283179,2.15113494e-18,5.08926818e-13,1.44459702e-11,6.01283814e-13,1.35050208e-12
0.00225,0.0646962262,2.71518047,-55.3235175,301.01036,0.648894109,0.00017248797,4.63437198e-16,5.59480057e-15,3.30803592e-08,3.94973931e-18,0.000128958238,3.63236502e-14,5.45470316e-13,2.61345628e-15,-4.31251156e-29,1.66581776e-16,2.9385941e-27,1.29784838e-10,0.999158298,4.09047657e-05,2.18322483e-05,1.62222492e-14,1.17350206e-09,4.99740787e-18,3.02655557e-15,6.56870127e-10,-4.74919845e-23,4.35625688e-06,6.24179134e-17,5.43591033e-07,2.41413011e-11,1.00070276e-07,1.48199595e-15,2.99168846e-09,9.09736332e-10,4.05303503e-14,-8.29360172e-15,1.72732654e-15,3.04741213e-08,5.99809853e-28,6.63641173e-08,2.55725046e-11,2.16078886e-11,2.61677627e-14,-1.45313858e-16,3.09489942e-08,1.37987183e-13,1.89665158e-14,3.59511393e-10,8.68019372e-12,3.94165837e-09,2.23518462e-15,0.000472348135,2.15140777e-18,1.52731258e-12,4.3416178e-11,1.64704344e-12,3.70952309e-12
0.003,0.0604737484,3.63415735,-55.3235175,303.536316,0.643354576,0.000304557362,1.25984251e-15,7.90667967e-15,1.23526458e-07,1.57683673e-17,0.000481441975,1.40085027e-13,2.05391604e-12,7.35126189e-16,9.58702139e-28,4.47572374e-16,4.54922044e-26,4.79970772e-10,0.997159332,0.000154671371,0.000102020688,7.14435206e-14,5.71478604e-09,4.15224497e-17,1.54188858e-14,3.23516182e-09,-2.18426378e-23,1.99067994e-05,7.2814272e-16,2.56614869e-06,1.20927774e-10,5.03709855e-07,3.82653469e-15,1.62058409e-08,4.92800174e-09,2.11107055e-14,-1.86324791e-15,4.09377728e-15,1.15786517e-07,7.35118338e-27,2.51642161e-07,1.09571652e-10,1.01673362e-10,2.69722723e-13,1.48568373e-16,1.53794736e-07,6.85182856e-13,1.29083972e-14,1.68678202e-09,4.07245564e-11,1.84930314e-08,2.95183386e-15,0.00177430359,2.15214809e-18,9.40888059e-12,2.68061404e-10,8.94478713e-12,2.02119358e-11
0.00375,0.0555930332,4.58090964,-55.3235175,310.468728,0.629397467,0.000513181783,2.88432573e-15,4.63807516e-15,3.88394028e-07,1.0676862e-16,0.00151012355,4.87364416e-13,6.4997404e-12,8.654498e-17,1.91828117e-27,4.91355717e-16,2.97416736e-25,1.50217267e-09,0.99140144,0.000491427098,0.000385409621,2.59286448e-13,2.23143224e-08,1.86833883e-16,6.20831682e-14,1.27512179e-08,-2.2090362e-24,7.38382375e-05,5.75569054e-15,9.77323371e-06,4.84456042e-10,2.02328555e-06,4.30603298e-15,6.91324257e-08,2.10223312e-08,6.00486882e-15,-1.1531454e-16,9.50577963e-15,3.6855346e-07,7.12166374e-26,8.01321473e-07,3.85326532e-10,3.86239717e-10,9.8840867e-13,4.2809973e-17,6.10548264e-07,2.72008146e-12,5.98143851e-15,6.39333751e-09,1.54355325e-10,7.00929026e-08,1.47746045e-15,0.00561040853,2.15185906e-18,4.47373354e-11,1.27537068e-09,3.82311207e-11,8.66249183e-11
0.0045,0.05065977,5.59050745,-55.3235175,327.678976,0.598470705,0.000821099375,7.74800534e-15,1.46000947e-15,1.08938266e-06,7.3465764e-16,0.00420479891,1.77172054e-12,1.83391817e-11,4.62132032e-18,3.17435107e-28,2.62873543e-16,2.8793337e-24,4.27970326e-09,0.976161226,0.00139233646,0.00128201765,8.97573274e-13,7.64001587e-08,8.27003797e-16,2.16911804e-13,4.40535245e-08,4.1879922e-26,0.000241432591,4.26972422e-14,3.27363505e-05,1.71022652e-09,7.13184768e-06,4.32369464e-15,2.57678143e-07,7.83566913e-08,8.38352042e-16,3.18901597e-16,2.09917583e-14,1.04096168e-06,1.02650164e-24,2.27480951e-06,1.19721231e-09,1.29138328e-09,2.89499005e-12,3.70707737e-18,2.12281534e-06,9.42898897e-12,1.59678116e-15,2.13317976e-08,5.15016352e-10,2.33869525e-07,2.79828249e-16,0.0158499665,2.14396531e-18,1.85614344e-10,5.27649823e-09,1.4286051e-10,3.24301705e-10
