z,u,V,T,rho,Z,PV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,2.249948670000000150e-02,-1.268279519999999983e-18,3.000000000000000000e+02,6.507259549999999670e-01,9.863010778542322665e-01,9.893210289303035025e-04,4.152549759138320837e+02,1.064935199999996307e+00,1.074002469789380257e-03,2.360550379537079066e-15,1.224646949759837606e-16,4.660015609086136700e-08,0.000000000000000000e+00,2.944131049422633959e-03,7.529176488523472758e-14,8.440869778344683229e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.575665009691000148e-17,5.100933648999669224e-17,1.001739139803551627e-09,9.830736828072119682e-01,1.039168329796211427e-03,7.073319078612870774e-04,8.002764188430599914e-13,1.969108889613843402e-08,2.358502129537480494e-14,3.280938189356584094e-15,1.407622929723954783e-08,0.000000000000000000e+00,1.634099629679540953e-04,7.393352618550111172e-15,1.519244779702064989e-05,5.581411318905444162e-10,2.652591799479807556e-06,1.846825999637823857e-16,1.016511909800654563e-07,2.746582959461374844e-08,2.892529729432753924e-15,0.000000000000000000e+00,0.000000000000000000e+00,9.429584908150789432e-07,6.902326678646403219e-26,1.219378419760870942e-06,7.359149578556817218e-11,6.635694258698691681e-10,6.966166748633883889e-13,6.477933408729630338e-15,1.270955089750756237e-06,4.493335709118823985e-12,0.000000000000000000e+00,5.197596818980713122e-09,1.955517359616508791e-10,8.378355668356942727e-08,1.085105599787202896e-16,1.097669259784739108e-02,1.836384699639871564e-20,4.407930089135572179e-11,1.306558159743774350e-09,3.419412929329428207e-11,1.934777809620575797e-10
3.750000000000000078e-04,2.289883740000000015e-02,2.516881810000000108e-01,3.070261110000000144e+02,6.367529079999999508e-01,9.808975960606161060e-01,1.287071023531724838e-03,7.522823526289556639e+02,9.045479999999956888e-01,1.192903000260826666e-03,1.637919160358128999e-15,1.526418150333749250e-16,6.366278801391978637e-08,3.466640320757975772e-17,4.020399390879054839e-03,1.029934290225193845e-13,1.156435580252853100e-12,0.000000000000000000e+00,0.000000000000000000e+00,2.130637410465860742e-17,7.323138401601194558e-24,1.361015980297584224e-09,9.769957832136187958e-01,1.425923700311776182e-03,1.047992720229142145e-03,1.201988480262813195e-12,2.963529480647971438e-08,3.554643180777218197e-14,4.916029691074883320e-15,2.127958460465275122e-08,0.000000000000000000e+00,2.400191030524798596e-04,1.088458180237989901e-14,2.259286900493989988e-05,8.494971821857413925e-10,4.045644620884575497e-06,2.403342910525487749e-16,1.597246610349235890e-07,4.315709800943623694e-08,6.476359841416047939e-16,4.500798990984092834e-17,0.000000000000000000e+00,1.295502720283259934e-06,9.466784402069900136e-26,1.674615970366152374e-06,1.055336260230747806e-10,9.855212982154828623e-10,9.456879532067732579e-13,3.297838470721068112e-16,1.928049640421565413e-06,6.832218081493854749e-12,0.000000000000000000e+00,7.711633191686138731e-09,2.901385640634384109e-10,1.243090010271799988e-07,1.608380730351670280e-16,1.504498650328956605e-02,1.830887340400321214e-20,7.320639331600646883e-11,2.172619820475040225e-09,5.379312031176178844e-11,3.047208480666267945e-10
7.500000000000000156e-04,2.323804289999999856e-02,5.084042629999999674e-01,3.161161769999999933e+02,6.197870989999999525e-01,9.736247112877612908e-01,1.675557722450315761e-03,1.317035841786460878e+03,7.741637333333331039e-01,1.321095300411000324e-03,2.011828970625891297e-15,2.532510390787877921e-17,8.635498562686551941e-08,7.531910742343219629e-17,5.443367331693461930e-03,1.578643920491124733e-13,1.572944630489351899e-12,0.000000000000000000e+00,0.000000000000000000e+00,6.962287872166007055e-18,1.063822400330961102e-25,1.859847370578608923e-09,9.688733943014219419e-01,1.942757940604402777e-03,1.538459670478623410e-03,1.829524930569175308e-12,4.414353411373330265e-08,5.452264611696229948e-14,7.139391852221104830e-15,3.183719110990472899e-08,2.423412160753937216e-27,3.493811901086944739e-04,1.822471160566980916e-14,3.327933211035338280e-05,1.283910850399431897e-09,6.109579381900724225e-06,1.198599770372891181e-16,2.482316300772262471e-07,6.707137312086627649e-08,1.324472810412050934e-16,9.777851373041942922e-17,0.000000000000000000e+00,1.764774060549031037e-06,2.263897330704311393e-25,2.283393620710376638e-06,1.498947210466330731e-10,1.450138700451146083e-09,1.274545330396518222e-12,1.093364620340151744e-17,2.894043190900352742e-06,1.025048630318898297e-11,0.000000000000000000e+00,1.133605240352670925e-08,4.265019031326871056e-10,1.827334620568494178e-07,5.378425111673257579e-17,2.048453200637285337e-02,1.822082340566859825e-20,1.202910200374232016e-10,3.564314761108878393e-09,8.360605402601031254e-11,4.746431101476641735e-10
1.124999999999999915e-03,2.352835429999999839e-02,7.704865370000000269e-01,3.276973370000000045e+02,5.997524389999999705e-01,9.640016097801593631e-01,2.174807779559972953e-03,2.210476121559598141e+03,6.503005333333328197e-01,1.457602749433281174e-03,3.360772738693325550e-15,2.343199419088959611e-18,1.160344709548855891e-07,1.277343589503366365e-16,7.288428667166245434e-03,2.556103749006182406e-13,2.119112629176084881e-12,0.000000000000000000e+00,5.729560327772337026e-31,2.103471089182166623e-18,2.404907289064967945e-25,2.549941819008577535e-09,9.581851626274557887e-01,2.622048448980542502e-03,2.230943319132604880e-03,2.818890448904010099e-12,6.486333697478100493e-08,8.464668126708921417e-14,1.010915659606954096e-14,4.698339308173277081e-08,1.351412479474568367e-26,5.025143178046215069e-04,3.949432228464453096e-14,4.840404448118041644e-05,1.920106479253459090e-09,9.105548966459746892e-06,8.301826776772232708e-17,3.801749868521872255e-07,1.027219639600615098e-07,2.430373639055065798e-17,2.092464109186446008e-16,4.417472998282478454e-16,2.377518699075616606e-06,7.790717566970954306e-25,3.084009948800931183e-06,2.102821059182419439e-10,2.107577939180569449e-09,1.702378059338112160e-12,0.000000000000000000e+00,4.283568358334541322e-06,1.513284119411632151e-11,0.000000000000000000e+00,1.645959129360048103e-08,6.192673957592276732e-10,2.653232478968418418e-07,1.381112859463020534e-17,2.764503838925155485e-02,1.808587389296817700e-20,1.947413049242841921e-10,5.748772977764865992e-09,1.279708949502446773e-10,7.285019277167571697e-10
1.500000000000000031e-03,2.377221699999999827e-02,1.037930250000000054e+00,3.421715090000000146e+02,5.768654269999999862e-01,9.515346894588787574e-01,2.803451746314425830e-03,3.532491499968846711e+03,4.998456000000022770e-01,1.600785830302860289e-03,6.430486241216615977e-15,3.746983380708909414e-17,1.540490910291452832e-07,2.102863400397851196e-16,9.623885561820789969e-03,4.243044450802762736e-13,2.820415950533608131e-12,0.000000000000000000e+00,2.656932630502678127e-30,1.037405210196271685e-17,6.757939501278567810e-25,3.499755050662135740e-09,9.443962361786749637e-01,3.496444960661509570e-03,3.184985890602582987e-03,4.360807860825042314e-12,9.367515871772286014e-08,1.324780800250641676e-13,1.388244010262648636e-14,6.813904721289156423e-08,6.388581831208687928e-26,7.118043701346696761e-04,9.472994881792242790e-14,6.927815261310707104e-05,2.830995790535609690e-09,1.334395820252460843e-05,2.468665740467059019e-16,5.714953771081239816e-07,1.544159080292147039e-07,3.959840640749181106e-18,4.727126240894348811e-16,1.334444520252470023e-15,3.158785680597626085e-06,3.231583720611399178e-24,4.115069750778550712e-06,2.904085840549438101e-10,3.015170920570454775e-09,2.246494020425025140e-12,0.000000000000000000e+00,6.228675591178433678e-06,2.188549080414062334e-11,0.000000000000000000e+00,2.352586090445097155e-08,8.851252601674611656e-10,3.792292210717482648e-07,5.210528490985804380e-18,3.688826680697906979e-02,1.788775140338427193e-20,3.091766790584946597e-10,9.077274241717374078e-09,1.921014300363446093e-10,1.097326140207608421e-09
1.874999999999999931e-03,2.395965909999999907e-02,1.310244549999999952e+00,3.598618680000000154e+02,5.516682299999999817e-01,9.357746669781981108e-01,3.575621234725258508e-03,5.348264316402716759e+03,2.856631999999989513e-01,1.748377259607492799e-03,1.338508159699507643e-14,1.059615239762118519e-16,2.015590799547503990e-07,3.319748629254723370e-16,1.249868829719406882e-02,7.096180698406922196e-13,3.698990419169583946e-12,0.000000000000000000e+00,1.690226599620547315e-29,3.139023379295295672e-17,2.225701029500334330e-24,4.799081748922615528e-09,9.270202737918857849e-01,4.594756178968486919e-03,4.462125968998261784e-03,6.693912198497229878e-12,1.325075589702523083e-07,2.084353129532066875e-13,1.834091469588250265e-14,9.677729147827370309e-08,3.144887979293979038e-25,9.898164277777881520e-04,2.382707989465086595e-13,9.724869717816787265e-05,4.101114909079308139e-09,1.916115039569835852e-05,7.203918308382734987e-16,8.400226298114166228e-07,2.269705959490455600e-07,5.718837938716132718e-19,1.115522839749567539e-15,2.417018669457384610e-15,4.127787969073319572e-06,1.514522619659992801e-23,5.410585508785334083e-06,3.934980589116604538e-10,4.232268669049864341e-09,2.918980899344694698e-12,0.000000000000000000e+00,8.866133098009570742e-06,3.083833899307685155e-11,0.000000000000000000e+00,3.299318319259309577e-08,1.241319219721326419e-09,5.318393798806031397e-07,5.605753038741519581e-18,4.854905388910083636e-02,1.760913729604678438e-20,4.791512858924314947e-10,1.397340779686299834e-08,2.815750849367869592e-10,1.615838769637247362e-09
2.249999999999999830e-03,2.406678279999999864e-02,1.586349320000000063e+00,3.809652520000000209e+02,5.249737089999999551e-01,9.163826625756855693e-01,4.497847068567836434e-03,8.729255875240160094e+03,-2.560891999999989621e-01,1.897634540387979846e-03,2.996389290612625171e-14,2.245884400459181160e-16,2.593399740530232069e-07,5.001904421022661605e-16,1.593065330325709253e-02,1.178846110241020384e-12,4.769918780975231279e-12,0.000000000000000000e+00,8.118320091659826985e-29,7.295787261491655530e-17,8.714195751781655515e-24,6.565110471342265682e-09,9.056912561851726551e-01,5.937262051213899883e-03,6.118058511250863696e-03,1.002205260204905439e-11,1.830662000374286824e-07,3.290415200672740160e-13,2.312377180472775653e-14,1.342220340274422926e-07,1.563737680319712992e-24,1.347606800275524125e-03,6.229729881273695700e-13,1.335187290272984951e-04,5.820960381190120752e-09,2.688026350549579127e-05,1.804002040368836408e-15,1.203500640246061154e-06,3.251799910664845404e-07,6.053825571237731430e-20,2.724869740557111802e-15,3.795947700776098815e-15,5.293737471082328113e-06,7.777623311590170200e-23,6.994396751430035316e-06,5.214957431066221209e-10,5.812592091188410064e-09,3.721946780760968508e-12,0.000000000000000000e+00,1.231833800251853819e-05,4.205487010859830636e-11,0.000000000000000000e+00,4.527533660925674483e-08,1.703417180348271108e-09,7.298237051492157588e-07,9.459185251933972220e-18,6.288959791285805845e-02,1.723386660352354116e-20,7.217190871475586941e-10,2.089517450427211046e-08,4.012998850820475324e-10,2.318413590474010191e-09
3.000000000000000062e-03,2.387471589999999935e-02,2.141913259999999930e+00,4.328819369999999935e+02,4.713222910000000043e-01,8.668336644535106217e-01,6.749658417660025014e-03,1.373209708328484157e+04,-1.379691200000000784e+00,2.190307040235826234e-03,1.442131700155271512e-13,6.789507530731014137e-16,4.044681750435483117e-07,9.531754981026266832e-16,2.427815850261398276e-02,2.907498270313044495e-12,7.467538570804015969e-12,0.000000000000000000e+00,1.493542120160806610e-28,2.545697860274090432e-16,1.578920560169999186e-22,1.186225120127718633e-08,8.513299020916611504e-01,9.332899031004855336e-03,1.061881190114330811e-02,1.911951470205856040e-11,3.205379670345117427e-07,7.718278210831012949e-13,3.119443520335864845e-14,2.365992220254741961e-07,3.248485150349758286e-23,2.310570930248774784e-03,3.596631540387242699e-12,2.319325320249717272e-04,1.078595040116130253e-08,4.844708890521620237e-05,7.590211290817224099e-15,2.241639250241353283e-06,6.056748960652118709e-07,1.339159950144184782e-20,1.483893770159767852e-14,8.060477970867855809e-15,8.162685760878860862e-06,1.882785970202716357e-21,1.099991080118433981e-05,8.470948310912050081e-10,1.011268450108881252e-08,5.643863430607664272e-12,2.691284550289765358e-23,2.175970590234282455e-05,6.920115190745075194e-11,0.000000000000000000e+00,7.866042380846922141e-08,2.959483070318641993e-09,1.267980510136520958e-06,2.681250150288684850e-17,9.961280811072512065e-02,1.617248660174126002e-20,1.456950830156867147e-09,4.171751950449164443e-08,7.332166110789440667e-10,4.324461340465607092e-09
3.749999999999999861e-03,2.283994749999999907e-02,2.687821019999999894e+00,4.962182240000000206e+02,4.222568389999999949e-01,8.046874473146222728e-01,9.405414105200736105e-03,1.812936208262835498e+04,-2.826457866666665097e+00,2.459610468693749705e-03,6.610623326489230104e-13,1.638192519129988620e-15,5.823071196907482837e-07,1.593843049153541918e-15,3.403648498192390209e-02,5.969109436829924610e-12,1.078350519427309542e-11,0.000000000000000000e+00,0.000000000000000000e+00,6.778261116400200514e-16,2.408067698721123038e-21,2.101929358883707068e-08,7.832965525840067667e-01,1.352868879281518381e-02,1.661408369117659337e-02,2.264338938797454899e-11,5.024522167331576733e-07,1.786518709051215646e-12,3.564370568107033467e-14,3.729266818019460939e-07,5.026400797330579078e-22,3.578354398099607269e-03,1.764586229062863599e-11,3.624064508075331347e-04,1.796903129045700456e-08,7.797629475858834636e-05,2.524723328659169574e-14,3.692017498039243167e-06,9.975330684702299946e-07,1.755619429067625591e-19,6.839790526367523907e-14,1.935296628972202600e-14,1.156721919385688016e-05,3.667717818052148132e-20,1.594629219153124408e-05,1.229075959347262322e-09,1.583908209158817713e-08,7.683089215919665304e-12,2.953420598431497012e-22,3.431599608177545807e-05,8.430005545522992734e-11,0.000000000000000000e+00,1.230848959346320719e-07,4.630894707540623721e-09,1.984088008946290704e-06,7.014668326274648755e-17,1.459756149224752664e-01,1.471405549218566096e-20,2.461793408692590715e-09,7.197424536177591966e-08,1.139568379394797902e-09,7.083675786238000925e-09
4.499999999999999660e-03,2.072010410000000094e-02,3.204046679999999814e+00,5.691594119999999748e+02,3.802732329999999883e-01,7.332809834213638300e-01,1.226315434897417428e-02,2.058138499182220039e+04,-4.412380133333329013e+00,2.692680718513796884e-03,2.516924408610804227e-12,3.067762258306773930e-15,7.814289395686966429e-07,3.911746477840944060e-15,4.441243117548691888e-02,1.129668479376488685e-11,1.450594799199356099e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.369964139243859589e-15,2.323435328717598918e-20,3.713644877950284155e-08,7.052463706107450214e-01,1.826241928992020438e-02,2.381148558685744487e-02,1.657618199085090956e-11,7.180940506036538792e-07,3.952149927818643216e-12,4.002254467790988351e-14,5.354562907044593494e-07,1.012642909441080126e-20,5.082649927194672450e-03,6.567043006375375069e-11,5.179051327141465664e-04,2.681259938520100559e-08,1.141744489369823511e-04,7.142608826057696547e-14,5.495843036966614318e-06,1.484815969180467959e-06,2.972983878359085547e-18,2.477413008632612229e-13,5.436505156999365663e-14,1.524267089158693131e-05,4.785437817358717289e-19,2.152156598812134995e-05,1.603235439115107298e-09,2.269346088747452987e-08,9.175196904935826044e-12,5.940507806721185653e-21,4.924549497281935075e-05,4.999542197240543791e-11,0.000000000000000000e+00,1.762954579026951564e-07,6.632879756339036043e-09,2.841815838431482933e-06,1.544025409147787997e-16,1.997616198897431972e-01,1.293381439286128621e-20,3.181700098243886372e-09,1.097822319394066026e-07,1.457006459195817351e-09,1.026477829433443988e-08
