grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,1.00417285,2.99109625e-19,-4406.81049,300,0.651698552,3.2597784e-16,-2.80767786e-16,5.17957499e-23,1.74746091e-18,1.17977851e-15,3.73453914e-17,3.39522183e-24,-8.74603112e-18,1.37548994e-16,-1.00770912e-15,-5.16065303e-18,3.72077879e-15,3.9522325e-16,1,7.87355401e-20,4.81082843e-17,-4.18288092e-22,2.93730747e-16,-1.26720525e-18,1.48383754e-20,2.94488493e-17,3.80115189e-15,-4.84551013e-20,-9.29283706e-15,-3.93542324e-16,-6.56351666e-19,1.77158658e-18,5.07083231e-17,-1.7464968e-19,-2.14264927e-16,-1.14407246e-15,3.40836517e-16,-5.57062006e-17,-1.85188046e-18,6.4665354e-36,3.6859942e-16,-4.14923397e-15,9.57560965e-20,3.25804826e-16,4.02748216e-20,2.6604953e-19,4.45086638e-16,-9.57409825e-24,-2.55880844e-16,7.03015974e-20,4.20823453e-16,-7.39049722e-19,-2.60518962e-16,1.42409603e-17,5.90356479e-22,-2.12729303e-16,5.92783677e-15,-9.41507779e-17
0.000375,1.00322589,2.52522681,-4406.81049,300,0.651698552,3.24827509e-16,-3.45362605e-16,-1.17801275e-20,1.74735239e-18,2.05803553e-17,1.28286415e-15,-6.10244988e-24,-8.74603222e-18,1.37551169e-16,-1.14462605e-21,-5.13589546e-18,5.75090385e-21,6.85102414e-15,1,7.88622801e-20,4.81082827e-17,-1.05023624e-20,2.93730638e-16,-1.26726852e-18,1.4868857e-20,2.94486858e-17,3.80129345e-15,-2.01144981e-19,-4.64626939e-15,-7.49776998e-15,-6.54754288e-19,4.15118039e-18,5.07081881e-17,-1.82016844e-19,-2.14264936e-16,-1.14408089e-15,3.40840549e-16,-5.570619e-17,-1.85188047e-18,5.35153177e-35,3.685892e-16,-4.14923383e-15,1.07950604e-19,3.25804812e-16,4.03376396e-20,2.65308255e-19,4.45082035e-16,-9.57402943e-24,-2.55880828e-16,7.03015972e-20,4.20823501e-16,-7.39048701e-19,-2.60515058e-16,1.42409603e-17,5.61869247e-22,-2.12729305e-16,5.92785946e-15,-9.4150783e-17
0.00075,1.00038501,5.05045363,-4406.81049,300,0.651698552,3.23675274e-16,-3.44780973e-16,-1.10852437e-20,1.74723242e-18,3.15129729e-19,1.30477935e-15,-1.55541143e-23,-8.74603242e-18,1.37551296e-16,-4.43138316e-27,-5.11103335e-18,9.17635678e-27,5.58723839e-15,1,7.8982691e-20,4.81082811e-17,-2.03755533e-20,2.93730547e-16,-1.26709229e-18,1.489937e-20,2.94486826e-17,3.80141452e-15,-3.27612978e-19,-2.33421515e-15,-9.89819574e-15,-6.53140987e-19,4.15037212e-18,5.07082328e-17,-1.89265392e-19,-2.14264945e-16,-1.14409167e-15,3.4084457e-16,-5.57061801e-17,-1.85188045e-18,5.35164196e-35,3.68578947e-16,-4.14923368e-15,1.20184082e-19,3.25804813e-16,4.04005927e-20,2.65280844e-19,4.45082119e-16,-9.57402807e-24,-2.55880812e-16,7.0301597e-20,4.20823549e-16,-7.39047648e-19,-2.6051114e-16,1.42409603e-17,5.33291252e-22,-2.12729329e-16,5.92788172e-15,-9.41507886e-17
0.001125,0.995650206,7.57568044,-4406.81049,300,0.651698552,3.22519302e-16,-3.44196946e-16,-1.02874508e-20,1.74710667e-18,4.50081139e-21,1.30511634e-15,-2.50106032e-23,-8.74603261e-18,1.37551401e-16,-3.1092542e-27,-5.08610207e-18,-1.38225682e-28,4.9414468e-15,1,7.91033428e-20,4.81082796e-17,-3.02773774e-20,2.93730459e-16,-1.26691248e-18,1.49299779e-20,2.94486795e-17,3.80153576e-15,-4.54177579e-19,-1.17705884e-15,-1.10995696e-14,-6.51515783e-19,4.14973735e-18,5.07082807e-17,-1.96537733e-19,-2.14264955e-16,-1.14410249e-15,3.40848594e-16,-5.57061703e-17,-1.85188042e-18,5.35175725e-35,3.68568641e-16,-4.14923354e-15,1.32481818e-19,3.25804814e-16,4.046383e-20,2.65250758e-19,4.45082186e-16,-9.57402669e-24,-2.55880796e-16,7.03015967e-20,4.20823596e-16,-7.39046588e-19,-2.60507199e-16,1.42409602e-17,5.04560595e-22,-2.12729363e-16,5.92790406e-15,-9.41507949e-17
0.0015,0.989021486,10.1009073,-4406.81049,300,0.651698552,3.2136008e-16,-3.4360936e-16,-9.53265037e-21,1.74697765e-18,6.0006047e-23,1.30512122e-15,-3.45056945e-23,-8.74603282e-18,1.37551496e-16,-3.09397888e-27,-5.06109037e-18,-1.38058654e-28,4.61212501e-15,1,7.92245766e-20,4.81082783e-17,-4.02315601e-20,2.93730373e-16,-1.26673165e-18,1.4960739e-20,2.94486764e-17,3.80165764e-15,-5.81377311e-19,-5.95057327e-16,-1.17038086e-14,-6.49878715e-19,4.14914457e-18,5.07083294e-17,-2.03849725e-19,-2.14264964e-16,-1.14411336e-15,3.40852628e-16,-5.57061604e-17,-1.85188039e-18,5.35187331e-35,3.68558259e-16,-4.14923339e-15,1.44869918e-19,3.25804815e-16,4.05274895e-20,2.65219333e-19,4.45082246e-16,-9.57402531e-24,-2.5588078e-16,7.03015965e-20,4.20823644e-16,-7.39045521e-19,-2.60503228e-16,1.42409602e-17,4.75614193e-22,-2.12729401e-16,5.92792652e-15,-9.41508014e-17
0.001875,0.980498845,12.6261341,-4406.81049,300,0.651698552,3.20212121e-16,-3.43016805e-16,-8.8195659e-21,1.74684637e-18,-6.11557474e-25,1.3051214e-15,-4.40657738e-23,-8.74603302e-18,1.37551587e-16,-3.07864177e-27,-5.03596436e-18,-1.37874591e-28,4.44145093e-15,1,7.93466616e-20,4.8108277e-17,-5.02591271e-20,2.93730287e-16,-1.26654947e-18,1.49917138e-20,2.94486734e-17,3.80178041e-15,-7.09487858e-19,-3.01192818e-16,-1.20089017e-14,-6.48227958e-19,4.14856947e-18,5.07083789e-17,-2.11216231e-19,-2.14264974e-16,-1.14412432e-15,3.40856678e-16,-5.57061504e-17,-1.85188037e-18,5.35199043e-35,3.68547778e-16,-4.14923325e-15,1.57375937e-19,3.25804816e-16,4.05917186e-20,2.65187153e-19,4.45082303e-16,-9.57402391e-24,-2.55880764e-16,7.03015963e-20,4.20823691e-16,-7.39044443e-19,-2.60499218e-16,1.42409602e-17,4.46385506e-22,-2.12729443e-16,5.92794914e-15,-9.41508081e-17
0.00225,0.970082285,15.1513609,-4406.81049,300,0.651698552,3.1917383e-16,-3.42417323e-16,-8.14607003e-21,1.74671309e-18,-1.01549358e-24,1.30512158e-15,-5.37170035e-23,-8.74603326e-18,1.37551678e-16,-3.06320308e-27,-5.01067175e-18,-1.37688476e-28,4.35042642e-15,1,7.9469929e-20,4.81082758e-17,-6.03838425e-20,2.93730201e-16,-1.26636551e-18,1.50229705e-20,2.94486706e-17,3.80190434e-15,-8.38808633e-19,-1.52196154e-16,-1.21635801e-14,-6.46560378e-19,4.14799912e-18,5.07084303e-17,-2.18654259e-19,-2.14264984e-16,-1.14413539e-15,3.40860747e-16,-5.57061401e-17,-1.85188034e-18,5.35210903e-35,3.68537169e-16,-4.1492331e-15,1.70033755e-19,3.25804817e-16,4.0656705e-20,2.65154448e-19,4.45082359e-16,-9.57402249e-24,-2.55880747e-16,7.03015959e-20,4.20823738e-16,-7.39043351e-19,-2.60495155e-16,1.42409602e-17,4.16793761e-22,-2.12729485e-16,5.92797198e-15,-9.41508176e-17
0.003,0.943567403,20.2018145,-4406.81049,300,0.651698552,3.19207633e-16,-3.4118715e-16,-6.93172211e-21,1.74643835e-18,-2.65156481e-25,1.30512216e-15,-7.35052154e-23,-8.74603337e-18,1.37551873e-16,-3.03173692e-27,-4.95914915e-18,-1.37306709e-28,4.27620827e-15,1,7.97226167e-20,4.81082731e-17,-8.1145891e-20,2.93730018e-16,-1.26598829e-18,1.5086989e-20,2.94486622e-17,3.80215839e-15,-1.10386824e-18,-5.07226265e-17,-1.22689137e-14,-6.43139264e-19,4.14684291e-18,5.07085259e-17,-2.33908057e-19,-2.14265004e-16,-1.14415809e-15,3.40869007e-16,-5.57061164e-17,-1.85188032e-18,5.35235336e-35,3.68515307e-16,-4.1492328e-15,1.96115663e-19,3.25804815e-16,4.07904713e-20,2.6508725e-19,4.45082472e-16,-9.57401957e-24,-2.55880717e-16,7.03015958e-20,4.20823838e-16,-7.39041101e-19,-2.60486808e-16,1.42409602e-17,3.55763055e-22,-2.12729575e-16,5.92801886e-15,-9.41508213e-17
0.00375,0.909476841,25.2522681,-4406.81049,300,0.651698552,3.42755145e-16,-3.39911669e-16,-5.83553675e-21,1.74615304e-18,4.22410604e-25,1.30512295e-15,-9.39836919e-23,-8.74603348e-18,1.37552076e-16,-2.99940363e-27,-4.90617701e-18,-1.36911218e-28,4.23857345e-15,1,7.99842898e-20,4.81082705e-17,-1.02632256e-19,2.93729829e-16,-1.26559792e-18,1.51531349e-20,2.94486536e-17,3.80242111e-15,-1.3779766e-18,-1.6614565e-17,-1.23043299e-14,-6.39597964e-19,4.14564582e-18,5.07086266e-17,-2.4969459e-19,-2.14265024e-16,-1.14418161e-15,3.40877465e-16,-5.57060918e-17,-1.85188031e-18,5.35260714e-35,3.6849255e-16,-4.1492325e-15,2.23264071e-19,3.25804813e-16,4.0929632e-20,2.65017876e-19,4.45082591e-16,-9.57401651e-24,-2.55880686e-16,7.03015957e-20,4.20823939e-16,-7.39038755e-19,-2.6047811e-16,1.42409602e-17,2.92154983e-22,-2.12729669e-16,5.92806737e-15,-9.41508249e-17
0.0045,0.867810599,30.3027218,-4406.81049,300,0.651698552,6.06786148e-16,-3.38578338e-16,-4.84215945e-21,1.74585408e-18,1.04597611e-24,1.30512398e-15,-1.15377524e-22,-8.74603343e-18,1.3755229e-16,-2.9658877e-27,-4.85119746e-18,-1.364982e-28,4.21268913e-15,1,8.02579836e-20,4.81082677e-17,-1.25082324e-19,2.93729628e-16,-1.26519006e-18,1.52221194e-20,2.94486433e-17,3.80269537e-15,-1.66411191e-18,-5.3086795e-18,-1.23160803e-14,-6.35897181e-19,4.14438895e-18,5.0708729e-17,-2.66190625e-19,-2.14265044e-16,-1.14420619e-15,3.40886194e-16,-5.57060659e-17,-1.8518803e-18,5.35287304e-35,3.68468621e-16,-4.14923218e-15,2.51812845e-19,3.25804809e-16,4.10758979e-20,2.64945697e-19,4.45082716e-16,-9.57401327e-24,-2.55880656e-16,7.03015958e-20,4.20824046e-16,-7.39036285e-19,-2.60468962e-16,1.42409602e-17,2.25142796e-22,-2.12729768e-16,5.92811808e-15,-9.41508193e-17
