grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.0438323002,-1.19931474e-19,-25.2064627,300,0.650916491,0.000191289388,2.70406174e-15,7.65836066e-15,6.00536627e-09,8.45554821e-15,6.87760627e-05,6.80761279e-15,1.04149014e-13,-4.57111215e-14,2.22788403e-14,2.53670444e-16,-1.03599061e-14,4.52593178e-11,0.999458426,2.20821544e-05,8.39674231e-06,1.0903847e-14,3.09685372e-10,-3.42637625e-17,1.70094807e-13,1.90593599e-10,2.38820102e-17,1.89492708e-06,1.47374805e-16,1.92937134e-07,7.18777648e-12,3.01695888e-08,6.62788256e-16,8.41116976e-10,2.49186201e-10,1.97712871e-13,-3.34484322e-14,5.00190819e-14,1.78367243e-08,1.86419901e-27,3.12606014e-08,4.93028199e-12,7.94383183e-12,3.15280783e-14,-1.1428133e-14,1.15354517e-08,4.84377355e-14,8.46081661e-14,9.72625571e-11,2.84642619e-12,1.26003332e-09,4.44434444e-15,0.00024884232,-2.58049527e-18,3.17324945e-13,8.93802346e-12,3.88269314e-13,1.23693572e-12
0.000375,0.0437735345,0.33312643,-25.2064627,300.392842,0.649935535,0.000233838862,2.70724923e-15,1.14153099e-14,1.03731061e-08,2.13763035e-17,0.000118848579,1.18038136e-14,1.81113138e-13,-3.14200028e-14,3.38183257e-21,4.3376838e-16,-1.74238536e-21,7.75233663e-11,0.999157148,3.8396388e-05,1.64247263e-05,2.17967782e-14,6.20625373e-10,-1.2827408e-17,1.59819889e-13,3.84486023e-10,2.15793952e-19,3.65929376e-06,2.83207189e-16,3.79651037e-07,1.46387071e-11,6.16317923e-08,1.05996788e-15,1.79576817e-09,5.32007779e-10,1.57126696e-13,-2.05188537e-14,4.93523137e-14,3.11110531e-08,3.42281593e-27,5.44374764e-08,9.18104731e-12,1.56266426e-11,5.2885634e-14,-4.94306714e-15,2.33942069e-08,9.85655162e-14,8.01218747e-14,1.90690607e-10,5.58066523e-12,2.47040455e-09,8.69981061e-15,0.000431117592,-2.58073654e-18,7.33368033e-13,2.06930503e-11,8.3037849e-13,2.64980792e-12
0.00075,0.0435012834,0.667428017,-25.2064627,301.043201,0.648406098,0.000285750186,2.25554122e-15,1.46780383e-14,1.78971316e-08,9.35439047e-18,0.000205112481,2.06323403e-14,3.14174102e-13,-1.89175693e-14,2.93195304e-27,6.86509953e-16,7.02239001e-26,1.32602619e-10,0.998656122,6.6687658e-05,3.20804723e-05,4.00130092e-14,1.24175683e-09,2.98633363e-17,1.48206327e-13,7.74355966e-10,5.72527481e-22,7.05628155e-06,4.57289154e-16,7.45924929e-07,2.97683941e-11,1.25704588e-07,2.15403961e-15,3.82724591e-09,1.1338455e-09,1.15539369e-13,-1.07013921e-14,4.8515953e-14,5.41943371e-08,5.07046514e-27,9.46895091e-08,1.70720791e-11,3.06821621e-11,8.95905395e-14,-2.70541183e-15,4.73657093e-08,1.98783575e-13,7.41055682e-14,3.73308369e-10,1.0925109e-11,4.8362741e-09,1.15956345e-14,0.000746093082,-2.5811061e-18,1.69178277e-12,4.78109982e-11,1.76960024e-12,5.66650123e-12
0.001125,0.0430349132,1.00364405,-25.2064627,302.113957,0.646012072,0.00034889733,1.9956157e-15,1.63786194e-14,3.07899377e-08,1.21629438e-17,0.000352885487,3.63283434e-14,5.43011021e-13,-9.58650046e-15,4.21115344e-27,9.78358456e-16,1.18689833e-25,2.26244443e-10,0.997817054,0.000115489596,6.24249978e-05,7.07607129e-14,2.4745761e-09,1.14927902e-16,1.35326649e-13,1.55325397e-09,-6.18167858e-22,1.3557257e-05,7.69595887e-16,1.45999684e-06,6.03024891e-11,2.55361132e-07,4.12269077e-15,8.12129197e-09,2.40598181e-09,7.69483453e-14,-4.53902603e-15,4.74653948e-14,9.4107387e-08,8.09325034e-27,1.64225911e-07,3.16345485e-11,5.99869121e-11,1.52437636e-13,-1.64737794e-15,9.55075632e-08,3.98676301e-13,6.63619446e-14,7.28075581e-10,2.13076458e-11,9.43242805e-09,1.21757382e-14,0.00128756638,-2.5815837e-18,3.88444665e-12,1.09927467e-10,3.75254475e-12,1.20644132e-11
0.0015,0.0424030276,1.34294117,-25.2064627,303.861266,0.642276864,0.000425335545,1.90430654e-15,1.54456603e-14,5.26885406e-08,1.5806298e-17,0.000603648342,6.44857667e-14,9.33111132e-13,-3.90380017e-15,5.59086762e-27,1.21010953e-15,1.99579223e-25,3.84405512e-10,0.996411063,0.00019893158,0.000120642824,1.23147289e-13,4.89543439e-09,2.84365775e-16,1.21538748e-13,3.09275065e-09,-2.73533728e-22,2.58740061e-05,1.38082462e-15,2.83781304e-06,1.21297168e-10,5.14964574e-07,6.85554862e-15,1.70970545e-08,5.06510207e-09,4.5232556e-14,-1.48852318e-15,4.61486527e-14,1.62471226e-07,1.42482447e-26,2.83291728e-07,5.82464217e-11,1.16428335e-10,2.59198696e-13,-9.06451934e-16,1.91148178e-07,7.94204482e-13,5.69176755e-14,1.41026372e-09,4.12724473e-11,1.82704909e-08,1.02614353e-14,0.00221041148,-2.58204041e-18,8.84348065e-12,2.50540985e-10,7.89415368e-12,2.54822336e-11
0.001875,0.0416460216,1.68710404,-25.2064627,306.676334,0.63651532,0.000517177214,1.99034583e-15,1.18197865e-14,8.94035583e-08,2.41193457e-17,0.00102327527,1.158056e-13,1.58953251e-12,-1.21265897e-15,5.43969456e-27,1.24043251e-15,3.3611962e-25,6.49012605e-10,0.994069021,0.000339756807,0.000230672224,2.13904765e-13,9.57478379e-09,6.22032542e-16,1.07758985e-13,6.08775503e-09,-6.46706778e-23,4.88662662e-05,2.66958922e-15,5.45617319e-06,2.41322464e-10,1.02670161e-06,1.00067846e-14,3.55527322e-08,1.05326968e-08,2.27164672e-14,-3.45735646e-16,4.45106901e-14,2.77939715e-07,2.8432047e-26,4.84520928e-07,1.06180097e-10,2.23496395e-10,4.38281023e-13,-3.91325555e-16,3.78136764e-07,1.56564389e-12,4.61812996e-14,2.70245616e-09,7.90896346e-11,3.50114968e-08,6.8298795e-15,0.00376341717,-2.58210803e-18,1.98712279e-11,5.63365496e-10,1.64061898e-11,5.31618855e-11
0.00225,0.0408173633,2.03874545,-25.2064627,311.132988,0.627812459,0.000626351677,2.34395554e-15,7.04900178e-15,1.49857944e-07,4.8870595e-17,0.00171186898,2.11861683e-13,2.67431377e-12,-2.48299548e-16,3.86765298e-27,1.01201072e-15,5.45279736e-25,1.0861961e-09,0.990217231,0.000573169984,0.000434331538,3.75673806e-13,1.84229437e-08,1.29761529e-15,9.59000318e-14,1.17872128e-08,-9.12741217e-24,9.0912852e-05,5.71337828e-15,1.03278087e-05,4.72662458e-10,2.01381713e-06,1.04083583e-14,7.26422501e-08,2.152066e-08,9.21683816e-15,-9.97094369e-18,4.25049897e-14,4.69190342e-07,6.72417547e-26,8.18496908e-07,1.90799189e-10,4.22389313e-10,7.33258793e-13,-1.12306682e-16,7.35661711e-07,3.03787583e-12,3.50438129e-14,5.09946124e-09,1.49240412e-10,6.60660166e-08,3.48716776e-15,0.00633141993,-2.58095458e-18,4.38276908e-11,1.2427216e-09,3.35109013e-11,1.08967212e-10
0.003,0.0390884937,2.77134019,-25.2064627,327.186411,0.599161649,0.000898844115,4.72954454e-15,1.36781604e-15,3.78685383e-07,2.48192467e-16,0.00429453082,6.71270953e-13,6.79898855e-12,-1.13460779e-17,6.01143612e-28,3.10538964e-16,1.29258773e-24,2.76578036e-09,0.9755841,0.00146412634,0.00132067926,1.10020508e-12,5.78288991e-08,4.6792025e-15,8.81860667e-14,3.73657615e-08,-5.57572057e-26,0.00027130394,3.00789671e-14,3.16455206e-05,1.53066468e-09,6.52425585e-06,5.03118446e-15,2.50235099e-07,7.41334125e-08,1.12776306e-15,2.17225075e-16,3.73829958e-14,1.19516861e-06,6.26661895e-25,2.09521624e-06,5.38657171e-10,1.29164842e-09,1.84917252e-12,-7.59197824e-18,2.34848588e-06,9.66044974e-12,1.55745499e-14,1.55576859e-08,4.55312119e-10,2.01558587e-07,5.22398305e-16,0.0161215795,-2.56981113e-18,1.69702432e-10,4.80624265e-09,1.15435217e-10,3.7718202e-10
0.00375,0.0373952435,3.55807883,-25.2064627,357.347765,0.553491291,0.00123762612,1.7691317e-14,7.38608181e-16,8.32222449e-07,1.02299748e-15,0.00930831086,2.29296091e-12,1.50157468e-11,-2.7526429e-19,1.89580473e-28,1.98517242e-16,9.22384236e-24,6.37869172e-09,0.946284972,0.00324759753,0.00335704884,3.24495878e-12,1.50145128e-07,1.66552738e-14,1.27693088e-13,9.77989713e-08,8.19100068e-25,0.000679444385,2.18879025e-13,8.08263869e-05,4.12290886e-09,1.7433145e-05,4.57511202e-15,7.00338438e-07,2.07478332e-07,7.66943801e-17,1.36167494e-15,3.20000958e-14,2.62528696e-06,1.36733496e-23,4.65423734e-06,1.28753467e-09,3.29722935e-09,4.04096094e-12,-2.06584503e-19,6.17608408e-06,2.51504248e-11,4.93823205e-15,3.96425725e-08,1.16018503e-09,5.1359344e-07,4.5571263e-17,0.0357707113,-2.53258778e-18,5.23918179e-10,1.47333622e-08,3.23072276e-10,1.05955795e-09
0.0045,0.0355482187,4.40924994,-25.2064627,406.922452,0.494681255,0.00161794353,9.65435244e-14,2.55571673e-15,1.61232332e-06,3.18738271e-15,0.017629948,8.19853384e-12,2.9216731e-11,-5.09865928e-21,4.15086148e-27,8.1481184e-16,2.05249556e-22,1.38400432e-08,0.895077338,0.00634692012,0.00735453008,9.62984248e-12,3.33119394e-07,6.67771455e-14,2.27147941e-13,2.18577435e-07,3.54666843e-23,0.00146904696,1.77315612e-12,0.000177456844,9.63167868e-09,3.98553488e-05,2.16933511e-14,1.66206344e-06,4.92390735e-07,3.83356289e-18,9.95095562e-15,3.05889578e-14,5.03755181e-06,5.17087544e-22,9.10421184e-06,2.65667883e-09,7.24660665e-09,7.70028014e-12,-2.88740105e-21,1.38438314e-05,5.44028849e-11,1.21101747e-15,8.698935e-08,2.54584718e-09,1.12700164e-06,2.2051014e-17,0.0702533647,-2.44355074e-18,1.36244982e-09,3.78068308e-08,7.63598768e-10,2.52117717e-09
