z,u,V,T,rho,Z,PV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,1.215049140000000083e+00,1.315197129999999990e-19,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999854561e-01,7.575785933943699868e-18,0.000000000000000000e+00,-3.002880000000374139e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.686065099999732427e-16,3.411944589999894064e-17,3.085751049999904284e-22,5.442576919999831699e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.147737429999964480e-14,1.202401519999963019e-15,9.999999999999691358e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630549619999918538e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839524839999943426e-16,3.404293109999895256e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.580445329999796408e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796939999951002e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872651509999942456e-16,3.953636579999878428e-15,3.234517779999900361e-16,0.000000000000000000e+00,3.988991109999876895e-16,6.538013369999797846e-18,0.000000000000000000e+00,3.802335059999882633e-16,0.000000000000000000e+00,3.420554659999894574e-15,1.430515409999955762e-20,0.000000000000000000e+00,6.013493019999814461e-19,9.962772099999693462e-22,5.082717969999843072e-16,9.722980839999699650e-19,2.799052589999913937e-15
3.750000000000000078e-04,1.213923059999999943e+00,3.002897990000000128e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999854561e-01,2.084918734387922228e-16,7.012096935297881694e-25,-9.008693333332947972e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.152105389999909774e-20,0.000000000000000000e+00,2.726556399999885659e-17,9.389952749999604941e-16,3.300340299999861395e-22,5.135369839999784220e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.039366039999914706e-20,2.358613709999900765e-14,9.999999999999580336e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630454439999889723e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839870789999922803e-16,3.404136809999857526e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.325423289999734422e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796929999933254e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872660219999921363e-16,3.953416069999834510e-15,3.234486769999864332e-16,0.000000000000000000e+00,3.987869719999832963e-16,5.802906759999755996e-18,0.000000000000000000e+00,3.802334879999840166e-16,0.000000000000000000e+00,3.420554539999856731e-15,1.430497039999940241e-20,0.000000000000000000e+00,6.013492999999747472e-19,9.935378249999582583e-22,5.082718289999787202e-16,9.644737459999595026e-19,2.799052279999882833e-15
7.500000000000000156e-04,1.210544800000000087e+00,6.005795970000000317e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999856781e-01,2.147984868165331164e-16,0.000000000000000000e+00,-1.501450666666670841e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.402746869999702826e-19,9.673986849999610911e-16,3.939992529999841524e-22,5.128475139999793479e-18,0.000000000000000000e+00,8.719243199999650872e-28,0.000000000000000000e+00,3.478036459999860412e-26,2.186519069999912327e-14,9.999999999999598099e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630395239999894465e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839877379999926103e-16,3.404152159999863440e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.110492219999754478e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796929999936212e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872668959999924770e-16,3.953194929999841981e-15,3.234481029999870000e-16,0.000000000000000000e+00,3.986836679999839684e-16,5.125769979999793879e-18,0.000000000000000000e+00,3.802334699999847495e-16,0.000000000000000000e+00,3.420554409999862671e-15,1.430488899999942415e-20,0.000000000000000000e+00,6.013492979999758483e-19,9.903952329999601093e-22,5.082718599999796218e-16,9.602524579999613834e-19,2.799052269999887963e-15
1.124999999999999915e-03,1.204914360000000073e+00,9.008693960000000445e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999856781e-01,2.149668363030723412e-16,0.000000000000000000e+00,-2.102026666666685273e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.691192819999933805e-20,9.681568889999621210e-16,4.841036879999811140e-22,5.128358849999799453e-18,0.000000000000000000e+00,2.401786629999905909e-27,0.000000000000000000e+00,3.627560519999858446e-30,2.086334189999918587e-14,9.999999999999609201e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630362129999897271e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839877419999928117e-16,3.404170729999867197e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.945571919999768216e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796929999937987e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872677749999926934e-16,3.952972749999845695e-15,3.234475679999873921e-16,0.000000000000000000e+00,3.985852039999844101e-16,4.480387569999824717e-18,0.000000000000000000e+00,3.802334529999851569e-16,0.000000000000000000e+00,3.420554289999866636e-15,1.430480509999944097e-20,0.000000000000000000e+00,6.013492959999764679e-19,9.868268159999614801e-22,5.082718899999802081e-16,9.579870329999625894e-19,2.799052279999891116e-15
1.500000000000000031e-03,1.197031760000000000e+00,1.201159190000000088e+01,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999856781e-01,2.149665092422897897e-16,0.000000000000000000e+00,-2.702608000000003230e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.681554159999626229e-16,5.878777129999772550e-22,5.128359029999802046e-18,0.000000000000000000e+00,2.387718489999907729e-27,0.000000000000000000e+00,3.733736649999856310e-31,2.029451829999921606e-14,9.999999999999613642e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630343349999898581e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839877369999929112e-16,3.404189509999868943e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.841979149999774174e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796929999938579e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872686589999927857e-16,3.952749119999847303e-15,3.234470229999875396e-16,0.000000000000000000e+00,3.984894009999846389e-16,3.852473039999851060e-18,0.000000000000000000e+00,3.802334349999852982e-16,0.000000000000000000e+00,3.420554159999868238e-15,1.430472169999944733e-20,0.000000000000000000e+00,6.013492939999767985e-19,9.827829349999620078e-22,5.082719209999804194e-16,9.567870779999630052e-19,2.799052279999892299e-15
1.874999999999999931e-03,1.186896979999999990e+00,1.501448989999999917e+01,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999856781e-01,2.149618995281627677e-16,0.000000000000000000e+00,-3.303189333333320121e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.681346549999630869e-16,6.998401599999733115e-22,5.128360809999804320e-18,0.000000000000000000e+00,2.373588679999909253e-27,0.000000000000000000e+00,3.432706139999869190e-31,1.997573139999923542e-14,9.999999999999618083e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630332409999899269e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839877309999929665e-16,3.404208499999869863e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.813115379999777410e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796919999939369e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872695529999928515e-16,3.952523589999850043e-15,3.234464659999876497e-16,0.000000000000000000e+00,3.983949889999847849e-16,3.233690599999875994e-18,0.000000000000000000e+00,3.802334159999854692e-16,0.000000000000000000e+00,3.420554039999869837e-15,1.430464219999945403e-20,0.000000000000000000e+00,6.013492919999770329e-19,9.782248769999624984e-22,5.082719539999805713e-16,9.561702659999633103e-19,2.799052279999893483e-15
2.249999999999999830e-03,1.174510020000000043e+00,1.801738789999999923e+01,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999856781e-01,2.149568690535582793e-16,0.000000000000000000e+00,-4.204057333333346236e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.681119989999631033e-16,8.172447089999687419e-22,5.128362649999804377e-18,0.000000000000000000e+00,2.359371559999909867e-27,0.000000000000000000e+00,3.433652059999869157e-31,1.979890099999924323e-14,9.999999999999618083e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630325739999899582e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839877259999929674e-16,3.404227779999869941e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.875692609999775220e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796919999939369e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872704579999928612e-16,3.952295659999849270e-15,3.234458909999876546e-16,0.000000000000000000e+00,3.983011649999847856e-16,2.618790119999899800e-18,0.000000000000000000e+00,3.802333979999854626e-16,0.000000000000000000e+00,3.420553909999869860e-15,1.430456789999945314e-20,0.000000000000000000e+00,6.013492899999770748e-19,9.731118249999627283e-22,5.082719879999805454e-16,9.558732649999634456e-19,2.799052289999893481e-15
3.000000000000000062e-03,1.142979589999999934e+00,2.402318389999999937e+01,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999856781e-01,2.149454350263587820e-16,0.000000000000000000e+00,-5.405216000000006460e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.680605029999633817e-16,1.065881729999959684e-21,5.128366439999804791e-18,0.000000000000000000e+00,2.330436809999911300e-27,0.000000000000000000e+00,3.434023519999869556e-31,1.966395149999925225e-14,9.999999999999620304e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630318849999900034e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839877209999930176e-16,3.404267719999871034e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.472744309999754354e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796919999939764e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872723249999929096e-16,3.951827429999850740e-15,3.234446639999877375e-16,0.000000000000000000e+00,3.981129659999848665e-16,1.385432459999947376e-18,0.000000000000000000e+00,3.802333609999855777e-16,0.000000000000000000e+00,3.420553639999870698e-15,1.430444029999945777e-20,0.000000000000000000e+00,6.013492889999771438e-19,9.604731769999635073e-22,5.082720649999806696e-16,9.557716139999638161e-19,2.799052289999894270e-15
3.749999999999999861e-03,1.102440469999999895e+00,3.002897989999999950e+01,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999856781e-01,2.149324911462588439e-16,0.000000000000000000e+00,-6.606375999999990256e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.680022069999633066e-16,1.328333139999949733e-21,5.128370489999804586e-18,0.000000000000000000e+00,2.300775879999912596e-27,0.000000000000000000e+00,3.434428319999869645e-31,1.961126959999925506e-14,9.999999999999620304e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630314439999900138e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839877169999930381e-16,3.404309669999870975e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.729679469999706026e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796919999939764e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872742759999928985e-16,3.951342219999850535e-15,3.234433139999877340e-16,0.000000000000000000e+00,3.979217259999849329e-16,1.322170069999949561e-19,0.000000000000000000e+00,3.802333219999855552e-16,0.000000000000000000e+00,3.420553359999870354e-15,1.430433589999945773e-20,0.000000000000000000e+00,6.013492879999772129e-19,9.450605459999640442e-22,5.082721529999807129e-16,9.558701449999637592e-19,2.799052289999894270e-15
4.499999999999999660e-03,1.052892649999999986e+00,3.603477579999999847e+01,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999856781e-01,2.149178575631336878e-16,0.000000000000000000e+00,-7.507245333333335680e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.679363009999634184e-16,1.606830489999939208e-21,5.128374849999804738e-18,0.000000000000000000e+00,2.270118379999914057e-27,0.000000000000000000e+00,3.435852509999869715e-31,1.958761509999925400e-14,9.999999999999620304e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.630310899999899986e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.839877129999930339e-16,3.404354259999870836e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.889023889999624287e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.591796919999939764e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.872763349999929025e-16,3.950834699999850401e-15,3.234418059999877491e-16,0.000000000000000000e+00,3.977251889999849274e-16,0.000000000000000000e+00,0.000000000000000000e+00,3.802332809999855428e-16,0.000000000000000000e+00,3.420553069999870406e-15,1.430425739999945857e-20,0.000000000000000000e+00,6.013492869999771856e-19,9.264164289999647803e-22,5.082722529999806949e-16,9.560556419999638295e-19,2.799052279999894272e-15
