grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,1.21504914,1.31519713e-19,-6340.88611,300,0.651698552,-2.4629037e-16,-1.09390209e-16,-4.97911409e-21,-2.35086066e-16,8.6860651e-16,3.41194459e-17,3.08575105e-22,5.44257692e-18,-8.57606864e-16,-1.24586175e-15,-2.84624878e-18,1.14773743e-14,1.20240152e-15,1,-2.47293097e-20,-4.6171256e-16,-1.086585e-21,2.63054962e-16,-1.36938633e-19,-9.61917183e-22,1.83952484e-16,3.40429311e-15,-1.94425717e-20,-1.26185482e-14,-3.62143069e-16,-4.48294127e-18,6.58044533e-19,-4.58540435e-20,-9.85321992e-21,-2.38504439e-17,-5.2664576e-16,-4.03031101e-15,1.59179694e-15,-6.47618723e-16,-1.23595858e-34,-3.21030929e-15,1.87265151e-16,3.95363658e-15,3.23451778e-16,-1.89535869e-19,3.98899111e-16,6.53801337e-18,-7.92572494e-23,3.80233506e-16,-5.28287202e-20,3.42055466e-15,1.43051541e-20,-2.6602791e-18,6.01349302e-19,9.9627721e-22,5.08271797e-16,9.72298084e-19,2.79905259e-15
0.000375,1.21392306,3.00289799,-6340.88611,300,0.651698552,-2.46881655e-16,-1.89296437e-16,2.15210539e-20,-2.34976472e-16,2.7265564e-17,9.38995275e-16,3.3003403e-22,5.13536984e-18,-8.57364675e-16,-1.37154913e-21,-2.83775851e-18,2.03936604e-20,2.35861371e-14,1,-9.37595524e-20,-4.61712559e-16,-1.16853189e-20,2.63045444e-16,-1.36937411e-19,-9.5734168e-22,1.83987079e-16,3.40413681e-15,-3.39183038e-19,-7.20412024e-15,-8.8043914e-15,-4.48299104e-18,6.32542329e-19,-4.43447457e-20,-1.03286103e-20,-2.38499798e-17,-5.26094047e-16,-4.03035496e-15,1.59179693e-15,-6.47618717e-16,-2.87215274e-33,-3.21016505e-15,1.87266022e-16,3.95341607e-15,3.23448677e-16,-1.81838218e-19,3.98786972e-16,5.80290676e-18,-7.92574387e-23,3.80233488e-16,-5.28287113e-20,3.42055454e-15,1.43049704e-20,-2.67789053e-18,6.013493e-19,9.93537825e-22,5.08271829e-16,9.64473746e-19,2.79905228e-15
0.00075,1.2105448,6.00579597,-6340.88611,300,0.651698552,-2.47472504e-16,-1.8905184e-16,-1.44959679e-20,-2.34874319e-16,7.40274687e-19,9.67398685e-16,3.93999253e-22,5.12847514e-18,-8.5713538e-16,8.7192432e-28,-2.82915467e-18,3.47803646e-26,2.18651907e-14,1,-1.62495519e-19,-4.61712557e-16,-1.75584395e-20,2.63039524e-16,-1.36932113e-19,-9.52441847e-22,1.83987738e-16,3.40415216e-15,-7.79452228e-19,-4.05582738e-15,-1.20717464e-14,-4.48339951e-18,6.11049222e-19,-4.43216145e-20,-1.08124255e-20,-2.38495137e-17,-5.25574633e-16,-4.03039992e-15,1.59179693e-15,-6.4761871e-16,-2.87227441e-33,-3.2100208e-15,1.87266896e-16,3.95319493e-15,3.23448103e-16,-1.74074613e-19,3.98683668e-16,5.12576998e-18,-7.92576017e-23,3.8023347e-16,-5.28287025e-20,3.42055441e-15,1.4304889e-20,-2.69550363e-18,6.01349298e-19,9.90395233e-22,5.0827186e-16,9.60252458e-19,2.79905227e-15
0.001125,1.20491436,9.00869396,-6340.88611,300,0.651698552,-2.48065628e-16,-1.88804228e-16,-4.97084774e-20,-2.34775859e-16,1.69119282e-20,9.68156889e-16,4.84103688e-22,5.12835885e-18,-8.56911204e-16,2.40178663e-27,-2.82046149e-18,3.62756052e-30,2.08633419e-14,1,-2.31507925e-19,-4.61712555e-16,-2.08926122e-20,2.63036213e-16,-1.36926775e-19,-9.47337273e-22,1.83987742e-16,3.40417073e-15,-1.20663793e-18,-2.24934384e-15,-1.3946614e-14,-4.48388737e-18,5.94557192e-19,-4.43254294e-20,-1.13028039e-20,-2.38490454e-17,-5.25072794e-16,-4.03044467e-15,1.59179693e-15,-6.47618704e-16,-2.87236879e-33,-3.20987608e-15,1.87267775e-16,3.95297275e-15,3.23447568e-16,-1.6621907e-19,3.98585204e-16,4.48038757e-18,-7.92577655e-23,3.80233453e-16,-5.28286935e-20,3.42055429e-15,1.43048051e-20,-2.71314329e-18,6.01349296e-19,9.86826816e-22,5.0827189e-16,9.57987033e-19,2.79905228e-15
0.0015,1.19703176,12.0115919,-6340.88611,300,0.651698552,-2.48662791e-16,-1.88553563e-16,-8.3562531e-20,-2.3467897e-16,-7.12619279e-24,9.68155416e-16,5.87877713e-22,5.12835903e-18,-8.56688641e-16,2.38771849e-27,-2.81168508e-18,3.73373665e-31,2.02945183e-14,1,-3.00949571e-19,-4.61712554e-16,-2.28460514e-20,2.63034335e-16,-1.3692143e-19,-9.42228553e-22,1.83987737e-16,3.40418951e-15,-1.63343943e-18,-1.22711914e-15,-1.50075736e-14,-4.48436205e-18,5.84197915e-19,-4.43297118e-20,-1.17991621e-20,-2.38485738e-17,-5.24580265e-16,-4.03048927e-15,1.59179693e-15,-6.47618697e-16,-2.87246387e-33,-3.20973065e-15,1.87268659e-16,3.95274912e-15,3.23447023e-16,-1.58243411e-19,3.98489401e-16,3.85247304e-18,-7.92579306e-23,3.80233435e-16,-5.28286846e-20,3.42055416e-15,1.43047217e-20,-2.73083367e-18,6.01349294e-19,9.82782935e-22,5.08271921e-16,9.56787078e-19,2.79905228e-15
0.001875,1.18689698,15.0144899,-6340.88611,300,0.651698552,-2.49265391e-16,-1.88299501e-16,-1.16315175e-19,-2.34582397e-16,-3.74855748e-22,9.68134655e-16,6.9984016e-22,5.12836081e-18,-8.56466078e-16,2.37358868e-27,-2.8028208e-18,3.43270614e-31,1.99757314e-14,1,-3.70957783e-19,-4.61712552e-16,-2.40461476e-20,2.63033241e-16,-1.36916074e-19,-9.3710927e-22,1.83987731e-16,3.4042085e-15,-2.0650569e-18,-6.57294362e-16,-1.55990115e-14,-4.484808e-18,5.81311538e-19,-4.4334037e-20,-1.23017645e-20,-2.38480975e-17,-5.24092098e-16,-4.03053377e-15,1.59179692e-15,-6.4761869e-16,-2.87255983e-33,-3.20958429e-15,1.87269553e-16,3.95252359e-15,3.23446466e-16,-1.50115558e-19,3.98394989e-16,3.2336906e-18,-7.92580975e-23,3.80233416e-16,-5.28286756e-20,3.42055404e-15,1.43046422e-20,-2.74859769e-18,6.01349292e-19,9.78224877e-22,5.08271954e-16,9.56170266e-19,2.79905228e-15
0.00225,1.17451002,18.0173879,-6340.88611,300,0.651698552,-2.49874456e-16,-1.88041364e-16,-1.48136791e-19,-2.3448529e-16,-4.01100912e-22,9.68111999e-16,8.17244709e-22,5.12836265e-18,-8.5624261e-16,2.35937156e-27,-2.79385416e-18,3.43365206e-31,1.9798901e-14,1,-4.41688326e-19,-4.6171255e-16,-2.483626e-20,2.63032574e-16,-1.36910701e-19,-9.31974401e-22,1.83987726e-16,3.40422778e-15,-2.50285846e-18,-3.44585784e-16,-1.5923577e-14,-4.48523977e-18,5.87569261e-19,-4.4338409e-20,-1.28116382e-20,-2.3847615e-17,-5.2360499e-16,-4.03057827e-15,1.59179692e-15,-6.47618685e-16,-2.87265694e-33,-3.20943677e-15,1.87270458e-16,3.95229566e-15,3.23445891e-16,-1.41783121e-19,3.98301165e-16,2.61879012e-18,-7.92582671e-23,3.80233398e-16,-5.28286664e-20,3.42055391e-15,1.43045679e-20,-2.76645053e-18,6.0134929e-19,9.73111825e-22,5.08271988e-16,9.55873265e-19,2.79905229e-15
0.003,1.14297959,24.0231839,-6340.88611,300,0.651698552,-2.51105614e-16,-1.87508882e-16,-2.08919345e-19,-2.3428608e-16,-4.39187711e-22,9.68060503e-16,1.06588173e-21,5.12836644e-18,-8.55789812e-16,2.33043681e-27,-2.77543403e-18,3.43402352e-31,1.96639515e-14,1,-5.86886316e-19,-4.61712546e-16,-2.58029579e-20,2.63031885e-16,-1.36899834e-19,-9.21590725e-22,1.83987721e-16,3.40426772e-15,-3.40003177e-18,-1.15821229e-16,-1.61609843e-14,-4.48616395e-18,6.47274431e-19,-4.43473917e-20,-1.38655582e-20,-2.38466283e-17,-5.22623004e-16,-4.03066771e-15,1.59179692e-15,-6.47618682e-16,-2.87285691e-33,-3.20913538e-15,1.87272325e-16,3.95182743e-15,3.23444664e-16,-1.24192645e-19,3.98112966e-16,1.38543246e-18,-7.9258619e-23,3.80233361e-16,-5.28286476e-20,3.42055364e-15,1.43044403e-20,-2.80271906e-18,6.01349289e-19,9.60473177e-22,5.08272065e-16,9.55771614e-19,2.79905229e-15
0.00375,1.10244047,30.0289799,-6340.88611,300,0.651698552,-2.5212087e-16,-1.86953924e-16,-2.67426385e-19,-2.34078893e-16,-4.75753441e-22,9.68002207e-16,1.32833314e-21,5.12837049e-18,-8.55326992e-16,2.30077588e-27,-2.75634075e-18,3.43442832e-31,1.96112696e-14,1,-7.37238774e-19,-4.61712542e-16,-2.6545616e-20,2.63031444e-16,-1.36888794e-19,-9.11038696e-22,1.83987717e-16,3.40430967e-15,-4.32196088e-18,-3.65014017e-17,-1.62432973e-14,-4.48727237e-18,7.72967947e-19,-4.43567045e-20,-1.49669085e-20,-2.38455972e-17,-5.21621374e-16,-4.03075812e-15,1.59179692e-15,-6.47618678e-16,-2.87306479e-33,-3.2088254e-15,1.87274276e-16,3.95134222e-15,3.23443314e-16,-1.05273291e-19,3.97921726e-16,1.32217007e-19,-7.92589886e-23,3.80233322e-16,-5.2828628e-20,3.42055336e-15,1.43043359e-20,-2.8397402e-18,6.01349288e-19,9.45060546e-22,5.08272153e-16,9.55870145e-19,2.79905229e-15
0.0045,1.05289265,36.0347758,-6340.88611,300,0.651698552,-2.49990069e-16,-1.86371053e-16,-3.24182691e-19,-2.3386091e-16,-5.11226113e-22,9.67936301e-16,1.60683049e-21,5.12837485e-18,-8.54849607e-16,2.27011838e-27,-2.73636368e-18,3.43585251e-31,1.95876151e-14,1,-8.94362061e-19,-4.61712538e-16,-2.72232773e-20,2.6303109e-16,-1.3687751e-19,-9.00248869e-22,1.83987713e-16,3.40435426e-15,-5.27564486e-18,-1.06452019e-17,-1.62701219e-14,-4.48865738e-18,9.88902389e-19,-4.43664494e-20,-1.61308453e-20,-2.38445102e-17,-5.20589073e-16,-4.03085018e-15,1.59179692e-15,-6.47618673e-16,-2.87328301e-33,-3.20850407e-15,1.87276335e-16,3.9508347e-15,3.23441806e-16,-8.46390825e-20,3.97725189e-16,-1.15564924e-18,-7.92593814e-23,3.80233281e-16,-5.28286075e-20,3.42055307e-15,1.43042574e-20,-2.87778109e-18,6.01349287e-19,9.26416429e-22,5.08272253e-16,9.56055642e-19,2.79905228e-15
0.004875,1.02474048,39.0376738,-6340.88611,300,0.651698552,-2.34948567e-16,-1.86068893e-16,-3.52189388e-19,-2.33748379e-16,-5.28730781e-22,9.67901163e-16,1.75138399e-21,5.12837719e-18,-8.54605567e-16,2.25446585e-27,-2.72608815e-18,3.43701846e-31,1.95794477e-14,1,-9.75038163e-19,-4.61712536e-16,-2.75588974e-20,2.63030926e-16,-1.36871805e-19,-8.94789533e-22,1.83987706e-16,3.40437747e-15,-5.76348484e-18,-4.63506404e-18,-1.62763558e-14,-4.48944933e-18,1.12598172e-18,-4.43714588e-20,-1.67334806e-20,-2.38439401e-17,-5.20062062e-16,-4.0308967e-15,1.59179691e-15,-6.47618665e-16,-2.87339539e-33,-3.20834013e-15,1.87277404e-16,3.95057402e-15,3.23440988e-16,-7.37007072e-20,3.9762502e-16,-1.81201915e-18,-7.92595854e-23,3.8023326e-16,-5.28285969e-20,3.42055293e-15,1.43042261e-20,-2.89706174e-18,6.01349285e-19,9.16162188e-22,5.08272307e-16,9.56163066e-19,2.79905229e-15
0.00525,0.994336142,42.0405718,-6340.88611,300,0.651698552,-1.38050372e-16,-1.85755661e-16,-3.79894432e-19,-2.3363187e-16,-5.46047418e-22,9.67863687e-16,1.90173013e-21,5.12837964e-18,-8.54355487e-16,2.2384301e-27,-2.71549167e-18,3.43862384e-31,1.95729086e-14,1,-1.05809798e-18,-4.61712534e-16,-2.78991508e-20,2.63030765e-16,-1.36866024e-19,-8.89253722e-22,1.83987699e-16,3.40440168e-15,-6.26380126e-18,-1.93796342e-18,-1.62791494e-14,-4.49035173e-18,1.29711526e-18,-4.4376622e-20,-1.73593391e-20,-2.38433479e-17,-5.19522626e-16,-4.03094386e-15,1.59179691e-15,-6.47618657e-16,-2.87351144e-33,-3.20817241e-15,1.87278514e-16,3.9503055e-15,3.23440104e-16,-6.20874609e-20,3.97522621e-16,-2.48298268e-18,-7.92597984e-23,3.80233239e-16,-5.2828586e-20,3.42055278e-15,1.43042032e-20,-2.91665445e-18,6.01349282e-19,9.04887128e-22,5.08272364e-16,9.5628066e-19,2.79905229e-15
0.005625,0.961679627,45.0434698,-6340.88611,300,0.651698552,4.51553479e-16,-1.85429194e-16,-4.07356526e-19,-2.3351076e-16,-5.63212745e-22,9.67823647e-16,2.05879416e-21,5.12838221e-18,-8.54098218e-16,2.22194916e-27,-2.70452521e-18,3.44073587e-31,1.95669957e-14,1,-1.14388232e-18,-4.61712532e-16,-2.82495708e-20,2.63030604e-16,-1.3686016e-19,-8.83633857e-22,1.83987692e-16,3.40442707e-15,-6.77893024e-18,-7.91402158e-19,-1.62803326e-14,-4.49138471e-18,1.50864922e-18,-4.43819615e-20,-1.80122532e-20,-2.38427298e-17,-5.18968531e-16,-4.03099178e-15,1.59179691e-15,-6.47618649e-16,-2.87363173e-33,-3.20800047e-15,1.87279673e-16,3.95002803e-15,3.23439142e-16,-4.96771309e-20,3.97417562e-16,-3.17135404e-18,-7.92600218e-23,3.80233217e-16,-5.28285747e-20,3.42055263e-15,1.43041897e-20,-2.93658645e-18,6.0134928e-19,8.92473166e-22,5.08272425e-16,9.56406409e-19,2.79905229e-15
0.006,0.926770938,48.0463678,-6340.88611,300,0.651698552,3.9234803e-15,-1.85085752e-16,-4.34635547e-19,-2.33384312e-16,-5.80264226e-22,9.67780777e-16,2.22370268e-21,5.12838492e-18,-8.53832411e-16,2.20495229e-27,-2.69313123e-18,3.44342449e-31,1.95611976e-14,1,-1.2327861e-18,-4.6171253e-16,-2.86146692e-20,2.6303044e-16,-1.36854206e-19,-8.7792271e-22,1.83987684e-16,3.40445384e-15,-7.31169676e-18,-3.32855824e-19,-1.62808008e-14,-4.49257264e-18,1.76841893e-18,-4.43875035e-20,-1.86968184e-20,-2.38420814e-17,-5.18397204e-16,-4.03104057e-15,1.5917969e-15,-6.4761864e-16,-2.87375689e-33,-3.2078238e-15,1.87280887e-16,3.94974031e-15,3.23438086e-16,-3.6320326e-20,3.97309347e-16,-3.88038542e-18,-7.92602576e-23,3.80233194e-16,-5.28285628e-20,3.42055248e-15,1.43041869e-20,-2.95688135e-18,6.01349277e-19,8.78777278e-22,5.08272492e-16,9.56539518e-19,2.7990523e-15
