grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,1.9568488,5.86763191e-19,-15857.7431,300,0.651698552,9.00356295e-16,1.83746113e-15,-1.60792103e-20,-7.13497123e-19,-7.32077394e-15,-2.34989118e-16,-9.66033454e-23,-1.54250656e-16,4.73419692e-15,1.24575459e-15,-1.23055949e-14,8.40389509e-15,3.88306697e-16,1,-5.27816683e-20,1.02195261e-14,7.44202924e-22,-2.69242865e-15,3.15275402e-19,-4.57719109e-21,1.21919799e-15,-1.87087875e-20,7.40145498e-15,4.63053854e-15,9.60399009e-17,4.51680583e-18,3.15717169e-20,-3.3046097e-20,-2.88909939e-19,4.36036997e-16,-1.03174945e-14,6.27071331e-15,-1.66937238e-16,-1.11123081e-17,-2.98634394e-39,-1.34820519e-14,-4.4103282e-16,-3.97046259e-15,-5.59387353e-16,-3.37203075e-21,3.78430555e-15,2.00205188e-18,-6.85013045e-23,1.01949285e-15,-8.17035099e-19,-5.1659509e-15,1.06910446e-19,1.67034977e-14,-2.9353681e-18,-1.01017407e-22,-8.19446936e-16,9.90650492e-19,1.68960238e-14
0.000375,1.95510016,4.66303439,-15857.7431,300,0.651698552,9.02942798e-16,1.92392031e-15,-1.15087628e-19,-7.13498155e-19,-1.94651174e-16,-7.88402042e-15,-9.66482764e-23,-1.55029108e-16,4.73419906e-15,2.79320275e-21,-1.22855712e-14,2.67407626e-20,1.2761877e-14,1,-4.77467917e-20,1.02195261e-14,7.44154285e-22,-2.69242867e-15,3.15275392e-19,-4.57696367e-21,1.21919797e-15,-2.0742943e-20,7.40145519e-15,3.27621256e-15,4.2513317e-15,4.51686253e-18,3.1572778e-20,-4.05125531e-20,-2.8895856e-19,4.3603704e-16,-1.03174945e-14,6.2707134e-15,-1.66937241e-16,-1.11123082e-17,-1.01699066e-37,-1.34820518e-14,-4.41032819e-16,-3.97046258e-15,-5.59387342e-16,-3.41789061e-21,3.78430556e-15,2.00210064e-18,-6.85013176e-23,1.01949285e-15,-8.17035099e-19,-5.16595094e-15,1.06910446e-19,1.67034976e-14,-2.93536688e-18,-1.43051743e-22,-8.19446934e-16,9.90650911e-19,1.68960238e-14
0.00075,1.94985425,9.32606879,-15857.7431,300,0.651698552,9.05534982e-16,1.92262451e-15,-1.15219788e-19,-7.13499195e-19,-5.16268906e-18,-8.08742343e-15,-9.66938423e-23,-1.5504981e-16,4.73420122e-15,1.19820775e-26,-1.22655253e-14,8.48659217e-26,1.31011493e-14,1,-4.27202805e-20,1.02195261e-14,7.43939251e-22,-2.69242867e-15,3.15275402e-19,-4.57673475e-21,1.21919797e-15,-2.27793295e-20,7.40145529e-15,2.31618055e-15,5.24737306e-15,4.51692043e-18,3.15738732e-20,-4.7985703e-20,-2.89007276e-19,4.36037084e-16,-1.03174947e-14,6.2707135e-15,-1.66937244e-16,-1.11123082e-17,-1.01482696e-37,-1.34820517e-14,-4.41032819e-16,-3.97046258e-15,-5.59387337e-16,-3.46387643e-21,3.78430557e-15,2.00220884e-18,-6.85013199e-23,1.01949284e-15,-8.17035099e-19,-5.16595097e-15,1.06910446e-19,1.67034975e-14,-2.93536566e-18,-1.8520457e-22,-8.19446932e-16,9.90651313e-19,1.68960238e-14
0.001125,1.94111106,13.9891032,-15857.7431,300,0.651698552,9.08137565e-16,1.92132318e-15,-1.1276627e-19,-7.13500219e-19,-1.36423599e-19,-8.09282187e-15,-9.67396001e-23,-1.55050359e-16,4.73420341e-15,5.71584174e-27,-1.2245421e-14,4.43821985e-32,1.34505978e-14,1,-3.76807475e-20,1.02195261e-14,7.43718581e-22,-2.69242868e-15,3.15275413e-19,-4.57650467e-21,1.21919797e-15,-2.4821626e-20,7.40145529e-15,1.63532482e-15,5.95376595e-15,4.51697935e-18,3.15764141e-20,-5.54790243e-20,-2.8905618e-19,4.36037128e-16,-1.03174948e-14,6.2707136e-15,-1.66937247e-16,-1.11123083e-17,-1.01263842e-37,-1.34820515e-14,-4.41032818e-16,-3.97046257e-15,-5.59387333e-16,-3.51007212e-21,3.7843056e-15,2.00235902e-18,-6.85013221e-23,1.01949284e-15,-8.17035099e-19,-5.16595101e-15,1.06910445e-19,1.67034973e-14,-2.93536445e-18,-2.27548607e-22,-8.1944693e-16,9.90651718e-19,1.68960238e-14
0.0015,1.92887059,18.6521376,-15857.7431,300,0.651698552,9.10755399e-16,1.92001409e-15,-1.10283238e-19,-7.13501226e-19,-3.649043e-21,-8.0929672e-15,-9.67856212e-23,-1.55050373e-16,4.73420561e-15,5.69629162e-27,-1.22252213e-14,-2.11281206e-31,1.36944951e-14,1,-3.26186216e-20,1.02195261e-14,7.4349606e-22,-2.69242868e-15,3.15275423e-19,-4.57627303e-21,1.21919798e-15,-2.68735864e-20,7.40145522e-15,1.15247952e-15,6.45472536e-15,4.51703916e-18,3.16469996e-20,-6.30062689e-20,-2.89105363e-19,4.36037172e-16,-1.0317495e-14,6.2707137e-15,-1.66937249e-16,-1.11123083e-17,-1.01043682e-37,-1.34820514e-14,-4.41032818e-16,-3.97046256e-15,-5.59387329e-16,-3.55656385e-21,3.78430563e-15,2.00254033e-18,-6.85013244e-23,1.01949284e-15,-8.170351e-19,-5.16595104e-15,1.06910445e-19,1.67034972e-14,-2.93536322e-18,-2.70162651e-22,-8.19446929e-16,9.90652128e-19,1.68960238e-14
0.001875,1.91313285,23.315172,-15857.7431,300,0.651698552,9.13393612e-16,1.91869459e-15,-1.078339e-19,-7.13502218e-19,-1.60643801e-22,-8.0929737e-15,-9.68319938e-23,-1.55050373e-16,4.73420784e-15,5.67663259e-27,-1.22048878e-14,-2.10897531e-31,1.38603585e-14,1,-2.75243436e-20,1.02195261e-14,7.43271299e-22,-2.69242868e-15,3.15275434e-19,-4.57603936e-21,1.21919798e-15,-2.89390904e-20,7.4014551e-15,8.10250116e-16,6.80979754e-15,4.51709984e-18,3.49119988e-20,-7.05816644e-20,-2.89154919e-19,4.36037217e-16,-1.03174952e-14,6.2707138e-15,-1.66937252e-16,-1.11123084e-17,-1.00821776e-37,-1.34820513e-14,-4.41032817e-16,-3.97046256e-15,-5.59387324e-16,-3.60344128e-21,3.78430566e-15,2.0027453e-18,-6.85013267e-23,1.01949283e-15,-8.170351e-19,-5.16595108e-15,1.06910444e-19,1.67034971e-14,-2.935362e-18,-3.13128687e-22,-8.19446927e-16,9.90652543e-19,1.68960238e-14
0.00225,1.89389783,27.9782064,-15857.7431,300,0.651698552,9.16058629e-16,1.91736114e-15,-1.05415698e-19,-7.13503199e-19,-6.8220508e-23,-8.09297653e-15,-9.68788175e-23,-1.55050373e-16,4.73421011e-15,5.65680433e-27,-1.21843778e-14,-2.10860363e-31,1.39702672e-14,1,-2.23872662e-20,1.02195261e-14,7.43043758e-22,-2.69242868e-15,3.15275446e-19,-4.57580283e-21,1.21919798e-15,-3.10224187e-20,7.40145493e-15,5.67984519e-16,7.06115986e-15,4.51716141e-18,1.86954027e-19,-7.82212872e-20,-2.89204952e-19,4.36037263e-16,-1.03174953e-14,6.2707139e-15,-1.66937254e-16,-1.11123084e-17,-1.00597546e-37,-1.34820511e-14,-4.41032817e-16,-3.97046255e-15,-5.5938732e-16,-3.65080607e-21,3.78430569e-15,2.00296886e-18,-6.8501329e-23,1.01949283e-15,-8.170351e-19,-5.16595112e-15,1.06910444e-19,1.6703497e-14,-2.93536099e-18,-3.56536715e-22,-8.19446925e-16,9.90652969e-19,1.68960238e-14
0.003,1.84493597,37.3042751,-15857.7431,300,0.651698552,9.21522789e-16,1.91462692e-15,-1.00674883e-19,-7.13505119e-19,-6.29140771e-23,-8.0929819e-15,-9.69748254e-23,-1.55050372e-16,4.73421482e-15,5.61624134e-27,-1.21424128e-14,-2.1080593e-31,1.40378368e-14,1,-1.18821993e-20,1.02195261e-14,7.42574438e-22,-2.69242868e-15,3.1527547e-19,-4.57531568e-21,1.21919798e-15,-3.52850129e-20,7.40145447e-15,3.02579938e-16,7.33652608e-15,4.51728855e-18,2.10731941e-17,-9.3844987e-20,-2.8930753e-19,4.36037363e-16,-1.03174957e-14,6.27071412e-15,-1.66937256e-16,-1.11123085e-17,-1.00137786e-37,-1.34820508e-14,-4.41032816e-16,-3.97046253e-15,-5.5938731e-16,-3.74805211e-21,3.78430578e-15,2.0034684e-18,-6.85013336e-23,1.01949282e-15,-8.170351e-19,-5.16595118e-15,1.06910443e-19,1.67034968e-14,-2.93536035e-18,-4.45656937e-22,-8.19446924e-16,9.90653878e-19,1.68960238e-14
0.00375,1.78198501,46.6303439,-15857.7431,300,0.651698552,9.27174726e-16,1.91179899e-15,-9.59961603e-20,-7.13507014e-19,-5.99625899e-23,-8.09298721e-15,-9.70741072e-23,-1.55050372e-16,4.73422011e-15,5.57442496e-27,-1.20991122e-14,-2.02385679e-31,1.2209661e-14,1,-1.04916363e-21,1.02195261e-14,7.42085972e-22,-2.69242868e-15,3.15275495e-19,-4.57481061e-21,1.21919798e-15,-3.96830489e-20,7.40145303e-15,1.58596135e-16,7.48592548e-15,4.51743574e-18,1.87817965e-15,-1.09958088e-19,-2.89413591e-19,4.36037466e-16,-1.03174961e-14,6.27071435e-15,-1.66937257e-16,-1.11123085e-17,-9.96622619e-38,-1.34820505e-14,-4.41032816e-16,-3.9704625e-15,-5.593873e-16,-3.84875178e-21,3.78430588e-15,2.00399813e-18,-6.85013385e-23,1.01949282e-15,-8.170351e-19,-5.16595124e-15,1.06910442e-19,1.67034965e-14,-2.93535969e-18,-5.37934082e-22,-8.19446923e-16,9.90654827e-19,1.68960238e-14
0.0045,1.70504494,55.9564127,-15857.7431,300,0.651698552,9.33070712e-16,1.90884931e-15,-9.13450007e-20,-7.13508898e-19,-5.70572433e-23,-8.09299248e-15,-9.71777091e-23,-1.55050372e-16,4.73422558e-15,5.53094895e-27,-1.20540311e-14,-2.02533837e-31,1.03063682e-14,1,1.02224984e-20,1.02195261e-14,7.41572684e-22,-2.69242868e-15,3.15275521e-19,-4.57428217e-21,1.21919798e-15,-4.42619922e-20,7.40145155e-15,8.13649159e-17,7.56607127e-15,4.51758931e-18,3.77138265e-15,-1.26724327e-19,-2.8952426e-19,4.36037574e-16,-1.03174966e-14,6.27071459e-15,-1.6693726e-16,-1.11123086e-17,-9.91662428e-38,-1.34820502e-14,-4.41032816e-16,-3.97046248e-15,-5.59387289e-16,-3.95398234e-21,3.78430597e-15,2.0045559e-18,-6.85013435e-23,1.01949281e-15,-8.17035101e-19,-5.16595131e-15,1.0691044e-19,1.67034963e-14,-2.93535916e-18,-6.34367145e-22,-8.19446923e-16,9.9065583e-19,1.68960238e-14
