z,u,V,T,rho,Z,PV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,2.997838419999999948e-02,2.125329890000000214e-20,3.000000000000000000e+02,6.500407369999999796e-01,9.969185998389922254e-01,3.230637249748959865e-04,4.315633734529149024e+01,3.875304000000023841e-01,5.756299297558188036e-04,0.000000000000000000e+00,1.642464939303269537e-15,2.549930848918323670e-08,7.147587286968004872e-17,7.435750566845767458e-04,7.469774246831334986e-14,4.951973997899380932e-13,2.023800849141507245e-14,8.250247856500260300e-15,1.243513019472503912e-16,0.000000000000000000e+00,3.336772298584547102e-10,9.955302175776977736e-01,2.511839938934482116e-04,1.370747039418531549e-04,1.089657239537769304e-13,4.285832878181957395e-09,1.664082499294099018e-15,1.291326129452221819e-15,2.898889068770296239e-09,4.799942457963872866e-18,3.130896838671878781e-05,0.000000000000000000e+00,3.027164328715882375e-06,1.160123029507877813e-10,5.080153897845007083e-07,1.204492899489056217e-15,1.709026449275034041e-08,4.822708047954216066e-09,0.000000000000000000e+00,8.629604266339337183e-16,0.000000000000000000e+00,2.176715399076641088e-07,0.000000000000000000e+00,3.200286578642443785e-07,3.146954778665067461e-11,1.290552929452549721e-10,2.194194369069226751e-13,8.846211386247453139e-16,2.208297159063244309e-07,7.887577046654103813e-13,0.000000000000000000e+00,1.225111549480309924e-09,4.116262328253889141e-11,1.796531019237914731e-08,0.000000000000000000e+00,2.726641368843363538e-03,9.692804925888329309e-21,7.361248936877370645e-12,2.065185609123951797e-10,6.586450397206039456e-12,3.017293918720069310e-11
3.750000000000000078e-04,3.012370810000000038e-02,2.752102550000000147e-01,3.025280950000000075e+02,6.446960590000000435e-01,9.951766383096837254e-01,4.348153613020565951e-04,9.784165081275588705e+01,9.285013333333129448e-02,6.625167248954644391e-04,0.000000000000000000e+00,2.189912219654463655e-15,3.810697089398726782e-08,1.135361289820856197e-17,1.111301659824652684e-03,7.382172858835200099e-14,7.188940528865689209e-13,6.240517179015337112e-15,1.153024849818069581e-21,1.835201699710431754e-16,0.000000000000000000e+00,4.953682599218380704e-10,9.934782348432434906e-01,3.773637699404574445e-04,2.261607619643150923e-04,1.828485419711491437e-13,7.209691408862414510e-09,2.804672069557463525e-15,2.282650709639830561e-15,4.902718099226421122e-09,1.211528059808838434e-20,5.112462759193327010e-05,0.000000000000000000e+00,5.018211729208198329e-06,1.977551109687970922e-10,8.681188158630232983e-07,1.695169799732526582e-15,3.027185129522354342e-08,8.542424908652128331e-09,0.000000000000000000e+00,1.971087989688990961e-16,0.000000000000000000e+00,3.277241389482898611e-07,0.000000000000000000e+00,4.813430159240510318e-07,4.991178679212464229e-11,2.135767539663006628e-10,3.259298579485730024e-13,1.330243189790106906e-15,3.750738619408187772e-07,1.343412149788028967e-12,0.000000000000000000e+00,2.025015669680481686e-09,6.803866338926447757e-11,2.969528179531451421e-08,0.000000000000000000e+00,4.086104889355271844e-03,9.692848268470609168e-21,1.392215479780328491e-11,3.911571619382810815e-10,1.168305219815658241e-11,5.359364239154369544e-11
7.500000000000000156e-04,3.015852689999999961e-02,5.542398480000000349e-01,3.061416619999999966e+02,6.373531890000000422e-01,9.925537599151004198e-01,5.931117406348186726e-04,2.161714018136290747e+02,-1.286973333333348846e-01,7.614324639161606243e-04,5.350567939410863160e-16,1.237924759863695424e-15,5.674616779375182302e-08,1.729352969809585231e-17,1.653848489817898995e-03,8.731755309038568129e-14,1.050305639884353468e-12,1.536488829830821146e-15,1.623935919821192516e-28,1.537117069830751769e-16,6.101255859328206529e-26,7.355503659190104622e-10,9.904504348909439759e-01,5.649223749377977515e-04,3.714345059591022736e-04,3.153216169652807233e-13,1.206645689867139280e-08,4.775851009474143256e-15,3.807898139580722548e-15,8.249208319091700943e-09,2.532987829721098977e-23,8.310882519084910106e-05,1.241956349863251392e-15,8.279564889088359412e-06,3.357903709630270159e-10,1.476226169837456503e-06,1.565977099827574123e-15,5.332975739412799755e-08,1.504914579834297669e-08,0.000000000000000000e+00,5.495619479394890728e-17,0.000000000000000000e+00,4.913370189459001020e-07,1.208320779866954984e-26,7.213894389205695974e-07,7.879016349132462100e-11,3.518237969612616012e-10,4.848992899466089830e-13,4.993001049450233257e-16,6.337259059302220837e-07,2.277685089749210061e-12,0.000000000000000000e+00,3.331800579633143859e-09,1.119454779876739609e-10,4.885828309462033732e-08,0.000000000000000000e+00,6.103016079328012211e-03,9.689774688933084081e-21,2.618951489711633847e-11,7.360462799189558730e-10,2.062210009772935328e-11,9.467464838957561402e-11
1.124999999999999915e-03,3.011026539999999904e-02,8.382956750000000179e-01,3.112544120000000021e+02,6.274248270000000183e-01,9.886550996721424900e-01,8.169033679143721536e-04,4.616067884157025674e+02,-2.712343999999958233e-01,8.732143100608425390e-04,1.318774260091887654e-15,4.084943810284624737e-16,8.401094770585358848e-08,3.186429900222019635e-17,2.444643630170334134e-03,1.244131360086686477e-13,1.536409690107051688e-12,2.967589220206771301e-16,4.148395950289046177e-30,7.907144830550941447e-17,7.546767300525832134e-26,1.090875810076008395e-09,9.860172880687022579e-01,8.407808390585826607e-04,6.054183150421833500e-04,5.439053820378974208e-13,2.002687350139539974e-08,8.193627820570904338e-15,6.258449820436067118e-15,1.376367090095900277e-08,4.393524290306125865e-26,1.341076660093441461e-04,4.687702600326622684e-15,1.355448190094442774e-05,5.661427350394467487e-10,2.489987120173493688e-06,9.897176480689600774e-16,9.311106740648765438e-08,2.627504830183075174e-08,2.223632710154934757e-16,4.860746140338678969e-17,0.000000000000000000e+00,7.316574150509793346e-07,5.435578790378732065e-26,1.074813360074889187e-06,1.234748390086032951e-10,5.751534080400746537e-10,7.182642620500461068e-13,1.257166520087594878e-16,1.061607920073969124e-06,3.824411020266471510e-12,0.000000000000000000e+00,5.440306940379061120e-09,1.827894840127361345e-10,7.977794210555863832e-08,6.461951210450246171e-18,9.065308050631638859e-03,9.680373880674493984e-21,4.881362510340115936e-11,1.370927080095521328e-09,3.606267190251271999e-11,1.657421680115483190e-10
1.500000000000000031e-03,3.000855250000000057e-02,1.128761780000000048e+00,3.183834110000000237e+02,6.143135410000000185e-01,9.829580190767428505e-01,1.130468848105977081e-03,9.437158989884275115e+02,-3.412634666666674033e-01,9.982154970400753270e-04,2.247604370090234722e-15,4.324171860173602081e-17,1.232805070049493349e-07,6.475975890259990133e-17,3.577242390143615773e-03,2.015202810080904335e-13,2.238621380089873735e-12,4.460750170179085158e-17,1.935018110077685342e-30,2.163477600086857053e-17,1.017446050040847482e-25,1.613289870064768613e-09,9.796110690393283749e-01,1.240298350049794194e-03,9.755508550391653886e-04,9.330717210374601073e-13,3.282374370131777415e-08,1.414491220056787506e-14,1.020308550040962384e-14,2.267564430091036004e-08,2.611294940104835616e-27,2.139921400085911265e-04,1.200858680048210873e-14,2.193044250088043879e-05,9.439843230378980305e-10,4.148538100166551135e-06,4.388589050176188591e-16,1.603799160064387711e-07,4.525765580181695860e-08,1.137310320045659542e-16,8.854150700355468847e-17,0.000000000000000000e+00,1.078555470043300718e-06,1.792344840071957356e-25,1.587158790063719785e-06,1.914115880076846116e-10,9.294535460373147875e-10,1.054278180042326188e-12,2.299143260092303656e-17,1.755624420070483133e-06,6.328122120254055188e-12,0.000000000000000000e+00,8.781401610352547509e-09,2.950474550118452936e-10,1.287726040051698430e-07,2.239724270089918033e-17,1.335260250053606733e-02,9.659475230387800076e-21,8.970557610360141040e-11,2.515002310100969649e-09,6.217971750249632174e-11,2.862314010114913264e-10
1.874999999999999931e-03,2.988057870000000033e-02,1.427060860000000098e+00,3.281326470000000199e+02,5.975405550000000288e-01,9.748121597514399772e-01,1.562704679446121807e-03,1.828797278042758535e+03,-3.647338666666704032e-01,1.136049700130581852e-03,3.849172680442438652e-15,0.000000000000000000e+00,1.786789400205380100e-07,1.326551820152478577e-16,5.161856540593322100e-03,3.498532420402133553e-13,3.232204410371521328e-12,5.230487390601211044e-18,7.093247790815324284e-31,2.972581100341678788e-18,2.363811180271705095e-25,2.375154290273008785e-09,9.705259751115558053e-01,1.807053870207709365e-03,1.547083500177827420e-03,1.592746360183076166e-12,5.286816190607685688e-08,2.457404360282463065e-14,1.633463330187756186e-14,3.670813410421936057e-08,1.264034580145292686e-26,3.361737600386410134e-04,2.983713040342958981e-14,3.490616000401223774e-05,1.549643670178121607e-09,6.794397170780973077e-06,2.115093820243116698e-16,2.711047780311617664e-07,7.650308720879353363e-08,3.383415580388901691e-17,1.886428130216832875e-16,3.879222980445891704e-16,1.567793320180207700e-06,6.354436380730401809e-25,2.314592880266047378e-06,2.922631000335937564e-10,1.478043770169891770e-09,1.526671720175481177e-12,3.080047710354031801e-18,2.851961030327814727e-06,1.026349440117972236e-11,0.000000000000000000e+00,1.394873400160331685e-08,4.686655080538700990e-10,2.045476940235114258e-07,1.125442930129362266e-17,1.943652680223410464e-02,9.619419861105692905e-21,1.616335640185787391e-10,4.518474650519370415e-09,1.051489470120861941e-10,4.850593060557544838e-10
2.249999999999999830e-03,2.974380349999999895e-02,1.734405790000000058e+00,3.411446629999999800e+02,5.769219740000000041e-01,9.634725253387976807e-01,2.144575907026572466e-03,4.121121037750821415e+03,-5.110657333333340491e-01,1.285353259496364213e-03,7.305959097137328952e-15,5.567095527818662232e-17,2.548098639001587174e-07,2.620202188973334567e-16,7.314536067133968478e-03,6.303861147529978326e-13,4.601601868196968944e-12,3.882626218478682893e-19,5.911268457683806591e-30,1.598082109373828706e-17,8.243312386770049911e-25,3.475611158638162464e-09,9.579540456246479208e-01,2.590306628985048626e-03,2.403131899058388692e-03,2.705645118939855820e-12,8.325277546737933581e-08,4.302208398314279307e-14,2.522598799011578100e-14,5.808897407723918402e-08,6.919735327288663186e-26,5.175037217972282104e-04,7.909090356901005562e-14,5.439092227868817971e-05,2.492859079023231269e-09,1.088286699573580084e-05,4.536934328222308019e-16,4.472574478247525392e-07,1.262114959505469511e-07,6.418720867484973591e-18,4.446955298257564272e-16,1.761650609309738256e-15,2.237898279123131484e-06,2.675776268951559010e-24,3.320620508698891843e-06,4.374712368285870316e-10,2.301817559098086210e-09,2.171201339149265504e-12,2.450575629039798527e-19,4.527050648226179764e-06,1.621824459364525724e-11,0.000000000000000000e+00,2.169947109149756689e-08,7.290838117143254540e-10,3.182064988753181739e-07,5.076278078010977668e-18,2.785843528908431982e-02,9.549884856258098741e-21,2.838515588887793459e-10,7.901852106903842345e-09,1.734029999320560470e-10,8.021251026857059251e-10
3.000000000000000062e-03,2.936050419999999828e-02,2.373503889999999839e+00,3.781599180000000047e+02,5.269447109999999546e-01,9.294274773601647333e-01,3.813432541533135021e-03,9.232887732477278405e+03,-1.143107866666664307e+00,1.607866059552454227e-03,2.980909309170270146e-14,4.062470908869220111e-16,4.794795048665378960e-07,7.799535117829016149e-16,1.352194399623619578e-02,1.918767619465915077e-12,8.657590287590178270e-12,8.052345167758648104e-21,1.720124139521207148e-28,1.254720919650751345e-16,1.250454719651938713e-23,7.033928858042121202e-09,9.204232207438022284e-01,4.919549728630654567e-03,5.207283388550564170e-03,7.039401878040598343e-12,1.837990769488399296e-07,1.219267979660619416e-13,5.014937658604102881e-14,1.293007649640094067e-07,2.075612639422257735e-24,1.104736899692498929e-03,5.117584068575531752e-13,1.183168949670667476e-04,5.747728638400132714e-09,2.478254649310183060e-05,3.071543729145042737e-15,1.066007439703279203e-06,3.008155299162686765e-07,3.469917489034156405e-19,2.626812039268833037e-15,5.487481938472571449e-15,4.192869208832924154e-06,6.056467308314195462e-23,6.314158538242468037e-06,8.890257417525416976e-10,5.007605798606143741e-09,4.039158518875708512e-12,4.464598508757289425e-21,1.011980659718317530e-05,3.562270499008450171e-11,0.000000000000000000e+00,4.712286018688345950e-08,1.583288599559295114e-09,6.910216678076556181e-07,8.485290727638138459e-18,5.304873128523400483e-02,9.288855017414468656e-21,7.498124967912913265e-10,2.067546199424502973e-08,4.119968478853216075e-10,1.918799779465906316e-09
3.749999999999999861e-03,2.850317330000000024e-02,3.037627800000000100e+00,4.306471999999999980e+02,4.721466939999999779e-01,8.784691642526919475e-01,6.167410951479271146e-03,1.622495146919152830e+04,-2.419089599999998619e+00,1.939367759318156529e-03,1.534253819460586449e-13,1.417777569501537509e-15,8.084897307157508695e-07,1.808950889364008680e-15,2.226181929217318015e-02,5.502801698065322806e-12,1.462086589485959204e-11,1.264730819555345464e-22,3.377916748812391467e-27,5.112483738202551355e-16,2.779976809022614910e-22,1.357437319522751644e-08,8.644914016960617564e-01,8.362455777059924628e-03,9.790079906558000686e-03,1.577366489445429043e-11,3.486624278774171467e-07,3.552512658751006123e-13,7.790117527261148253e-14,2.469245659131861471e-07,5.650141118013522101e-23,2.052117649278515938e-03,3.411040938800745259e-12,2.226716939217130017e-04,1.150679239595443836e-08,4.838080948299025569e-05,1.491078589475765977e-14,2.149331629244337423e-06,6.065125887867620669e-07,2.548226129104094037e-20,1.590513599440806823e-14,1.201690039577509451e-14,6.987520567543325237e-06,1.743128279387150543e-21,1.073957059622417840e-05,1.572257169447225300e-09,9.438434266681632462e-09,6.624968367670792096e-12,9.741101616575220488e-23,1.936654529319110490e-05,6.376984697757977237e-11,0.000000000000000000e+00,8.869531866881646399e-08,2.980090518952258744e-09,1.300651419542716617e-06,2.687650089055074608e-17,9.078897236808038118e-02,8.818146556899714407e-21,1.636573119424613070e-09,4.463215918430820844e-08,8.185153927122260921e-10,3.874395988637838986e-09
4.499999999999999660e-03,2.668885610000000172e-02,3.706579050000000208e+00,4.979904769999999985e+02,4.201741729999999841e-01,8.109172020257505720e-01,9.088065164727146192e-03,2.141697888167712517e+04,-3.749773066666671539e+00,2.251199159985394459e-03,7.734639829949818239e-13,3.758180259975617705e-15,1.233939769991994278e-06,3.447371009977634277e-15,3.301251059978582009e-02,1.323624589991412541e-11,2.235892039985493768e-11,2.106689029986331753e-24,3.533072819977077835e-26,1.513894749990178056e-15,5.393576619965006906e-21,2.549282869983460229e-08,7.905430179948710334e-01,1.285551769991659377e-02,1.630016769989424408e-02,2.248530699985411564e-11,5.814703959962274595e-07,1.070464459993055090e-12,9.794124019936456415e-14,4.141793239973128441e-07,1.144074609992577443e-21,3.380789639978065697e-03,1.911191519987600335e-11,3.702256209975980303e-04,2.045996149986725592e-08,8.296226959946174278e-05,5.397826259964979422e-14,3.773842659975515596e-06,1.064902469993090990e-06,1.687515429989051557e-19,8.222229799946655817e-14,2.827634919981654704e-14,1.048153609993199640e-05,4.247729639972441283e-20,1.651188809989286968e-05,2.436534939984191901e-09,1.573269959989792544e-08,9.528758969938178198e-12,6.234009059959554634e-22,3.250031179978914381e-05,8.337558749945906542e-11,0.000000000000000000e+00,1.476968239990417666e-07,4.962504269967803621e-09,2.165867109985947938e-06,7.876430289948897268e-17,1.411345709990843300e-01,8.110256699947381700e-21,2.978477189980675748e-09,8.231127519946596893e-08,1.366953909991131347e-09,6.767886429956091085e-09
