grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.799924929,-2.98306995e-19,-3041.42905,300,0.651698552,-1.6791936e-15,2.35836378e-15,-4.81584503e-20,-3.14850935e-17,-4.29020578e-15,-3.48336674e-16,-9.42352208e-22,-1.8936406e-16,-1.18018907e-14,2.03849828e-15,-3.04521848e-18,1.59497736e-14,2.17517933e-15,1,3.74623337e-19,5.19610212e-17,8.20939451e-22,1.99600661e-15,-8.52147178e-21,4.3926116e-19,-2.50223865e-15,-2.45628383e-14,1.24638623e-19,-7.66603378e-15,3.89496014e-17,-6.4464576e-19,-2.24244364e-18,-4.48487043e-19,-2.76064745e-18,1.92161595e-17,4.81042731e-15,5.81840905e-15,1.47503613e-19,2.55793233e-18,-5.5776826e-38,1.44128982e-14,4.11637742e-17,-3.37498452e-15,-2.07687995e-15,-2.01349832e-19,7.28079263e-19,-2.20529577e-15,-4.45752934e-23,-9.11285446e-16,-4.68973951e-20,-1.17616163e-14,-1.52746929e-18,-1.83423823e-14,-9.69468121e-20,5.7304984e-22,5.06709866e-16,1.40523289e-15,-6.98935422e-15
0.000375,0.799104494,2.18782696,-3041.42905,300,0.651698552,-1.67098342e-15,2.48286677e-15,-4.53698252e-20,-3.14850654e-17,-5.02896431e-17,-4.98333789e-15,-9.42359885e-22,-1.89364059e-16,-1.18018867e-14,1.99243797e-21,-3.03564501e-18,2.16736682e-20,3.05091332e-14,1,3.7465225e-19,5.19610211e-17,1.08440747e-21,1.9960066e-15,-8.52276724e-21,4.39217463e-19,-2.50223865e-15,-2.4562798e-14,7.06228819e-20,-3.85285046e-15,7.27831654e-16,-6.44751026e-19,-2.24244179e-18,-4.48482958e-19,-2.76043208e-18,1.92161596e-17,4.81042621e-15,5.81840909e-15,1.4750018e-19,2.55793227e-18,-8.09443098e-37,1.44128981e-14,4.11637842e-17,-3.37498454e-15,-2.07687995e-15,-2.0132742e-19,7.2835784e-19,-2.20529386e-15,-4.45752802e-23,-9.11285444e-16,-4.68973949e-20,-1.17616163e-14,-1.52746969e-18,-1.83423823e-14,-9.69468169e-20,6.04534483e-22,5.06709866e-16,1.40523224e-15,-6.9893542e-15
0.00075,0.796643189,4.37565392,-3041.42905,300,0.651698552,-1.66258283e-15,2.47877582e-15,-4.29869702e-20,-3.1485038e-17,-5.87903214e-19,-5.03767851e-15,-9.42364423e-22,-1.89364058e-16,-1.18018835e-14,3.43352416e-27,-3.02601095e-18,2.936743e-26,2.94673416e-14,1,3.74667895e-19,5.19610209e-17,1.34985956e-21,1.9960066e-15,-8.52284551e-21,4.39173628e-19,-2.50223861e-15,-2.45627572e-14,1.95485354e-20,-1.93352124e-15,-1.26476739e-15,-6.44879506e-19,-2.24243995e-18,-4.48482914e-19,-2.76021575e-18,1.92161597e-17,4.81042521e-15,5.81840914e-15,1.47496577e-19,2.55793222e-18,-8.08246907e-37,1.4412898e-14,4.11637943e-17,-3.37498455e-15,-2.07687995e-15,-2.01304935e-19,7.28610284e-19,-2.20529212e-15,-4.45752802e-23,-9.11285441e-16,-4.68973947e-20,-1.17616163e-14,-1.5274701e-18,-1.83423823e-14,-9.6946822e-20,6.361185e-22,5.06709866e-16,1.4052316e-15,-6.98935418e-15
0.001125,0.792541013,6.56348087,-3041.42905,300,0.651698552,-1.65326993e-15,2.47466688e-15,-4.07195375e-20,-3.14850108e-17,-6.8661341e-21,-5.0383164e-15,-9.42366692e-22,-1.89364058e-16,-1.18018806e-14,1.482956e-27,-3.01632374e-18,-4.48656142e-32,2.89959973e-14,1,3.74683435e-19,5.19610207e-17,1.61649465e-21,1.9960066e-15,-8.52291006e-21,4.39129564e-19,-2.50223857e-15,-2.45627162e-14,-2.99621618e-20,-9.67919019e-16,-2.26723702e-15,-6.45020117e-19,-2.24243809e-18,-4.48482917e-19,-2.75999867e-18,1.92161598e-17,4.81042425e-15,5.81840918e-15,1.47492962e-19,2.55793216e-18,-8.07040304e-37,1.44128979e-14,4.11638044e-17,-3.37498457e-15,-2.07687995e-15,-2.01282331e-19,7.28850749e-19,-2.20529045e-15,-4.45752802e-23,-9.11285438e-16,-4.68973944e-20,-1.17616163e-14,-1.52747051e-18,-1.83423823e-14,-9.69468271e-20,6.67868012e-22,5.06709866e-16,1.40523094e-15,-6.98935417e-15
0.0015,0.786797968,8.75130783,-3041.42905,300,0.651698552,-1.63949269e-15,2.4705308e-15,-3.85553147e-20,-3.14849836e-17,-1.031988e-22,-5.03832625e-15,-9.42367809e-22,-1.89364057e-16,-1.18018779e-14,1.47437706e-27,-3.00657658e-18,-8.36189574e-32,2.87903017e-14,1,3.74699076e-19,5.19610206e-17,1.88472699e-21,1.9960066e-15,-8.52297436e-21,4.39085176e-19,-2.50223854e-15,-2.4562675e-14,-7.88830789e-20,-4.82848123e-16,-2.77083025e-15,-6.4516746e-19,-2.24243623e-18,-4.48482921e-19,-2.75978038e-18,1.92161599e-17,4.81042331e-15,5.81840923e-15,1.47489323e-19,2.5579321e-18,-8.05825751e-37,1.44128978e-14,4.11638146e-17,-3.37498459e-15,-2.07687995e-15,-2.01259557e-19,7.29086497e-19,-2.20528882e-15,-4.45752803e-23,-9.11285435e-16,-4.68973942e-20,-1.17616162e-14,-1.52747092e-18,-1.83423823e-14,-9.69468323e-20,6.99851447e-22,5.06709866e-16,1.40523029e-15,-6.98935415e-15
0.001875,0.779414052,10.9391348,-3041.42905,300,0.651698552,-1.60362631e-15,2.46635695e-15,-3.64863612e-20,-3.14849563e-17,-2.37267164e-23,-5.03832868e-15,-9.42368346e-22,-1.89364056e-16,-1.18018752e-14,1.46572323e-27,-2.99675487e-18,-8.34627022e-32,2.87184278e-14,1,3.74714862e-19,5.19610204e-17,2.15507686e-21,1.99600659e-15,-8.5230394e-21,4.39040364e-19,-2.5022385e-15,-2.45626335e-14,-1.27762778e-19,-2.39771829e-16,-3.02318792e-15,-6.45318995e-19,-2.24243436e-18,-4.48482924e-19,-2.75956041e-18,1.921616e-17,4.81042237e-15,5.81840927e-15,1.47485746e-19,2.55793205e-18,-8.04600141e-37,1.44128976e-14,4.11638248e-17,-3.37498461e-15,-2.07687995e-15,-2.01236563e-19,7.29321463e-19,-2.20528719e-15,-4.45752803e-23,-9.11285432e-16,-4.6897394e-20,-1.17616162e-14,-1.52747134e-18,-1.83423823e-14,-9.69468375e-20,7.32140582e-22,5.06709865e-16,1.40522963e-15,-6.98935413e-15
0.00225,0.770389265,13.1269617,-3041.42905,300,0.651698552,-1.45868302e-15,2.46213056e-15,-3.4507043e-20,-3.14849287e-17,-2.1593667e-23,-5.03833091e-15,-9.42368589e-22,-1.89364055e-16,-1.18018727e-14,1.4569675e-27,-2.98683621e-18,-8.33108498e-32,2.8714086e-14,1,3.74730844e-19,5.19610202e-17,2.42820182e-21,1.99600659e-15,-8.52310493e-21,4.38995009e-19,-2.50223846e-15,-2.45625915e-14,-1.76950929e-19,-1.18198282e-16,-3.14939048e-15,-6.45473667e-19,-2.24243246e-18,-4.48482928e-19,-2.75933819e-18,1.92161602e-17,4.81042142e-15,5.81840929e-15,1.47482966e-19,2.557932e-18,-8.03359237e-37,1.44128975e-14,4.11638352e-17,-3.37498463e-15,-2.07687995e-15,-2.01213285e-19,7.29558004e-19,-2.20528554e-15,-4.45752803e-23,-9.11285429e-16,-4.68973937e-20,-1.17616162e-14,-1.52747176e-18,-1.83423823e-14,-9.6946843e-20,7.64819165e-22,5.06709865e-16,1.40522896e-15,-6.98935411e-15
0.003,0.747417082,17.5026157,-3041.42905,300,0.651698552,4.34145096e-16,2.45344204e-15,-3.08479998e-20,-3.14848726e-17,-1.92983039e-23,-5.03833501e-15,-9.42368686e-22,-1.89364055e-16,-1.18018675e-14,1.43894383e-27,-2.96649812e-18,-8.29987247e-32,2.87984301e-14,1,3.74763999e-19,5.19610201e-17,2.9890127e-21,1.99600659e-15,-8.52333759e-21,4.38901526e-19,-2.50223837e-15,-2.45625051e-14,-2.77792197e-19,-3.77325156e-17,-3.23289961e-15,-6.45793713e-19,-2.24242852e-18,-4.48482944e-19,-2.75888178e-18,1.92161602e-17,4.81041945e-15,5.81840927e-15,1.47480332e-19,2.55793196e-18,-8.00808241e-37,1.44128973e-14,4.11638564e-17,-3.37498465e-15,-2.07687996e-15,-2.01165295e-19,7.30045225e-19,-2.20528216e-15,-4.45752804e-23,-9.11285426e-16,-4.68973935e-20,-1.17616161e-14,-1.52747258e-18,-1.83423821e-14,-9.69468464e-20,8.32183769e-22,5.06709865e-16,1.4052276e-15,-6.98935409e-15
0.00375,0.717881418,21.8782696,-3041.42905,300,0.651698552,1.65677983e-14,2.44441145e-15,-2.74511047e-20,-3.14848139e-17,-1.71765089e-23,-5.03833879e-15,-9.42368636e-22,-1.89364054e-16,-1.18018622e-14,1.42022564e-27,-2.94543681e-18,-8.26742827e-32,2.89177321e-14,1,3.74804234e-19,5.196102e-17,3.57062572e-21,1.99600659e-15,-8.52357718e-21,4.38804174e-19,-2.50223828e-15,-2.45624155e-14,-3.82504864e-19,-1.17262589e-17,-3.25988395e-15,-6.46126806e-19,-2.24242444e-18,-4.4848296e-19,-2.75840834e-18,1.92161603e-17,4.8104174e-15,5.81840925e-15,1.47477487e-19,2.55793192e-18,-7.98155749e-37,1.44128971e-14,4.11638784e-17,-3.37498468e-15,-2.07687996e-15,-2.01115304e-19,7.30554051e-19,-2.20527862e-15,-4.45752804e-23,-9.11285423e-16,-4.68973933e-20,-1.17616161e-14,-1.52747342e-18,-1.83423819e-14,-9.69468501e-20,9.02336713e-22,5.06709866e-16,1.4052262e-15,-6.98935408e-15
0.0045,0.681782274,26.2539235,-3041.42905,300,0.651698552,1.50229197e-13,2.43495341e-15,-2.42775271e-20,-3.14847452e-17,-1.51942364e-23,-5.03834168e-15,-9.42368445e-22,-1.89364053e-16,-1.18018565e-14,1.40060435e-27,-2.92340485e-18,-8.23338147e-32,2.90533612e-14,1,3.74989918e-19,5.19610205e-17,4.18015499e-21,1.99600659e-15,-8.52383293e-21,4.38701706e-19,-2.50223818e-15,-2.4562321e-14,-4.92890945e-19,-3.52113354e-18,-3.26839148e-15,-6.46476657e-19,-2.24242016e-18,-4.48482979e-19,-2.75791203e-18,1.92161604e-17,4.81041523e-15,5.81840925e-15,1.47473457e-19,2.55793191e-18,-7.95371512e-37,1.44128969e-14,4.11639015e-17,-3.37498471e-15,-2.07687996e-15,-2.01062682e-19,7.31091809e-19,-2.20527488e-15,-4.45752804e-23,-9.11285421e-16,-4.68973931e-20,-1.17616161e-14,-1.5274743e-18,-1.83423796e-14,-9.69468527e-20,9.76185289e-22,5.06709866e-16,1.40522472e-15,-6.98935406e-15
