grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,3.95306697,-2.05825429e-18,-58317.7201,300,0.651698552,-2.09072765e-15,-3.02702024e-16,-2.52825434e-17,-1.23643073e-16,-2.24118989e-14,-3.44798091e-16,-2.15429797e-21,-7.53728631e-17,-9.63729067e-15,-5.43454786e-16,2.33956787e-15,2.11535004e-14,3.94985765e-16,1,-1.50985631e-17,-4.85921365e-19,1.4717075e-16,1.89702481e-15,3.3133287e-20,2.26177525e-18,-1.00316048e-13,-3.24166082e-17,-7.28040983e-15,-1.07590717e-14,-3.5171162e-17,5.50464624e-17,3.88342818e-16,-7.42362496e-17,-4.55337981e-14,7.42895193e-17,4.2442833e-14,-5.05113624e-14,-2.54474342e-16,5.29873047e-16,-3.65634349e-37,2.87290529e-15,4.58672454e-16,3.3746194e-14,-1.13785696e-16,-5.87897472e-17,-4.58100928e-14,-4.70406668e-16,4.60381645e-28,1.7134131e-17,4.38594927e-19,9.36794903e-14,-4.42055521e-24,-3.85556811e-14,-6.88516028e-18,1.81821491e-20,-1.11334556e-14,-1.80889662e-17,-5.93991497e-16
0.000375,3.94988364,8.48888942,-58317.7201,300,0.651698552,-2.0868313e-15,-3.46778746e-16,-2.50222033e-17,-1.23641461e-16,-1.14812879e-15,-2.3017352e-14,-2.15435764e-21,-7.5496989e-17,-9.63729064e-15,-2.40460053e-21,2.33768163e-15,1.33855822e-19,2.58210124e-14,1,-1.52309149e-17,-4.85921395e-19,1.47170458e-16,1.89702481e-15,3.31331386e-20,2.2617322e-18,-1.00316048e-13,-3.24166045e-17,-7.2804735e-15,-8.92405253e-15,-3.12412128e-15,5.50464497e-17,3.88342817e-16,-7.40419689e-17,-4.55337978e-14,7.42895233e-17,4.24428435e-14,-5.05113616e-14,-2.5447434e-16,5.29873047e-16,-2.47806616e-35,2.872905e-15,4.58672446e-16,3.37461934e-14,-1.13785705e-16,-5.87897303e-17,-4.58100954e-14,-4.70424364e-16,1.88660138e-28,1.71341289e-17,4.38594927e-19,9.36794902e-14,-4.63814704e-24,-3.85556814e-14,-6.8851603e-18,1.81821192e-20,-1.11334556e-14,-1.80892525e-17,-5.93991496e-16
0.00075,3.94033364,16.9777788,-58317.7201,300,0.651698552,-2.08293341e-15,-3.50795192e-16,-2.47487183e-17,-1.23639863e-16,-5.86988573e-17,-2.4179273e-14,-2.15440389e-21,-7.55032444e-17,-9.63729062e-15,-1.07462481e-26,2.33579229e-15,8.44961032e-25,2.40066537e-14,1,-1.53634798e-17,-4.85921424e-19,1.47170165e-16,1.89702481e-15,3.31331085e-20,2.26168905e-18,-1.00316048e-13,-3.24166012e-17,-7.28053693e-15,-7.39894357e-15,-4.7061717e-15,5.50464327e-17,3.88342816e-16,-7.38473705e-17,-4.55337975e-14,7.42895273e-17,4.24428533e-14,-5.05113607e-14,-2.54474339e-16,5.29873047e-16,-2.47813935e-35,2.87290474e-15,4.58672438e-16,3.37461928e-14,-1.13785713e-16,-5.87897133e-17,-4.58100979e-14,-4.70441004e-16,1.88658964e-28,1.71341269e-17,4.38594928e-19,9.36794902e-14,-4.81554286e-24,-3.85556818e-14,-6.88516032e-18,1.8182117e-20,-1.11334556e-14,-1.80895391e-17,-5.93991496e-16
0.001125,3.92441697,25.4666683,-58317.7201,300,0.651698552,-2.07902767e-15,-3.54821273e-16,-2.44763436e-17,-1.23638277e-16,-3.00352637e-18,-2.42389683e-14,-2.15444976e-21,-7.55034603e-17,-9.63729059e-15,-1.31564226e-28,2.33389678e-15,-3.62535529e-29,2.32540516e-14,1,-1.54964761e-17,-4.85921454e-19,1.47169871e-16,1.89702481e-15,3.31330842e-20,2.26164572e-18,-1.00316048e-13,-3.24165979e-17,-7.28060028e-15,-6.13022832e-15,-6.0222514e-15,5.50464121e-17,3.88342815e-16,-7.36521373e-17,-4.55337972e-14,7.42895314e-17,4.24428627e-14,-5.05113598e-14,-2.54474338e-16,5.29873047e-16,-2.47813376e-35,2.87290448e-15,4.5867243e-16,3.37461921e-14,-1.13785721e-16,-5.87896964e-17,-4.58101003e-14,-4.70456733e-16,1.88659059e-28,1.71341248e-17,4.38594928e-19,9.36794902e-14,-4.99152859e-24,-3.85556822e-14,-6.88516035e-18,1.81821161e-20,-1.11334556e-14,-1.80898266e-17,-5.93991495e-16
0.0015,3.90213364,33.9555577,-58317.7201,300,0.651698552,-2.07510765e-15,-3.58863823e-16,-2.42053905e-17,-1.23636699e-16,-1.66489862e-19,-2.42423001e-14,-2.15449596e-21,-7.5503368e-17,-9.63729057e-15,-1.31226987e-28,2.33199196e-15,-4.15625341e-29,2.26665724e-14,1,-1.56301247e-17,-4.85921483e-19,1.47169575e-16,1.89702482e-15,3.31330602e-20,2.26160214e-18,-1.00316048e-13,-3.24165946e-17,-7.28066369e-15,-5.07410315e-15,-7.11780473e-15,5.50463885e-17,3.88342815e-16,-7.3455945e-17,-4.5533797e-14,7.42895354e-17,4.24428716e-14,-5.05113589e-14,-2.54474337e-16,5.29873047e-16,-2.47812815e-35,2.87290422e-15,4.58672422e-16,3.37461915e-14,-1.13785729e-16,-5.87896793e-17,-4.58101026e-14,-4.70471729e-16,1.88659208e-28,1.71341227e-17,4.38594928e-19,9.36794902e-14,-5.16841323e-24,-3.85556826e-14,-6.88516037e-18,1.81821153e-20,-1.11334556e-14,-1.80901153e-17,-5.93991494e-16
0.001875,3.87348364,42.4444471,-58317.7201,300,0.651698552,-2.07116674e-15,-3.62929752e-16,-2.39354595e-17,-1.23635127e-16,-2.25738764e-20,-2.42427589e-14,-2.15454255e-21,-7.55032603e-17,-9.63729054e-15,-1.30934844e-28,2.33007456e-15,-4.15118868e-29,2.21796084e-14,1,-1.57646533e-17,-4.85921512e-19,1.47169277e-16,1.89702482e-15,3.31330361e-20,2.26155824e-18,-1.00316048e-13,-3.24165912e-17,-7.28072732e-15,-4.19459784e-15,-8.03014498e-15,5.50463622e-17,3.88342814e-16,-7.32584592e-17,-4.55337967e-14,7.42895395e-17,4.24428802e-14,-5.05113581e-14,-2.54474335e-16,5.29873047e-16,-2.47812251e-35,2.87290395e-15,4.58672414e-16,3.37461909e-14,-1.13785737e-16,-5.87896622e-17,-4.58101048e-14,-4.70486149e-16,1.88659406e-28,1.71341206e-17,4.38594928e-19,9.36794901e-14,-5.34660406e-24,-3.8555683e-14,-6.88516039e-18,1.81821145e-20,-1.11334556e-14,-1.80904057e-17,-5.93991494e-16
0.00225,3.83846697,50.9333365,-58317.7201,300,0.651698552,-2.06719741e-15,-3.67027171e-16,-2.36661092e-17,-1.23633558e-16,-1.51683833e-20,-2.42430715e-14,-2.15458958e-21,-7.55031519e-17,-9.63729052e-15,-1.30640567e-28,2.32814108e-15,-4.14585424e-29,2.17745517e-14,1,-1.59003082e-17,-4.85921541e-19,1.47168975e-16,1.89702482e-15,3.31330118e-20,2.26151394e-18,-1.00316048e-13,-3.24165879e-17,-7.28079131e-15,-3.46224676e-15,-8.7898441e-15,5.50463337e-17,3.88342813e-16,-7.30593151e-17,-4.55337964e-14,7.42895436e-17,4.24428885e-14,-5.05113572e-14,-2.54474335e-16,5.29873047e-16,-2.47811681e-35,2.87290368e-15,4.58672406e-16,3.37461902e-14,-1.13785746e-16,-5.8789645e-17,-4.58101069e-14,-4.70500122e-16,1.8865965e-28,1.71341185e-17,4.38594928e-19,9.36794901e-14,-5.52643416e-24,-3.85556834e-14,-6.88516041e-18,1.81821136e-20,-1.11334556e-14,-1.80906984e-17,-5.93991493e-16
0.003,3.74933363,67.9111153,-58317.7201,300,0.651698552,-2.05910581e-15,-3.75386872e-16,-2.31270926e-17,-1.2363042e-16,-1.44634881e-20,-2.4243682e-14,-2.15468573e-21,-7.55029339e-17,-9.63729049e-15,-1.30040264e-28,2.32418887e-15,-4.1349332e-29,2.11965503e-14,1,-1.61775919e-17,-4.85921599e-19,1.47168359e-16,1.89702482e-15,3.31329622e-20,2.26142323e-18,-1.00316048e-13,-3.2416581e-17,-7.28092163e-15,-2.41552805e-15,-9.87563271e-15,5.50462692e-17,3.88342811e-16,-7.26522552e-17,-4.55337958e-14,7.42895522e-17,4.24429045e-14,-5.05113553e-14,-2.54474334e-16,5.29873047e-16,-2.47810518e-35,2.87290311e-15,4.58672392e-16,3.37461889e-14,-1.13785767e-16,-5.87896098e-17,-4.5810111e-14,-4.70527052e-16,1.88660295e-28,1.71341143e-17,4.38594928e-19,9.36794901e-14,-5.89464415e-24,-3.85556842e-14,-6.88516042e-18,1.81821119e-20,-1.11334556e-14,-1.80912961e-17,-5.93991493e-16
0.00375,3.63473362,84.8888942,-58317.7201,300,0.651698552,-2.05079555e-15,-3.83980917e-16,-2.2584055e-17,-1.23627259e-16,-1.41150402e-20,-2.42442966e-14,-2.15478459e-21,-7.55027142e-17,-9.63729046e-15,-1.29423602e-28,2.32011888e-15,-4.1236939e-29,2.07855866e-14,1,-1.6463131e-17,-4.85921658e-19,1.47167722e-16,1.89702482e-15,3.31329112e-20,2.26132964e-18,-1.00316048e-13,-3.24165739e-17,-7.28105546e-15,-1.66939087e-15,-1.0649622e-14,5.50461984e-17,3.88342809e-16,-7.22330675e-17,-4.55337952e-14,7.4289561e-17,4.24429202e-14,-5.05113535e-14,-2.54474333e-16,5.29873047e-16,-2.47809322e-35,2.87290252e-15,4.58672377e-16,3.37461875e-14,-1.13785788e-16,-5.87895736e-17,-4.58101151e-14,-4.70553602e-16,1.88661072e-28,1.713411e-17,4.38594928e-19,9.367949e-14,-6.27448391e-24,-3.85556851e-14,-6.88516043e-18,1.81821101e-20,-1.11334556e-14,-1.80919108e-17,-5.93991492e-16
0.0045,3.49466695,101.866673,-58317.7201,300,0.651698552,-2.04219486e-15,-3.92882897e-16,-2.20329982e-17,-1.23624051e-16,-1.37704808e-20,-2.42449203e-14,-2.1548869e-21,-7.55024914e-17,-9.63729042e-15,-1.28785245e-28,2.31589374e-15,-4.11203841e-29,2.04947973e-14,1,-1.67595482e-17,-4.85921718e-19,1.4716706e-16,1.89702482e-15,3.31328583e-20,2.26123229e-18,-1.00316047e-13,-3.24165666e-17,-7.28119412e-15,-1.13951526e-15,-1.11992718e-14,5.50461217e-17,3.88342808e-16,-7.17979138e-17,-4.55337946e-14,7.42895701e-17,4.24429361e-14,-5.05113515e-14,-2.54474332e-16,5.29873047e-16,-2.4780808e-35,2.8729019e-15,4.58672362e-16,3.37461861e-14,-1.1378581e-16,-5.87895361e-17,-4.58101191e-14,-4.70580315e-16,1.8866194e-28,1.71341055e-17,4.38594928e-19,9.367949e-14,-6.66952671e-24,-3.8555686e-14,-6.88516044e-18,1.81821082e-20,-1.11334556e-14,-1.80925482e-17,-5.93991491e-16
