z,u,V,T,rho,Z,PV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,6.610949830000000249e-01,-1.713585770000000015e-19,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999036326e-01,7.846486210812434158e-16,2.804838774119152678e-24,-1.846104000000181600e+00,7.361880889998387435e-16,0.000000000000000000e+00,4.918188989998923063e-19,3.353538759999265592e-18,2.728455279999402583e-14,2.701639269999408738e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.169501949999743991e-14,5.949882489998697693e-16,7.410383549998377982e-16,0.000000000000000000e+00,3.455725899999243677e-15,9.999999999997810640e-01,0.000000000000000000e+00,4.836356419998940624e-17,8.052072319998236560e-19,9.363144349997951067e-16,0.000000000000000000e+00,4.269280169999065231e-20,8.846662109998063821e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.199984459999737297e-13,4.722620289998965959e-15,0.000000000000000000e+00,2.179094609999523259e-20,2.044089109999552470e-18,1.885813119999587241e-20,0.000000000000000000e+00,1.290752829999717473e-14,2.554720549999440822e-15,9.250908019997973468e-18,3.580588619999215992e-16,0.000000000000000000e+00,9.174039419997992328e-16,1.330227849999708827e-14,0.000000000000000000e+00,0.000000000000000000e+00,4.178965239999085522e-20,4.243799559999070501e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905201849998488278e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.409599039999253492e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788099998575762e-15
3.750000000000000078e-04,6.604026939999999568e-01,1.846104060000000047e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999040767e-01,7.379465062433731428e-15,7.012096935297881694e-25,-5.538311999999952384e+00,7.291061929998087840e-16,0.000000000000000000e+00,4.862995839998724986e-19,3.353435999999120577e-18,2.701998039999291488e-16,3.241095429999149868e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.169502319999693279e-14,4.935228469998705593e-22,7.390020439998062209e-16,0.000000000000000000e+00,4.065770399998933819e-14,9.999999999997377653e-01,0.000000000000000000e+00,4.836359409998730964e-17,9.660798169997467087e-19,9.362800929997545102e-16,0.000000000000000000e+00,4.268675069998880953e-20,8.846662099997680436e-15,0.000000000000000000e+00,0.000000000000000000e+00,5.484354359998561975e-14,7.375286959998066558e-14,0.000000000000000000e+00,9.762356139997440927e-21,3.172937609999167983e-18,2.566019229999327223e-20,0.000000000000000000e+00,1.290714819999661523e-14,2.555102339999329880e-15,9.251102009997572263e-18,3.580588549999061290e-16,0.000000000000000000e+00,9.157035579997597721e-16,1.330510979999651225e-14,0.000000000000000000e+00,0.000000000000000000e+00,3.844950179998992252e-20,4.300407819998872084e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905196279998190105e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.518796389999077066e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788109998294926e-15
7.500000000000000156e-04,6.583258269999999746e-01,3.692208110000000154e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999038547e-01,7.445907956489900990e-15,7.012096935297886286e-25,-9.230520000000021597e+00,7.345212959997943394e-16,0.000000000000000000e+00,4.840787829998644104e-19,3.353337439999060718e-18,2.656222529999256218e-18,3.270414779999084284e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.169502709999672541e-14,0.000000000000000000e+00,7.367647709997937265e-16,0.000000000000000000e+00,5.723992859998396826e-14,9.999999999997200018e-01,0.000000000000000000e+00,4.836362339998645855e-17,1.106186829999690230e-18,9.362464889997379989e-16,0.000000000000000000e+00,4.268152489998804880e-20,8.846662089997524244e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.498140699999300472e-14,1.047619779999706642e-13,0.000000000000000000e+00,8.185670129997707868e-22,4.306236159998794492e-18,3.242906849999092096e-20,0.000000000000000000e+00,1.290676779999638553e-14,2.555485769999284907e-15,9.251343749997409289e-18,3.580588169998997658e-16,0.000000000000000000e+00,9.139966079997440550e-16,1.330795249999627339e-14,0.000000000000000000e+00,0.000000000000000000e+00,3.519195679999014955e-20,4.356979559998779822e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905190539998066104e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.628190179998983342e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788149998179745e-15
1.124999999999999915e-03,6.548643819999999671e-01,5.538312170000000201e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999040767e-01,7.461100969858506272e-15,7.012096935297879858e-25,-1.292272799999978616e+01,7.941696749997713332e-16,0.000000000000000000e+00,4.825420859998610196e-19,3.353232709999034208e-18,1.703877119999509342e-20,3.270594599999057589e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.169503099999663162e-14,0.000000000000000000e+00,7.342556779997885585e-16,0.000000000000000000e+00,6.467823309998137150e-14,9.999999999997120081e-01,0.000000000000000000e+00,4.836365199998607450e-17,1.236584109999643756e-18,9.362128889997304404e-16,0.000000000000000000e+00,4.267670909998770950e-20,8.846662069997453250e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.131606859999674077e-14,1.189511149999657399e-13,0.000000000000000000e+00,0.000000000000000000e+00,5.446263119998431340e-18,3.930603209998867915e-20,0.000000000000000000e+00,1.290638659999628219e-14,2.555871539999264362e-15,9.251616039997334862e-18,3.580587609998968965e-16,0.000000000000000000e+00,9.122775079997372307e-16,1.331081669999616635e-14,0.000000000000000000e+00,0.000000000000000000e+00,3.198738989999078821e-20,4.413599529998728557e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905184639998010960e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.737863949998923403e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788199998126882e-15
1.500000000000000031e-03,6.500183590000000455e-01,7.384416250000000126e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999042988e-01,7.533843796998790786e-15,2.962610955163357537e-23,-1.661493866666674890e+01,1.088443769999682191e-15,0.000000000000000000e+00,4.814240639998594452e-19,3.353133879999020533e-18,0.000000000000000000e+00,3.270485689999045327e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.169503489999658517e-14,0.000000000000000000e+00,7.314263499997865160e-16,0.000000000000000000e+00,6.802693189998013494e-14,9.999999999997080113e-01,0.000000000000000000e+00,4.836367989998587399e-17,1.362637299999602011e-18,9.361792119997266035e-16,0.000000000000000000e+00,4.267206599998753868e-20,8.846662049997418543e-15,0.000000000000000000e+00,0.000000000000000000e+00,5.088055779998514634e-15,1.254166859999633596e-13,0.000000000000000000e+00,0.000000000000000000e+00,6.595485419998073649e-18,4.611928929998653977e-20,0.000000000000000000e+00,1.290600389999623118e-14,2.556260659999253863e-15,9.251885039997299065e-18,3.580587019998954477e-16,0.000000000000000000e+00,9.105413369997341504e-16,1.331371109999611224e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.879916719999159252e-20,4.470403679998694636e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905178679997983240e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.847921119998876896e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788239998101631e-15
1.874999999999999931e-03,6.437877570000000160e-01,9.230520339999999990e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999057421e-01,7.856581277019001259e-15,3.709399278772582203e-22,-2.030714399999992992e+01,2.390735069999295915e-15,0.000000000000000000e+00,4.805604309998584839e-19,3.353052029999011881e-18,0.000000000000000000e+00,3.270372449999036054e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.169503879999655449e-14,0.000000000000000000e+00,7.282499219997854347e-16,0.000000000000000000e+00,6.950328129997952094e-14,9.999999999997053468e-01,0.000000000000000000e+00,4.836370729998574383e-17,1.486981499999561699e-18,9.361453749997241758e-16,0.000000000000000000e+00,4.266747019998742758e-20,8.846662039997394879e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.267002499999331737e-15,1.283440869999621740e-13,0.000000000000000000e+00,7.509259359997786636e-21,7.756603729997715401e-18,5.270858809998447600e-20,0.000000000000000000e+00,1.290561889999619794e-14,2.556654139999246919e-15,9.252125149997274645e-18,3.580586579998944893e-16,0.000000000000000000e+00,9.087835009997322097e-16,1.331664379999607649e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.559625859999246129e-20,4.527523209998666547e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905172709997966171e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.958545689998833344e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788279998084269e-15
2.249999999999999830e-03,6.361725780000000441e-01,1.107662449999999943e+01,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999108491e-01,9.244588600931763908e-15,1.340226469804068166e-20,-2.584545733333331441e+01,7.988211479997598135e-15,0.000000000000000000e+00,4.798634029998556554e-19,3.352993859998990883e-18,0.000000000000000000e+00,3.270257299999016080e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.169504259999648123e-14,0.000000000000000000e+00,7.247023549997819709e-16,0.000000000000000000e+00,7.012831409997889390e-14,9.999999999996991296e-01,0.000000000000000000e+00,4.836373429998544561e-17,1.611006679999515181e-18,9.361112859997184015e-16,0.000000000000000000e+00,4.266284449998716147e-20,8.846662029997339661e-15,0.000000000000000000e+00,0.000000000000000000e+00,9.961644709997003346e-16,1.296613249999610061e-13,0.000000000000000000e+00,2.678618909999194156e-20,8.933142039997312655e-18,5.898266329998226328e-20,0.000000000000000000e+00,1.290523049999611799e-14,2.557053289999230670e-15,9.252289199997215588e-18,3.580586299998923151e-16,0.000000000000000000e+00,9.069985059997269940e-16,1.331962409999599272e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.235212289999327613e-20,4.585087209998619590e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905166719997922087e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.070053369998775022e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788289998044036e-15
3.000000000000000062e-03,6.167884850000000529e-01,1.476883270000000081e+01,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999722444e-01,2.550588741783195352e-14,2.739100365350737024e-21,-3.322987333333346527e+01,7.355590929997304529e-14,0.000000000000000000e+00,4.788822009998244727e-19,3.352981019998770862e-18,0.000000000000000000e+00,3.270018149998800706e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.169504989999571314e-14,0.000000000000000000e+00,7.161366269997374996e-16,0.000000000000000000e+00,7.037650819997420398e-14,9.999999999996334044e-01,0.000000000000000000e+00,4.836378669998226643e-17,1.861931299999317123e-18,9.360416219996569093e-16,0.000000000000000000e+00,4.265321079998436372e-20,8.846662049996757478e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.694095649999012474e-16,1.304109359999521936e-13,0.000000000000000000e+00,1.151880359999577726e-19,1.136215419999583506e-17,7.015597719997427824e-20,0.000000000000000000e+00,1.290443559999527029e-14,2.557878679999062738e-15,9.252450099996608101e-18,3.580586079998687617e-16,0.000000000000000000e+00,9.032978389996688558e-16,1.332581349999511503e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.559992089999428162e-20,4.702601669998276455e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905154379997468939e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.299059879998423619e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788299997615682e-15
3.749999999999999861e-03,5.918660799999999611e-01,1.846104090000000042e+01,3.000000000000000000e+02,6.516985520000000420e-01,1.000000000000000000e+00,1.436968386682987351e-13,0.000000000000000000e+00,-4.061429066666659793e+01,5.501040659995361863e-13,0.000000000000000000e+00,4.779764689995970139e-19,3.353133509997173116e-18,0.000000000000000000e+00,3.269767799997243130e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.169505779999013921e-14,0.000000000000000000e+00,7.059562419994047685e-16,0.000000000000000000e+00,7.032770879994070063e-14,9.999999999991568966e-01,0.000000000000000000e+00,4.836384459995922053e-17,2.119028729998213228e-18,9.359697069992109371e-16,0.000000000000000000e+00,4.264290249996404940e-20,8.846662059992543381e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.971196109994122165e-17,1.306132459998898821e-13,0.000000000000000000e+00,2.730655309997697381e-19,1.389743279998828237e-17,7.991734419993262331e-20,0.000000000000000000e+00,1.290361329998912165e-14,2.558741619997843200e-15,9.252598619992198956e-18,3.580585989996981426e-16,0.000000000000000000e+00,8.994204219992417985e-16,1.333231019998875938e-14,0.000000000000000000e+00,0.000000000000000000e+00,8.435003779992889516e-21,4.823677039995933192e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905141269994178594e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.558623399996156048e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788289994517827e-15
4.499999999999999660e-03,5.614053620000000189e-01,2.215324920000000120e+01,3.000000000000000000e+02,6.516985520000000420e-01,1.000000000000000000e+00,9.725600510636727578e-13,0.000000000000000000e+00,-4.615260000000005647e+01,3.892082789983711274e-12,0.000000000000000000e+00,4.768875239980041173e-19,3.354587759985960684e-18,0.000000000000000000e+00,3.269516289986316619e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.169506659995105430e-14,0.000000000000000000e+00,6.939940039970956223e-16,0.000000000000000000e+00,7.018940389970625215e-14,9.999999999958149033e-01,0.000000000000000000e+00,4.836410269979758651e-17,2.385347759990017141e-18,9.358946689960830451e-16,0.000000000000000000e+00,4.263162309982158504e-20,8.846662079962976871e-15,0.000000000000000000e+00,0.000000000000000000e+00,1.706239929992859076e-17,1.306627059994531749e-13,0.000000000000000000e+00,5.243858829978053697e-19,1.657150899993064979e-17,8.824613219963068421e-20,0.000000000000000000e+00,1.290275409994600101e-14,2.559653059989287990e-15,9.252805549961276107e-18,3.580586059985015281e-16,0.000000000000000000e+00,8.953153069962531263e-16,1.333920209994417380e-14,0.000000000000000000e+00,0.000000000000000000e+00,7.021149299970616379e-22,4.949650019979285325e-19,0.000000000000000000e+00,0.000000000000000000e+00,6.905127119971101043e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.304757359977799097e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.502788269972785502e-15
