grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.259875947,5.4488112e-19,-424.924291,300,0.651698552,1.34299841e-10,1.07123533e-14,-1.5553324e-14,1.46311124e-15,-2.0139507e-18,-4.67873702e-16,-9.03974398e-22,7.20589878e-19,-4.65002313e-14,-1.86158645e-14,3.78930184e-19,4.29729883e-14,2.08914385e-14,1,2.51197629e-17,3.4131067e-17,1.97517434e-20,-3.98535183e-15,1.5596897e-16,7.94970063e-21,-5.98018267e-16,2.92188612e-14,3.64098779e-19,9.7121559e-18,-8.10284328e-15,-6.89465408e-17,1.02742537e-16,3.20298545e-20,-3.11005391e-19,1.07736109e-15,1.55583557e-14,-1.03032406e-13,6.92156803e-15,2.54947676e-18,1.02899152e-37,1.31205467e-14,1.08574168e-19,2.07065209e-14,9.20198918e-15,-3.19419417e-20,-9.29346063e-15,-5.5328095e-19,1.75796385e-20,1.16698505e-15,4.1138979e-18,5.8143271e-14,8.53981529e-21,3.44514643e-16,2.12301339e-17,-5.43992495e-22,-7.19069125e-14,3.74145637e-14,-4.69834737e-14
0.000375,0.259523121,0.940870789,-424.924291,300,0.651698551,3.11586072e-10,9.69988039e-15,-1.33910174e-14,1.46414307e-15,-8.32800981e-18,-2.49040912e-15,-8.94675423e-22,7.20732687e-19,-4.65002168e-14,-7.20526934e-21,3.74343281e-19,2.182656e-20,1.09300608e-13,1,1.35197262e-16,3.59914875e-17,2.13626499e-20,-3.98536098e-15,1.55968956e-16,7.94747008e-21,-5.98018231e-16,2.92169227e-14,2.75130647e-18,2.57621988e-18,-5.46610323e-14,-6.89447882e-17,7.36044711e-16,3.19767714e-20,-3.11171574e-19,1.07736108e-15,1.5558344e-14,-1.03032406e-13,6.92156814e-15,2.60394704e-18,5.54625267e-37,1.31207727e-14,1.08538004e-19,2.07065211e-14,9.20199004e-15,-3.22855754e-20,-9.29345802e-15,-5.41323587e-19,1.75764112e-20,1.16698514e-15,4.11389885e-18,5.81432713e-14,8.53981787e-21,1.86744019e-15,2.1230134e-17,-1.92628564e-21,-7.19069125e-14,3.74145616e-14,-4.69834736e-14
0.00075,0.258464642,1.88174158,-424.924291,300,0.651698549,7.22571708e-10,9.6044667e-15,-1.15223434e-14,1.46962365e-15,-7.19633819e-18,-2.28281997e-15,-8.32540391e-22,7.20911381e-19,-4.65002038e-14,-2.78086574e-27,3.69792568e-19,1.10495179e-26,1.05482103e-13,0.999999999,7.27423427e-16,4.83985244e-17,2.2975334e-20,-3.98536819e-15,1.55968942e-16,7.9452743e-21,-5.98017964e-16,2.92124258e-14,1.00443214e-17,6.81592253e-19,-5.46587695e-14,-6.89430162e-17,1.703635e-15,3.19182827e-20,-3.11122523e-19,1.07736111e-15,1.55583333e-14,-1.03032405e-13,6.92156826e-15,2.89873098e-18,7.75080129e-37,1.31219368e-14,1.08737716e-19,2.07065214e-14,9.20199089e-15,-3.26320014e-20,-9.29345104e-15,-5.30911906e-19,1.75710785e-20,1.16698561e-15,4.11390516e-18,5.81432741e-14,8.53983025e-21,1.00027983e-14,2.12301341e-17,-3.31495174e-21,-7.19069125e-14,3.74145595e-14,-4.69834735e-14
0.001125,0.256700511,2.82261237,-424.924291,300,0.651698545,1.67311087e-09,9.51126934e-15,-9.90490494e-15,1.49863826e-15,-6.18629916e-18,8.28907944e-15,-5.87253243e-22,7.21328214e-19,-4.65001941e-14,-5.42306203e-31,3.65265022e-19,-1.71501844e-32,1.0167123e-13,0.999999998,3.90294386e-15,1.30853482e-16,2.45961715e-20,-3.98536906e-15,1.55968928e-16,7.94336163e-21,-5.98016094e-16,2.92019181e-14,3.81818584e-17,1.79549762e-19,-5.46561756e-14,-6.89411861e-17,3.25210303e-15,3.18560059e-20,-3.09479383e-19,1.07736154e-15,1.55583252e-14,-1.03032402e-13,6.92156844e-15,4.48888557e-18,1.95515753e-36,1.31281491e-14,1.10317777e-19,2.07065217e-14,9.20199174e-15,-3.29864108e-20,-9.29341206e-15,-5.24408853e-19,1.75635698e-20,1.16698863e-15,4.11394725e-18,5.81432939e-14,8.5398963e-21,5.33172297e-14,2.12301341e-17,-4.71376104e-21,-7.19069125e-14,3.74145573e-14,-4.69834734e-14
0.0015,0.254230729,3.76348316,-424.924291,300,0.651698535,3.86302747e-09,9.4216658e-15,-8.50332542e-15,1.65139391e-15,-5.31091635e-18,7.2145417e-14,2.09171387e-22,7.2321687e-19,-4.65001924e-14,-6.67850728e-31,3.60747744e-19,4.72000665e-31,9.97261153e-14,0.999999996,2.08354527e-14,6.75657047e-16,2.62409215e-20,-3.98532858e-15,1.55968913e-16,7.94345824e-21,-5.98003072e-16,2.91771811e-14,1.75334067e-16,4.70099809e-20,-5.46422106e-14,-6.89390799e-17,3.25331109e-15,3.17951169e-20,-2.95696374e-19,1.07736501e-15,1.55583232e-14,-1.03032394e-13,6.921569e-15,1.30192893e-17,8.16076041e-36,1.3161329e-14,1.20201377e-19,2.07065223e-14,9.20199264e-15,-3.33715298e-20,-9.29314598e-15,-5.29069603e-19,1.75537627e-20,1.16700856e-15,4.11422642e-18,5.81434262e-14,8.54025615e-21,2.82654358e-13,2.12301341e-17,-6.12577894e-21,-7.19069122e-14,3.74145551e-14,-4.69834731e-14
0.001875,0.251055299,4.70435395,-424.924291,300,0.651698512,8.88083406e-09,9.33822884e-15,-7.2883953e-15,2.44935133e-15,-4.55210816e-18,4.13035315e-13,3.44974817e-21,7.33061064e-19,-4.65001863e-14,-7.92470887e-31,3.5622765e-19,4.71134212e-31,9.81405819e-14,0.999999991,1.1041708e-13,4.24593883e-15,2.79879506e-20,-3.98505216e-15,1.55968898e-16,7.95723891e-21,-5.97913148e-16,2.91180515e-14,9.51090117e-16,1.2208321e-20,-5.4550625e-14,-6.89350311e-17,3.26208781e-15,3.17572058e-20,-1.89899647e-19,1.07739154e-15,1.55583255e-14,-1.03032373e-13,6.92157123e-15,5.84232606e-17,4.04891851e-35,1.33373381e-14,1.79851103e-19,2.07065256e-14,9.20199395e-15,-3.38979137e-20,-9.29128848e-15,-5.43339683e-19,1.7541429e-20,1.16713962e-15,4.11606326e-18,5.81442983e-14,8.54221676e-21,1.48745045e-12,2.12301339e-17,-7.5465217e-21,-7.19069114e-14,3.74145527e-14,-4.69834725e-14
0.00225,0.247174227,5.64522475,-424.924291,300,0.65169846,2.02973184e-08,9.26545268e-15,-6.2379197e-15,6.57558371e-15,-3.89601238e-18,2.18350676e-12,1.88922252e-20,7.84491873e-19,-4.65001641e-14,-9.17683614e-31,3.51688327e-19,4.70623515e-31,9.68801017e-14,0.99999998,5.79549002e-13,2.73955557e-14,3.03168071e-20,-3.98318396e-15,1.55968879e-16,8.06356494e-21,-5.97298524e-16,2.89710637e-14,5.63332732e-15,3.07449463e-21,-5.39508888e-14,-6.89176343e-17,3.32369333e-15,3.18364905e-20,6.05799323e-19,1.077591e-15,1.55583285e-14,-1.03032306e-13,6.92158029e-15,2.97640928e-16,2.07336988e-34,1.42617018e-14,5.34717099e-19,2.07065474e-14,9.20199765e-15,-3.51020419e-20,-9.27846599e-15,-5.65797181e-19,1.75260562e-20,1.16799276e-15,4.12802086e-18,5.81499791e-14,8.55283264e-21,7.75270123e-12,2.12301333e-17,-8.90569636e-21,-7.19069075e-14,3.74145504e-14,-4.69834706e-14
0.003,0.237295195,7.52696647,-424.924291,300,0.651698161,8.6129834e-08,9.17394915e-15,-4.60635416e-15,6.5661338e-14,-2.87697327e-18,2.75779349e-11,2.35228999e-19,1.52871052e-18,-4.649994e-14,-1.1864641e-30,3.42458487e-19,4.7212041e-31,9.5396574e-14,0.999999914,7.38865638e-12,4.48662939e-13,4.56660759e-20,-3.9476679e-15,1.5596882e-16,1.01303239e-20,-5.85475742e-16,2.7914182e-14,8.72415972e-14,4.42501616e-22,-4.29188015e-14,-6.86095029e-17,4.53649665e-15,3.3574849e-20,1.75018494e-17,1.08182649e-15,1.5558301e-14,-1.03031695e-13,6.9216781e-15,3.79214072e-15,2.58946785e-33,2.77191632e-14,6.42835945e-18,2.0706953e-14,9.20204377e-15,-4.72348784e-20,-9.02942483e-15,-6.31601862e-19,1.74818529e-20,1.18358289e-15,4.34653428e-18,5.82538167e-14,8.71302874e-21,9.80097879e-11,2.12301293e-17,-9.57127246e-21,-7.19068338e-14,3.74145564e-14,-4.69834463e-14
0.00375,0.224593803,9.40870876,-424.924291,300.000004,0.651697135,3.10658652e-07,9.20579897e-15,-3.35427496e-15,5.90624869e-13,-2.0948513e-18,2.53461989e-10,2.1479243e-18,8.2045689e-18,-4.64985299e-14,-1.50834192e-30,3.32828618e-19,4.83766957e-31,9.54757969e-14,0.999999688,6.873466e-11,5.23713035e-12,1.36818962e-19,-3.52546469e-15,1.55968646e-16,3.48521039e-20,-4.43229673e-16,2.46516734e-14,9.83937308e-13,3.16396751e-22,8.38761092e-14,-6.48816531e-17,1.94650026e-14,4.76997209e-20,2.42355236e-16,1.13819339e-15,1.55579737e-14,-1.03028174e-13,6.92231742e-15,3.54852435e-14,2.3986655e-32,1.49345469e-13,6.74188115e-17,2.07117038e-14,9.20245579e-15,-1.35653406e-19,-6.00398773e-15,-6.92265415e-19,1.74157895e-20,1.36155569e-15,6.84101538e-18,5.9439389e-14,9.97140117e-21,9.04916956e-10,2.12301157e-17,2.33079017e-20,-7.19057887e-14,3.7414738e-14,-4.69831761e-14
0.0045,0.209070566,11.2904536,-424.924291,300.000032,0.651693736,1.04746873e-06,9.43778926e-15,-2.39429977e-15,5.03325803e-12,-1.49466519e-18,2.16713644e-09,1.83202646e-17,6.520645e-17,-4.64900228e-14,-1.92026518e-30,3.21694239e-19,5.35813201e-31,1.02395415e-13,0.999998942,5.95126756e-10,5.70097226e-11,6.63732963e-19,1.24754085e-15,1.55967815e-16,3.15591443e-19,1.18422323e-15,1.71547857e-14,1.04206841e-11,2.85500138e-21,1.46995274e-12,-2.15482163e-17,1.94165304e-13,1.49711236e-19,3.08653886e-15,1.85118416e-15,1.55557626e-14,-1.03008531e-13,6.92620905e-15,3.09235117e-13,2.11313992e-31,1.19625835e-12,6.68054993e-16,2.07643282e-14,9.20600377e-15,-7.49212879e-19,2.89436643e-14,-5.42197576e-19,1.73072562e-20,3.29401906e-15,3.39265379e-17,7.23139741e-14,1.83397567e-20,7.77582015e-09,2.12300714e-17,5.41636008e-19,-7.18908939e-14,3.74172375e-14,-4.69799151e-14
