grid,velocity,spread_rate,lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.0224994867,-1.26827952e-18,-8.89810474,300,0.650725955,0.00107400247,2.36055038e-15,1.22464695e-16,4.66001561e-08,-7.18034872e-15,0.00294413105,7.52917649e-14,8.44086978e-13,-8.22087084e-16,-6.10833243e-15,1.57566501e-17,5.10093365e-17,1.00173914e-09,0.983073683,0.00103916833,0.000707331908,8.00276419e-13,1.96910889e-08,2.35850213e-14,3.28093819e-15,1.40762293e-08,-3.20815855e-22,0.000163409963,7.39335262e-15,1.51924478e-05,5.58141132e-10,2.6525918e-06,1.846826e-16,1.01651191e-07,2.74658296e-08,2.89252973e-15,-2.52196531e-18,-1.49126121e-15,9.42958491e-07,6.90232668e-26,1.21937842e-06,7.35914958e-11,6.63569426e-10,6.96616675e-13,6.47793341e-15,1.27095509e-06,4.49333571e-12,-2.28072537e-14,5.19759682e-09,1.95551736e-10,8.37835567e-08,1.0851056e-16,0.0109766926,1.8363847e-20,4.40793009e-11,1.30655816e-09,3.41941293e-11,1.93477781e-10
0.000375,0.0228988374,0.251688181,-8.89810474,307.026111,0.636752908,0.001192903,1.63791916e-15,1.52641815e-16,6.3662788e-08,3.46664032e-17,0.00402039939,1.02993429e-13,1.15643558e-12,-1.10101835e-16,-8.40396558e-22,2.13063741e-17,7.3231384e-24,1.36101598e-09,0.976995783,0.0014259237,0.00104799272,1.20198848e-12,2.96352948e-08,3.55464318e-14,4.91602969e-15,2.12795846e-08,-3.63311771e-25,0.000240019103,1.08845818e-14,2.2592869e-05,8.49497182e-10,4.04564462e-06,2.40334291e-16,1.59724661e-07,4.3157098e-08,6.47635984e-16,4.50079899e-17,-9.49459955e-16,1.29550272e-06,9.4667844e-26,1.67461597e-06,1.05533626e-10,9.85521298e-10,9.45687953e-13,3.29783847e-16,1.92804964e-06,6.83221808e-12,-1.87442754e-14,7.71163319e-09,2.90138564e-10,1.24309001e-07,1.60838073e-16,0.0150449865,1.83088734e-20,7.32063933e-11,2.17261982e-09,5.37931203e-11,3.04720848e-10
0.00075,0.0232380429,0.508404263,-8.89810474,316.116177,0.619787099,0.0013210953,2.01182897e-15,2.53251039e-17,8.63549856e-08,7.53191074e-17,0.00544336733,1.57864392e-13,1.57294463e-12,-1.21208318e-17,-1.22157255e-28,6.96228787e-18,1.0638224e-25,1.85984737e-09,0.968873394,0.00194275794,0.00153845967,1.82952493e-12,4.41435341e-08,5.45226461e-14,7.13939185e-15,3.18371911e-08,2.42341216e-27,0.00034938119,1.82247116e-14,3.32793321e-05,1.28391085e-09,6.10957938e-06,1.19859977e-16,2.4823163e-07,6.70713731e-08,1.32447281e-16,9.77785137e-17,-3.10827772e-16,1.76477406e-06,2.26389733e-25,2.28339362e-06,1.49894721e-10,1.4501387e-09,1.27454533e-12,1.09336462e-17,2.89404319e-06,1.02504863e-11,-1.49457832e-14,1.13360524e-08,4.26501903e-10,1.82733462e-07,5.37842511e-17,0.020484532,1.82208234e-20,1.2029102e-10,3.56431476e-09,8.3606054e-11,4.7464311e-10
0.001125,0.0235283543,0.770486537,-8.89810474,327.697337,0.599752439,0.00145760275,3.36077274e-15,2.34319942e-18,1.16034471e-07,1.27734359e-16,0.00728842867,2.55610375e-13,2.11911263e-12,-1.10972758e-18,5.72956033e-31,2.10347109e-18,2.40490729e-25,2.54994182e-09,0.958185163,0.00262204845,0.00223094332,2.81889045e-12,6.4863337e-08,8.46466813e-14,1.01091566e-14,4.69833931e-08,1.35141248e-26,0.000502514318,3.94943223e-14,4.84040445e-05,1.92010648e-09,9.10554897e-06,8.30182678e-17,3.80174987e-07,1.02721964e-07,2.43037364e-17,2.09246411e-16,4.417473e-16,2.3775187e-06,7.79071757e-25,3.08400995e-06,2.10282106e-10,2.10757794e-09,1.70237806e-12,-5.57898408e-21,4.28356836e-06,1.51328412e-11,-1.15540745e-14,1.64595913e-08,6.19267396e-10,2.65323248e-07,1.38111286e-17,0.0276450384,1.80858739e-20,1.94741305e-10,5.74877298e-09,1.27970895e-10,7.28501928e-10
0.0015,0.023772217,1.03793025,-8.89810474,342.171509,0.576865427,0.00160078583,6.43048624e-15,3.74698338e-17,1.54049091e-07,2.1028634e-16,0.00962388556,4.24304445e-13,2.82041595e-12,-8.60314365e-20,2.65693263e-30,1.03740521e-17,6.7579395e-25,3.49975505e-09,0.944396236,0.00349644496,0.00318498589,4.36080786e-12,9.36751587e-08,1.3247808e-13,1.38824401e-14,6.81390472e-08,6.38858183e-26,0.00071180437,9.47299488e-14,6.92781526e-05,2.83099579e-09,1.33439582e-05,2.46866574e-16,5.71495377e-07,1.54415908e-07,3.95984064e-18,4.72712624e-16,1.33444452e-15,3.15878568e-06,3.23158372e-24,4.11506975e-06,2.90408584e-10,3.01517092e-09,2.24649402e-12,-3.14498579e-20,6.22867559e-06,2.18854908e-11,-8.66330823e-15,2.35258609e-08,8.8512526e-10,3.79229221e-07,5.21052849e-18,0.0368882668,1.78877514e-20,3.09176679e-10,9.07727424e-09,1.9210143e-10,1.09732614e-09
0.001875,0.0239596591,1.31024455,-8.89810474,359.861868,0.55166823,0.00174837726,1.33850816e-14,1.05961524e-16,2.0155908e-07,3.31974863e-16,0.0124986883,7.0961807e-13,3.69899042e-12,-5.77314323e-21,1.6902266e-29,3.13902338e-17,2.22570103e-24,4.79908175e-09,0.927020274,0.00459475618,0.00446212597,6.6939122e-12,1.32507559e-07,2.08435313e-13,1.83409147e-14,9.67772915e-08,3.14488798e-25,0.000989816428,2.38270799e-13,9.72486972e-05,4.10111491e-09,1.91611504e-05,7.20391831e-16,8.4002263e-07,2.26970596e-07,5.71883794e-19,1.11552284e-15,2.41701867e-15,4.12778797e-06,1.51452262e-23,5.41058551e-06,3.93498059e-10,4.23226867e-09,2.9189809e-12,-2.65760905e-21,8.8661331e-06,3.0838339e-11,-6.3118e-15,3.29931832e-08,1.24131922e-09,5.3183938e-07,5.60575304e-18,0.0485490539,1.76091373e-20,4.79151286e-10,1.39734078e-08,2.81575085e-10,1.61583877e-09
0.00225,0.0240667828,1.58634932,-8.89810474,380.965252,0.524973709,0.00189763454,2.99638929e-14,2.2458844e-16,2.59339974e-07,5.00190442e-16,0.0159306533,1.17884611e-12,4.76991878e-12,-2.61174472e-22,8.11832009e-29,7.29578726e-17,8.71419575e-24,6.56511047e-09,0.905691256,0.00593726205,0.00611805851,1.00220526e-11,1.830662e-07,3.2904152e-13,2.31237718e-14,1.34222034e-07,1.56373768e-24,0.0013476068,6.22972988e-13,0.000133518729,5.82096038e-09,2.68802635e-05,1.80400204e-15,1.20350064e-06,3.25179991e-07,6.05382557e-20,2.72486974e-15,3.7959477e-15,5.29373747e-06,7.77762331e-23,6.99439675e-06,5.21495743e-10,5.81259209e-09,3.72194678e-12,-1.1112316e-22,1.2318338e-05,4.20548701e-11,-4.48222315e-15,4.52753366e-08,1.70341718e-09,7.29823705e-07,9.45918525e-18,0.0628895979,1.72338666e-20,7.21719087e-10,2.08951745e-08,4.01299885e-10,2.31841359e-09
0.003,0.0238747159,2.14191326,-8.89810474,432.881937,0.471322291,0.00219030704,1.4421317e-13,6.78950753e-16,4.04468175e-07,9.53175498e-16,0.0242781585,2.90749827e-12,7.46753857e-12,-3.97509331e-24,1.49354212e-28,2.54569786e-16,1.57892056e-22,1.18622512e-08,0.851329902,0.00933289903,0.0106188119,1.91195147e-11,3.20537967e-07,7.71827821e-13,3.11944352e-14,2.36599222e-07,3.24848515e-23,0.00231057093,3.59663154e-12,0.000231932532,1.07859504e-08,4.84470889e-05,7.59021129e-15,2.24163925e-06,6.05674896e-07,1.33915995e-20,1.48389377e-14,8.06047797e-15,8.16268576e-06,1.88278597e-21,1.09999108e-05,8.47094831e-10,1.01126845e-08,5.64386343e-12,2.69128455e-23,2.17597059e-05,6.92011519e-11,-2.18462514e-15,7.86604238e-08,2.95948307e-09,1.26798051e-06,2.68125015e-17,0.0996128081,1.61724866e-20,1.45695083e-09,4.17175195e-08,7.33216611e-10,4.32446134e-09
0.00375,0.0228399475,2.68782102,-8.89810474,496.218224,0.422256839,0.00245961047,6.61062333e-13,1.63819252e-15,5.8230712e-07,1.59384305e-15,0.034036485,5.96910944e-12,1.07835052e-11,-5.47507026e-26,-4.81921648e-26,6.77826112e-16,2.4080677e-21,2.10192936e-08,0.783296553,0.0135286888,0.0166140837,2.26433894e-11,5.02452217e-07,1.78651871e-12,3.56437057e-14,3.72926682e-07,5.0264008e-22,0.0035783544,1.76458623e-11,0.000362406451,1.79690313e-08,7.79762948e-05,2.52472333e-14,3.6920175e-06,9.97533069e-07,1.75561943e-19,6.83979053e-14,1.93529663e-14,1.15672192e-05,3.66771782e-20,1.59462922e-05,1.22907596e-09,1.58390821e-08,7.68308922e-12,2.9534206e-22,3.43159961e-05,8.43000555e-11,-9.97346115e-16,1.23084896e-07,4.63089471e-09,1.98408801e-06,7.01466833e-17,0.145975615,1.47140555e-20,2.46179341e-09,7.19742454e-08,1.13956838e-09,7.08367579e-09
0.0045,0.0207201041,3.20404668,-8.89810474,569.159412,0.380273233,0.00269268072,2.51692441e-12,3.06776226e-15,7.8142894e-07,3.91174648e-15,0.0444124312,1.12966848e-11,1.4505948e-11,-7.48280614e-28,-1.2365447e-24,1.36996414e-15,2.32343533e-20,3.71364488e-08,0.705246371,0.0182624193,0.0238114856,1.6576182e-11,7.18094051e-07,3.95214993e-12,4.00225447e-14,5.35456291e-07,1.01264291e-20,0.00508264993,6.56704301e-11,0.000517905133,2.68125994e-08,0.000114174449,7.14260883e-14,5.49584304e-06,1.48481597e-06,2.97298388e-18,2.47741301e-13,5.43650516e-14,1.52426709e-05,4.78543782e-19,2.1521566e-05,1.60323544e-09,2.26934609e-08,9.17519691e-12,5.94050781e-21,4.9245495e-05,4.9995422e-11,-4.07427654e-16,1.76295458e-07,6.63287976e-09,2.84181584e-06,1.54402541e-16,0.19976162,1.29338144e-20,3.1817001e-09,1.09782232e-07,1.45700646e-09,1.02647783e-08
