z,u,V,T,rho,Z,PV,SourcePV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,-1.495205829999999958e+00,0.000000000000000000e+00,3.000000000000000000e+02,1.171970350000000050e+00,0.000000000000000000e+00,1.397759543650793525e-42,-1.681857040314797966e-74,0.000000000000000000e+00,-4.698799999999909716e+00,5.635766479999999795e-42,1.429172900000000023e-72,0.000000000000000000e+00,2.329092180000000012e-01,4.459503240000000113e-57,0.000000000000000000e+00,5.035719040000000024e-52,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.465390969999999908e-99,7.745831279999999763e-107,8.110804759999999733e-85,1.059668219999999978e-80,0.000000000000000000e+00,1.912986669999999924e-81,1.722647839999999982e-111,1.675475289999999684e-83,0.000000000000000000e+00,2.252206639999999774e-102,7.820241979999999807e-94,0.000000000000000000e+00,2.816672129999999831e-94,0.000000000000000000e+00,7.827888559999999333e-96,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.558706250000000147e-99,3.629876149999999877e-102,8.284824009999999854e-80,0.000000000000000000e+00,3.598891930000000081e-70,1.076113920000000113e-80,3.054223720000000179e-80,3.848175129999999795e-77,3.167582189999999988e-82,5.269912280000000208e-65,3.688336750000000117e-81,7.428226599999999800e-114,5.710462349999999241e-89,1.645195679999999981e-92,0.000000000000000000e+00,1.422985940000000135e-91,2.677584870000000305e-91,4.936554249999999355e-89,5.739444549999999573e-92,7.670907820000000266e-01,1.892898969999999991e-91,9.377110440000000247e-104,6.087202430000000134e-119,0.000000000000000000e+00,3.645209780000000433e-104
8.340283569641367481e-04,-2.290659455958919677e-01,0.000000000000000000e+00,3.558564153982242146e+02,9.853726056584442006e-01,8.340283569641367481e-04,9.183463449092872264e-04,2.921379252673084485e-04,7.393802698362317471e+01,7.162234999559683502e+01,2.146846901357060426e-05,8.936068760350185459e-12,3.480909741716286496e-07,2.295961793988021415e-01,9.166102643719916761e-07,3.944944919717979434e-03,1.261436243310084549e-06,1.573776812588860512e-06,5.944038902817649036e-27,3.291783398930034201e-29,6.501635522846431683e-21,3.996016203287077232e-22,1.186589626922070973e-16,7.227563615526709617e-13,7.273563926102805154e-05,7.591675793916709703e-04,2.440101964358961167e-17,2.391989749716718480e-14,1.538169871545110252e-20,6.290431518807557869e-17,1.767930850793981717e-14,1.486090382302336104e-28,1.579429067721843591e-17,1.271431530010011837e-25,6.261924810610981751e-18,5.685839153358988713e-24,7.357492934563961701e-21,1.761086306011583743e-21,5.146267926398581637e-16,1.183418660527377151e-18,2.340673208563163169e-16,8.261488397289693191e-16,2.008432904277014313e-13,2.120839468657815784e-12,2.268256110353082968e-19,1.225856084129540695e-06,9.351262811348166149e-07,7.272360821021484752e-09,1.135199136375198798e-10,3.037186576921304410e-23,9.373291884905976472e-10,5.284093276155143818e-13,3.008908081474069750e-29,6.633384596327447109e-13,1.248297700528551980e-12,2.301227210878984766e-10,3.027773767980644671e-13,7.655992345290545398e-01,2.841635327049517835e-23,2.202926415556162679e-32,4.294548711189954338e-30,1.088102227412988161e-21,2.857033338453652703e-20
1.668056713928273496e-03,-2.438815053247390119e-01,0.000000000000000000e+00,4.074220425900114151e+02,8.589092419875934414e-01,1.668056713928273496e-03,1.723306091494943969e-03,1.356880914547818097e-03,2.337259291193497859e+02,2.128290869461770853e+02,2.699737440667271756e-05,6.100350435703131754e-11,7.674523029896597885e-07,2.261566353577284527e-01,2.021001362799371537e-06,7.335090112573231826e-03,3.311979381446119832e-06,3.087915420150282850e-06,0.000000000000000000e+00,1.481972157336403789e-27,4.667324086691799205e-20,3.250670910819451109e-21,4.415060440273907809e-16,1.385101988065656800e-12,1.468963469641407520e-04,1.819839989965331677e-03,3.473304582742344696e-16,6.181337068286666642e-14,8.031597890038114140e-20,3.521678311739508084e-16,4.254771646351641701e-14,0.000000000000000000e+00,3.643298654326973387e-17,1.375966772149742841e-24,1.481513814095829858e-17,3.591802142167776787e-23,1.851352944109806601e-20,1.314148256602631646e-20,1.395386961012313779e-15,3.178968932954853712e-18,7.136139051041753544e-16,6.503896056987755692e-15,3.768330740535485954e-13,4.035594946180185553e-12,5.736597569788778268e-18,2.562815569091562874e-06,1.953924216994397843e-06,1.756503551767168000e-08,2.716747670567195382e-10,2.079304497531342165e-21,2.247848320195898920e-09,1.271620475821967779e-12,9.728054639077225920e-28,1.596750306240414734e-12,3.004825159311059467e-12,5.539506167780826133e-10,1.044674188296691883e-12,7.645008150177665662e-01,5.891341954973995309e-23,1.089296159611234758e-31,1.361061417664669549e-29,1.404528438643269272e-20,8.817637201749863385e-20
2.502085070892410244e-03,-2.612696672549646437e-01,0.000000000000000000e+00,4.568076865468984238e+02,7.650379189191487406e-01,2.502085070892410244e-03,2.472057181938772368e-03,3.906978137475894571e-03,4.319359003259493193e+02,3.098598292891098254e+02,3.088845455782884310e-05,2.625389372000648037e-10,1.365070349818930699e-06,2.227031814905940099e-01,3.556482219530163153e-06,1.044552079479011374e-02,6.385379528659165436e-06,4.538079624594831853e-06,0.000000000000000000e+00,2.554601280492504367e-26,1.855349212780585104e-19,1.416969993560398162e-20,1.106146147123307027e-15,2.022002587616343626e-12,2.213629018300639810e-04,3.019001144979013059e-03,2.285354853853604321e-15,1.106417889498548470e-13,2.418485606101248281e-19,9.900601170123492010e-16,7.021967578337455244e-14,1.506261668052457213e-29,5.921434128878250941e-17,7.432595044561726834e-24,2.444684499196588268e-17,1.473387769320141296e-22,3.170775312860722082e-20,4.978245152281818110e-20,2.495811803449659840e-15,5.616363576129536003e-18,1.735529847125553809e-15,2.982571524243845651e-14,5.753389410165433423e-13,5.844309288914239899e-12,6.737940587853505662e-17,3.998311457618604955e-06,2.887095549925749107e-06,2.927352706201743899e-08,4.809692983341852484e-10,4.522948033324090121e-20,3.711832501390296598e-09,2.093134041805580805e-12,1.211256375437965046e-26,2.655890243420615554e-12,4.997924463724032552e-12,9.214285495402719834e-10,2.376812560515801023e-12,7.635572801234374873e-01,8.988052881164968713e-23,2.989211691564544562e-31,2.671332655387151900e-29,8.491276323733100455e-20,1.766909202025535101e-19
3.336113427856546992e-03,-2.789734586128133631e-01,0.000000000000000000e+00,5.046165154956767651e+02,6.914098520078243437e-01,3.336113427856546992e-03,3.183842669196907185e-03,9.066383506971234865e-03,6.478321095710198279e+02,3.814068486999624383e+02,3.403324323909405236e-05,9.118789723531498832e-10,2.209439070947094251e-06,2.192426535873866766e-01,5.670195456616961830e-06,1.337118166214680895e-02,1.070244807406197477e-05,5.931284205931314053e-06,2.153552117414382890e-27,2.495290843120900669e-25,5.465387854101600863e-19,4.450991945565258556e-20,2.256231849424020353e-15,2.644375226955852561e-12,2.961865048594333250e-04,4.311296621138946752e-03,1.039296883430406686e-14,1.708973869440638609e-13,5.740640605907512193e-19,2.046272358383951764e-15,9.929836594351887923e-14,1.611852471348000905e-28,8.351699138654745798e-17,2.769758108940599123e-23,3.487767938420787833e-17,4.964075362322658540e-22,4.648513285247109573e-20,1.373376815506913739e-19,3.775182642922699934e-15,8.365733653060618305e-18,3.809300764985655011e-15,9.456189794831105876e-14,8.064441183567244898e-13,7.589514724146780910e-12,4.823362647886635189e-16,5.540910035557838797e-06,3.684305902334197324e-06,4.194256074406896467e-08,7.516236755574424626e-10,4.417016333615422423e-19,5.270237711874136212e-09,2.943377595498700961e-12,8.989751767090690781e-26,3.800177562961542019e-12,7.151160411216604067e-12,1.318506247219520128e-09,4.447618390063735099e-12,7.627108595739060526e-01,1.211188266116084015e-22,6.381089709635107028e-31,4.311033762696647834e-29,3.616730498966062314e-19,2.961112433975989987e-19
4.170141784820683740e-03,-2.964449738342814777e-01,0.000000000000000000e+00,5.510446724138437276e+02,6.322679036528694452e-01,4.170141784820683740e-03,3.866727578685425458e-03,1.889472429540157289e-02,8.724211729922819814e+02,4.354103233770090355e+02,3.671424404960683214e-05,2.991991587051327738e-09,3.410689728149562536e-06,2.157769236248182343e-01,8.592862221591979040e-06,1.615186399397238945e-02,1.655430027423973911e-05,7.262646505451718609e-06,0.000000000000000000e+00,2.062504738203918729e-24,1.387347449843652074e-18,1.186064747857650285e-19,4.090769899776056615e-15,3.257063574960382069e-12,3.714165243616109448e-04,5.678199809265187074e-03,4.181432629825979283e-14,2.450700935733667867e-13,1.217716120613558296e-18,3.565475139859994341e-15,1.289929998327928191e-13,4.376366973151112724e-26,1.091923379597558181e-16,8.669131618890796261e-23,4.606006959231173801e-17,1.522577932137968485e-21,6.280331538580751670e-20,3.248782801408338448e-19,5.234132352573400041e-15,1.137395124645782428e-17,7.984066771203951009e-15,2.434902593890988793e-13,1.081196255200345100e-12,9.293562826726334268e-12,2.871377716796372898e-15,7.207085421964706520e-06,4.301257074391074837e-06,5.538600900653933589e-08,1.100941608631775502e-09,2.964777154217501650e-18,6.899082328287408942e-09,3.780428449472706884e-12,5.688257785702582852e-25,5.013184136679065062e-12,9.433405640156944714e-12,1.739514476077460343e-09,7.463406826098787252e-12,7.619374848047627546e-01,1.525493477688917858e-22,1.195192981685395996e-30,6.282905062025210050e-29,1.317356989311114824e-18,4.528605563494807143e-19
5.004170141784820489e-03,-3.135260673123671515e-01,0.000000000000000000e+00,5.963203997012191167e+02,5.830596246145236528e-01,5.004170141784820489e-03,4.527859359340519543e-03,3.564202075599418040e-02,1.100626848274099530e+03,4.776694478869655995e+02,3.910012248439154105e-05,8.519354874905342678e-09,5.067823877307829668e-06,2.123071707927987606e-01,1.250996154892151122e-05,1.882306397726211944e-02,2.394997274666472292e-05,8.528728700576354783e-06,2.502673401818542458e-26,1.174252675365688492e-23,3.062687336316177975e-18,2.707140920294650792e-19,6.747630957922774008e-15,3.864110126261962830e-12,4.470628959706507226e-04,7.102630570865941725e-03,1.368028980930124598e-13,3.350029573664172348e-13,2.343699575027466335e-18,5.472415941201878329e-15,1.586851536925159585e-13,6.855598524443086620e-26,1.361356050794056608e-16,2.272083005126593978e-22,5.795690251084080972e-17,3.943426618837487585e-21,8.062704425473753972e-20,6.743008032735102336e-19,6.871588790745939301e-15,1.458998003954054423e-17,1.568529007952711231e-14,5.232136920748105860e-13,1.406843372525475890e-12,1.097617659827458388e-11,1.237851503825702676e-14,8.999332204978579598e-06,4.721445740734235821e-06,6.942975209427405965e-08,1.537717488086359556e-09,1.292431927524605585e-17,8.579337906694265600e-09,4.558843653970718645e-12,2.655763669642171413e-24,6.279815841273869993e-12,1.181581907285147621e-11,2.179197551982112235e-09,1.152735689514008660e-11,7.612171040788090481e-01,1.841132393281336367e-22,2.018648742225910339e-30,8.573174608002138618e-29,3.781001087938438545e-18,6.511097795233111074e-19
5.838198498748957237e-03,-3.300657749317598144e-01,0.000000000000000000e+00,6.403534222744090130e+02,5.425415135429180191e-01,5.838198498748957237e-03,5.167873910266420311e-03,6.523962284745780937e-02,1.329940523067036793e+03,5.097837698581162158e+02,4.124074027105061339e-05,2.410862267209511318e-08,7.492779550604815623e-06,2.088333156734895335e-01,1.800409328044679156e-05,2.138760853501619347e-02,3.297579263825978506e-05,9.701497859172808440e-06,3.501516262735898770e-26,7.656957280511634644e-23,6.640027713724863018e-18,6.038909929944224912e-19,1.065963363578064350e-14,4.468524759020748642e-12,5.232715109465238719e-04,8.584382988261470698e-03,4.440700936407855006e-13,4.485588980462297664e-13,4.462356075728300487e-18,7.640134194524406603e-15,1.877159213612929964e-13,3.671628212777360517e-25,1.647589053010339698e-16,5.951217131098300755e-22,7.081022967819735179e-17,9.632793193417416492e-21,1.004987279568745054e-19,1.369865212364411626e-18,8.756743957912968737e-15,1.803072944258046729e-17,3.128732136946157985e-14,1.050905486645725418e-12,1.809683058906729812e-12,1.265382513489781059e-11,5.384793241935949118e-14,1.094925494293230435e-05,4.885247477852221448e-06,8.407498023414186035e-08,2.090466906993003886e-09,5.522664382799488716e-17,1.030857528954662261e-08,5.187103245261812757e-12,1.352670547072867022e-23,7.601595777853990638e-12,1.429967442923405839e-11,2.637875496108399982e-09,1.706094783921654061e-11,7.605460486004201881e-01,2.157984277526564498e-22,3.231682698662869280e-30,1.126412571893611186e-28,9.850302955818767215e-18,9.102155210823944750e-19
6.672226855713093985e-03,-3.461253981724500273e-01,0.000000000000000000e+00,6.834025319509518113e+02,5.076534005752296741e-01,6.672226855713093985e-03,5.792727103850201127e-03,1.105087576853672898e-01,1.558698361234107097e+03,5.353022324269340970e+02,4.322946144066953120e-05,5.669359725489988655e-08,1.083083165552018652e-05,2.053564763212520627e-01,2.523101956600730519e-05,2.387531780831850942e-02,4.287100075822576774e-05,1.077751067350010838e-05,1.345581591238324361e-26,3.427629807163397565e-22,1.312073758926453643e-17,1.216654496424310291e-18,1.590993788809104370e-14,5.074354753461265377e-12,6.000393564450952474e-04,1.010831012789372568e-02,1.153290316361659171e-12,5.871517284649865447e-13,7.991594924887232293e-18,9.760001030099759986e-15,2.156715156225285004e-13,1.397518393966312106e-24,1.951397352550922253e-16,1.372103422818408586e-21,8.465316981039916843e-17,1.968064481879351442e-20,1.224391401540316245e-19,2.573716119261589321e-18,1.090440769252725282e-14,2.166481238017258292e-17,5.888262544766426146e-14,1.886463802008407244e-12,2.295917868629491293e-12,1.434476472454624525e-11,1.719277370756300541e-13,1.303043887260776073e-05,4.830814840135748066e-06,9.916525364922710943e-08,2.740026709587068257e-09,1.768827722008930543e-16,1.207285797863872677e-08,5.613153555586899226e-12,5.056458517309009373e-23,8.966997826406771302e-12,1.686122413247112627e-11,3.110985199787018308e-09,2.404917871143091993e-11,7.599088814442470641e-01,2.475680928070405535e-22,4.800706642785237525e-30,1.431488255805829113e-28,2.060256700710452521e-17,1.233351792780458237e-18
7.506255212677230733e-03,-3.616846336792901573e-01,0.000000000000000000e+00,7.254771025722659488e+02,4.774597158189188284e-01,7.506255212677230733e-03,6.403765598642849333e-03,1.767472883077223778e-01,1.786069946632561141e+03,5.552134881369707955e+02,4.509751588632758578e-05,1.179878467464497250e-07,1.543258639263058303e-05,2.018770057911301041e-01,3.464448661574931194e-05,2.629281351741341241e-02,5.294698134796877950e-05,1.173438420818697674e-05,1.351459768532219683e-25,1.288778183036130342e-21,2.449373127657130188e-17,2.304030959981773944e-18,2.283127420074701338e-14,5.685675657608668975e-12,6.774883942603982705e-04,1.167142577346640467e-02,2.610287755921656043e-12,7.563762193497092686e-13,1.379329979796426851e-17,1.155408943764301226e-14,2.420578523000790417e-13,4.543985456468659665e-24,2.278618183545316399e-16,2.933997856934019443e-21,9.978410961294934445e-17,3.545412499201883762e-20,1.468417131270815227e-19,4.624451021656638074e-18,1.339751101099479626e-14,2.552581352602395941e-17,1.066825812316614265e-13,3.146946370509606386e-12,2.888571288591882463e-12,1.606731399387709562e-11,4.622290886454040409e-13,1.523320337949994403e-05,4.572186901282234610e-06,1.146711576009046234e-07,3.472932972925958390e-09,4.900161750389019077e-16,1.386944987313204159e-08,5.778003359996096558e-12,1.614904287846716002e-22,1.037839903782887955e-11,1.950109152480756068e-11,3.598105062301814943e-09,3.276314664367077330e-11,7.593013514790705187e-01,2.794154492561459547e-22,6.691597373054395322e-30,1.774443309073657589e-28,3.717491085853755525e-17,1.636620479581235675e-18
