grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.0482005487,9.84737811e-20,-29.4069471,300,0.651118807,0.0001371227,-4.6930083e-15,4.00852735e-16,3.74555146e-09,1.61165765e-14,3.4100426e-05,3.83689583e-15,6.65028887e-14,1.06015412e-13,6.34927469e-14,-1.65946239e-18,-4.10115849e-15,2.42970769e-11,0.999690177,1.08085139e-05,3.71913926e-06,2.69365754e-15,1.43282962e-10,4.70494511e-17,4.37093035e-16,8.57042787e-11,-1.57720592e-18,8.34169862e-07,-3.47757573e-17,8.60999124e-08,3.14546834e-12,1.31975553e-08,-7.451318e-17,3.50349534e-10,1.04813641e-10,-1.69815439e-13,1.68701608e-14,6.92415617e-14,8.55996756e-09,-7.76910423e-28,1.57158471e-08,2.71016428e-12,3.56216651e-12,9.37498226e-14,1.18932078e-15,4.88395343e-09,1.94398662e-14,7.55024062e-14,4.58812481e-11,1.29996996e-12,5.77439731e-10,-2.27289979e-15,0.000123104069,-4.0850059e-17,1.25031167e-13,3.53365254e-12,1.63621084e-13,4.85191613e-13
0.000375,0.0481128522,0.352439219,-29.4069471,300.222336,0.650518661,0.000170678864,-1.88535914e-15,6.16117876e-16,6.74261393e-09,2.98814759e-17,6.14171521e-05,6.93845518e-15,1.20096699e-13,8.2888668e-14,9.92008209e-21,-1.08037066e-17,-7.16884081e-22,4.33534692e-11,0.999516413,1.95939556e-05,7.63144151e-06,5.66392477e-15,3.01543251e-10,5.27874465e-17,5.60519966e-16,1.81636304e-10,-2.04944121e-20,1.68872657e-06,-7.38400946e-17,1.77776902e-07,6.73301082e-12,2.83404535e-08,-1.2376616e-16,7.87869973e-10,2.35706093e-10,-1.3993215e-13,1.21043458e-14,6.86026317e-14,1.5569215e-08,-1.23879727e-27,2.85353342e-08,5.28106135e-12,7.3273271e-12,1.058285e-13,3.46972964e-15,1.04083727e-08,4.15734618e-14,7.28172915e-14,9.45577163e-11,2.67390137e-12,1.1877327e-09,-4.66711202e-15,0.000222306591,-4.08520054e-17,3.05395817e-13,8.64703624e-12,3.68610663e-13,1.09993085e-12
0.00075,0.0477867211,0.705648207,-29.4069471,300.605618,0.649562178,0.000212392468,-1.10578004e-15,3.83202144e-16,1.21268206e-08,7.72775178e-19,0.000110505621,1.26571259e-14,2.16806168e-13,5.86797499e-14,-2.29313924e-28,-2.37604698e-17,-6.43691331e-27,7.72971899e-11,0.999220915,3.54880121e-05,1.56405897e-05,1.18402577e-14,6.33826872e-10,6.51528695e-17,8.38836525e-16,3.84450202e-10,-2.02569391e-22,3.41477042e-06,-8.17802123e-17,3.66623792e-07,1.4395674e-11,6.0780631e-08,-2.30592466e-16,1.76929529e-09,5.29318109e-10,-1.07011872e-13,7.65910956e-15,6.77783332e-14,2.82893493e-08,-1.33747147e-27,5.1764209e-08,1.0279334e-11,1.50611355e-11,1.27819073e-13,4.31382318e-15,2.21525189e-08,8.92702853e-14,6.89680309e-14,1.94447396e-10,5.49336556e-12,2.44011336e-09,-6.79661643e-15,0.000401095924,-4.08557022e-17,7.44834467e-13,2.11257864e-11,8.30138528e-13,2.48375304e-12
0.001125,0.0472374695,1.060177,-29.4069471,301.263095,0.6480222,0.00026411925,-3.79998356e-16,-3.38678386e-16,2.17542049e-08,6.91350576e-19,0.000198283407,2.32151319e-14,3.90495804e-13,3.63089854e-14,-2.36846554e-27,-4.78677307e-17,-8.51887746e-27,1.37541753e-10,0.998711717,6.41073061e-05,3.19480437e-05,2.4263939e-14,1.32756453e-09,9.1631148e-17,1.45016189e-15,8.10803794e-10,5.93443851e-24,6.88248212e-06,-3.3534332e-17,7.53509445e-07,3.06719465e-11,1.29886223e-07,-4.47893988e-16,3.9578245e-09,1.18405843e-09,-7.42889755e-14,4.10253721e-15,6.67105949e-14,5.12591495e-08,-8.64192966e-28,9.3656371e-08,1.99465533e-11,3.08653355e-11,1.67570972e-13,4.1284101e-15,4.69767229e-08,1.91062628e-13,6.36571042e-14,3.98322543e-10,1.12479e-11,4.99621425e-09,-7.99726379e-15,0.000721832349,-4.08614955e-17,1.80894055e-12,5.13893691e-11,1.86237206e-12,5.58044858e-12
0.0015,0.0464889493,1.41694754,-29.4069471,302.381859,0.645535952,0.000327994438,2.60190622e-16,-1.31647333e-15,3.88327047e-08,1.42623386e-18,0.000353939284,4.2791687e-14,6.99964623e-13,1.87838582e-14,-2.52764402e-27,-9.1057411e-17,-1.24544078e-26,2.43741749e-10,0.997829229,0.000115231308,6.48493237e-05,4.8711638e-14,2.76221064e-09,1.4793301e-16,2.76587114e-15,1.69854525e-09,4.6322916e-24,1.3786738e-05,1.60244118e-16,1.53881916e-06,6.49236804e-11,2.75706042e-07,-8.24539401e-16,8.78974932e-09,2.62962122e-09,-4.57065926e-14,1.77529588e-15,6.53255047e-14,9.23914512e-08,1.04463017e-27,1.68605952e-07,3.8480952e-11,6.28727853e-11,2.38701293e-13,3.1890375e-15,9.89453276e-08,4.05531775e-13,5.66814459e-14,8.10636103e-10,2.28857681e-11,1.01656162e-08,-7.72394278e-15,0.00129272908,-4.0868928e-17,4.35919339e-12,1.24015663e-10,4.14667211e-12,1.24412938e-11
0.001875,0.0455770157,1.7774683,-29.4069471,304.263475,0.641543928,0.000406370539,8.26448383e-16,-1.99633582e-15,6.87764825e-08,5.50038692e-18,0.000626564038,7.94511787e-14,1.24490756e-12,7.68774136e-15,-2.04553869e-27,-1.46539225e-16,-2.17431118e-26,4.29140851e-10,0.996302124,0.000205490197,0.000130340018,9.6284711e-14,5.6875658e-09,2.66896998e-16,5.53850135e-15,3.52101765e-09,1.8814867e-24,2.73514785e-05,7.07988889e-16,3.11125538e-06,1.36024346e-10,5.79118916e-07,-1.30954241e-15,1.93021007e-08,5.77459191e-09,-2.43245038e-14,5.96447135e-16,6.35330653e-14,1.6513757e-07,6.52897292e-27,3.01128428e-07,7.35588972e-11,1.26830843e-10,3.64248078e-13,1.92013404e-15,2.0619938e-07,8.49914557e-13,4.8092246e-14,1.6332946e-09,4.61059305e-11,2.04797269e-08,-6.02489005e-15,0.00229727063,-4.08753424e-17,1.03789449e-11,2.95617899e-10,9.12548762e-12,2.74192182e-11
0.00225,0.044552908,2.14412448,-29.4069471,307.377989,0.63522863,0.000501658002,1.4057407e-15,-1.90609777e-15,1.20428823e-07,1.99435285e-17,0.00109582103,1.49356946e-13,2.18892211e-12,2.22627593e-15,-1.15835024e-27,-1.78946707e-16,-3.78211215e-26,7.48670214e-10,0.993682687,0.000362261125,0.000258278402,1.88618529e-13,1.15365473e-08,5.17415389e-16,1.1228196e-14,7.18935474e-09,4.46188442e-25,5.35133802e-05,2.1700476e-15,6.2005255e-06,2.80858768e-10,1.1982635e-06,-1.62633025e-15,4.17092143e-08,1.24781055e-08,-1.08364627e-14,1.57521821e-16,6.12325472e-14,2.91572929e-07,2.21994132e-26,5.31642482e-07,1.38759684e-10,2.52255202e-10,5.81886356e-13,8.21617137e-16,4.23191111e-07,1.75086768e-12,3.83827e-14,3.2441176e-09,9.15726151e-11,4.06754649e-08,-3.71756805e-15,0.00403689604,-4.08731302e-17,2.42921958e-11,6.92425639e-10,1.97537196e-11,5.9453046e-11
0.003,0.0423345177,2.90336534,-29.4069471,319.30175,0.61286283,0.000748048053,3.23382492e-15,-1.95658909e-16,3.28688815e-07,1.50879002e-16,0.00297564338,4.87883512e-13,6.01477785e-12,1.47521733e-16,-1.56768615e-28,-4.16832132e-17,1.5732276e-25,2.04465208e-09,0.983121818,0.000999835127,0.00085626766,6.30733803e-13,3.95844075e-08,1.84157091e-15,3.90380911e-14,2.49209512e-08,1.71781269e-26,0.000173966703,1.41591434e-14,2.07292338e-05,9.92774361e-10,4.24413828e-06,-3.82945209e-16,1.5757118e-07,4.71403896e-08,-1.60347567e-15,1.32856042e-16,5.48580433e-14,8.04309272e-07,2.21977475e-25,1.47068666e-06,4.25967663e-10,8.41136364e-10,1.46294026e-12,9.09802828e-17,1.47803264e-06,6.13342716e-12,1.88562054e-14,1.07934782e-08,3.04658833e-10,1.35325722e-07,-7.3168197e-16,0.0110949426,-4.07852072e-17,1.03429295e-10,2.9485229e-09,7.47952989e-11,2.25746848e-10
0.00375,0.040135568,3.71583138,-29.4069471,343.498672,0.573376726,0.00107007396,1.06888895e-14,5.26917815e-16,7.75918564e-07,7.45150202e-16,0.0069482737,1.67546e-12,1.42765864e-11,4.76598073e-18,5.53497308e-29,1.17118423e-16,3.82781778e-24,4.98550211e-09,0.960274686,0.00238279393,0.00235841574,1.95217366e-12,1.11692708e-07,6.68842907e-15,1.08795301e-13,7.09070211e-08,2.38467419e-25,0.00047172731,1.02786704e-13,5.74180363e-05,2.89573311e-09,1.23213984e-05,2.52029378e-15,4.80734964e-07,1.43820699e-07,-1.32249624e-16,7.09247463e-16,4.67530107e-14,1.90375674e-06,4.00200585e-24,3.51074519e-06,1.10135915e-09,2.32725678e-09,3.34912979e-12,3.83793255e-18,4.22806092e-06,1.7468465e-11,6.43550639e-15,2.98084362e-08,8.41369783e-10,3.73726085e-07,-6.70697523e-17,0.0264126377,-4.04045766e-17,3.48885054e-10,9.8971083e-09,2.28551808e-10,6.91476372e-10
0.0045,0.0379815126,4.60202432,-29.4069471,386.540212,0.51685508,0.00145155127,5.34515562e-14,2.03540649e-15,1.61299513e-06,2.68039539e-15,0.0141623373,6.20867414e-12,2.98201886e-11,1.05787141e-19,1.59403925e-27,5.90616536e-16,7.74449532e-23,1.13305908e-08,0.916911689,0.00499831223,0.00559930537,6.07111589e-12,2.69480261e-07,2.78562674e-14,2.42460063e-13,1.7239971e-07,1.10101272e-23,0.00110446885,8.49187153e-13,0.000136761759,7.31847075e-09,3.06312177e-05,1.46478174e-14,1.24552446e-06,3.7262003e-07,-7.51157702e-18,5.15696083e-15,4.03214337e-14,3.9322687e-06,1.40587387e-22,7.37275581e-06,2.46190398e-09,5.54556665e-09,6.81632755e-12,7.62653939e-20,1.03177553e-05,4.17284289e-11,1.60009961e-15,7.09120251e-08,2.00154928e-09,8.89063455e-07,8.53719356e-18,0.055578627,-3.93404336e-17,9.95222792e-10,2.79012607e-08,5.92063921e-10,1.79731864e-09
