x,x_norm,T,rho,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.0,300.0,0.6515059930815628,4.3307736642398865e-05,0.0,0.0,6.629646367446421e-10,6.255166851905528e-14,3.1486299097693242e-06,2.5102978191430085e-16,1.254307848693763e-14,1.3783122032853014e-13,0.0,6.759159084828993e-19,2.538612906010584e-14,3.1632075497781096e-12,0.9999409623367118,9.626659235735756e-07,2.3945692169376086e-07,0.0,1.032876066145504e-11,0.0,3.53900700550169e-14,5.68946677745758e-12,1.0987746699967333e-17,5.278836907896047e-08,0.0,5.6666188459801095e-09,2.0063926169074717e-13,8.11551926584524e-10,0.0,1.8519066351406986e-11,5.609671834386616e-12,0.0,1.0361808664100971e-14,8.995232836444654e-14,7.162162552629197e-10,0.0,1.5103937259839313e-09,3.3750953596260726e-13,2.3731566634490236e-13,1.215912369023299e-13,5.849701461476698e-14,2.73293928656278e-10,7.556842039817412e-16,0.0,3.627316103080178e-12,9.082595320970587e-14,4.11428410287759e-11,0.0,1.1316655241143297e-05,8.686541103248164e-18,5.7485676933454974e-15,1.6195207491309266e-13,8.797728309626432e-15,3.58455360794619e-14
3.7546933667083855e-05,0.0012515644555694619,300.00310715502025,0.651493254990372,4.471988205417114e-05,0.0,0.0,7.336608823497956e-10,5.6301325428844975e-14,3.4848032928391434e-06,2.7813859928828843e-16,1.3776321105417012e-14,1.3702670074356586e-13,0.0,8.354558918016442e-19,2.2844339423602815e-14,3.4938393350641534e-12,0.9999378523798083,1.0669470374736807e-06,2.730297091054022e-07,0.0,1.184964307868049e-11,0.0,3.53496865339967e-14,6.538294645694145e-12,9.935807639163798e-18,5.999586941884428e-08,0.0,6.470795797017427e-09,2.311407062137115e-13,9.356603965182824e-10,0.0,2.1601599684045622e-11,6.543417575796948e-12,0.0,1.0281850171953118e-14,8.993198045824087e-14,7.943808754164516e-10,0.0,1.674588303776095e-09,3.801810795459694e-13,2.698967497169071e-13,1.2173743813825552e-13,5.624141399260968e-14,3.144974234360001e-10,8.699927731083544e-16,0.0,4.13839922385797e-12,1.036201583946559e-13,4.6938406724660926e-11,0.0,1.2531936228650865e-05,8.68653200653543e-18,6.853563594805787e-15,1.9331518689962114e-13,1.0268617732344583e-14,3.980725961311473e-14
7.509386733416771e-05,0.0025031289111389237,300.0062143100405,0.6514805168991814,4.613202746594342e-05,0.0,0.0,8.04357127954949e-10,5.0050982338634667e-14,3.820976675908963e-06,3.05247416662276e-16,1.5009563723896392e-14,1.362221811586016e-13,0.0,9.949958751203891e-19,2.030254978709979e-14,3.824471120350197e-12,0.9999347424229046,1.1712281513737857e-06,3.0660249651704353e-07,0.0,1.337052549590594e-11,0.0,3.53093030129765e-14,7.38712251393071e-12,8.883868578360262e-18,6.72033697587281e-08,0.0,7.274972748054745e-09,2.616421507366759e-13,1.0597688664520409e-09,0.0,2.468413301668426e-11,7.47716331720728e-12,0.0,1.0201891679805264e-14,8.99116325520352e-14,8.725454955699835e-10,0.0,1.8387828815682585e-09,4.228526231293315e-13,3.0247783308891186e-13,1.2188363937418118e-13,5.398581337045239e-14,3.5570091821572213e-10,9.843013422349676e-16,0.0,4.649482344635763e-12,1.1641436357960593e-13,5.273397242054595e-11,0.0,1.3747217216158433e-05,8.686522909822696e-18,7.958559496266076e-15,2.2467829888614964e-13,1.1739507155062734e-14,4.376898314676756e-14
0.00011264080100125157,0.003754693366708386,300.00932146506074,0.6514677788079907,4.75441728777157e-05,0.0,0.0,8.750533735601025e-10,4.380063924842436e-14,4.157150058978782e-06,3.323562340362636e-16,1.6242806342375773e-14,1.3541766157363734e-13,0.0,1.154535858439134e-18,1.7760760150596766e-14,4.155102905636241e-12,0.999931632466001,1.2755092652738908e-06,3.4017528392868487e-07,0.0,1.489140791313139e-11,0.0,3.5268919491956294e-14,8.235950382167274e-12,7.831929517556727e-18,7.441087009861192e-08,0.0,8.079149699092062e-09,2.921435952596402e-13,1.1838773363857991e-09,0.0,2.7766666349322896e-11,8.410909058617612e-12,0.0,1.012193318765741e-14,8.989128464582954e-14,9.507101157235154e-10,0.0,2.002977459360422e-09,4.655241667126936e-13,3.350589164609166e-13,1.220298406101068e-13,5.1730212748295094e-14,3.9690441299544423e-10,1.098609911361581e-15,0.0,5.160565465413556e-12,1.2920856876455595e-13,5.852953811643098e-11,0.0,1.4962498203666002e-05,8.686513813109962e-18,9.063555397726366e-15,2.5604141087267814e-13,1.3210396577780886e-14,4.773070668042039e-14
0.00015018773466833542,0.0050062578222778474,300.012428620081,0.6514550407168,4.895631828948798e-05,0.0,0.0,9.45749619165256e-10,3.7550296158214055e-14,4.493323442048601e-06,3.594650514102512e-16,1.7476048960855153e-14,1.3461314198867306e-13,0.0,1.314075841757879e-18,1.521897051409374e-14,4.4857346909222845e-12,0.9999285225090974,1.3797903791739959e-06,3.737480713403262e-07,0.0,1.6412290330356842e-11,0.0,3.522853597093609e-14,9.084778250403838e-12,6.779990456753193e-18,8.161837043849574e-08,0.0,8.883326650129381e-09,3.226450397826046e-13,1.3079858063195576e-09,0.0,3.084919968196153e-11,9.344654800027945e-12,0.0,1.0041974695509558e-14,8.987093673962386e-14,1.0288747358770473e-09,0.0,2.167172037152586e-09,5.081957102960558e-13,3.6763999983292137e-13,1.2217604184603246e-13,4.9474612126137804e-14,4.3810790777516627e-10,1.2129184804881941e-15,0.0,5.671648586191348e-12,1.42002773949506e-13,6.4325103812316e-11,0.0,1.617777919117357e-05,8.686504716397226e-18,1.0168551299186654e-14,2.8740452285920665e-13,1.4681286000499036e-14,5.169243021407322e-14
0.0001877346683354193,0.00625782227784731,300.01553577510117,0.6514423026256093,5.0368463701260254e-05,0.0,0.0,1.0164458647704094e-09,3.1299953068003747e-14,4.82949682511842e-06,3.865738687842388e-16,1.8709291579334537e-14,1.3380862240370882e-13,0.0,1.4736158250766238e-18,1.2677180877590718e-14,4.816366476208329e-12,0.9999254125521938,1.484071493074101e-06,4.073208587519676e-07,0.0,1.7933172747582294e-11,0.0,3.5188152449915885e-14,9.933606118640404e-12,5.728051395949658e-18,8.882587077837956e-08,0.0,9.6875036011667e-09,3.5314648430556894e-13,1.4320942762533158e-09,0.0,3.393173301460017e-11,1.0278400541438278e-11,0.0,9.962016203361705e-15,8.985058883341819e-14,1.1070393560305792e-09,0.0,2.3313666149447496e-09,5.508672538794179e-13,4.002210832049261e-13,1.223222430819581e-13,4.721901150398051e-14,4.793114025548884e-10,1.3272270496148073e-15,0.0,6.1827317069691405e-12,1.5479697913445603e-13,7.012066950820103e-11,0.0,1.7393060178681138e-05,8.686495619684492e-18,1.1273547200646943e-14,3.187676348457351e-13,1.6152175423217188e-14,5.565415374772605e-14
0.00022528160200250313,0.007509386733416772,300.0186429301214,0.6514295645344187,5.178060911303253e-05,0.0,0.0,1.0871421103755629e-09,2.5049609977793444e-14,5.165670208188239e-06,4.1368268615822635e-16,1.9942534197813918e-14,1.3300410281874454e-13,0.0,1.6331558083953686e-18,1.0135391241087695e-14,5.146998261494373e-12,0.9999223025952902,1.588352606974206e-06,4.4089364616360893e-07,0.0,1.9454055164807743e-11,0.0,3.5147768928895686e-14,1.0782433986876969e-11,4.676112335146123e-18,9.603337111826337e-08,0.0,1.0491680552204017e-08,3.8364792882853327e-13,1.5562027461870743e-09,0.0,3.7014266347238806e-11,1.121214628284861e-11,0.0,9.88205771121385e-15,8.983024092721252e-14,1.1852039761841111e-09,0.0,2.495561192736913e-09,5.9353879746278e-13,4.3280216657693087e-13,1.2246844431788372e-13,4.496341088182321e-14,5.205148973346105e-10,1.4415356187414207e-15,0.0,6.693814827746933e-12,1.6759118431940605e-13,7.591623520408606e-11,0.0,1.8608341166188706e-05,8.686486522971758e-18,1.2378543102107232e-14,3.5013074683226355e-13,1.762306484593534e-14,5.961587728137887e-14
0.000262828535669587,0.008760951188986232,300.02175008514166,0.651416826443228,5.3192754524804806e-05,0.0,0.0,1.1578383559807163e-09,1.8799266887583142e-14,5.501843591258059e-06,4.4079150353221393e-16,2.1175776816293298e-14,1.3219958323378027e-13,0.0,1.7926957917141133e-18,7.593601604584671e-15,5.477630046780416e-12,0.9999191926383866,1.692633720874311e-06,4.7446643357525027e-07,0.0,2.097493758203319e-11,0.0,3.510738540787548e-14,1.1631261855113533e-11,3.624173274342589e-18,1.0324087145814718e-07,0.0,1.1295857503241334e-08,4.1414937335149765e-13,1.6803112161208327e-09,0.0,4.009679967987744e-11,1.214589202425894e-11,0.0,9.802099219065997e-15,8.980989302100685e-14,1.263368596337643e-09,0.0,2.6597557705290766e-09,6.362103410461421e-13,4.653832499489356e-13,1.2261464555380937e-13,4.270781025966592e-14,5.617183921143324e-10,1.5558441878680339e-15,0.0,7.204897948524725e-12,1.8038538950435608e-13,8.171180089997108e-11,0.0,1.9823622153696274e-05,8.686477426259024e-18,1.3483539003567521e-14,3.8149385881879205e-13,1.909395426865349e-14,6.35776008150317e-14
0.00030037546933667084,0.010012515644555695,300.0248572401619,0.6514040883520373,5.460489993657708e-05,0.0,0.0,1.2285346015858698e-09,1.2548923797372833e-14,5.838016974327879e-06,4.679003209062015e-16,2.2409019434772682e-14,1.3139506364881602e-13,0.0,1.9522357750328586e-18,5.0518119680816465e-15,5.80826183206646e-12,0.999916082681483,1.796914834774416e-06,5.080392209868917e-07,0.0,2.2495819999258643e-11,0.0,3.5067001886855276e-14,1.2480089723350099e-11,2.5722342135390538e-18,1.1044837179803101e-07,0.0,1.2100034454278652e-08,4.44650817874462e-13,1.8044196860545912e-09,0.0,4.317933301251608e-11,1.3079637765669274e-11,0.0,9.722140726918144e-15,8.978954511480119e-14,1.341533216491175e-09,0.0,2.8239503483212403e-09,6.788818846295043e-13,4.979643333209404e-13,1.22760846789735e-13,4.0452209637508626e-14,6.029218868940546e-10,1.670152756994647e-15,0.0,7.715981069302518e-12,1.9317959468930613e-13,8.750736659585612e-11,0.0,2.1038903141203842e-05,8.68646832954629e-18,1.458853490502781e-14,4.1285697080532055e-13,2.056484369137164e-14,6.753932434868453e-14
0.0003379224030037547,0.011264080100125157,300.02796439518215,0.6513913502608466,5.601704534834936e-05,0.0,0.0,1.2992308471910234e-09,6.298580707162525e-15,6.174190357397697e-06,4.950091382801891e-16,2.3642262053252062e-14,1.3059054406385174e-13,0.0,2.111775758351603e-18,2.510022331578622e-15,6.138893617352504e-12,0.9999129727245795,1.9011959486745212e-06,5.41612008398533e-07,0.0,2.4016702416484095e-11,0.0,3.502661836583508e-14,1.3328917591586663e-11,1.5202951527355188e-18,1.1765587213791482e-07,0.0,1.2904211405315971e-08,4.751522623974263e-13,1.9285281559883496e-09,0.0,4.6261866345154715e-11,1.4013383507079606e-11,0.0,9.642182234770291e-15,8.976919720859552e-14,1.419697836644707e-09,0.0,2.9881449261134036e-09,7.215534282128665e-13,5.305454166929452e-13,1.2290704802566065e-13,3.8196609015351336e-14,6.441253816737766e-10,1.7844613261212604e-15,0.0,8.22706419008031e-12,2.0597379987425618e-13,9.330293229174114e-11,0.0,2.225418412871141e-05,8.686459232833556e-18,1.56935308064881e-14,4.4422008279184906e-13,2.2035733114089792e-14,7.150104788233736e-14
