z,u,V,T,rho,Z,PV,SourcePV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,1.004172850000000006e+00,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999859002e-01,8.913393507007197178e-19,2.160825864918858857e-16,0.000000000000000000e+00,-2.525226666666805730e+00,0.000000000000000000e+00,1.243487149999970652e-16,0.000000000000000000e+00,4.989999239999882638e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.222645099999971160e-15,4.927073479999883507e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999764633e-01,2.371231709999944165e-19,1.942719409999954356e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309667089999898263e-18,0.000000000000000000e+00,2.200727369999948574e-15,0.000000000000000000e+00,0.000000000000000000e+00,7.574294999999821075e-15,2.902324499999931836e-16,0.000000000000000000e+00,6.253237249999853957e-20,2.522490119999940512e-15,0.000000000000000000e+00,1.680423309999960651e-16,2.268939829999946926e-15,9.253213839999783492e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006097409999859569e-15,0.000000000000000000e+00,3.276228259999923065e-19,0.000000000000000000e+00,1.352550329999968122e-20,0.000000000000000000e+00,0.000000000000000000e+00,4.744594729999887893e-25,0.000000000000000000e+00,1.406384169999967072e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198395149999901619e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.750000000000000078e-04,1.003225889999999954e+00,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999859002e-01,8.904977864022531550e-19,3.516855388790117087e-16,7.012096935297881694e-25,-7.575679999999825220e+00,0.000000000000000000e+00,2.023848859999948723e-16,2.922132819999926210e-22,4.989960859999873117e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.283751129999967659e-21,4.912165409999876055e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999746869e-01,2.135509549999945899e-19,1.942719409999950659e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309693789999890775e-18,0.000000000000000000e+00,2.200731279999944714e-15,0.000000000000000000e+00,9.758771429999753958e-20,4.104167189999896169e-15,6.664749229999831398e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.522524169999936353e-15,0.000000000000000000e+00,1.680421399999957593e-16,2.268775309999942625e-15,9.253791119999765938e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006102279999848437e-15,0.000000000000000000e+00,3.275848179999917175e-19,0.000000000000000000e+00,1.325146459999966454e-20,0.000000000000000000e+00,0.000000000000000000e+00,4.775334819999879125e-25,0.000000000000000000e+00,1.406384119999964266e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198395309999893406e-16,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000156e-04,1.000385010000000019e+00,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999861222e-01,8.896542940171099716e-19,3.510741112068680958e-16,0.000000000000000000e+00,-1.262614400000010129e+01,0.000000000000000000e+00,2.020331079999948416e-16,1.620445279999958663e-22,4.989922249999872353e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.357778569999965401e-27,4.897236499999874741e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999744649e-01,1.899246059999951612e-19,1.942719419999950238e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309719549999889262e-18,0.000000000000000000e+00,2.200731329999944311e-15,0.000000000000000000e+00,2.373903879999939156e-19,2.158491109999945068e-15,8.684159599999777109e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.522558139999935759e-15,0.000000000000000000e+00,1.680419489999957246e-16,2.268623889999942277e-15,9.254367749999764278e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006107169999847557e-15,0.000000000000000000e+00,3.275467079999916235e-19,0.000000000000000000e+00,1.297659009999966970e-20,0.000000000000000000e+00,0.000000000000000000e+00,4.806248839999877347e-25,0.000000000000000000e+00,1.406384059999964075e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198395489999892979e-16,0.000000000000000000e+00,0.000000000000000000e+00
1.124999999999999915e-03,9.956502059999999821e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999861222e-01,8.888076196151108294e-19,3.504637157848911608e-16,7.012096935297879858e-25,-1.767658666666674705e+01,0.000000000000000000e+00,2.016818869999948486e-16,0.000000000000000000e+00,4.989883349999872546e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.315153519999813383e-29,4.882267939999875141e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999744649e-01,1.662092559999957725e-19,1.942719419999950238e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309745259999889853e-18,0.000000000000000000e+00,2.200731319999944313e-15,0.000000000000000000e+00,3.902786869999900293e-19,1.095822779999972013e-15,9.787162359999752134e-15,0.000000000000000000e+00,0.000000000000000000e+00,2.522592239999935931e-15,0.000000000000000000e+00,1.680417569999957197e-16,2.268479539999942234e-15,9.254945049999762892e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006112069999847463e-15,0.000000000000000000e+00,3.275083939999916049e-19,0.000000000000000000e+00,1.270019699999967409e-20,0.000000000000000000e+00,0.000000000000000000e+00,4.837204219999877662e-25,0.000000000000000000e+00,1.406384009999964158e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198395659999892850e-16,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000031e-03,9.890214859999999497e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999863443e-01,8.879560273980455036e-19,3.498507900151866678e-16,0.000000000000000000e+00,-2.272704266666666584e+01,0.000000000000000000e+00,2.013291889999948603e-16,0.000000000000000000e+00,4.989844059999872514e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.636547209999804883e-29,4.867232569999876064e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999744649e-01,1.423561579999963513e-19,1.942719419999950238e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309770999999890106e-18,0.000000000000000000e+00,2.200731309999944315e-15,0.000000000000000000e+00,5.475666339999859915e-19,5.314739079999863748e-16,1.037296899999973454e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.522626529999936068e-15,0.000000000000000000e+00,1.680415649999957149e-16,2.268338759999942336e-15,9.255524349999763119e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006117009999847363e-15,0.000000000000000000e+00,3.274697869999915961e-19,0.000000000000000000e+00,1.242157869999968343e-20,0.000000000000000000e+00,0.000000000000000000e+00,4.868271489999875858e-25,0.000000000000000000e+00,1.406383959999963999e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198395829999893214e-16,0.000000000000000000e+00,0.000000000000000000e+00
1.874999999999999931e-03,9.804988449999999522e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999863443e-01,8.870976701684845495e-19,3.492327822534047916e-16,0.000000000000000000e+00,-2.777749333333309423e+01,0.000000000000000000e+00,2.009735549999948878e-16,0.000000000000000000e+00,4.989804279999872613e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.955056109999797242e-29,4.852099429999876014e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999744649e-01,1.183135719999969872e-19,1.942719419999950238e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309796859999889776e-18,0.000000000000000000e+00,2.200731289999944318e-15,0.000000000000000000e+00,7.058450749999819352e-19,2.414044069999938600e-16,1.067408999999972771e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.522661089999935762e-15,0.000000000000000000e+00,1.680413709999957202e-16,2.268199409999942181e-15,9.256107069999763123e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006121979999847257e-15,0.000000000000000000e+00,3.274307899999916024e-19,0.000000000000000000e+00,1.213996129999969018e-20,0.000000000000000000e+00,0.000000000000000000e+00,4.899525189999875684e-25,0.000000000000000000e+00,1.406383909999964081e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198395989999892889e-16,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999830e-03,9.700822850000000441e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999863443e-01,8.862302807751302421e-19,3.486072261127009930e-16,0.000000000000000000e+00,-3.535317600000008298e+01,0.000000000000000000e+00,2.006135709999948850e-16,0.000000000000000000e+00,4.989763859999872994e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.272990669999789560e-29,4.836832149999876708e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999744649e-01,9.401786779999760931e-20,1.942719429999950125e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309822949999889935e-18,0.000000000000000000e+00,2.200731279999944320e-15,0.000000000000000000e+00,8.641017469999779646e-19,9.815590719999749077e-17,1.082279859999972323e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.522696009999935786e-15,0.000000000000000000e+00,1.680411759999957060e-16,2.268060059999942027e-15,9.256695089999764146e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006126999999847142e-15,0.000000000000000000e+00,3.273912779999916367e-19,0.000000000000000000e+00,1.185427009999969737e-20,6.569289579999833163e-21,0.000000000000000000e+00,4.931061409999874580e-25,0.000000000000000000e+00,1.406383849999964132e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198396159999893253e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.000000000000000062e-03,9.435674029999999712e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999863443e-01,8.844491433277900926e-19,3.473229713348190137e-16,0.000000000000000000e+00,-4.545408266666659358e+01,0.000000000000000000e+00,1.998745219999948931e-16,0.000000000000000000e+00,4.989680029999872797e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.913904029999772577e-29,4.805575059999877551e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999744649e-01,4.412820789999887805e-20,1.942719429999950125e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309876439999889352e-18,0.000000000000000000e+00,2.200731249999944325e-15,0.000000000000000000e+00,1.181913479999969797e-18,1.439837179999963264e-17,1.090974499999972029e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.522767699999935895e-15,0.000000000000000000e+00,1.680407769999957236e-16,2.267776359999942223e-15,9.257898119999764093e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006137309999847652e-15,0.000000000000000000e+00,3.273096839999915964e-19,0.000000000000000000e+00,1.126323529999971287e-20,5.161017939999868193e-20,0.000000000000000000e+00,4.995608179999872234e-25,0.000000000000000000e+00,1.406383739999964024e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198396479999893097e-16,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-03,9.094768410000000358e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999863443e-01,8.828737031061602586e-19,3.459894055011994098e-16,1.753024233824471572e-25,-5.555498933333337419e+01,0.000000000000000000e+00,1.991070929999949324e-16,0.000000000000000000e+00,4.989591989999872297e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.566660669999756546e-29,4.773285169999878156e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999744649e-01,0.000000000000000000e+00,1.942719439999950320e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309932109999889615e-18,0.000000000000000000e+00,2.200731219999944331e-15,0.000000000000000000e+00,1.504451929999961597e-18,0.000000000000000000e+00,1.092930349999972043e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.522842019999935925e-15,0.000000000000000000e+00,1.680403649999957090e-16,2.267483139999942161e-15,9.259142789999763249e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006148009999847304e-15,0.000000000000000000e+00,3.272244489999916380e-19,0.000000000000000000e+00,1.064382059999972861e-20,9.812084539999749778e-20,0.000000000000000000e+00,5.062403069999870476e-25,0.000000000000000000e+00,1.406383629999964156e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198396799999893434e-16,0.000000000000000000e+00,0.000000000000000000e+00
4.499999999999999660e-03,8.678105990000000158e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516985520000000420e-01,9.999999999999865663e-01,6.114695778503008650e-17,3.445929236337538126e-16,8.589818745739890979e-24,-6.313066933333342234e+01,2.429847869999937601e-16,1.983034569999948937e-16,0.000000000000000000e+00,4.989498489999870950e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.023763629999973480e-28,4.739620019999878109e-18,0.000000000000000000e+00,0.000000000000000000e+00,9.999999999999742428e-01,0.000000000000000000e+00,1.942719449999949900e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.309990869999888940e-18,0.000000000000000000e+00,2.200731189999943547e-15,0.000000000000000000e+00,1.835388829999952469e-18,0.000000000000000000e+00,1.093051189999971902e-14,0.000000000000000000e+00,0.000000000000000000e+00,2.522919819999934934e-15,0.000000000000000000e+00,1.680399369999956530e-16,2.267176509999941752e-15,9.260443259999762219e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.006159229999846072e-15,0.000000000000000000e+00,3.271344149999915561e-19,0.000000000000000000e+00,9.987171539999742883e-21,1.467860049999962202e-19,0.000000000000000000e+00,5.132229529999867955e-25,0.000000000000000000e+00,1.406383509999963776e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.198397129999891994e-16,0.000000000000000000e+00,0.000000000000000000e+00
