grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,1.61723041,-4.40673333e-19,-10978.5308,300,0.651698552,2.22824788e-15,-1.06067633e-15,-3.10370509e-21,-6.72837536e-15,9.84984951e-15,3.85367889e-16,9.02544928e-23,5.26640171e-17,8.10320459e-15,2.84482898e-15,1.32260753e-18,-2.78317246e-14,-1.4868806e-15,1,-8.40698421e-20,-1.31619704e-15,-2.84004984e-19,-6.93268429e-15,-1.06936369e-26,-1.70384533e-21,-5.59552647e-15,1.12967879e-14,4.77535206e-20,6.45336673e-14,7.99771333e-16,-1.03326833e-17,-4.63696931e-19,5.70808018e-19,-7.47438615e-21,6.01248094e-15,6.57093364e-15,1.17685174e-15,-5.80882018e-15,7.11110123e-15,6.54474252e-38,7.19575332e-15,4.21286012e-16,-8.27699396e-15,-7.57692184e-16,1.16211792e-20,-3.01656327e-15,9.08540048e-18,2.34828391e-28,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.70942038e-19,3.5968982e-18,-2.15203065e-19,1.84037143e-22,-2.48357552e-16,1.5147546e-17,1.47607095e-14
0.000375,1.61576558,3.90622122,-10978.5308,300,0.651698552,2.2268833e-15,-8.63143749e-16,-3.21596411e-21,-6.72837536e-15,2.193942e-16,1.07522662e-14,9.52101244e-23,5.26640171e-17,8.10320444e-15,5.32241653e-21,1.32000807e-18,-7.36649274e-20,-4.06440127e-14,1,-8.41740938e-20,-1.31619704e-15,-2.83985683e-19,-6.93268429e-15,-2.74136407e-25,-1.70405146e-21,-5.59552642e-15,1.12967875e-14,4.87266189e-20,4.30541667e-14,2.93974174e-14,-1.03326815e-17,-6.88982882e-18,5.70963843e-19,-7.7089923e-21,6.01248118e-15,6.57093361e-15,1.1768519e-15,-5.80882018e-15,7.11110123e-15,1.85333628e-36,7.19575314e-15,4.21286183e-16,-8.27699384e-15,-7.57692204e-16,1.16299076e-20,-3.01656331e-15,9.08516743e-18,2.18939347e-28,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.70942015e-19,3.59687265e-18,-2.15203065e-19,1.84037264e-22,-2.48357553e-16,1.51475504e-17,1.47607095e-14
0.00075,1.61137108,7.81244244,-10978.5308,300,0.651698552,2.22551573e-15,-8.62478221e-16,-3.15226905e-21,-6.72837537e-15,4.87442792e-18,1.09832002e-14,1.00171771e-22,5.26640171e-17,8.10320431e-15,9.9254529e-27,1.3174066e-18,-1.94467021e-25,-3.25001075e-14,1,-8.42789694e-20,-1.31619704e-15,-2.8396833e-19,-6.93268428e-15,-5.52946835e-25,-1.70425899e-21,-5.59552642e-15,1.12967868e-14,4.98498554e-20,2.86980868e-14,4.42929493e-14,-1.03326787e-17,-1.21202818e-17,5.71122623e-19,-7.94406368e-21,6.01248141e-15,6.57093355e-15,1.17685207e-15,-5.80882018e-15,7.11110123e-15,1.85336086e-36,7.19575296e-15,4.21286355e-16,-8.27699372e-15,-7.57692225e-16,1.16386597e-20,-3.01656334e-15,9.08498375e-18,2.0303444e-28,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.7094199e-19,3.59684703e-18,-2.15203065e-19,1.84037072e-22,-2.48357554e-16,1.51475537e-17,1.47607095e-14
0.001125,1.60404691,11.7186637,-10978.5308,300,0.651698552,2.22414265e-15,-8.61810444e-16,-3.0863866e-21,-6.72837537e-15,1.07838995e-19,1.09883317e-14,1.05144212e-22,5.2664017e-17,8.1032042e-15,-6.68128796e-30,1.31479831e-18,-2.28573672e-30,-2.71824357e-14,1,-8.43843623e-20,-1.31619704e-15,-2.83951905e-19,-6.93268428e-15,-8.33158406e-25,-1.70446726e-21,-5.59552642e-15,1.12967861e-14,5.08841844e-20,1.91001676e-14,5.42515325e-14,-1.03326752e-17,-1.65562158e-17,5.71282193e-19,-8.18003263e-21,6.01248165e-15,6.57093347e-15,1.17685224e-15,-5.80882018e-15,7.11110123e-15,1.85336134e-36,7.19575278e-15,4.21286527e-16,-8.27699361e-15,-7.57692246e-16,1.16474505e-20,-3.01656337e-15,9.08483472e-18,1.87066153e-28,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.70941964e-19,3.5968213e-18,-2.15203065e-19,1.84036863e-22,-2.48357554e-16,1.51475562e-17,1.47607095e-14
0.0015,1.59379308,15.6248849,-10978.5308,300,0.651698552,2.22276147e-15,-8.61138728e-16,-3.02195276e-21,-6.72837537e-15,2.36869984e-21,1.09884451e-14,1.10139733e-22,5.2664017e-17,8.1032041e-15,-6.68100092e-30,1.31217833e-18,-1.78027178e-30,-2.36337498e-14,1,-8.44904561e-20,-1.31619704e-15,-2.83936038e-19,-6.93268428e-15,-1.11497735e-24,-1.70467665e-21,-5.59552642e-15,1.12967854e-14,5.18577609e-20,1.2685265e-14,6.09075062e-14,-1.03326712e-17,-2.046897e-17,5.71442802e-19,-8.41734184e-21,6.01248189e-15,6.57093337e-15,1.17685241e-15,-5.80882018e-15,7.11110123e-15,1.85336183e-36,7.1957526e-15,4.212867e-16,-8.27699349e-15,-7.57692268e-16,1.16562964e-20,-3.01656339e-15,9.08470878e-18,1.7100465e-28,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.70941939e-19,3.59679539e-18,-2.15203065e-19,1.8403665e-22,-2.48357555e-16,1.51475582e-17,1.47607095e-14
0.001875,1.58060959,19.5311061,-10978.5308,300,0.651698552,2.22136942e-15,-8.60461657e-16,-2.95885595e-21,-6.72837537e-15,4.87413553e-23,1.09884474e-14,1.15170092e-22,5.2664017e-17,8.10320401e-15,-6.66214861e-30,1.3095416e-18,-1.77897409e-30,-2.12668412e-14,1,-8.45974522e-20,-1.31619704e-15,-2.83920484e-19,-6.93268428e-15,-1.39894253e-24,-1.70488755e-21,-5.59552642e-15,1.12967847e-14,5.27939593e-20,8.40162324e-15,6.53521415e-14,-1.03326669e-17,-2.40417373e-17,5.71604764e-19,-8.6564506e-21,6.01248212e-15,6.57093327e-15,1.17685258e-15,-5.80882018e-15,7.11110123e-15,1.85336232e-36,7.19575241e-15,4.21286874e-16,-8.27699337e-15,-7.5769229e-16,1.16652148e-20,-3.01656341e-15,9.08459821e-18,1.54818813e-28,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.70941913e-19,3.59676927e-18,-2.15203065e-19,1.84036436e-22,-2.48357555e-16,1.51475598e-17,1.47607095e-14
0.00225,1.56449642,23.4373273,-10978.5308,300,0.651698552,2.21996295e-15,-8.59777367e-16,-2.89693996e-21,-6.72837538e-15,-1.88037638e-24,1.09884473e-14,1.20247734e-22,5.2664017e-17,8.10320392e-15,-6.64314349e-30,1.30688241e-18,-1.77753213e-30,-1.96913888e-14,1,-8.47055851e-20,-1.31619704e-15,-2.83905069e-19,-6.93268427e-15,-1.68566388e-24,-1.70510042e-21,-5.59552642e-15,1.1296784e-14,5.37091995e-20,5.54543625e-15,6.83156816e-14,-1.03326624e-17,-2.73995202e-17,5.71768445e-19,-8.89786877e-21,6.01248237e-15,6.57093315e-15,1.17685276e-15,-5.80882018e-15,7.11110123e-15,1.85336281e-36,7.19575222e-15,4.2128705e-16,-8.27699325e-15,-7.57692312e-16,1.16742255e-20,-3.01656343e-15,9.08449783e-18,1.38472557e-28,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.70941887e-19,3.59674287e-18,-2.15203065e-19,1.84036221e-22,-2.48357556e-16,1.51475612e-17,1.47607095e-14
0.003,1.5234811,31.2497698,-10978.5308,300,0.651698552,2.21707864e-15,-8.58374024e-16,-2.77682086e-21,-6.72837538e-15,-2.89206901e-24,1.0988447e-14,1.30657899e-22,5.2664017e-17,8.10320375e-15,-6.60430312e-30,1.30144332e-18,-1.7745707e-30,-1.81245703e-14,1,-8.49276761e-20,-1.31619704e-15,-2.83874039e-19,-6.93268427e-15,-2.27360378e-24,-1.7055366e-21,-5.59552642e-15,1.12967825e-14,5.552533e-20,2.69177783e-15,7.12764021e-14,-1.03326526e-17,-3.37712116e-17,5.72104613e-19,-9.39288522e-21,6.01248286e-15,6.57093291e-15,1.17685311e-15,-5.80882018e-15,7.11110123e-15,1.85336383e-36,7.19575184e-15,4.21287412e-16,-8.276993e-15,-7.57692357e-16,1.16927237e-20,-3.01656347e-15,9.08431655e-18,1.04949279e-28,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.70941834e-19,3.59668865e-18,-2.15203065e-19,1.84035785e-22,-2.48357556e-16,1.51475636e-17,1.47607095e-14
0.00375,1.47074712,39.0622122,-10978.5308,300,0.651698552,2.21409407e-15,-8.5692143e-16,-2.65946998e-21,-6.72837538e-15,-2.82775501e-24,1.09884467e-14,1.4142683e-22,5.26640169e-17,8.10320359e-15,-6.5642889e-30,1.29583215e-18,-1.77150602e-30,-1.73600209e-14,1,-8.5157769e-20,-1.31619704e-15,-2.83842217e-19,-6.93268427e-15,-2.88169867e-24,-1.70598738e-21,-5.59552642e-15,1.1296781e-14,5.7373761e-20,1.28318703e-15,7.27378567e-14,-1.03326422e-17,-4.00944064e-17,5.72452907e-19,-9.90483509e-21,6.01248337e-15,6.57093264e-15,1.17685348e-15,-5.80882018e-15,7.11110123e-15,1.85336488e-36,7.19575145e-15,4.21287785e-16,-8.27699275e-15,-7.57692403e-16,1.17118798e-20,-3.0165635e-15,9.08414324e-18,7.02708888e-29,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.70941779e-19,3.59663248e-18,-2.15203065e-19,1.84035337e-22,-2.48357557e-16,1.51475659e-17,1.47607095e-14
0.0045,1.40629447,46.8746546,-10978.5308,300,0.651698552,2.21098152e-15,-8.55405573e-16,-2.54396829e-21,-6.72837538e-15,-2.75330112e-24,1.09884464e-14,1.5267111e-22,5.26640169e-17,8.10320341e-15,-6.52270737e-30,1.2899909e-18,-1.76830837e-30,-1.6997041e-14,1,-8.5398353e-20,-1.31619704e-15,-2.83809103e-19,-6.93268427e-15,-3.51647803e-24,-1.70645753e-21,-5.59552643e-15,1.12967794e-14,5.92895224e-20,5.97292502e-16,7.34494879e-14,-1.03326313e-17,-4.65558933e-17,5.72817075e-19,-1.04392269e-20,6.0124839e-15,6.57093237e-15,1.17685386e-15,-5.80882018e-15,7.11110123e-15,1.85336598e-36,7.19575103e-15,4.21288175e-16,-8.27699248e-15,-7.57692452e-16,1.17319004e-20,-3.01656354e-15,9.08397119e-18,3.40725874e-29,-4.6723265e-16,4.70780089e-19,-1.65136089e-14,1.70941721e-19,3.59657374e-18,-2.15203065e-19,1.84034872e-22,-2.48357558e-16,1.5147568e-17,1.47607095e-14
