grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.661094983,1.1388526e-19,-2120.97496,300,0.651698552,-3.76534821e-15,4.63784468e-16,5.99098085e-20,2.07112239e-14,2.82765808e-15,2.79894751e-16,-5.29537877e-20,2.53263225e-17,9.08532127e-15,4.04903239e-15,-8.20427697e-15,2.85615131e-15,1.93494405e-15,1,-5.78886911e-21,-6.41420087e-17,3.11260648e-19,1.40853261e-15,1.26861542e-23,-5.12267262e-21,-7.7200435e-15,1.81865941e-15,-1.71932565e-19,4.08819341e-14,2.21637157e-15,2.32775676e-18,8.74179251e-19,3.51191028e-19,9.16880783e-21,1.97567284e-15,1.32877328e-16,2.78434171e-15,-3.03436423e-15,-5.05464744e-15,-2.57233405e-40,5.76383265e-14,-4.95924768e-16,1.76801807e-21,2.7604686e-15,1.45371535e-19,-3.6865382e-15,3.73427022e-19,-6.54674625e-20,4.39987123e-15,1.0136332e-18,1.53735988e-15,2.97289117e-18,1.2663423e-18,-1.06604715e-18,-3.39601871e-21,-1.51143432e-16,-8.24212674e-19,-4.30693211e-14
0.000375,0.660402694,1.84610412,-2120.97496,300,0.651698552,-3.7587237e-15,7.08967222e-16,3.19431071e-20,2.07120234e-14,2.82168148e-17,3.35783392e-15,-2.76878752e-20,2.53263216e-17,9.08543759e-15,3.34012539e-21,-8.16640144e-15,3.27194794e-21,2.27652262e-14,1,-8.39250928e-19,-6.41297576e-17,-3.8140647e-19,1.40858726e-15,2.02897935e-22,-5.37552967e-21,-7.72004291e-15,1.82178452e-15,-7.85258999e-19,1.86710282e-14,3.46129383e-14,2.35935104e-18,9.08627343e-19,3.63404043e-19,-1.5530271e-19,1.97583685e-15,1.3344791e-16,2.78373804e-15,-3.03436511e-15,-5.05464744e-15,-3.12977363e-39,5.76375867e-14,-4.95970395e-16,1.81703582e-21,2.76117891e-15,1.45436838e-19,-3.68651828e-15,3.46292674e-19,-6.54508159e-20,4.39988492e-15,1.01362287e-18,1.53745364e-15,2.9721464e-18,1.26643956e-18,-1.06604715e-18,-3.39337873e-21,-1.51143955e-16,-7.84065751e-19,-4.30693162e-14
0.00075,0.658325827,3.69220824,-2120.97496,300,0.651698552,-3.73971231e-15,7.07021971e-16,-5.42175438e-21,2.07128675e-14,2.87428986e-19,3.38854479e-15,-3.35480402e-21,2.53263205e-17,9.08555245e-15,1.19035996e-24,-8.12882533e-15,2.95377429e-28,2.83137879e-14,1,-1.66749149e-18,-6.41174917e-17,-1.10100708e-18,1.40861435e-15,4.15767163e-22,-5.62760573e-21,-7.72004288e-15,1.82483812e-15,-2.4817974e-18,8.4819822e-15,4.51950131e-14,2.40509792e-18,9.25692064e-19,3.75565527e-19,-3.19402754e-19,1.97600039e-15,1.34017088e-16,2.78313263e-15,-3.03436598e-15,-5.05464744e-15,-2.84644961e-39,5.76368475e-14,-4.96017755e-16,1.94727801e-21,2.76189106e-15,1.45501906e-19,-3.68649762e-15,3.24303329e-19,-6.54341096e-20,4.39989844e-15,1.01358194e-18,1.5375459e-15,2.97140594e-18,1.26666951e-18,-1.06604716e-18,-3.39095694e-21,-1.51144442e-16,-7.67036708e-19,-4.30693091e-14
0.001125,0.654864382,5.53831237,-2120.97496,300,0.651698552,-3.66647395e-15,7.05012446e-16,-4.29750705e-20,2.07137257e-14,3.20561382e-21,3.38888285e-15,1.98319624e-20,2.53263195e-17,9.0856674e-15,1.17781969e-24,-8.09155037e-15,-3.49281311e-27,3.07981992e-14,1,-2.48656256e-18,-6.41051609e-17,-1.82885101e-18,1.40862725e-15,6.30874168e-22,-5.88133356e-21,-7.72004285e-15,1.82775402e-15,-4.57186251e-18,3.81947562e-15,5.00387356e-14,2.45748447e-18,9.36967752e-19,3.87753343e-19,-4.83047309e-19,1.97616338e-15,1.34586872e-16,2.78252399e-15,-3.03436684e-15,-5.05464744e-15,-2.49972323e-39,5.76361087e-14,-4.96067979e-16,2.13453637e-21,2.76260646e-15,1.45565953e-19,-3.6864764e-15,3.06261444e-19,-6.54172743e-20,4.39991171e-15,1.01351901e-18,1.53763602e-15,2.97067141e-18,1.26711001e-18,-1.06604717e-18,-3.38856118e-21,-1.51144912e-16,-7.60560785e-19,-4.30693018e-14
0.0015,0.650018358,7.38441652,-2120.97496,300,0.651698552,-3.35855268e-15,7.03000414e-16,-7.86267627e-20,2.07145841e-14,2.0253663e-22,3.38891172e-15,4.1736105e-20,2.53263185e-17,9.08578327e-15,1.1678657e-24,-8.05455547e-15,-3.48608961e-27,3.18841547e-14,1,-3.29549959e-18,-6.40927241e-17,-2.5564744e-18,1.40863366e-15,8.4879594e-22,-6.13743877e-21,-7.72004282e-15,1.8304976e-15,-6.73561474e-18,1.70013568e-15,5.22418196e-14,2.51314468e-18,9.46158639e-19,3.99987304e-19,-6.46319946e-19,1.97632593e-15,1.35158793e-16,2.78191064e-15,-3.03436768e-15,-5.05464744e-15,-2.08324917e-39,5.76353692e-14,-4.96121804e-16,2.31071434e-21,2.76332685e-15,1.45627649e-19,-3.6864547e-15,2.91671644e-19,-6.54002599e-20,4.39992473e-15,1.01345902e-18,1.53772366e-15,2.96994277e-18,1.26780828e-18,-1.06604718e-18,-3.38616432e-21,-1.51145375e-16,-7.58903684e-19,-4.30692946e-14
0.001875,0.643787757,9.23052068,-2120.97496,300,0.651698552,-2.04250942e-15,7.01012743e-16,-1.11691368e-19,2.07154375e-14,1.4870001e-22,3.38893728e-15,6.23134575e-20,2.53263173e-17,9.08590055e-15,1.15772416e-24,-8.01779257e-15,-3.4790947e-27,3.23293781e-14,1,-4.09481129e-18,-6.40801472e-17,-3.2808635e-18,1.40863711e-15,1.07019402e-21,-6.39652284e-21,-7.72004279e-15,1.83305522e-15,-8.82830899e-18,7.46338944e-16,5.32346938e-14,2.57061098e-18,9.5460842e-19,4.12290398e-19,-8.09457636e-19,1.97648828e-15,1.35734284e-16,2.78129108e-15,-3.03436853e-15,-5.05464744e-15,-1.62317564e-39,5.76346278e-14,-4.96179657e-16,2.43545097e-21,2.76405399e-15,1.45685429e-19,-3.68643252e-15,2.8026814e-19,-6.53830237e-20,4.39993753e-15,1.01341623e-18,1.5378088e-15,2.96921907e-18,1.26878915e-18,-1.06604718e-18,-3.38375107e-21,-1.51145837e-16,-7.59440946e-19,-4.30692873e-14
0.00225,0.636172577,11.0766249,-2120.97496,300,0.651698552,3.56887422e-15,6.9906143e-16,-1.42055706e-19,2.07162846e-14,1.28409125e-22,3.38896333e-15,8.15458075e-20,2.53263159e-17,9.08601971e-15,1.14735444e-24,-7.98119434e-15,-3.47189268e-27,3.248411e-14,1,-4.88576653e-18,-6.40673942e-17,-4.00164292e-18,1.40863926e-15,1.29578512e-21,-6.65924379e-21,-7.72004277e-15,1.83542145e-15,-1.07839097e-17,3.21325684e-16,5.36784813e-14,2.62930692e-18,9.62886558e-19,4.24693074e-19,-9.72813809e-19,1.9766508e-15,1.36315043e-16,2.78066345e-15,-3.03436937e-15,-5.05464744e-15,-1.14281653e-39,5.76338825e-14,-4.96241895e-16,2.50417125e-21,2.76479e-15,1.45737503e-19,-3.68640983e-15,2.71920815e-19,-6.53655157e-20,4.39995013e-15,1.01339107e-18,1.53789151e-15,2.96849876e-18,1.27009647e-18,-1.06604719e-18,-3.38131014e-21,-1.511463e-16,-7.60969047e-19,-4.306928e-14
0.003,0.616788484,14.7688332,-2120.97496,300,0.651698552,6.91651263e-14,6.95293822e-16,-1.93790968e-19,2.07179597e-14,9.41075464e-23,3.38902067e-15,1.1506724e-19,2.53263127e-17,9.08626691e-15,1.12558236e-24,-7.90818014e-15,-3.45688741e-27,3.24548021e-14,1,-6.4459483e-18,-6.4041036e-17,-5.43529663e-18,1.40864215e-15,1.76669455e-21,-7.20212144e-21,-7.72004275e-15,1.83943706e-15,-1.40482453e-17,8.33686742e-17,5.39308605e-14,2.75066526e-18,9.8015919e-19,4.50036979e-19,-1.30265161e-18,1.97697874e-15,1.3750474e-16,2.7793695e-15,-3.03437104e-15,-5.05464744e-15,-1.62081761e-40,5.76323664e-14,-4.96384342e-16,2.50639693e-21,2.76630658e-15,1.45812769e-19,-3.68636217e-15,2.66401193e-19,-6.5329241e-20,4.39997465e-15,1.01337172e-18,1.53804864e-15,2.96706093e-18,1.27491512e-18,-1.06604719e-18,-3.3762716e-21,-1.51147244e-16,-7.65150098e-19,-4.30692649e-14
0.00375,0.591866078,18.4610416,-2120.97496,300,0.651698552,5.45742935e-13,6.91674561e-16,-2.38500698e-19,2.07196302e-14,6.41282546e-23,3.38909332e-15,1.43743373e-19,2.53263092e-17,9.08652594e-15,1.10255881e-24,-7.83467258e-15,-3.44113387e-27,3.23250015e-14,1,-7.99784586e-18,-6.40135267e-17,-6.8743927e-18,1.40864483e-15,2.26330724e-21,-7.76815508e-21,-7.72004272e-15,1.84274205e-15,-1.66227851e-17,2.03117295e-17,5.40021172e-14,2.87688829e-18,9.98989095e-19,4.76192153e-19,-1.63919393e-18,1.97731312e-15,1.38736551e-16,2.77802148e-15,-3.03437272e-15,-5.05464744e-15,8.17427505e-40,5.76308078e-14,-4.96547043e-16,2.38778936e-21,2.76788579e-15,1.45847832e-19,-3.68631167e-15,2.71987764e-19,-6.52913022e-20,4.39999873e-15,1.01336736e-18,1.53819885e-15,2.96561075e-18,1.30389765e-18,-1.06604719e-18,-3.37101016e-21,-1.51148219e-16,-7.69642018e-19,-4.30692494e-14
0.0045,0.561405359,22.15325,-2120.97496,300,0.651698552,3.8877529e-12,6.88273222e-16,-2.78038293e-19,2.07213138e-14,3.7283471e-23,3.38931834e-15,1.67619679e-19,2.53263052e-17,9.08679977e-15,1.0780392e-24,-7.75994263e-15,-3.42442284e-27,3.21632372e-14,1,-9.52620986e-18,-6.3984343e-17,-8.33403529e-18,1.4086477e-15,2.79245741e-21,-8.36387238e-21,-7.7200427e-15,1.84540919e-15,-1.85630526e-17,4.56310113e-18,5.40247725e-14,3.00941275e-18,1.02009977e-18,5.03451544e-19,-1.98639108e-18,1.97765787e-15,1.40025166e-16,2.77660341e-15,-3.03437441e-15,-5.05464743e-15,1.69147384e-39,5.76291882e-14,-4.96732732e-16,2.14221024e-21,2.76954741e-15,1.45831878e-19,-3.68625768e-15,2.88975884e-19,-6.5251263e-20,4.4000226e-15,1.01336849e-18,1.53834352e-15,2.96413212e-18,1.81024625e-18,-1.06604719e-18,-3.36545224e-21,-1.51149236e-16,-7.74227839e-19,-4.30692331e-14
