x,x_norm,T,rho,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.0,300.0,0.6516985521312559,0.0,3.862754547598919e-15,1.6682478873454725e-19,0.0,0.0,0.0,0.0,2.6645157787212603e-19,0.0,0.0,2.2067980096204337e-14,9.547876074006743e-14,1.679309990739268e-14,0.9999999999999742,4.451836855422531e-17,2.700960925721319e-17,0.0,1.0878743744054397e-14,2.265132156801242e-24,2.680842781299615e-18,0.0,0.0,8.107278353665696e-20,0.0,0.0,0.0,3.597542883172347e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700455890198192e-38,0.0,8.834810666870498e-17,1.381943605039482e-19,4.3008299903972105e-15,2.464949084096873e-19,0.0,0.0,1.181449037854217e-19,5.6458173928690315e-15,3.064716595483735e-19,0.0,0.0,0.0,5.1915071299368574e-18,7.959962943238494e-21,2.2581780413119967e-16,0.0,1.2625931634642384e-13
3.7546933667083855e-05,0.0012515644555694619,300.00000000001063,0.6516985521312327,0.0,3.8577102809812294e-15,1.6551607763963094e-19,0.0,0.0,0.0,0.0,2.6546670417895824e-19,0.0,0.0,2.2055155693078677e-14,8.591894405496253e-14,3.175254383482112e-14,0.9999999999999695,4.451863710688491e-17,2.700960901889423e-17,0.0,1.0878743758015296e-14,2.2977683940599554e-24,2.680803051971967e-18,0.0,0.0,8.260971503454851e-20,0.0,0.0,0.0,6.918134376406949e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8664209532006042e-37,0.0,8.834810185272838e-17,1.3821282315234497e-19,4.300829948008615e-15,2.464996385294494e-19,0.0,0.0,1.1814490213120262e-19,5.645817392699016e-15,3.064716595433206e-19,0.0,0.0,0.0,5.191507129928263e-18,7.959962565872106e-21,2.2581780418143206e-16,0.0,1.2625931634683748e-13
7.509386733416771e-05,0.0025031289111389237,300.00000000002126,0.6516985521312094,0.0,3.85266601436354e-15,1.642073665447146e-19,0.0,0.0,0.0,0.0,2.644818304857904e-19,0.0,0.0,2.204233128995302e-14,7.635912736985761e-14,4.671198776224957e-14,0.9999999999999647,4.451890565954451e-17,2.700960878057527e-17,0.0,1.0878743771976195e-14,2.3304046313186686e-24,2.680763322644319e-18,0.0,0.0,8.414664653244007e-20,0.0,0.0,0.0,1.0238725869641551e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7627963173813893e-37,0.0,8.834809703675179e-17,1.3823128580074171e-19,4.3008299056200196e-15,2.4650436864921147e-19,0.0,0.0,1.1814490047698352e-19,5.645817392529002e-15,3.0647165953826772e-19,0.0,0.0,0.0,5.191507129919669e-18,7.95996218850572e-21,2.258178042316644e-16,0.0,1.2625931634725112e-13
0.00011264080100125157,0.003754693366708386,300.00000000003195,0.6516985521311862,0.0,3.847621747745851e-15,1.628986554497983e-19,0.0,0.0,0.0,0.0,2.634969567926226e-19,0.0,0.0,2.202950688682736e-14,6.679931068475271e-14,6.167143168967801e-14,0.9999999999999599,4.45191742122041e-17,2.700960854225631e-17,0.0,1.0878743785937094e-14,2.3630408685773818e-24,2.680723593316671e-18,0.0,0.0,8.568357803033163e-20,0.0,0.0,0.0,1.3559317362876153e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6591716815621745e-37,0.0,8.83480922207752e-17,1.3824974844913848e-19,4.300829863231424e-15,2.4650909876897357e-19,0.0,0.0,1.1814489882276444e-19,5.645817392358986e-15,3.064716595332148e-19,0.0,0.0,0.0,5.191507129911075e-18,7.959961811139331e-21,2.258178042818968e-16,0.0,1.2625931634766476e-13
0.00015018773466833542,0.0050062578222778474,300.0000000000426,0.651698552131163,0.0,3.842577481128162e-15,1.6158994435488197e-19,0.0,0.0,0.0,0.0,2.6251208309945475e-19,0.0,0.0,2.20166824837017e-14,5.72394939996478e-14,7.663087561710646e-14,0.9999999999999551,4.45194427648637e-17,2.700960830393735e-17,0.0,1.0878743799897991e-14,2.395677105836095e-24,2.680683863989023e-18,0.0,0.0,8.722050952822319e-20,0.0,0.0,0.0,1.6879908856110753e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.555547045742959e-37,0.0,8.83480874047986e-17,1.3826821109753522e-19,4.3008298208428286e-15,2.4651382888873567e-19,0.0,0.0,1.1814489716854537e-19,5.645817392188971e-15,3.0647165952816194e-19,0.0,0.0,0.0,5.19150712990248e-18,7.959961433772943e-21,2.2581780433212915e-16,0.0,1.262593163480784e-13
0.0001877346683354193,0.00625782227784731,300.0000000000532,0.6516985521311397,0.0,3.8375332145104724e-15,1.6028123325996566e-19,0.0,0.0,0.0,0.0,2.6152720940628695e-19,0.0,0.0,2.200385808057604e-14,4.767967731454289e-14,9.159031954453491e-14,0.9999999999999504,4.45197113175233e-17,2.700960806561839e-17,0.0,1.087874381385889e-14,2.4283133430948078e-24,2.6806441346613752e-18,0.0,0.0,8.875744102611474e-20,0.0,0.0,0.0,2.020050034934536e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4519224099237445e-37,0.0,8.834808258882201e-17,1.3828667374593198e-19,4.300829778454233e-15,2.4651855900849777e-19,0.0,0.0,1.1814489551432627e-19,5.6458173920189565e-15,3.06471659523109e-19,0.0,0.0,0.0,5.191507129893886e-18,7.959961056406554e-21,2.2581780438236154e-16,0.0,1.2625931634849202e-13
0.00022528160200250313,0.007509386733416772,300.00000000006384,0.6516985521311165,0.0,3.832488947892783e-15,1.5897252216504933e-19,0.0,0.0,0.0,0.0,2.605423357131191e-19,0.0,0.0,2.1991033677450382e-14,3.811986062943799e-14,1.0654976347196335e-13,0.9999999999999456,4.4519979870182896e-17,2.7009607827299428e-17,0.0,1.087874382781979e-14,2.460949580353521e-24,2.6806044053337273e-18,0.0,0.0,9.02943725240063e-20,0.0,0.0,0.0,2.352109184257996e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34829777410453e-37,0.0,8.834807777284541e-17,1.3830513639432872e-19,4.300829736065638e-15,2.465232891282598e-19,0.0,0.0,1.181448938601072e-19,5.645817391848941e-15,3.0647165951805615e-19,0.0,0.0,0.0,5.191507129885292e-18,7.959960679040168e-21,2.258178044325939e-16,0.0,1.2625931634890566e-13
0.000262828535669587,0.008760951188986232,300.0000000000745,0.6516985521310932,0.0,3.827444681275094e-15,1.5766381107013302e-19,0.0,0.0,0.0,0.0,2.595574620199513e-19,0.0,0.0,2.1978209274324722e-14,2.8560043944333076e-14,1.2150920739939177e-13,0.9999999999999408,4.4520248422842495e-17,2.700960758898047e-17,0.0,1.0878743841780688e-14,2.4935858176122342e-24,2.6805646760060794e-18,0.0,0.0,9.183130402189785e-20,0.0,0.0,0.0,2.684168333581456e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.244673138285314e-37,0.0,8.834807295686882e-17,1.3832359904272548e-19,4.300829693677042e-15,2.465280192480219e-19,0.0,0.0,1.181448922058881e-19,5.645817391678926e-15,3.0647165951300323e-19,0.0,0.0,0.0,5.1915071298766975e-18,7.95996030167378e-21,2.258178044828263e-16,0.0,1.262593163493193e-13
0.00030037546933667084,0.010012515644555695,300.00000000008515,0.65169855213107,0.0,3.8224004146574055e-15,1.5635509997521669e-19,0.0,0.0,0.0,0.0,2.5857258832678346e-19,0.0,0.0,2.1965384871199062e-14,1.9000227259228173e-14,1.3646865132682022e-13,0.999999999999936,4.4520516975502093e-17,2.700960735066151e-17,0.0,1.0878743855741587e-14,2.5262220548709474e-24,2.6805249466784315e-18,0.0,0.0,9.33682355197894e-20,0.0,0.0,0.0,3.016227482904916e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1410485024661e-37,0.0,8.834806814089223e-17,1.3834206169112222e-19,4.300829651288447e-15,2.46532749367784e-19,0.0,0.0,1.1814489055166903e-19,5.645817391508911e-15,3.064716595079503e-19,0.0,0.0,0.0,5.191507129868103e-18,7.959959924307391e-21,2.2581780453305863e-16,0.0,1.2625931634973294e-13
0.0003379224030037547,0.011264080100125157,300.0000000000958,0.6516985521310468,0.0,3.817356148039716e-15,1.5504638888030038e-19,0.0,0.0,0.0,0.0,2.5758771463361566e-19,0.0,0.0,2.19525604680734e-14,9.440410574123258e-15,1.5142809525424867e-13,0.9999999999999313,4.4520785528161685e-17,2.700960711234255e-17,0.0,1.0878743869702486e-14,2.5588582921296606e-24,2.680485217350783e-18,0.0,0.0,9.490516701768096e-20,0.0,0.0,0.0,3.348286632228376e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.037423866646885e-37,0.0,8.834806332491563e-17,1.38360524339519e-19,4.300829608899851e-15,2.465374794875461e-19,0.0,0.0,1.1814488889744995e-19,5.645817391338896e-15,3.0647165950289744e-19,0.0,0.0,0.0,5.191507129859509e-18,7.959959546941003e-21,2.25817804583291e-16,0.0,1.2625931635014658e-13
