z,u,V,T,rho,Z,PV,SourcePV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,3.296764199999999839e-02,0.000000000000000000e+00,3.000000000000000000e+02,6.502099279999999926e-01,9.983174280989446370e-01,2.167225380168989117e-04,2.246189288533074649e-11,1.709373808586019550e+01,2.084674666666767318e-01,4.501295288126127441e-04,0.000000000000000000e+00,3.216118258661141922e-15,1.912741799203732522e-08,4.829828617989360479e-16,4.350476428188912534e-04,2.053974679144938036e-14,2.924163198782681208e-13,9.255615976146921167e-15,0.000000000000000000e+00,1.857461919226745438e-16,0.000000000000000000e+00,2.117143389118640760e-10,9.972884525848324522e-01,1.449889999396416151e-04,7.283893096967742969e-05,5.595048197670801638e-14,2.380440059009031381e-09,5.910811747539350727e-16,0.000000000000000000e+00,1.572605259345330168e-09,0.000000000000000000e+00,1.656160569310546256e-05,1.417836999409759803e-16,1.621519329324967557e-06,6.167596247432452653e-11,2.680912078883946230e-07,1.996825589168728900e-15,8.636393826404700510e-09,2.470104698971704307e-09,1.382764989424359973e-14,6.741055107193724381e-15,4.079791978301597868e-15,1.234861249485931750e-07,3.954845028353612047e-28,1.899615699209196996e-07,2.154243399103196327e-11,6.877927837136744442e-11,1.847749479230788643e-13,3.338840078610053533e-15,1.127769469530513701e-07,4.198978588251980625e-13,0.000000000000000000e+00,6.958897027103036719e-10,2.256998499060419798e-11,9.879429095887229660e-09,8.679435966386782781e-16,1.589619599338247232e-03,3.451956998562962977e-21,3.608006308498000417e-12,1.012956839578309833e-10,3.471307028554907614e-12,1.446033439398021587e-11
3.750000000000000078e-04,3.304581730000000217e-02,0.000000000000000000e+00,3.016741870000000176e+02,6.465692589999999518e-01,9.972211145219229689e-01,2.932339123832224700e-04,2.831356860365157780e-13,4.209322252252252383e+01,-1.524983999999970086e-01,5.251061460551299147e-04,2.618042280274864010e-16,4.398268510461767470e-15,2.955259900310267628e-08,6.742721640707906184e-18,6.722972850705833271e-04,3.145774130330269439e-14,4.766875610500465627e-13,3.684060120386783364e-15,0.000000000000000000e+00,2.856771880299927510e-16,0.000000000000000000e+00,3.248141900341016478e-10,9.959573201045638369e-01,2.252723170236509500e-04,1.250226320131258857e-04,9.777634771026536388e-14,4.170946950437900539e-09,1.033697720108526189e-15,4.727380820496320283e-16,2.771113830290934165e-09,0.000000000000000000e+00,2.811674450295192649e-05,2.414125910253454689e-16,2.797286140293681997e-06,1.095824060115048713e-10,4.775817090501404572e-07,2.893652910303799665e-15,1.598010670167772486e-08,4.570488280479847672e-09,9.987851741048608011e-15,1.992864660209227362e-15,4.122780690432843427e-15,1.923290570201922823e-07,1.996158650209573325e-27,2.955126200310253397e-07,3.545982990372286359e-11,1.184353840124343386e-10,2.592360460272167176e-13,1.013456840106401048e-15,1.996282650209586137e-07,7.454545460782640351e-13,0.000000000000000000e+00,1.196773880125646988e-09,3.881530390407515198e-11,1.699039860178379177e-08,1.490389290156473396e-15,2.462826330258567880e-03,3.459674700363225056e-21,7.152712820750950644e-12,2.011241960211156638e-10,6.432622070675349200e-12,2.683443720281729811e-11
7.500000000000000156e-04,3.298863040000000330e-02,0.000000000000000000e+00,3.041522219999999948e+02,6.413831359999999648e-01,9.955007425538257015e-01,4.039011494884444308e-04,4.153496744582402757e-13,1.010834950698551893e+02,-4.394149333333449703e-01,6.119335080331702714e-04,7.313676760396443373e-16,3.444632330186719136e-15,4.553818830246843202e-08,9.107222980493663741e-18,1.035640570056137709e-03,5.066799310274649675e-14,7.602470710412097608e-13,1.187712830064380920e-15,0.000000000000000000e+00,3.205743520173769748e-16,6.390500750346402286e-26,4.986205640270280961e-10,9.939288980538766305e-01,3.490788860189220836e-04,2.138518520115919848e-04,1.722476270093368087e-13,7.280290670394633993e-09,1.824649950098906776e-15,1.760051330095405065e-15,4.864257280263670638e-09,0.000000000000000000e+00,4.757363140257876054e-05,9.842845050533538867e-16,4.808489650260648278e-06,1.941082920105218006e-10,8.476414620459470853e-07,3.249856630176161054e-15,2.944795290159624675e-08,8.422441740456544575e-09,5.885372910319021553e-15,4.743557910257127924e-16,4.208584000228129417e-15,2.986066270161862093e-07,9.533163990516752532e-27,4.584809210248523362e-07,5.817193860315325028e-11,2.032259770110160326e-10,3.739858120202721617e-13,3.510331220190280414e-16,3.519806540190793602e-07,1.317552760071418880e-12,0.000000000000000000e+00,2.051059660111179157e-09,6.652264530360591818e-11,2.911855380157839388e-08,1.350736290073217939e-15,3.806130080206314263e-03,3.470982120188148038e-21,1.412218180076550370e-11,3.974005300215413612e-10,1.187017270064343145e-11,4.959346230268825168e-11
1.124999999999999915e-03,3.282384979999999897e-02,0.000000000000000000e+00,3.077885360000000219e+02,6.340782440000000131e-01,9.928347655758494872e-01,5.645806730266121620e-04,8.297354128182328343e-13,2.351018325570695708e+02,-6.374210666666618730e-01,7.118969540647930453e-04,1.181708720107552764e-15,1.888887760171916281e-15,6.983496710635600033e-08,1.712861590155895185e-17,1.586578210144401610e-03,8.486388880772384240e-14,1.192751440108557848e-12,3.014903030274399831e-16,1.443256660131357424e-29,2.496723730227238276e-16,9.818687740893644206e-26,7.643007330695624933e-10,9.908526510901819462e-01,5.383346100489962496e-04,3.635184550330854418e-04,3.027150170275514695e-13,1.262085260114868122e-08,3.241646750295037451e-15,3.926593080357376876e-15,8.479769760771783227e-09,0.000000000000000000e+00,8.000650020728175625e-05,2.580000100234817560e-15,8.212963570747499546e-06,3.417737370311063644e-10,1.494413000136013350e-06,2.805162570255310829e-15,5.386768620490273811e-08,1.540675400140224113e-08,2.814822190256189928e-15,1.106023130100664201e-16,4.358494940396686838e-15,4.610578920419629687e-07,2.745208870249854036e-26,7.078902910644282556e-07,9.486886980863445185e-11,3.465404270315401840e-10,5.488402120499524892e-13,1.090666330099266461e-16,6.162651520560890810e-07,2.310311740210272091e-12,0.000000000000000000e+00,3.493194590317931403e-09,1.132959800103115867e-10,4.959233560451361962e-08,8.607630580783419835e-16,5.855305710532917110e-03,3.487255880317390928e-21,2.767005020251837696e-11,7.786922660708723478e-10,2.173650540197833775e-11,9.097816800828033110e-11
1.500000000000000031e-03,3.258481690000000069e-02,0.000000000000000000e+00,3.130564430000000016e+02,6.239806009999999681e-01,9.887689818135634301e-01,7.970708095995022221e-04,1.996989346156895836e-12,5.249778201073792161e+02,-7.394101333333404913e-01,8.259802462255243748e-04,1.758254680480071233e-15,6.986392431907554879e-16,1.062726010290164999e-07,3.740545301021313259e-17,2.409510330657889214e-03,1.467820160400771351e-13,1.843619670503379131e-12,5.901188181611249763e-17,1.101928090300868797e-29,1.331766990363623801e-16,1.240544810338716537e-25,1.167597270318798943e-09,9.862345042692799435e-01,8.237965892249281925e-04,6.117886661670418223e-04,5.304192381448248900e-13,2.164200910590910111e-08,5.789105041580649290e-15,7.565170132065583173e-15,1.462130200399217813e-08,1.112683400303805598e-27,1.332445610363809001e-04,6.116267891669977389e-15,1.388502670379114744e-05,5.958757711626970526e-10,2.606607440711704237e-06,1.821859070497437697e-15,9.738598522659012238e-08,2.785345870760506577e-08,1.082727980295626524e-15,6.525033751781584533e-17,4.602992601256794067e-15,7.056900391926805640e-07,7.672116882094783550e-26,1.084498120296109708e-06,1.532685100418482146e-10,5.850155961597317593e-10,8.112158512214932062e-13,2.664107220727403536e-17,1.067015110291336219e-06,4.001810151092648615e-12,0.000000000000000000e+00,5.889920181608174604e-09,1.910300380521585401e-10,8.361834632283102956e-08,4.066711571110368446e-16,8.941464752441362351e-03,3.510163390958409688e-21,5.355068911462139857e-11,1.505964780411186346e-09,3.932622421073757299e-11,1.649373360450342342e-10
1.874999999999999931e-03,3.230753809999999809e-02,0.000000000000000000e+00,3.205547839999999837e+02,6.103988599999999876e-01,9.826934157513516066e-01,1.129674240018122781e-03,5.077421003777254997e-12,1.114022639369246463e+03,-7.550423999999983371e-01,9.545958705968943031e-04,2.743071528841659071e-15,1.387172149414226379e-16,1.599091639324737315e-07,8.403010896451586977e-17,3.613365508474151999e-03,2.613782408896254855e-13,2.804942468815531822e-12,8.804069946282227022e-18,5.581761997642939586e-30,4.433162588127968350e-17,1.708038489278731421e-25,1.774138749250818643e-09,9.794118775864150139e-01,1.246438069473655664e-03,1.014804209571469563e-03,9.280954276080847578e-13,3.653131988457359683e-08,1.039635789560983717e-14,1.352214529428988467e-14,2.481404158952155368e-08,4.016728668303820814e-27,2.187864029076111124e-04,1.474761199377239544e-14,2.312856579023329801e-05,1.024085609567550196e-09,4.476456968109686542e-06,8.870789106254053847e-16,1.730968959269048399e-07,4.950758037909399694e-08,3.310493918602048510e-16,1.104685729533514563e-16,4.985653987894663699e-15,1.066518219549632051e-06,2.398224518987280504e-25,1.642649539306343842e-06,2.442560018968558485e-10,9.732996455889961368e-10,1.196905199494572301e-12,4.826765207961758763e-18,1.817900509232338847e-06,6.812025567123425330e-12,0.000000000000000000e+00,9.787477305866955680e-09,3.174413228659512579e-10,1.389515139413236948e-07,1.447062429388936112e-16,1.350739999429610878e-02,3.541535888504485091e-21,1.018048979570099342e-10,2.858276988793009700e-09,6.993106757046958129e-11,2.939600438758668520e-10
2.249999999999999830e-03,3.202439719999999879e-02,0.000000000000000000e+00,3.309867770000000178e+02,5.927861899999999906e-01,9.738430080301982983e-01,1.596266557093193239e-03,1.262555104769525656e-11,2.837156623751366169e+03,-8.068355999999996531e-01,1.097265949798224274e-03,4.791352299118920097e-15,1.866346009656798284e-17,2.369597589564255794e-07,1.827647889663914600e-16,5.327062969020408649e-03,4.787493809119630309e-13,4.190429859229424257e-12,8.231963708486227767e-19,2.481771529543628343e-30,1.212705139776995968e-17,3.981605729267824207e-25,2.676178099507878790e-09,9.695544988217090765e-01,1.857126169658493810e-03,1.650751849696444062e-03,1.622934369701559345e-12,6.037149128889830761e-08,1.881235509654060469e-14,2.278179929581066548e-14,4.122328909241946784e-08,2.221462489591496340e-26,3.524408619351898143e-04,3.847010149292575080e-14,3.776297959305578299e-05,1.726351859682541887e-09,7.528503628615586310e-06,4.827104689112346127e-16,3.007295199446989918e-07,8.601181628418332287e-08,7.214135098673395849e-17,2.463854389546922758e-16,5.569585468975812295e-15,1.584492979708628269e-06,9.033194138338890797e-25,2.449857849549496452e-06,3.821042449297350318e-10,1.587750579708029150e-09,1.748801479678413813e-12,5.256140489033450954e-19,3.030771719442672827e-06,1.132663839791714889e-11,0.000000000000000000e+00,1.594791489706734291e-08,5.172457249048839795e-10,2.264105619583654728e-07,3.721094329315729572e-17,2.010751609630243714e-02,3.583089379341107146e-21,1.889514219652538238e-10,5.290177449027191800e-09,1.215037279776567407e-10,5.120352639058420079e-10
3.000000000000000062e-03,3.141927049999999888e-02,0.000000000000000000e+00,3.623951129999999807e+02,5.467615230000000270e-01,9.455949939330963172e-01,3.015967895060838420e-03,4.981205774476673928e-11,7.321631429694191866e+03,-1.213765066666664172e+00,1.416711440299969630e-03,1.744773860369432481e-14,2.994689780634085503e-16,4.785457201013256736e-07,6.421163171359595674e-16,1.059682640224373674e-02,1.509490110319614436e-12,8.552192991810813232e-12,2.001600130423812121e-20,6.798959391439588915e-29,8.507151801801275395e-17,5.343298931131371769e-24,5.700786701207064860e-09,9.383314091986790784e-01,3.786967990801839903e-03,3.884032540822392014e-03,4.494891090951732877e-12,1.452420670307530691e-07,5.643355431194905258e-14,5.240488071109603343e-14,1.000378980211816862e-07,6.962119371474136596e-25,8.161559471728100680e-04,2.495042190528291955e-13,8.929194411890636830e-05,4.319952540914692083e-09,1.868698360395671683e-05,2.039127950431758206e-15,7.846626381661417807e-07,2.244213000475182022e-07,4.513389180955649198e-18,1.396809830295755927e-15,7.594720861608081441e-15,3.196017540676714180e-06,1.789090890378816117e-23,5.002897031059296457e-06,8.417443761782281852e-10,3.752404950794522192e-09,3.460691280732755240e-12,1.289733640273083922e-20,7.391885431565133283e-06,2.734173510578924584e-11,0.000000000000000000e+00,3.761884500796528719e-08,1.220109420258341884e-09,5.340704041130822869e-07,7.896431301671963528e-18,4.104198880869008859e-02,3.698211700783047332e-21,5.487830211161974692e-10,1.525708660323048444e-08,3.166691810670505004e-10,1.341408160284025384e-09
3.749999999999999861e-03,3.050894670000000100e-02,0.000000000000000000e+00,4.098737429999999904e+02,4.919129899999999944e-01,9.002164875715875647e-01,5.166024843808844809e-03,-9.520203951717638870e-11,1.454996337558581581e+04,-2.294941466666668095e+00,1.760016080257079075e-03,8.822816571288716508e-14,1.224290650178827768e-15,8.583161471253710653e-07,1.717493820250867955e-15,1.859467100271605319e-02,4.708490440687751035e-12,1.543912920225513529e-11,3.394438710495812967e-22,1.673453020244435112e-27,4.141615380604950193e-16,1.145381480167301469e-22,1.143455960167020312e-08,8.884564171297735236e-01,6.849671831000506139e-03,7.839336331145063327e-03,1.140346110166566083e-11,2.966565760433314838e-07,1.752995470256053469e-13,9.222882261347152836e-14,2.057727070300564562e-07,2.209906760322792818e-23,1.626460410237571055e-03,1.778691030259806804e-12,1.805746670263758613e-04,9.270585191354118871e-09,3.929000050573894936e-05,1.126213020164501856e-14,1.709842090249750127e-06,4.890289820714305981e-07,1.975620550288571549e-19,8.899934811299980613e-15,1.215694720177571897e-14,5.678926920829499565e-06,5.357926400782612559e-22,9.056391891322833622e-06,1.600922390233840843e-09,7.596327471109566497e-09,6.052387190884049013e-12,1.875948510274012793e-22,1.524669300222702758e-05,5.417788810791355897e-11,0.000000000000000000e+00,7.604150281110709729e-08,2.466291010360242039e-09,1.079553040157686107e-06,1.840222290268794465e-17,7.461879211089929298e-02,3.851881350562630294e-21,1.304073070190481137e-09,3.583234100523389502e-08,6.845485980999894462e-10,2.929979150427971241e-09
4.499999999999999660e-03,2.878774060000000024e-02,0.000000000000000000e+00,4.739560089999999946e+02,4.368166620000000222e-01,8.362463601730626417e-01,8.004741262540651658e-03,-4.353695644196144544e-09,2.077384370724819019e+04,-3.581517866666667604e+00,2.095272329771130562e-03,4.778628039478024199e-13,3.686279029597343892e-15,1.380843469849168535e-06,3.631822259603291616e-15,2.908613709682288453e-02,1.286819549859439099e-11,2.495197009727446090e-11,5.702820209377073683e-24,2.751989789699396759e-26,1.419095409844990571e-15,2.716795029703240984e-21,2.212119319758367182e-08,8.183804129106072578e-01,1.110410219878708513e-02,1.387257829848468141e-02,2.164550579763563460e-11,5.270107619424339107e-07,5.791296899367408981e-13,1.286133279859514105e-13,3.678124119598233982e-07,5.596521749388684630e-22,2.846259179689099392e-03,1.132895429876252343e-11,3.193389319651181537e-04,1.754129519808394150e-08,7.183127839215378214e-05,4.689000589487814546e-14,3.210537569649309011e-06,9.182249718997011440e-07,8.058954299119709747e-20,5.156178179436784032e-14,2.452423069732118733e-14,8.989867689018024119e-06,1.575625319827892337e-20,1.468566339839586451e-05,2.651689509710352431e-09,1.346478249852922518e-08,9.291992898985023064e-12,3.536613029613691327e-22,2.727998939702017134e-05,8.335157389089539976e-11,0.000000000000000000e+00,1.346297009852942201e-07,4.366519129523039785e-09,1.911325719791223255e-06,5.832212959362938831e-17,1.221645209866558113e-01,4.028449699559967429e-21,2.597707699716248727e-09,7.123890039221847527e-08,1.245351529863968739e-09,5.491539659400151757e-09
