z,u,V,T,rho,Z,PV,SourcePV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,-1.946261889999999939e+00,0.000000000000000000e+00,3.000000000000000000e+02,1.171970350000000050e+00,0.000000000000000000e+00,2.227054620535713898e-47,-2.679708043995117641e-79,0.000000000000000000e+00,-6.318466666666490816e+00,8.979484229999999088e-47,0.000000000000000000e+00,1.893151900000000063e-59,2.329092180000000012e-01,1.430647800000000055e-59,5.809427239999999849e-68,1.488373879999999859e-54,0.000000000000000000e+00,9.953906900000000605e-98,4.606908330000000009e-145,1.361163180000000135e-110,0.000000000000000000e+00,1.102573919999999901e-89,1.343280259999999908e-85,6.201229709999999931e-77,1.224018589999999971e-88,2.088688610000000212e-126,2.031439019999999706e-98,1.779886290000000099e-149,2.997322479999999803e-107,7.384076370000000681e-99,1.081186909999999895e-166,5.747058880000000514e-99,7.468159700000000343e-160,2.174719200000000134e-100,0.000000000000000000e+00,0.000000000000000000e+00,4.539622469999999954e-156,1.247337470000000077e-104,3.029018980000000234e-107,1.270024349999999950e-84,0.000000000000000000e+00,1.207829479999999933e-75,1.746762439999999912e-86,4.196854309999999538e-83,2.139258619999999868e-83,1.578570340000000008e-88,3.110590440000000065e-65,2.960395209999999753e-87,0.000000000000000000e+00,6.681787350000000576e-95,3.192764300000000397e-98,0.000000000000000000e+00,1.824289670000000228e-97,2.406313510000000143e-97,5.023362059999999751e-95,8.823110569999999517e-98,7.670907820000000266e-01,2.056049229999999955e-99,4.552281390000000035e-125,3.162262129999999998e-122,6.261972780000000201e-156,1.126207019999999993e-108
8.340283569641367481e-04,-2.679386956630172567e-01,0.000000000000000000e+00,3.549627608278809134e+02,9.884600969314069063e-01,8.340283569641367481e-04,9.035168122141705276e-04,4.524766484830488309e-04,6.643763315277310255e+01,3.977105001707384702e+01,2.612144600602517183e-05,1.267792998433756682e-11,3.879702222217237487e-07,2.296452053861508247e-01,1.045775944999577853e-06,3.872171541458217011e-03,1.686235126474141084e-06,1.984515140227568197e-06,2.882379369372134457e-25,1.078001563311248207e-27,1.297735679316296635e-19,8.065706318044218655e-21,1.983038858837775747e-15,1.241449498295797831e-11,9.457703307438956701e-05,7.458566253879732148e-04,5.060356117723969036e-17,2.333079012817829939e-13,3.154042948728672379e-19,1.535800802514115760e-15,3.056638017981502012e-13,2.623575377590256449e-30,5.596406922924540798e-16,7.928382671305613424e-24,3.113324650913336966e-16,5.075567574589455736e-22,5.723935694862804404e-19,3.193405801135780245e-20,7.640576464840412497e-15,1.841954259733882722e-17,7.923332034188620407e-16,2.101100600202456471e-15,4.624158022488729167e-13,4.764714785390742487e-12,3.697798618477565701e-19,9.743447800473609506e-07,8.044646782629586991e-07,6.449875787882368957e-09,1.312028090468263934e-10,1.067460881188164938e-22,2.002147932127373126e-09,1.869505143689170319e-12,7.228193484260565824e-24,1.537630904312385658e-12,2.028221094498100894e-12,4.234090694504269212e-10,7.504510546797376603e-13,7.656091756183355246e-01,8.484646310668807750e-22,2.238083356598233504e-29,3.997003465988347708e-27,3.099294818262579177e-20,1.603040762674462923e-18
1.668056713928273496e-03,-2.832282257553229710e-01,0.000000000000000000e+00,4.066165382071499721e+02,8.608887502587706519e-01,1.668056713928273496e-03,1.711241211071872501e-03,2.194560613780337666e-03,2.656098444385110042e+02,2.462508537664166965e+02,3.354412413203368849e-05,9.024595459050397567e-11,8.808217565296340707e-07,2.262332182035544370e-01,2.408855857966069655e-06,7.277085379075859221e-03,4.521782933792791797e-06,3.918514049482568518e-06,1.920004874180361643e-25,6.275869770058802098e-26,9.469503128254840259e-19,6.621464742024407951e-20,7.414774830125235123e-15,2.400468323029630751e-11,1.919171519317987111e-04,1.766662110464950778e-03,6.948767661575510764e-16,5.866380785627157818e-13,1.651654860465709788e-18,8.338512315628559104e-15,7.266602735885364569e-13,2.616259775249340505e-29,1.280939026767559651e-15,8.263517226471012438e-23,7.291214351023947776e-16,3.160480540702961314e-21,1.426962013165582238e-18,2.322605016179897638e-19,2.021529413605719077e-14,4.827520378769500918e-17,2.332589431815484890e-15,1.522749017700069012e-14,8.800684936725442535e-13,9.150612511996873611e-12,8.855439583301733140e-18,2.057174428377364996e-06,1.660857903288206058e-06,1.538192100403831526e-08,3.143010773599077428e-10,5.797516894098786993e-21,4.742868846167743594e-09,4.444129203712491107e-12,1.209545062462556851e-25,3.655970486887155394e-12,4.822410074171661304e-12,1.006745817207915177e-09,2.420120309900055588e-12,7.644821034370812285e-01,1.789806065840747139e-21,9.443677963078531872e-29,1.212621963598737797e-26,3.540021348587365144e-19,4.826695575071947832e-18
2.502085070892410244e-03,-3.026377515225034953e-01,0.000000000000000000e+00,4.560793296684385609e+02,7.658246832554587158e-01,2.502085070892410244e-03,2.461636431938868039e-03,6.431572311419616640e-03,5.290132826766164271e+02,3.874707198403841062e+02,3.864477240537969892e-05,3.920522745625720101e-10,1.585382591601326637e-06,2.228016129844129223e-01,4.341019056393978013e-06,1.039744377174706483e-02,8.811148694555197953e-06,5.767385037490404839e-06,0.000000000000000000e+00,6.886078951538265558e-25,3.742971373133634398e-18,2.850023820155308620e-19,1.848548681350793066e-14,3.514237303837739424e-11,2.897743691037868896e-04,2.928519803086647617e-03,4.424852824189295132e-15,1.029136013210918838e-12,4.976288627134489496e-18,2.299549229593094545e-14,1.199099067005131642e-12,3.685973699286760895e-27,2.081482100773837117e-15,4.274781694371890651e-22,1.202379218939128976e-15,1.280029261020209641e-20,2.451625307883558042e-18,8.701261034613390203e-19,3.607313300694548044e-14,8.509924294606468313e-17,5.369425179020185298e-15,6.305856382661271940e-14,1.343024602169435946e-12,1.329127429198863846e-11,9.441966348149736151e-17,3.233546595824647749e-06,2.432858512448845608e-06,2.561359544253687659e-08,5.553495566266314768e-10,1.013700741252068587e-19,7.827135597889896756e-09,7.324322820440083318e-12,3.357322896521091943e-25,6.076299319183584489e-12,8.014876572939762812e-12,1.673293214395550661e-09,5.238586869609346757e-12,7.635177968185169473e-01,2.766791974254737286e-21,2.467962138607618209e-28,2.368893095359196297e-26,2.032863649629908806e-18,9.650863704640575358e-18
3.336113427856546992e-03,-3.227302067320057533e-01,0.000000000000000000e+00,5.038164337368281736e+02,6.923780882228829370e-01,3.336113427856546992e-03,3.171333894016825118e-03,1.561812190786361111e-02,8.152563684635962318e+02,4.862760455588900754e+02,4.266018339092762172e-05,1.566345822708610841e-09,2.612177521368403258e-06,2.193596985305410474e-01,7.104444923554463234e-06,1.331461988456739479e-02,1.500693072335962733e-05,7.526729080589800798e-06,0.000000000000000000e+00,8.692476161116661745e-24,1.166953680753679614e-17,9.504699927880942411e-19,3.842542938367438729e-14,4.599904205905606768e-11,3.881791239578170449e-04,4.193047677765401188e-03,2.350751157618690726e-14,1.560928315340664774e-12,1.225575705499582022e-17,4.760131277964377635e-14,1.699881388384984317e-12,6.874870013102336380e-25,2.942278886513421719e-15,1.694299684391482279e-21,1.719601174860210655e-15,4.710711025528396386e-20,3.620034219366469374e-18,2.518431861045387683e-18,5.484705735232018738e-14,1.273128667938836454e-16,1.152211153720018858e-14,1.971244646757144985e-13,1.879826953572596231e-12,1.727177443902440598e-11,8.223130207650410463e-16,4.518622662382961880e-06,3.062852150182011919e-06,3.680103227140571138e-08,8.707924153355372886e-10,1.143094801260871845e-18,1.114012092726999047e-08,1.035082792376663235e-11,3.137698100935389808e-24,8.718284654441344496e-12,1.149949882474212458e-11,2.400979732630885112e-09,9.547653697096712100e-12,7.626619099545384195e-01,3.762536343387592812e-21,5.279807622393225996e-28,3.855543108747339162e-26,9.899145747265398622e-18,1.633891760819616671e-17
4.170141784820683740e-03,-3.426506317607771468e-01,0.000000000000000000e+00,5.501753100052168293e+02,6.330725306640340166e-01,4.170141784820683740e-03,3.852124061880078058e-03,3.304946438357748290e-02,1.086247665063862769e+03,5.546967751236594495e+02,4.607673209460123355e-05,5.549660263251745385e-09,4.068268988429708524e-06,2.159110470272391780e-01,1.093179901811442116e-05,1.608693613791475907e-02,2.325271145564713221e-05,9.192567718078203885e-06,0.000000000000000000e+00,8.020505596056387771e-23,3.018376634178680541e-17,2.580065670535398266e-18,6.993189567477232394e-14,5.668509119158240676e-11,4.871311439930851644e-04,5.532082156795414991e-03,1.019510749357633335e-13,2.180067302862320857e-12,2.635601404721584575e-17,8.169204749837409211e-14,2.212303327644177012e-12,5.699507451238370931e-25,3.851654605875652309e-15,5.389863940744159726e-21,2.273710950878302200e-15,1.450271173236677622e-19,4.914352572872243983e-18,6.064414606963683646e-18,7.627400458904156523e-14,1.736063333285023436e-16,2.319973245664682283e-14,4.839954102807751230e-13,2.507563150180368662e-12,2.115707496896878713e-11,5.282586610903539524e-15,5.917008028156705498e-06,3.524088760592618715e-06,4.868735549129978411e-08,1.271037691373402955e-09,7.767986664104233717e-18,1.460737417942706348e-08,1.337321953688565116e-11,2.210580450186770292e-23,1.152263097097282464e-11,1.519763144382730783e-11,3.173480038400413287e-09,1.553490133367831848e-11,7.618797669278671858e-01,4.768425500157655148e-21,9.817962639017148499e-28,5.644240694045876523e-26,3.693955411590634787e-17,2.506059724324415432e-17
5.004170141784820489e-03,-3.621142089331785829e-01,0.000000000000000000e+00,5.952651888533520150e+02,5.844797154681856677e-01,5.004170141784820489e-03,4.509144211390876678e-03,6.436561755574229937e-02,1.382864383146482851e+03,6.113411075896541433e+02,4.908102211289763344e-05,1.762361546617535494e-08,6.163124507386610803e-06,2.124568079259182563e-01,1.626114971449104423e-05,1.873981090882914646e-02,3.358673376733062831e-05,1.074388895514659220e-05,5.722195526607244573e-27,5.869788986721590004e-22,7.068214806290195867e-17,6.265226840440067070e-18,1.174146412741944371e-13,6.726587959104957327e-11,5.867081497064806318e-04,6.933397439278206689e-03,3.783225387377186690e-13,2.898574816786906528e-12,5.280917233138481767e-17,1.235724929558750557e-13,2.724309475981415698e-12,3.548995594413807945e-24,4.810031283808217689e-15,1.525452389744670858e-20,2.866234159643109934e-15,3.871709620619637388e-19,6.343565563560038245e-18,1.323972950587126597e-17,1.006517957935405709e-13,2.235046024673287267e-16,4.561429956499402888e-14,1.036850993122402699e-12,3.257277868865285685e-12,2.499067923852756255e-11,2.691067611137994057e-14,7.442852639966701937e-06,3.783129830997475992e-06,6.116187818841674461e-08,1.772936462011076070e-09,3.910463084307507655e-17,1.819655684477745552e-08,1.619364030781807072e-11,1.282175002753923614e-22,1.446524874794018302e-11,1.907615936293698664e-11,3.983977334952271624e-09,2.357003843961319354e-11,7.611561107594960740e-01,5.782356201576681233e-21,1.674823067302128462e-27,7.746159386912048273e-26,1.110224870541453796e-16,3.629883069120934889e-17
5.838198498748957237e-03,-3.810586462630483062e-01,0.000000000000000000e+00,6.392712937278635081e+02,5.433457800725716158e-01,5.838198498748957237e-03,5.147919400648107505e-03,1.146562746023216256e-01,1.681806188020284253e+03,6.560326716562370848e+02,5.181368761153444307e-05,4.594048039710611264e-08,9.086633599676818260e-06,2.089983194409887057e-01,2.340556688781275082e-05,2.130072270871260359e-02,4.536111931390347178e-05,1.216852642244362670e-05,9.900935159796412337e-26,3.056068336545444526e-21,1.489732579973768876e-16,1.354671217359513385e-17,1.837951941877029813e-13,7.780699720350277300e-11,6.869407131487888620e-04,8.383523154410538539e-03,1.106903701004552061e-12,3.721508663658308926e-12,9.842645566935667609e-17,1.685199988506560384e-13,3.226013120747416094e-12,1.579188643480464507e-23,5.818272781429812036e-15,3.766574288686030311e-20,3.498378256617034871e-15,8.563340528255298937e-19,7.912291204207162852e-18,2.629154844036326582e-17,1.282543573818438936e-13,2.765468099003234898e-16,8.564877861573913073e-14,1.961840645518641616e-12,4.149790537895660256e-12,2.881519068312607099e-11,1.000120195229473205e-13,9.088951809712397616e-06,3.845012141148912973e-06,7.410060693524291511e-08,2.372025767215914892e-09,1.455430320125294588e-16,2.187758622933188031e-08,1.858137609916088818e-11,5.519784110764346403e-22,1.752105100404913363e-11,2.309941102805461140e-11,4.824896744162586783e-09,3.381137863766669516e-11,7.604755751548791798e-01,6.802531748506624595e-21,2.646190583789422930e-27,1.014583707740398432e-25,2.603331382961483619e-16,5.035661929652380147e-17
6.672226855713093985e-03,-3.994242154871180950e-01,0.000000000000000000e+00,6.822074271428567727e+02,5.083038254923530896e-01,6.672226855713093985e-03,5.770341692318487273e-03,1.913716310393540898e-01,1.980968791440810492e+03,6.908348746118700774e+02,5.433355347010161446e-05,1.042810343151352167e-07,1.318420267354568041e-05,2.055362642074947954e-01,3.289180303771184206e-05,2.377896500015523260e-02,5.773908262160919072e-05,1.343833335738305490e-05,1.911634596984679031e-24,1.333155082813035859e-20,2.947188737120488783e-16,2.732787826548273979e-17,2.743774754732060214e-13,8.836780635586649050e-11,7.879653689109224896e-04,9.878258738599031766e-03,2.771501488926456916e-12,4.668936725296704418e-12,1.758080571640095424e-16,2.108465641602272605e-13,3.707620323274995303e-12,5.948455745141271018e-23,6.888840424424707465e-15,8.574896270280922430e-20,4.179788918987344996e-15,1.645053358563936718e-18,9.644921896048683373e-18,4.949711480007052391e-17,1.600470088125761775e-13,3.330508952208070434e-16,1.562538486664230582e-13,3.426698236499370480e-12,5.226839271397608598e-12,3.266963201631031132e-11,3.074431300516621145e-13,1.085168537523067651e-05,3.712570593172354460e-06,8.746663016342738999e-08,3.060103123871843077e-09,4.626461868162579954e-16,2.564075774209524284e-08,2.023990741752242304e-11,2.011490412389717798e-21,2.069002532196548082e-11,2.726210220909619176e-11,5.694500419404080828e-09,4.670496090833802768e-11,7.598321690538274442e-01,7.826943947112097545e-21,3.937716396634061419e-27,1.285711670352345790e-25,5.138751898574854325e-16,6.793582629772131475e-17
7.506255212677230733e-03,-4.171779662101896546e-01,0.000000000000000000e+00,7.240848951800443274e+02,4.782142851100207315e-01,7.506255212677230733e-03,6.378115419744093822e-03,3.020056462251636820e-01,2.278786260782817862e+03,7.173619772686175793e+02,5.668839361197460782e-05,2.117291465549242417e-07,1.891536141149249384e-05,2.020713901890653919e-01,4.524984771598187676e-05,2.618292826940141899e-02,6.959123421961877550e-05,1.452400169936823964e-05,7.380802301291852042e-24,5.069498343165085598e-20,5.553414715820461477e-16,5.229249040037672888e-17,3.950193498814485144e-13,9.902638675190448907e-11,8.899605573500982266e-04,1.141371190511802219e-02,6.140489941815993959e-12,5.763361066155604354e-12,3.047072734376024761e-16,2.441791027903233632e-13,4.158650589348096165e-12,1.994816562247108568e-22,8.042538574937343330e-15,1.834562675126125790e-19,4.925674537200719385e-15,2.809315393968616675e-18,1.155986144194146511e-17,8.997893471032361142e-17,1.974804989150957968e-13,3.938186638692542740e-16,2.781330841485223615e-13,5.638849805355255573e-12,6.538716784139501612e-12,3.660178423877252487e-11,8.157364699825667622e-13,1.271269271275990130e-05,3.415254532318197629e-06,1.012258648780930819e-07,3.809242492982604940e-09,1.312518572718142658e-15,2.947850946648230370e-08,2.090882827263772251e-11,6.436732724147663859e-21,2.398155242635815092e-11,3.156772809300855086e-11,6.591617874338945975e-09,6.279059217192938982e-11,7.592205591537162235e-01,8.854931459091455371e-21,5.545625529886623781e-27,1.587201730152948513e-25,8.858299617385377588e-16,8.986478771325599363e-17
