grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.236250861,2.38632862e-19,-357.257486,300,0.65169855,4.57210384e-10,2.33276903e-15,-8.15065509e-14,2.70165846e-15,-1.1891846e-17,-2.70715982e-15,7.57611424e-21,5.70710583e-15,2.57719348e-15,2.25980777e-14,7.21391129e-21,-1.26120489e-13,-7.65257737e-14,1,2.10176362e-16,2.80766913e-17,7.44102795e-21,-4.88546454e-15,3.60584278e-18,8.7880096e-21,-1.15837774e-15,-4.41267999e-14,-1.41089498e-18,6.15436462e-18,1.09483571e-14,4.42971025e-18,1.20710149e-18,1.35635894e-19,-5.41530599e-14,-6.5297712e-17,1.13469149e-13,1.37497402e-13,1.2824501e-15,4.74622453e-17,-9.30664448e-38,3.69227132e-19,5.36746983e-19,1.27908553e-13,1.15395623e-14,-1.58001705e-20,-2.89620358e-14,-5.4955942e-21,-5.18201909e-20,1.67100559e-14,1.37158516e-13,3.18658807e-20,-7.36954985e-21,-5.32941598e-14,-1.30800341e-19,2.15369915e-19,-8.85278195e-14,-7.3099472e-19,2.09478077e-14
0.000375,0.235924557,0.870146646,-357.257486,300,0.651698548,1.00586516e-09,3.39322057e-15,-6.92993e-14,2.70826039e-15,-4.31139965e-17,-1.33458635e-14,7.59378648e-21,5.70710591e-15,2.57719336e-15,8.16312249e-21,7.11715441e-21,-5.93645237e-20,-3.7092998e-13,0.999999999,1.04861309e-15,4.54957695e-17,5.0762804e-21,-4.88546344e-15,3.60584215e-18,8.78479573e-21,-1.15837737e-15,-4.41164831e-14,-8.29230744e-18,1.5371375e-18,6.81376738e-14,4.42980594e-18,1.24046563e-18,1.35636966e-19,-5.41530394e-14,-6.52976275e-17,1.13469157e-13,1.37497397e-13,1.28245124e-15,4.78938749e-17,-4.64503039e-37,1.97253191e-18,5.37086358e-19,1.27908553e-13,1.15395598e-14,-1.57997778e-20,-2.89620279e-14,-5.69602048e-21,-5.18201695e-20,1.67100565e-14,1.37158515e-13,3.6051113e-20,-7.36940132e-21,-4.18328888e-14,-1.3080034e-19,2.15370158e-19,-8.85278194e-14,-7.51644691e-19,2.09478077e-14
0.00075,0.234945644,1.74029329,-357.257486,300,0.651698542,2.21199485e-09,3.36780379e-15,-5.88814908e-14,2.74073039e-15,-3.67748493e-17,-8.98861945e-15,7.69210684e-21,5.70710628e-15,2.57719322e-15,3.03885973e-27,7.0185265e-21,-2.78510253e-26,-3.90559404e-13,0.999999998,5.22534678e-15,1.52683453e-16,2.70441472e-21,-4.88545642e-15,3.60584149e-18,8.78184001e-21,-1.15837505e-15,-4.40937172e-14,-8.90339669e-18,3.82905305e-19,6.81415497e-14,4.42994966e-18,1.46145316e-18,1.35640795e-19,-5.41530168e-14,-6.52970414e-17,1.13469165e-13,1.37497389e-13,1.28245236e-15,5.00569217e-17,1.11434746e-37,1.00359208e-17,5.39005431e-19,1.27908553e-13,1.15395575e-14,-1.57987322e-20,-2.89619773e-14,-5.89130453e-21,-5.18201479e-20,1.67100601e-14,1.37158515e-13,6.16181482e-20,-7.36863665e-21,1.48673256e-14,-1.30800339e-19,2.1537051e-19,-8.85278193e-14,-7.72329216e-19,2.09478076e-14
0.001125,0.233314124,2.61043994,-357.257486,300,0.65169853,4.85748082e-09,3.33769141e-15,-4.99776261e-14,2.89993322e-15,-3.12144893e-17,6.08003186e-14,8.18796889e-21,5.70710821e-15,2.57719301e-15,8.53638523e-29,6.92069562e-21,9.36759221e-33,-4.07296959e-13,0.999999995,2.59630321e-14,8.0996697e-16,2.94784395e-22,-4.88541159e-15,3.60584081e-18,8.7806055e-21,-1.15836005e-15,-4.40433122e-14,7.68125638e-17,9.49612012e-20,6.81582817e-14,4.4304102e-18,2.91987356e-18,1.3565647e-19,-5.41529804e-14,-6.52929005e-17,1.13469171e-13,1.37497373e-13,1.28245387e-15,6.08607793e-17,2.85573428e-36,5.02299027e-17,5.49809575e-19,1.27908553e-13,1.15395554e-14,-1.57953489e-20,-2.8961649e-14,-6.07725556e-21,-5.18201256e-20,1.67100824e-14,1.37158515e-13,2.18703565e-19,-7.36467847e-21,2.94441164e-13,-1.30800337e-19,2.15372137e-19,-8.85278189e-14,-7.93111848e-19,2.09478075e-14
0.0015,0.231029998,3.48058659,-357.257486,300,0.651698504,1.06380813e-08,3.29985653e-15,-4.23599032e-14,3.67623607e-15,-2.64566979e-17,4.4252387e-13,1.06273578e-20,5.70711782e-15,2.57719252e-15,7.35374222e-29,6.82412144e-21,2.22313054e-32,-4.21578982e-13,0.999999989,1.2835563e-13,4.81705779e-15,-2.27324414e-21,-4.88512684e-15,3.60584009e-18,8.79045275e-21,-1.15826377e-15,-4.39313941e-14,7.83690421e-16,2.34038549e-20,6.82595533e-14,4.43293631e-18,1.24865435e-17,1.35722072e-19,-5.41528472e-14,-6.52637204e-17,1.13469174e-13,1.37497335e-13,1.28245719e-15,1.145237e-16,1.60869601e-35,2.49288433e-16,6.10273449e-19,1.27908556e-13,1.1539554e-14,-1.57821816e-20,-2.89595235e-14,-6.24117174e-21,-5.18201016e-20,1.671022e-14,1.37158515e-13,1.17970402e-18,-7.34414983e-21,1.66531498e-12,-1.30800334e-19,2.153843e-19,-8.85278178e-14,-8.14013648e-19,2.09478074e-14
0.001875,0.228093273,4.35073324,-357.257486,300,0.651698447,2.32020949e-08,3.24977999e-15,-3.5841616e-14,7.43220948e-15,-2.23855793e-17,2.32603135e-12,2.24831336e-20,5.70716495e-15,2.5771911e-15,6.30397988e-29,6.72962623e-21,2.20961006e-32,-4.33762038e-13,0.999999977,6.29973418e-13,2.90461256e-14,-5.53788328e-21,-4.88333308e-15,3.6058393e-18,8.87044345e-21,-1.15765053e-15,-4.36812901e-14,5.39180223e-15,5.72042947e-21,6.88776957e-14,4.4488083e-18,7.471508e-17,1.35995883e-19,-5.4152041e-14,-6.50597283e-17,1.13469168e-13,1.37497228e-13,1.28246723e-15,3.78984488e-16,7.9373577e-35,1.22725771e-15,9.45910777e-19,1.2790858e-13,1.15395549e-14,-1.57260151e-20,-2.89458653e-14,-6.3165156e-21,-5.18200723e-20,1.67110558e-14,1.37158524e-13,7.01225082e-18,-7.23778369e-21,8.33492689e-12,-1.30800328e-19,2.15480128e-19,-8.85278136e-14,-8.34668289e-19,2.09478078e-14
0.00225,0.224503961,5.22087992,-357.257486,300,0.651698324,5.03223037e-08,3.18127778e-15,-3.0279699e-14,2.54214536e-14,-1.89117878e-17,1.13853031e-11,7.94639661e-20,5.70739304e-15,2.57718634e-15,5.35315818e-29,6.64126029e-21,2.19862799e-32,-4.44104154e-13,0.99999995,3.06252067e-12,1.73994085e-13,-1.19043801e-20,-4.87215332e-15,3.60583838e-18,9.38859374e-21,-1.1537861e-15,-4.31106611e-14,3.32848241e-14,1.3530262e-21,7.2613143e-14,4.549946e-18,4.75131299e-16,1.37128761e-19,-5.41465939e-14,-6.36490932e-17,1.1346913e-13,1.37496892e-13,1.28250115e-15,1.66909159e-15,3.77324182e-34,5.98322279e-15,2.78959691e-18,1.27908737e-13,1.15395672e-14,-1.54796072e-20,-2.88590331e-14,-5.89610174e-21,-5.18200258e-20,1.67160773e-14,1.3715859e-13,4.20377907e-17,-6.68854647e-21,4.04564062e-11,-1.30800315e-19,2.16230527e-19,-8.85277892e-14,-8.51889387e-19,2.09478128e-14
0.003,0.215367648,6.9611735,-357.257486,300.000002,0.651697653,1.97340841e-07,2.96755801e-15,-2.18280206e-14,2.62692772e-13,-1.36332455e-17,1.31072477e-10,8.33616215e-19,5.71043079e-15,2.57714127e-15,3.66400095e-29,6.55111978e-21,2.22324461e-32,-4.5928021e-13,0.999999802,3.55771451e-11,2.59636331e-12,-6.51265033e-20,-4.67705433e-15,3.60583559e-18,1.85197448e-20,-1.08555869e-15,-3.9530503e-14,4.94640379e-13,2.12459615e-22,1.35710358e-13,6.36400361e-18,7.7015059e-15,1.49897776e-19,-5.40409628e-14,-3.61890233e-17,1.13468742e-13,1.3749396e-13,1.28281651e-15,1.90232081e-14,4.06469776e-33,6.97458561e-14,3.09371945e-17,1.27911427e-13,1.15397586e-14,-1.2489109e-20,-2.73116625e-14,4.04058811e-21,-5.18197492e-20,1.6800356e-14,1.37159785e-13,6.29757132e-16,1.22092844e-21,4.66648557e-10,-1.30800249e-19,2.32871567e-19,-8.85273045e-14,-8.08302388e-19,2.09479229e-14
0.00375,0.203621362,8.7014683,-357.257486,300.000017,0.651695497,6.66014577e-07,2.67100164e-15,-1.54982808e-14,2.19791943e-12,-9.68051701e-18,1.10838268e-09,7.00170059e-18,5.7354384e-15,2.57687858e-15,2.30168809e-29,7.36092645e-21,2.62915996e-32,-4.67448136e-13,0.999999329,3.04450048e-10,2.78104664e-11,-3.09308599e-19,-2.55405563e-15,3.60583006e-18,1.183883e-19,-3.34227063e-16,-3.06000456e-14,5.21172937e-12,4.18911637e-22,7.99723672e-13,2.66805412e-17,8.90902108e-14,2.38724985e-19,-5.2756008e-14,2.98013033e-16,1.13466468e-13,1.37478181e-13,1.28461946e-15,1.63474998e-13,3.11361761e-32,5.9866414e-13,2.97911065e-16,1.27939337e-13,1.15413885e-14,8.03767661e-21,-1.010838e-14,1.1720352e-19,-5.18183135e-20,1.76813759e-14,1.3717259e-13,6.77245584e-15,6.3815192e-20,3.96414702e-09,-1.30800042e-19,4.6423842e-19,-8.85207426e-14,2.43775945e-19,2.09493187e-14
0.0045,0.189265972,10.4417682,-357.257486,300.00012,0.65168876,2.10415808e-06,2.47108932e-15,-1.07545988e-14,1.722668e-11,-6.71980756e-18,8.70621411e-09,5.50358549e-17,5.93138215e-15,2.57542401e-15,1.57190769e-29,1.62378509e-20,5.70613909e-32,-4.49948834e-13,0.999997853,2.42124285e-09,2.77322003e-10,-9.20400551e-19,1.94035899e-14,3.60583147e-18,1.15602524e-18,7.52931579e-15,-1.59686511e-14,5.08669335e-11,3.66941e-21,7.4426767e-12,2.42933078e-16,9.60194342e-13,8.28384952e-19,-3.79012123e-14,4.16180767e-15,1.13453679e-13,1.37396954e-13,1.29444835e-15,1.30816173e-12,2.27727445e-31,4.77566487e-12,2.70653632e-15,1.28213465e-13,1.15543183e-14,1.35368819e-19,1.71661026e-13,1.31907283e-18,-5.18101052e-20,2.64367428e-14,1.37300765e-13,6.7809096e-14,5.14244534e-19,3.12913827e-08,-1.30799422e-19,3.51817487e-18,-8.84344725e-14,1.29916132e-17,2.09656898e-14
