grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.359412651,1.38735354e-19,-724.227383,300,0.651698552,5.61255066e-13,1.72217021e-15,6.11957211e-15,-5.33054848e-15,7.7947387e-19,1.23227562e-16,1.19514496e-20,-1.4004306e-18,-1.16765178e-14,1.17077071e-15,9.65416446e-20,-6.79008281e-15,-2.31849626e-15,1,4.32357853e-19,5.5908271e-17,-8.51028467e-20,-3.44366804e-15,-6.02277294e-16,-4.19278056e-22,-3.15680564e-15,1.04437851e-15,-2.14183725e-18,-3.09975451e-16,3.28407309e-16,3.12341553e-17,-7.28393253e-17,5.8028334e-20,-1.31703033e-19,4.45607907e-16,5.17241736e-15,-4.7045347e-15,-7.2980876e-15,6.14431199e-18,-2.98487374e-33,-8.88301959e-15,4.74399493e-20,3.24976682e-14,-3.26306826e-14,-8.92744847e-21,2.35376313e-15,-7.10483966e-19,4.5594924e-21,4.59771341e-15,-3.76790148e-20,-2.0569103e-15,1.73681701e-20,4.73535371e-19,5.39530909e-18,9.111242e-19,4.02284941e-14,-6.05995497e-15,7.11999557e-16
0.000375,0.358977843,1.15948756,-724.227383,300,0.651698552,1.59463311e-12,1.7733561e-15,5.46908313e-15,-5.33055544e-15,3.39729784e-18,8.59947855e-16,-9.3828896e-20,-1.40353715e-18,-1.16762314e-14,5.80321931e-22,-9.22532586e-19,-4.51349437e-21,-1.58879586e-14,1,3.25783051e-18,5.26373164e-17,-6.42670946e-19,-3.43731513e-15,-6.0226442e-16,-8.54623861e-22,-3.1568008e-15,1.05909262e-15,-1.71017426e-17,-1.00501331e-16,2.93815624e-15,3.121934e-17,6.61096094e-17,5.76441366e-20,-6.71468959e-19,4.45636213e-16,5.17519421e-15,-4.6973417e-15,-7.29829426e-15,6.14431658e-18,-2.11064252e-32,-8.8868967e-15,-5.51576665e-19,3.24917825e-14,-3.26308696e-14,1.71650499e-20,2.35258728e-15,-8.38903772e-18,-1.9567406e-20,4.5977226e-15,-3.76789681e-20,-2.05691942e-15,1.73767209e-20,1.43780354e-18,5.3953119e-18,9.11092872e-19,4.02284943e-14,-6.05532415e-15,7.12002891e-16
0.00075,0.357673419,2.31897512,-724.227383,300,0.651698552,4.51221355e-12,1.76202865e-15,4.88608114e-15,-5.33056791e-15,3.05105002e-18,1.52407832e-15,-1.90715147e-19,-1.40633668e-18,-1.16759242e-14,-1.78999541e-25,-1.74445472e-18,-3.23270852e-27,-1.49015504e-14,1,5.21143087e-18,4.99579073e-17,-1.15238996e-18,-3.43283012e-15,-6.02252653e-16,-1.25507966e-21,-3.15679743e-15,1.07253276e-15,-3.09693142e-17,-3.25130897e-17,2.86650126e-15,3.12057564e-17,1.99032343e-16,5.73294202e-20,-1.17011123e-18,4.45662234e-16,5.17761684e-15,-4.69122443e-15,-7.29846392e-15,6.14434797e-18,-1.87361554e-32,-8.8897365e-15,-1.04218074e-18,3.2486536e-14,-3.26310283e-14,4.34680396e-20,2.35153235e-15,-1.52837064e-17,-5.70868815e-20,4.59772792e-15,-3.76789165e-20,-2.05692628e-15,1.73845581e-20,3.25231158e-18,5.39531982e-18,9.1106574e-19,4.02284945e-14,-6.05138885e-15,7.12005682e-16
0.001125,0.35549938,3.47846268,-724.227383,300,0.651698552,1.27302621e-11,1.75077291e-15,4.36246816e-15,-5.33058188e-15,2.72407567e-18,2.12277577e-15,-2.79658566e-19,-1.40885167e-18,-1.16756063e-14,-1.45483476e-25,-2.40531216e-18,-3.00371563e-28,-1.39946051e-14,1,6.95479599e-18,4.77659651e-17,-1.61913041e-18,-3.42967962e-15,-6.02241925e-16,-1.62461549e-21,-3.15679508e-15,1.0849244e-15,-4.39321504e-17,-1.04795722e-17,2.84280037e-15,3.11933803e-17,3.26662872e-16,5.70731168e-20,-1.62955227e-18,4.45686206e-16,5.17972279e-15,-4.68599631e-15,-7.29860402e-15,6.14456876e-18,-1.65745906e-32,-8.89179115e-15,-1.44418003e-18,3.24818622e-14,-3.26311664e-14,7.04080854e-20,2.3505822e-15,-2.15023336e-17,-1.04953661e-19,4.59772825e-15,-3.76788545e-20,-2.05693024e-15,1.73917824e-20,1.12240693e-17,5.39533351e-18,9.1104218e-19,4.02284946e-14,-6.04803081e-15,7.12007993e-16
0.0015,0.352455725,4.63795024,-724.227383,300,0.651698552,3.57876206e-11,1.73956429e-15,3.891423e-15,-5.33055959e-15,2.42985851e-18,2.67433938e-15,-3.61482519e-19,-1.41111334e-18,-1.16752883e-14,-1.17669108e-25,-2.93411993e-18,-3.2949232e-28,-1.31716969e-14,1,1.12949458e-17,4.60088035e-17,-2.04710782e-18,-3.42748174e-15,-6.0223217e-16,-1.96657985e-21,-3.15679342e-15,1.09658959e-15,-5.62760322e-17,-3.36024042e-18,2.83474751e-15,3.11821223e-17,4.49733007e-16,5.68645552e-20,-2.05309888e-18,4.45708334e-16,5.18149499e-15,-4.68150653e-15,-7.29872049e-15,6.14612175e-18,-1.45993197e-32,-8.89335676e-15,-1.77350285e-18,3.24777045e-14,-3.26312901e-14,1.00595097e-19,2.34972367e-15,-2.71328172e-17,-1.60624549e-19,4.59772275e-15,-3.7678762e-20,-2.05693085e-15,1.73984779e-20,6.2139158e-17,5.39535102e-18,9.11021691e-19,4.02284946e-14,-6.04515413e-15,7.12009871e-16
0.001875,0.348542455,5.7974378,-724.227383,300,0.651698552,1.00123183e-10,1.7283487e-15,3.46751693e-15,-5.33023531e-15,2.16510427e-18,3.25793425e-15,-4.36897997e-19,-1.41314195e-18,-1.16749944e-14,-9.47806075e-26,-3.3542564e-18,-3.38901444e-28,-1.2427871e-14,1,3.64184086e-17,4.49129026e-17,-2.43996072e-18,-3.42596258e-15,-6.02223321e-16,-2.28381369e-21,-3.15679218e-15,1.10817283e-15,-6.85742497e-17,-1.07004426e-18,2.83183734e-15,3.11718851e-17,5.68970425e-16,5.66945983e-20,-2.44407663e-18,4.45728795e-16,5.18266511e-15,-4.67763336e-15,-7.29881811e-15,6.15697672e-18,-1.27915906e-32,-8.8953393e-15,-2.04299722e-18,3.24740151e-14,-3.26314043e-14,1.51750652e-19,2.34894599e-15,-3.22474136e-17,-2.21957034e-19,4.59771074e-15,-3.76784807e-20,-2.05692771e-15,1.7404711e-20,4.09038869e-16,5.39536777e-18,9.11003877e-19,4.02284945e-14,-6.04268067e-15,7.12011353e-16
0.00225,0.343759569,6.95692536,-724.227383,300,0.651698551,2.78356101e-10,1.71703113e-15,3.08612061e-15,-5.32780525e-15,1.92691989e-18,4.37019161e-15,-5.06398822e-19,-1.41494115e-18,-1.16747023e-14,-7.60016506e-26,-3.68395489e-18,-3.35031627e-28,-1.17572026e-14,1,2.05954622e-16,4.69714122e-17,-2.800361e-18,-3.4249252e-15,-6.02215335e-16,-2.57840865e-21,-3.15679111e-15,1.12142063e-15,-8.20997852e-17,-3.33898528e-19,2.83070986e-15,3.11625933e-17,6.85102304e-16,5.65575856e-20,-2.80506319e-18,4.45747739e-16,5.18365781e-15,-4.67428343e-15,-7.29890062e-15,6.23215052e-18,-1.11381745e-32,-8.8965879e-15,-2.26267153e-18,3.24707598e-14,-3.26315134e-14,1.99138553e-19,2.34824215e-15,-3.69000387e-17,-2.87072541e-19,4.59769154e-15,-3.76766532e-20,-2.05691979e-15,1.74105653e-20,2.76918594e-15,5.39537659e-18,9.1098845e-19,4.02284943e-14,-6.04054896e-15,7.12012469e-16
0.003,0.331584953,9.27590048,-724.227383,300,0.651698545,1.5684436e-09,1.69365638e-15,2.45278501e-15,-5.28045127e-15,1.53144496e-18,1.80457539e-14,-6.26420967e-19,-1.41740577e-18,-1.1674144e-14,-4.95340389e-26,-4.09744465e-18,-3.03733869e-28,-1.06436552e-14,0.999999998,3.48947326e-15,1.25320628e-16,-3.41512243e-18,-3.42389376e-15,-6.02202246e-16,-3.09395416e-21,-3.15678729e-15,1.17235789e-15,-1.20295594e-16,-5.9216146e-20,2.83187091e-15,3.11471057e-17,9.10161578e-16,5.63755215e-20,-3.42790974e-18,4.45781034e-16,5.18508769e-15,-4.66902637e-15,-7.2990276e-15,7.7005835e-18,-8.30307228e-33,-8.89215183e-15,-2.56387943e-18,3.24656633e-14,-3.26317297e-14,2.81632678e-19,2.34709623e-15,-4.47517862e-17,-4.22831609e-19,4.59762584e-15,-3.76336843e-20,-2.05686876e-15,1.74208883e-20,4.81842107e-14,5.39533345e-18,9.10965251e-19,4.02284925e-14,-6.03726457e-15,7.12013551e-16
0.00375,0.315931883,11.5948756,-724.227383,300,0.651698519,7.20414377e-09,1.66907761e-15,1.92948388e-15,-4.7097338e-15,1.20471707e-18,1.74479321e-13,-7.27765505e-19,-1.41313157e-18,-1.16736264e-14,-3.11324731e-26,-4.33255935e-18,-2.61054068e-28,-9.72108883e-15,0.999999993,4.35187156e-14,1.36328391e-15,-3.93826897e-18,-3.4233045e-15,-6.02191785e-16,-3.53593909e-21,-3.15675188e-15,1.32716291e-15,-4.4609326e-17,-1.01212919e-20,2.86424464e-15,3.11349968e-17,1.13598162e-15,5.63049659e-20,-3.93404571e-18,4.4581756e-16,5.18603485e-15,-4.66483503e-15,-7.29912778e-15,2.57264602e-17,-5.80597612e-33,-8.81386668e-15,-2.73870061e-18,3.24618156e-14,-3.26319615e-14,3.53416636e-19,2.346665e-15,-5.1412536e-17,-5.56772436e-19,4.59757717e-15,-3.69686775e-20,-2.05650468e-15,1.74279298e-20,5.97453992e-13,5.39518995e-18,9.1095146e-19,4.02284876e-14,-6.0347138e-15,7.12014016e-16
0.0045,0.296800389,13.9138508,-724.227383,300,0.651698412,3.09273411e-08,1.64815175e-15,1.49613388e-15,1.85428336e-15,9.34173672e-19,1.96873155e-12,-7.84969093e-19,-1.33667185e-18,-1.16731581e-14,-1.8293423e-26,-4.44210756e-18,-2.14971713e-28,-8.94568148e-15,0.999999969,5.1040365e-13,1.97039095e-14,-4.38169071e-18,-3.42128918e-15,-6.02183736e-16,-3.74233373e-21,-3.15622517e-15,1.8323897e-15,2.86021736e-15,-1.66565162e-21,3.35668226e-15,3.11367127e-17,1.41116631e-15,5.67656538e-20,-3.78041582e-18,4.45979906e-16,5.18656263e-15,-4.66131101e-15,-7.29918994e-15,2.3741337e-16,-2.88639021e-33,-7.88183382e-15,-2.46540603e-18,3.24590736e-14,-3.26322191e-14,4.161446e-19,2.35465675e-15,-5.71065887e-17,-6.83304012e-19,4.59824556e-15,-2.70858298e-20,-2.05174014e-15,1.74117052e-20,6.95322467e-12,5.39494603e-18,9.11003884e-19,4.02284774e-14,-6.03270376e-15,7.12015584e-16
