grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.54635949,1.0070284e-18,-1482.78731,300,0.651698552,-5.93995643e-15,3.86275455e-15,1.66824789e-19,-1.73814677e-14,-3.43098376e-14,-4.14597421e-15,-2.17200414e-20,2.66451578e-19,-2.40851089e-14,-7.00917575e-16,2.20679801e-14,9.54787607e-14,1.67930999e-14,1,4.45183686e-17,2.70096093e-17,-3.8527793e-17,1.08787437e-14,2.26513216e-24,2.68084278e-18,-4.91128532e-15,-1.80007342e-14,8.10727835e-20,-7.67122049e-14,-4.00613722e-15,-1.65728831e-17,3.59754288e-18,-2.70237359e-17,-1.79667955e-17,-1.74156734e-14,-4.88999987e-15,-8.52764193e-15,-7.13002988e-16,-7.27585856e-15,9.70045589e-38,-1.02941769e-14,8.83481067e-17,1.38194361e-19,4.30082999e-15,2.46494908e-19,-9.40935457e-16,-5.99294783e-18,1.18144904e-19,5.64581739e-15,3.0647166e-19,-1.97929062e-14,-6.76932725e-18,-8.95853474e-18,5.19150713e-18,7.95996294e-21,2.25817804e-16,-2.47705686e-17,1.26259316e-13
0.000375,0.54577387,1.56165422,-1482.78731,300,0.651698552,-5.6997083e-15,3.81237493e-15,1.53754037e-19,-1.73814695e-14,-2.88282669e-16,-4.18255934e-14,-2.17308526e-20,2.56615152e-19,-2.40851096e-14,-4.90809131e-22,2.19398964e-14,9.15975822e-20,1.66200546e-13,1,4.45210507e-17,2.70096069e-17,-3.85275569e-17,1.08787439e-14,2.59108658e-24,2.68044598e-18,-4.91128502e-15,-1.80007482e-14,9.64228869e-20,-3.17000551e-14,-5.2400733e-14,-1.6572865e-17,3.67619504e-17,-2.70237327e-17,-1.79666438e-17,-1.74156736e-14,-4.88999544e-15,-8.52764168e-15,-7.13002988e-16,-7.27585856e-15,9.92259454e-37,-1.02941768e-14,8.83480586e-17,1.38378756e-19,4.30082957e-15,2.4654215e-19,-9.40936622e-16,-6.00060418e-18,1.18144887e-19,5.64581739e-15,3.06471659e-19,-1.97929062e-14,-6.76932913e-18,-8.95878518e-18,5.19150713e-18,7.95995917e-21,2.25817805e-16,-2.47705368e-17,1.26259316e-13
0.00075,0.544017009,3.12330845,-1482.78731,300,0.651698552,-4.84432896e-15,3.80316787e-15,1.42595153e-19,-1.73814714e-14,-2.41549868e-18,-4.21422252e-14,-2.17432955e-20,2.56532478e-19,-2.40851102e-14,-1.55408577e-27,2.18121152e-14,8.76203641e-26,1.56117146e-13,1,4.45237269e-17,2.70096045e-17,-3.85273017e-17,1.0878744e-14,2.87354767e-24,2.68004789e-18,-4.91128461e-15,-1.8000762e-14,1.10746686e-19,-1.30761792e-14,-7.17474741e-14,-1.65728414e-17,6.88728729e-17,-2.70237319e-17,-1.7966492e-17,-1.74156738e-14,-4.88999115e-15,-8.52764144e-15,-7.13002988e-16,-7.27585856e-15,9.92277234e-37,-1.02941767e-14,8.83480104e-17,1.38563794e-19,4.30082915e-15,2.46589546e-19,-9.40937746e-16,-6.00799411e-18,1.18144871e-19,5.64581739e-15,3.06471659e-19,-1.97929062e-14,-6.76933102e-18,-8.95903572e-18,5.19150713e-18,7.95995649e-21,2.25817805e-16,-2.47705154e-17,1.26259316e-13
0.001125,0.541088907,4.68496267,-1482.78731,300,0.651698552,-1.67608117e-15,3.7939212e-15,1.32213656e-19,-1.73814733e-14,-2.00649302e-20,-4.21448671e-14,-2.17558588e-20,2.56531768e-19,-2.40851107e-14,-1.20140624e-27,2.16843625e-14,2.6998037e-31,1.52279012e-13,1,4.45264086e-17,2.70096021e-17,-3.85270395e-17,1.08787441e-14,3.15653336e-24,2.67964762e-18,-4.9112842e-15,-1.80007759e-14,1.24814187e-19,-5.37784028e-15,-7.97446979e-14,-1.65728155e-17,1.00823741e-16,-2.70237311e-17,-1.79663396e-17,-1.74156739e-14,-4.88998688e-15,-8.5276412e-15,-7.13002988e-16,-7.27585856e-15,9.92290874e-37,-1.02941765e-14,8.83479621e-17,1.38749886e-19,4.30082874e-15,2.46637195e-19,-9.40938864e-16,-6.01533913e-18,1.18144854e-19,5.64581739e-15,3.06471659e-19,-1.97929062e-14,-6.76933291e-18,-8.95927999e-18,5.19150713e-18,7.95995381e-21,2.25817806e-16,-2.47704984e-17,1.26259316e-13
0.0015,0.536989565,6.24661689,-1482.78731,300,0.651698552,1.01490597e-14,3.78461261e-15,1.22533198e-19,-1.73814752e-14,-9.01887167e-23,-4.2144878e-14,-2.17685409e-20,2.56531746e-19,-2.40851113e-14,-1.19146621e-27,2.15563599e-14,1.87615126e-31,1.5092097e-13,1,4.45291149e-17,2.70095998e-17,-3.85267755e-17,1.08787442e-14,3.44103257e-24,2.67924429e-18,-4.91128378e-15,-1.80007898e-14,1.3883017e-19,-2.20247317e-15,-8.30433972e-14,-1.65727884e-17,1.33000837e-16,-2.70237302e-17,-1.79661866e-17,-1.74156741e-14,-4.88998258e-15,-8.52764095e-15,-7.13002988e-16,-7.27585856e-15,9.92304712e-37,-1.02941764e-14,8.83479135e-17,1.38937462e-19,4.30082832e-15,2.46685198e-19,-9.4093999e-16,-6.02273434e-18,1.18144838e-19,5.64581739e-15,3.06471659e-19,-1.97929062e-14,-6.76933481e-18,-8.95944896e-18,5.19150713e-18,7.95995112e-21,2.25817807e-16,-2.47704831e-17,1.26259316e-13
0.001875,0.531718982,7.80827111,-1482.78731,300,0.651698552,5.41773593e-14,3.77521666e-15,1.13495262e-19,-1.73814771e-14,6.97546277e-23,-4.21448674e-14,-2.17813596e-20,2.56531731e-19,-2.40851118e-14,-1.18150964e-27,2.14278176e-14,1.87168898e-31,1.50588543e-13,1,4.4531903e-17,2.70095976e-17,-3.85265112e-17,1.08787443e-14,3.72770663e-24,2.67883691e-18,-4.91128336e-15,-1.80008038e-14,1.52837011e-19,-8.97048311e-16,-8.43995401e-14,-1.65727607e-17,1.65614361e-16,-2.70237294e-17,-1.79660323e-17,-1.74156743e-14,-4.88997822e-15,-8.5276407e-15,-7.13002988e-16,-7.27585856e-15,9.92318742e-37,-1.02941762e-14,8.83478646e-17,1.39126977e-19,4.3008279e-15,2.46733665e-19,-9.4094113e-16,-6.03023067e-18,1.18144821e-19,5.64581738e-15,3.06471659e-19,-1.97929062e-14,-6.76933673e-18,-8.95884933e-18,5.19150713e-18,7.9599484e-21,2.25817808e-16,-2.47704684e-17,1.26259316e-13
0.00225,0.525277158,9.36992534,-1482.78731,300,0.651698552,2.1706599e-13,3.76570062e-15,1.05059101e-19,-1.7381479e-14,6.58467155e-23,-4.21448551e-14,-2.17943487e-20,2.56531716e-19,-2.40851123e-14,-1.17151997e-27,2.12983865e-14,1.86706077e-31,1.5067955e-13,1,4.45352501e-17,2.7009598e-17,-3.85262472e-17,1.08787445e-14,4.01735302e-24,2.67842431e-18,-4.91128293e-15,-1.80008175e-14,1.66599033e-19,-3.61159308e-16,-8.49561355e-14,-1.65727326e-17,1.98824374e-16,-2.70237285e-17,-1.79658765e-17,-1.74156744e-14,-4.88997377e-15,-8.52764045e-15,-7.13002988e-16,-7.27585856e-15,9.92333038e-37,-1.02941761e-14,8.83478151e-17,1.39319001e-19,4.30082748e-15,2.46782735e-19,-9.40942292e-16,-6.03786607e-18,1.18144804e-19,5.64581738e-15,3.06471659e-19,-1.97929062e-14,-6.76933866e-18,-8.95062896e-18,5.19150713e-18,7.95994566e-21,2.25817808e-16,-2.4770454e-17,1.26259316e-13
0.003,0.508879789,12.4932338,-1482.78731,300,0.651698552,1.84648189e-12,3.74615655e-15,9.01373292e-20,-1.73814825e-14,5.65370365e-23,-4.21447662e-14,-2.18211549e-20,2.56531696e-19,-2.40851135e-14,-1.15136231e-27,2.10344105e-14,1.85771044e-31,1.51315048e-13,1,4.45574885e-17,2.70096956e-17,-3.8525719e-17,1.08787447e-14,4.61229377e-24,2.67757271e-18,-4.91128206e-15,-1.80008395e-14,1.88473653e-19,-8.82662975e-17,-8.5239506e-14,-1.65726746e-17,2.68209236e-16,-2.70237268e-17,-1.79655567e-17,-1.74156748e-14,-4.88996447e-15,-8.52763994e-15,-7.13002988e-16,-7.27585855e-15,9.92364847e-37,-1.02941758e-14,8.83477133e-17,1.39715673e-19,4.30082661e-15,2.46883862e-19,-9.40944722e-16,-6.05382801e-18,1.18144769e-19,5.64581738e-15,3.06471658e-19,-1.97929062e-14,-6.76934264e-18,-8.71060452e-18,5.19150713e-18,7.95994001e-21,2.2581781e-16,-2.47704246e-17,1.26259316e-13
0.00375,0.487797457,15.6165422,-1482.78731,300,0.651698552,1.18990324e-11,3.72593164e-15,7.69236811e-20,-1.73814784e-14,4.8283697e-23,-4.214347e-14,-2.18490672e-20,2.56531764e-19,-2.40851147e-14,-1.13141466e-27,2.07623744e-14,1.84885046e-31,1.52088027e-13,1,4.48634353e-17,2.70120702e-17,-3.85251864e-17,1.08787449e-14,5.22992758e-24,2.67668406e-18,-4.91128114e-15,-1.80008223e-14,1.70208549e-19,-2.09180106e-17,-8.53094551e-14,-1.65726142e-17,3.41562786e-16,-2.70237251e-17,-1.79652249e-17,-1.74156751e-14,-4.88995463e-15,-8.5276394e-15,-7.13002988e-16,-7.27585844e-15,9.92442075e-37,-1.02941749e-14,8.83476077e-17,1.40130053e-19,4.3008257e-15,2.46989156e-19,-9.40947291e-16,-6.07071291e-18,1.18144733e-19,5.64581738e-15,3.06471659e-19,-1.97929062e-14,-6.76934678e-18,-4.37440963e-18,5.19150713e-18,7.95993414e-21,2.25817811e-16,-2.47703943e-17,1.26259316e-13
0.0045,0.462030162,18.7398507,-1482.78731,300,0.651698552,7.17655306e-11,3.70521021e-15,6.51603113e-20,-1.73813409e-14,4.0936432e-23,-4.21213935e-14,-2.18775081e-20,2.56533322e-19,-2.40851161e-14,-1.11380185e-27,2.04791326e-14,1.8433096e-31,1.52923015e-13,1,5.01080751e-17,2.7065158e-17,-3.85246447e-17,1.08787452e-14,5.87808479e-24,2.67574649e-18,-4.91128017e-15,-1.80005779e-14,-7.40376529e-20,-4.77563041e-18,-8.53262349e-14,-1.65725507e-17,4.19997819e-16,-2.70237231e-17,-1.79648761e-17,-1.74156755e-14,-4.88994411e-15,-8.52763883e-15,-7.13002981e-16,-7.27585651e-15,9.93282659e-37,-1.02941644e-14,8.8347499e-17,1.40567869e-19,4.30082475e-15,2.47099823e-19,-9.40950025e-16,-6.08877701e-18,1.18144695e-19,5.64581737e-15,3.06471686e-19,-1.97929062e-14,-6.76935112e-18,7.07467515e-17,5.19150713e-18,7.95992801e-21,2.25817812e-16,-2.47703626e-17,1.26259316e-13
