z,u,V,T,rho,Z,PV,SourcePV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,-1.811245250000000084e-01,0.000000000000000000e+00,3.000000000000000000e+02,1.171970350000000050e+00,0.000000000000000000e+00,2.364660663032286430e-14,3.639580121021345368e-26,3.625246545655942827e-19,-6.320106666666663875e-01,9.534311559999089480e-14,6.130960189999413558e-36,4.720694749999549581e-23,2.329092179999777690e-01,5.308130559999492651e-22,2.606423369999751190e-21,9.548710079999089000e-26,1.426765949999863757e-26,1.651373319999842364e-49,0.000000000000000000e+00,1.328364989999873038e-49,0.000000000000000000e+00,0.000000000000000000e+00,1.428639129999863422e-38,4.040103889999614669e-25,1.043151259999900412e-26,1.799440919999828196e-32,4.915178809999531177e-41,1.513294599999855477e-66,1.866232749999821827e-62,6.466223899999382702e-46,7.937488729999242929e-73,6.787450709999351536e-42,0.000000000000000000e+00,0.000000000000000000e+00,8.513961029999187999e-66,0.000000000000000000e+00,2.073913359999801750e-63,0.000000000000000000e+00,1.586889679999848735e-50,0.000000000000000000e+00,0.000000000000000000e+00,7.109480829999321350e-30,2.239048889999786013e-33,5.969973359999429421e-45,8.990896359999142372e-26,3.926585799999625318e-28,1.342420529999871967e-31,3.532096269999663091e-31,3.228167539999691651e-66,1.219121489999883435e-36,1.662959929999841270e-41,3.040338479999709558e-62,5.714690989999453925e-39,3.714243859999645822e-38,2.604237349999751306e-36,1.945087179999814262e-41,7.670907819999267518e-01,2.795192709999733013e-41,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.340283569641367481e-04,-7.945901248508102643e-02,0.000000000000000000e+00,3.576965487344864414e+02,9.803861612109617818e-01,8.340283569641367481e-04,9.829909584842888917e-04,4.991183164399413389e-06,7.602786380781680897e+00,8.613821994023087569e+00,2.508045981505606455e-06,1.875014327269168998e-13,1.689534333174316056e-08,2.294104172742578440e-01,2.473871803884291742e-07,4.258432148985111070e-03,5.122297456435347537e-08,3.124881383896423916e-07,0.000000000000000000e+00,0.000000000000000000e+00,8.654438821100491504e-30,3.729501838676266853e-31,4.551974377075388984e-25,3.526943133712306707e-21,9.043668648234050558e-06,8.035105351280266445e-04,6.370716431783627873e-20,5.133325313852708804e-18,3.315514417668121362e-29,2.428544104768577945e-26,1.411383863676129233e-22,1.953530752543794736e-38,9.544579920795260350e-22,0.000000000000000000e+00,0.000000000000000000e+00,6.680834788736799344e-27,0.000000000000000000e+00,0.000000000000000000e+00,6.655201160436384894e-25,1.514851685156395797e-25,2.391171450108125637e-20,1.950481807630146566e-18,7.871160635072100876e-16,7.687842609352918133e-15,5.051298418259154776e-21,2.553859913638897022e-06,1.393842088667951862e-06,1.364778863165543901e-08,1.082386300997690487e-11,1.839401114106815293e-27,1.867023848985010873e-13,3.413126679715705799e-18,4.443963864497250526e-35,5.075275074731825163e-16,3.298652604398420582e-15,2.312918822793986988e-13,3.983192612700478718e-18,7.655114989721301111e-01,1.835854571272932832e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.668056713928273496e-03,-8.489215890140842935e-02,0.000000000000000000e+00,4.096386529535766385e+02,8.542882564831032477e-01,1.668056713928273496e-03,1.824431598393844080e-03,2.218561686926024063e-05,2.752173325903801882e+01,2.666160369063193158e+01,3.160177614215482369e-06,1.319780592520950364e-12,4.509043423758770067e-08,2.258966800381099760e-01,5.148382967178362121e-07,7.826678255408708179e-03,1.447986763156573241e-07,5.749965777375975324e-07,2.226323218094003667e-26,8.512213055598217137e-34,8.579522014158434988e-29,5.381246708618106992e-30,2.991115148377862567e-24,7.398031122540557042e-21,1.800564409110921811e-05,1.874592809345031110e-03,9.230446614033043819e-19,1.497120809534574887e-17,1.798522400467196818e-28,1.904740060108552448e-25,3.396178110609296484e-22,8.774848941995495961e-29,9.006209232862903943e-22,0.000000000000000000e+00,0.000000000000000000e+00,2.117114325278786415e-27,0.000000000000000000e+00,9.982641105281399378e-29,1.907303790185438461e-24,3.757078076859410638e-25,1.689941862152883748e-19,2.145229195672828797e-17,1.340493284034215556e-15,1.448807647163127362e-14,1.305105943950036193e-19,5.163288613753400507e-06,2.934267481090942643e-06,3.206255153580978852e-08,2.495848682229097218e-11,1.989824631305975853e-25,4.354359813402648353e-13,7.845373275314344058e-18,0.000000000000000000e+00,1.188561454390195004e-15,7.724997492418837214e-15,5.416887144541195349e-13,2.612830865808300721e-17,7.643714737055193886e-01,3.681518374858255819e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.502085070892410244e-03,-9.114708110554739506e-02,0.000000000000000000e+00,4.592104964457935807e+02,7.606965097078878246e-01,2.502085070892410244e-03,2.602948396679692460e-03,6.134158334559442556e-05,5.204959425547195906e+01,3.872960047861307231e+01,3.613293964422277169e-06,5.319246432065360309e-12,9.240245558610106497e-08,2.223812643968774982e-01,8.462141796607385561e-07,1.108254305677499989e-02,3.007705586731890418e-07,8.134659226356181506e-07,3.753974642105772585e-26,0.000000000000000000e+00,3.253920962084474924e-28,2.314923875093182226e-29,7.964317338596065621e-24,9.377910731994380702e-21,2.700075638285578901e-05,3.088365505113192192e-03,5.584061572306218396e-18,3.047295952208181147e-17,6.645337498450130049e-28,6.809830990755279539e-25,5.612408586282709285e-22,6.372027208344908103e-29,8.414340442183021150e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.782583649853566509e-28,3.473221121832156083e-24,6.379746930557072019e-25,6.440706826892254326e-19,1.115156455613010900e-16,1.872553373797498510e-15,2.093196673076644445e-14,1.359969274880720015e-18,7.853404438377974329e-06,4.461408096175400942e-06,5.306094155224131356e-08,4.272440667220060816e-11,1.910816376423237731e-24,7.138041346036274014e-13,1.236544057758638205e-17,5.801256275073717122e-35,1.963083780986894625e-15,1.275895011818884829e-14,8.947791778021529622e-13,1.021118443703274634e-16,7.634027922146042755e-01,8.208528276335765756e-23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.336113427856546992e-03,-9.748247767582281231e-02,0.000000000000000000e+00,5.070852442345169493e+02,6.877029875316308383e-01,3.336113427856546992e-03,3.339877016929517026e-03,1.374417392308938926e-04,7.891590576138688107e+01,4.757793981091387536e+01,3.975245134299502487e-06,1.640566785944323269e-11,1.659224890155933691e-07,2.188650416473091331e-01,1.260871271239833295e-06,1.413071031721392298e-02,5.353259553179804111e-07,1.037965287915741109e-06,2.570978759764453391e-26,6.774059637164458337e-33,8.177356897346105680e-28,6.267620128124540025e-29,1.495579078631527445e-23,8.848916325227758326e-21,3.605202928204166203e-05,4.402236802718634961e-03,2.258215536511181646e-17,5.324773315785831619e-17,2.400460300428577105e-27,1.660902504573982977e-24,7.738805766420794513e-22,2.752227024015182849e-33,7.791555226267984695e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.356463147915243651e-28,5.329110930335483556e-24,9.256829422317032027e-25,1.832310293534643629e-18,3.933606910572831247e-16,2.415314131222131557e-15,2.718584696445140831e-14,8.633598724764831400e-18,1.063397244087574497e-05,5.917976250857967249e-06,7.588504780094945073e-08,6.443614320512611172e-11,1.873079526627267893e-23,1.011168069569392592e-12,1.630522676969815007e-17,2.819913210828074146e-33,2.803506385796558149e-15,1.822117340711207686e-14,1.278076433173727969e-12,2.979713416698242237e-16,7.625423559564166176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.170141784820683740e-03,-1.037153559091479049e-01,0.000000000000000000e+00,5.535343249188241543e+02,6.291650573091241982e-01,4.170141784820683740e-03,4.045388305241507006e-03,2.755965059158466189e-04,1.068997032733258976e+02,5.426544496259793249e+01,4.282807897854767260e-06,4.386391432926781365e-11,2.761415737806545468e-07,2.153482930172503085e-01,1.788173802146918849e-06,1.702123665350846818e-02,8.689314899546799699e-07,1.253534631545864552e-06,0.000000000000000000e+00,1.113729003194348850e-33,1.914224885075195323e-27,1.556693379373102932e-28,2.687972916542680770e-23,1.308039814970622694e-20,4.517241424301686930e-05,5.795232714588875039e-03,7.410632832689507526e-17,8.607548407442412319e-17,9.130953714855731193e-27,3.492776600829833874e-24,9.730827318248169819e-22,1.066201032749156864e-32,7.151367098123052586e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.284558393505105846e-27,7.487065378780165806e-24,1.232839428313969151e-24,4.515132286470033433e-18,1.118957255580376253e-15,2.986020100311866629e-15,3.335025697543260802e-14,4.173208983024962117e-17,1.351735208791573399e-05,7.260977885748982693e-06,1.001588558726406662e-07,9.090321949699826958e-11,1.187590968561211304e-22,1.322444040407026779e-12,1.893210630069149919e-17,0.000000000000000000e+00,3.696184030338417487e-15,2.402290394506876501e-14,1.685506366262745121e-12,7.272063253254284032e-16,7.617607169843433335e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.004170141784820489e-03,-1.097947932456696113e-01,0.000000000000000000e+00,5.987846736373332988e+02,5.807296661268110949e-01,5.004170141784820489e-03,4.726989491374257273e-03,5.086345982114952010e-04,1.353454868349035110e+02,5.949333398657194039e+01,4.555706997792604444e-06,1.039790525823251682e-10,4.340904295944217414e-07,2.118311569641834757e-01,2.458914892455889329e-06,1.979125309743211270e-02,1.316849822546357353e-06,1.463387000365136316e-06,0.000000000000000000e+00,8.199474932815354634e-33,4.055946073520905360e-27,3.428337536257659221e-28,4.469258632087675747e-23,1.379614990062565072e-20,5.436846821116788747e-05,7.251017839580078429e-03,2.047223258646618860e-16,1.321740975458130112e-16,3.229559216296456442e-26,6.832643811202195847e-24,1.182515380692828891e-21,4.328252166090567798e-32,6.504060017118908599e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.347315121011274301e-27,9.967408181280455846e-24,1.555135405402560191e-24,1.003793736468372660e-17,2.692677387676228648e-15,3.595999911276061473e-15,3.950484204481159205e-14,1.561039059097134585e-16,1.650996496968685964e-05,8.462395259359445552e-06,1.255863150830904661e-07,1.232466713314533250e-10,5.214180504964688701e-22,1.644098009290817807e-12,1.974632936024822591e-17,4.624836547853259839e-34,4.630431592646326495e-15,3.009454340082291790e-14,2.112380787196446508e-12,1.527694599216003547e-15,7.610368765038415528e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.838198498748957237e-03,-1.157006745386681690e-01,0.000000000000000000e+00,6.429336331844291408e+02,5.400934268229539148e-01,5.838198498748957237e-03,5.388457025428736516e-03,8.929616736825600996e-04,1.639291534985055421e+02,6.362673870150650401e+01,4.803579314723598413e-06,2.301997803050584128e-10,6.577508644937357509e-07,2.083136733753336578e-01,3.324198784220240541e-06,2.245934361459352852e-02,1.901810328701960271e-06,1.669014768674807457e-06,0.000000000000000000e+00,5.894017188732860867e-31,7.639537627468805473e-27,6.511015627075727303e-28,6.516917069432936785e-23,1.342275262457476184e-20,6.365220424770556070e-05,8.761831181547443184e-03,5.139955160206422306e-16,1.970424794674173874e-16,1.074965584900920019e-25,1.219672392892589328e-23,1.389206628937335289e-21,1.451317082308722164e-31,5.857772695658847436e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.002790930041005103e-27,1.283255746849951003e-23,1.890592586138890073e-24,2.124586813039741857e-17,5.873810317054236228e-15,4.258979125787537783e-15,4.571892095143103789e-14,5.064331875068209306e-16,1.962510337344541291e-05,9.489783840295169811e-06,1.520265316930613708e-07,1.638268344610019847e-10,1.913239627800803915e-21,1.974409700857555765e-12,1.862978976571093765e-17,6.995781404221233533e-32,5.601219042766694648e-15,3.640307641986783713e-14,2.556688975315336252e-12,2.895123395205345795e-15,7.603598759578116262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.672226855713093985e-03,-1.214305548070854224e-01,0.000000000000000000e+00,6.860773240579891308e+02,5.054854428071414718e-01,6.672226855713093985e-03,6.032926315724559431e-03,1.513606823711044274e-03,1.924590856223437925e+02,6.693647193650258487e+01,5.033480687848916003e-06,4.862923421563286085e-10,9.710216944240901528e-07,2.047958488917143161e-01,4.451114435714670913e-06,2.504098860318813846e-02,2.644657679109840444e-06,1.871102881968121536e-06,1.682435883830301615e-25,3.697026380249101987e-31,1.404449824570988582e-26,1.124194746804081585e-27,8.702826199122421208e-23,1.255088701337133030e-20,7.303699292572546950e-05,1.032098242354867988e-02,1.208737311610076236e-15,2.882985525864432154e-16,3.380779058980222022e-25,2.030316899911646241e-23,1.590495471732308691e-21,4.188349801503520716e-31,5.220299192171930070e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.467502287646743491e-27,1.616833275210035562e-23,2.237640199042235481e-24,4.376929763072476977e-17,1.195224276001998878e-14,4.991074955120937071e-15,5.206401462720190966e-14,1.482000635753040216e-15,2.287432367966795295e-05,1.031502970693870679e-05,1.793571174575604319e-07,2.161019806408398665e-10,6.050912969686403847e-21,2.312038828816279383e-12,1.620506251218929456e-17,1.024433392229229560e-31,6.604272336683648379e-15,4.292010389703687939e-14,3.016852193620297705e-12,5.054296198491910155e-15,7.597208022928901849e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.506255212677230733e-03,-1.269926184470777653e-01,0.000000000000000000e+00,7.283162332469133844e+02,4.755391941790910737e-01,7.506255212677230733e-03,6.663089092486081805e-03,2.487221273680841841e-03,2.208321023018523306e+02,6.962365815105606259e+01,5.250909213195085509e-06,9.831695864103025568e-10,1.403271841159950737e-06,2.012776688172763229e-01,5.920258673052589945e-06,2.754955198973253749e-02,3.558516958141787175e-06,2.069524443472152353e-06,8.373025248411826522e-26,3.202936822323234975e-32,2.863461691015749713e-26,1.842101451313102005e-27,1.108403323721432530e-22,1.172643473929238094e-20,8.253667754843516048e-05,1.192236715805048558e-02,2.678077848866042737e-15,4.154838326338221656e-16,9.910955263140801318e-25,3.225542419049841451e-23,1.788786733592862976e-21,1.053477316048194933e-30,4.598534546875957305e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.976482301185366856e-27,2.008202459874718904e-23,2.595001096633204767e-24,8.783937965903478181e-17,2.286800640142368929e-14,5.810891958956245992e-15,5.861091510395680476e-14,3.938516256338484589e-15,2.626475478048578393e-05,1.091885661138925147e-05,2.074655767047107493e-07,2.842506409664455501e-10,1.679812598825173275e-20,2.655908972690578729e-12,1.349505459138551280e-17,2.870500961813132649e-33,7.635802844223218359e-15,4.961996498055423875e-14,3.491562032639066752e-12,8.219308281206151119e-15,7.591122805255670070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
