grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.018523768,8.65557873e-19,-6.63787941,300,0.653214833,0.00147079451,3.92676711e-15,7.1258748e-16,5.92805082e-08,1.96312431e-14,0.00603862172,1.19463653e-13,1.17225821e-12,-2.52007624e-14,2.97909687e-14,-8.18065971e-17,-1.83078046e-15,1.66623679e-09,0.9654346,0.00217629226,0.00167886625,2.09372922e-12,4.22813879e-08,8.20689835e-14,4.24372615e-15,3.14356207e-08,-5.36887847e-21,0.000385305779,2.27424956e-14,3.50477975e-05,1.30617707e-09,6.20061135e-06,1.6063085e-15,2.53656344e-07,6.65439012e-08,4.52228146e-14,3.1480314e-15,-2.02405469e-14,2.01823353e-06,2.33347124e-25,2.42836179e-06,1.18560744e-10,1.57869417e-09,9.11018014e-13,-7.58126747e-16,3.15172049e-06,1.10201852e-11,-7.7982205e-14,1.07739368e-08,4.31149613e-10,1.84864707e-07,9.15605443e-16,0.0227660144,-1.98127438e-19,1.18156392e-10,3.68248901e-09,7.99060427e-11,5.6074711e-10
0.000375,0.0190798156,0.239448089,-6.63787941,311.39422,0.631207463,0.00160078523,2.17988074e-15,8.54519764e-16,7.68876675e-08,1.38953668e-16,0.00782588552,1.55119577e-13,1.52371504e-12,-1.92409449e-15,4.15651288e-21,1.33926456e-16,-2.61362217e-22,2.15061973e-09,0.955156358,0.00283372051,0.00233581763,2.94653837e-12,5.96079862e-08,1.15857438e-13,6.54316755e-15,4.44910843e-08,-3.78369193e-24,0.000531954028,3.14605055e-14,4.89063983e-05,1.8599407e-09,8.84542185e-06,1.99824077e-15,3.71355794e-07,9.74210321e-08,5.00380396e-15,2.17226219e-16,-1.65390778e-14,2.62943987e-06,2.97835854e-25,3.16390735e-06,1.60331459e-10,2.20070815e-09,1.2606225e-12,-9.87626149e-16,4.47388227e-06,1.56748636e-11,-6.22405616e-14,1.50057726e-08,6.00498506e-10,2.57476709e-07,1.27404268e-15,0.0296465237,-1.96864825e-19,1.816442e-10,5.66740808e-09,1.17105509e-10,8.22623057e-10
0.00075,0.0195754587,0.482759098,-6.63787941,325.264322,0.606719206,0.0017356331,2.86274602e-15,1.27698326e-16,9.87951428e-08,1.63226843e-16,0.0100290051,2.33707535e-13,1.96201038e-12,-1.28745467e-16,6.55819535e-28,3.69434956e-17,5.22659871e-25,2.81100253e-09,0.942277811,0.00365542804,0.00321053565,4.23992647e-12,8.28966537e-08,1.67093718e-13,8.79456145e-15,6.21109524e-08,1.64793305e-26,0.00072573539,5.10509251e-14,6.73912202e-05,2.62618116e-09,1.24543168e-05,7.38968959e-16,5.35799423e-07,1.4056089e-07,5.6838322e-16,1.97196729e-16,-1.27086048e-14,3.38773356e-06,8.47190888e-25,4.08362275e-06,2.13961633e-10,3.03037997e-09,1.68953262e-12,-9.06166084e-17,6.26231821e-06,2.1901894e-11,-4.86700915e-14,2.06454596e-08,8.26186939e-10,3.54245491e-07,2.57215314e-16,0.0382709573,-1.95064164e-19,2.75358281e-10,8.5659046e-09,1.6886336e-10,1.18920913e-09
0.001125,0.0200048126,0.729332891,-6.63787941,341.860153,0.580273609,0.00187355105,5.7613243e-15,4.28660658e-18,1.25543744e-07,2.3483682e-16,0.0126853944,3.70899018e-13,2.49833872e-12,-7.70086622e-18,-1.08016149e-30,4.3848539e-18,7.27312468e-25,3.7052421e-09,0.926429325,0.00466335466,0.00434956608,6.19906907e-12,1.13442159e-07,2.44395335e-13,1.10749274e-14,8.53147362e-08,7.98149701e-26,0.000976222672,1.19183055e-13,9.14872228e-05,3.66518503e-09,1.72645237e-05,2.159755e-16,7.59779121e-07,1.99319214e-07,6.54369583e-17,4.6687272e-16,-8.87202322e-15,4.30825193e-06,3.81885871e-24,5.21208518e-06,2.81200304e-10,4.11247228e-09,2.2099941e-12,-5.4230635e-18,8.62172121e-06,3.00083824e-11,-3.73066478e-14,2.79946708e-08,1.12028709e-09,4.80347263e-07,4.11293218e-17,0.0488938726,-1.92587835e-19,4.10106984e-10,1.26848626e-08,2.3909993e-10,1.68938156e-09
0.0015,0.0203524759,0.978194703,-6.63787941,361.335874,0.552603646,0.00201241541,1.26857288e-14,5.38867155e-17,1.57508337e-07,3.30632387e-16,0.0158100091,5.94925789e-13,3.14059596e-12,-4.20639758e-19,-9.38697902e-30,1.72275617e-17,2.02211978e-24,4.90741501e-09,0.907325489,0.00587345398,0.00579557878,9.03949605e-12,1.52407676e-07,3.60367049e-13,1.3359459e-14,1.15031933e-07,3.73118962e-25,0.00129196764,2.96628582e-13,0.000122086632,5.0418494e-09,2.35059567e-05,4.48895534e-16,1.05611061e-06,2.77057875e-07,7.41338402e-18,1.1488966e-15,-5.15823708e-15,5.39874023e-06,1.91352106e-23,6.56709356e-06,3.63143316e-10,5.48803231e-09,2.82730805e-12,-2.54359916e-19,1.1647206e-05,4.01449407e-11,-2.80865465e-14,3.73293812e-08,1.49384282e-09,6.40517304e-07,1.09094627e-17,0.0617194058,-1.89304574e-19,5.97891612e-10,1.83563917e-08,3.31389568e-10,2.35202593e-09
0.001875,0.0205942998,1.22799257,-6.63787941,383.731837,0.524542917,0.00214993964,2.88567436e-14,1.47930831e-16,1.9482983e-07,4.49585393e-16,0.0193901303,9.41957076e-13,3.89197179e-12,-2.14241601e-20,-1.12024906e-28,5.01761741e-17,7.97920726e-24,6.5123529e-09,0.884807826,0.00729295518,0.00758164163,1.28490558e-11,2.00651016e-07,5.33293064e-13,1.55380991e-14,1.51966346e-07,1.71350218e-24,0.00167929228,7.41726494e-13,0.000159862833,6.82096948e-09,3.13720167e-05,1.27974636e-15,1.43603712e-06,3.76726001e-07,8.08831882e-19,2.80717156e-15,-1.63987397e-15,6.65748368e-06,9.87234192e-23,8.15658091e-06,4.59840267e-10,7.18879079e-09,3.53970272e-12,-1.01967573e-20,1.54101057e-05,5.21296671e-11,-2.08147768e-14,4.88621318e-08,1.95535962e-09,8.38402481e-07,1.10798773e-17,0.0768734548,-1.85106993e-19,8.50256433e-10,2.58991276e-08,4.48160653e-10,3.20214301e-09
0.00225,0.0207002361,1.47703817,-6.63787941,408.978856,0.49689382,0.00228387646,6.69060957e-14,2.90715386e-16,2.37375249e-07,5.87724428e-16,0.023384447,1.4471135e-12,4.75010027e-12,-7.69777664e-22,-1.27189078e-27,1.05791332e-16,3.49965343e-23,8.64228778e-09,0.858873341,0.00891862219,0.0097261017,1.72840623e-11,2.58574823e-07,7.89334963e-13,1.7445603e-14,1.96476237e-07,7.47406461e-24,0.00214124452,1.8457613e-12,0.000205159426,9.06107686e-09,4.09907685e-05,2.96238611e-15,1.90757005e-06,5.00424423e-07,6.87596222e-20,6.74652423e-15,1.77101807e-15,8.07263705e-06,5.08142187e-22,9.97666503e-06,5.69972332e-10,9.23210563e-09,4.33559076e-12,-2.69030791e-22,1.99455055e-05,6.51316618e-11,-1.52153047e-14,6.270828e-08,2.50945403e-09,1.07598213e-06,1.81381154e-17,0.0943839116,-1.79928124e-19,1.1752907e-09,3.55685276e-08,5.89534747e-10,4.25635741e-09
0.003,0.0203779091,1.96550206,-6.63787941,467.041524,0.445513236,0.00253402871,3.15696934e-13,7.50443968e-16,3.35897073e-07,9.15464973e-16,0.0323170221,2.99872499e-12,6.74197918e-12,-1.02603382e-23,-8.6513097e-26,3.03740872e-16,5.535946e-22,1.48517148e-08,0.797849249,0.012707158,0.0150247658,2.4196029e-11,4.01095019e-07,1.64205464e-12,1.98218115e-14,3.06525843e-07,1.12486114e-22,0.00327234816,9.248665e-12,0.000316702916,1.49673552e-08,6.52806564e-05,1.05302069e-14,3.11808525e-06,8.17973914e-07,4.13927599e-20,3.28481055e-14,9.39223185e-15,1.12732192e-05,1.04252662e-20,1.4216365e-05,8.19550253e-10,1.42810744e-08,6.0646259e-12,7.42954238e-23,3.11507338e-05,8.80812591e-11,-8.02027175e-15,9.68953724e-08,3.87755273e-09,1.66258223e-06,4.68494678e-17,0.135849945,-1.66752137e-19,2.0292647e-09,6.13236543e-08,9.30115454e-10,6.94886314e-09
0.00375,0.0191582894,2.4293157,-6.63787941,533.473286,0.401419185,0.00275283093,1.2687261e-12,1.50643647e-15,4.46884134e-07,1.70339274e-15,0.0419066331,5.41694687e-12,8.9915676e-12,-1.34978847e-25,-2.48165388e-24,6.60600986e-16,5.83570811e-21,2.53882508e-08,0.727552868,0.0170066403,0.0214204588,1.97426219e-11,5.71315079e-07,3.29457791e-12,2.16984285e-14,4.38695652e-07,1.65924757e-21,0.0046225932,3.66537694e-11,0.000450493127,2.25685509e-08,9.52327708e-05,3.077816e-14,4.63343378e-06,1.21545031e-06,6.02648087e-19,1.27572324e-13,2.67562571e-14,1.4759157e-05,1.47435559e-19,1.90237392e-05,1.07333562e-09,2.03642211e-08,7.62679671e-12,1.0229582e-21,4.45788086e-05,7.57732975e-11,-3.9321945e-15,1.38083082e-07,5.52580612e-09,2.36929823e-06,1.05177247e-16,0.184103892,-1.50471937e-19,2.8894069e-09,9.41009013e-08,1.25704966e-09,1.01875888e-08
0.0045,0.0169418168,2.85420708,-6.63787941,606.740301,0.364686736,0.00293602332,4.13574998e-12,2.42059181e-15,5.63661041e-07,7.0545664e-15,0.051506885,9.59239418e-12,1.13629576e-11,-2.30391801e-27,-2.83417493e-23,1.127944e-15,3.93449323e-20,4.38484196e-08,0.651780565,0.0215592118,0.0285429984,1.33661958e-11,7.58145857e-07,6.08757621e-12,2.52760757e-14,5.84480814e-07,4.90836601e-20,0.00610998334,1.10329135e-10,0.000598288354,3.03839932e-08,0.000129110441,8.72178299e-14,6.36592306e-06,1.66977859e-06,1.05129139e-17,3.87125783e-13,7.7212572e-14,1.82988597e-05,1.37310803e-18,2.41091451e-05,1.28689997e-09,2.71042981e-08,8.49050146e-12,2.73977819e-20,5.93435671e-05,2.74954377e-11,-1.53953419e-15,1.83825326e-07,7.35632251e-09,3.15413773e-06,2.02773043e-16,0.236721644,-1.32119852e-19,2.77614557e-09,1.30461366e-07,1.3789107e-09,1.33657287e-08
