grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,2.69999793,1.08301537e-18,-27790.5968,300,0.651698552,3.52337667e-16,-6.12789492e-16,-7.95984245e-17,2.39099384e-20,-2.32014154e-14,-5.32724676e-16,2.2877228e-16,3.79211383e-14,-1.72333722e-15,-2.18363087e-15,-6.57418337e-17,2.43474408e-14,4.73071511e-16,1,-1.82730786e-17,-1.87006504e-17,-1.20940288e-21,1.61398951e-16,-4.07579366e-27,-8.49632939e-18,1.47456333e-15,3.92611002e-15,-2.57114729e-19,-8.92903324e-14,-4.3885354e-16,-1.79008049e-17,-2.13464562e-18,2.50908718e-17,5.06315605e-19,-1.90549726e-15,-1.26899716e-14,1.57445229e-15,-1.40548187e-16,5.76945998e-17,1.59390484e-38,-2.26028121e-14,2.30566834e-15,-3.40616514e-15,1.08566829e-15,9.23632374e-18,9.92820642e-15,3.50984381e-16,2.77417083e-14,-2.27328879e-16,9.31206973e-20,-1.04570091e-14,3.62816772e-23,2.66344647e-16,-2.52826165e-20,-8.33680729e-20,-2.62184294e-15,3.09371301e-18,-1.90288431e-14
0.000375,2.69777692,5.92268934,-27790.5968,300,0.651698552,3.51587638e-16,-7.70013981e-16,-7.83255639e-17,2.37823689e-20,-8.33267418e-16,-2.44585905e-14,2.28772523e-16,3.79211381e-14,-1.72333633e-15,-6.67040221e-21,-6.56644808e-17,1.05989118e-19,2.12725816e-14,1,-1.82731617e-17,-1.87006504e-17,-1.21015194e-21,1.61398945e-16,5.30227717e-26,-8.49605996e-18,1.47456309e-15,3.92611075e-15,-2.5938857e-19,-6.86600711e-14,-2.66300841e-14,-1.7900807e-17,-6.55522674e-18,2.5090876e-17,5.0630668e-19,-1.90549726e-15,-1.26899709e-14,1.5744522e-15,-1.40548187e-16,5.76945998e-17,7.42884583e-37,-2.2602812e-14,2.30566844e-15,-3.40616511e-15,1.0856683e-15,9.23628218e-18,9.92820626e-15,3.50983287e-16,2.77417093e-14,-2.27328879e-16,9.31206973e-20,-1.04570091e-14,3.62795076e-23,2.66343963e-16,-2.52826165e-20,-8.33680689e-20,-2.62184294e-15,3.0937141e-18,-1.90288431e-14
0.00075,2.6911139,11.8453787,-27790.5968,300,0.651698552,3.5083602e-16,-7.69639617e-16,-7.70698933e-17,2.36544657e-20,-2.99020619e-17,-2.53192856e-14,2.28772767e-16,3.7921138e-14,-1.72333539e-15,-2.04990517e-26,-6.5587024e-17,4.60271065e-25,1.17282621e-14,1,-1.82732386e-17,-1.87006504e-17,-1.210371e-21,1.61398937e-16,6.00096581e-26,-8.49578936e-18,1.47456283e-15,3.92611139e-15,-2.61744768e-19,-5.27661898e-14,-4.31183655e-14,-1.79008084e-17,-1.14260156e-17,2.50908808e-17,5.06297873e-19,-1.90549725e-15,-1.26899702e-14,1.57445212e-15,-1.40548187e-16,5.76945998e-17,7.42898937e-37,-2.2602812e-14,2.30566854e-15,-3.40616508e-15,1.08566831e-15,9.2362405e-18,9.92820608e-15,3.50982166e-16,2.77417102e-14,-2.2732888e-16,9.31206973e-20,-1.04570091e-14,3.62781432e-23,2.66343278e-16,-2.52826165e-20,-8.33680651e-20,-2.62184294e-15,3.09371518e-18,-1.90288431e-14
0.001125,2.68000886,17.768068,-27790.5968,300,0.651698552,3.50081558e-16,-7.69263367e-16,-7.58292524e-17,2.35260416e-20,-1.11289494e-18,-2.5351477e-14,2.28773011e-16,3.79211379e-14,-1.72333442e-15,-1.71171763e-28,-6.55093346e-17,-5.32012039e-30,4.89644026e-15,1,-1.82733156e-17,-1.87006504e-17,-1.21057239e-21,1.6139893e-16,6.52133459e-26,-8.49551727e-18,1.47456257e-15,3.92611203e-15,-2.6422783e-19,-4.05127807e-14,-5.58300218e-14,-1.79008091e-17,-1.66313489e-17,2.50908858e-17,5.06289137e-19,-1.90549724e-15,-1.26899695e-14,1.57445203e-15,-1.40548187e-16,5.76945998e-17,7.42897135e-37,-2.2602812e-14,2.30566865e-15,-3.40616506e-15,1.08566831e-15,9.23619866e-18,9.92820591e-15,3.50981022e-16,2.77417112e-14,-2.2732888e-16,9.31206973e-20,-1.04570091e-14,3.62767883e-23,2.66342591e-16,-2.52826166e-20,-8.33680611e-20,-2.62184294e-15,3.09371628e-18,-1.90288431e-14
0.0015,2.6644618,23.6907573,-27790.5968,300,0.651698552,3.49322962e-16,-7.6888506e-16,-7.46015149e-17,2.33970147e-20,-8.44191382e-20,-2.53539598e-14,2.28773256e-16,3.79211377e-14,-1.72333342e-15,-1.70816676e-28,-6.54312815e-17,-7.34509535e-30,-3.5373244e-16,1,-1.8273393e-17,-1.87006504e-17,-1.21077479e-21,1.61398923e-16,7.0380701e-26,-8.49524331e-18,1.4745623e-15,3.92611267e-15,-2.66818186e-19,-3.10629505e-14,-6.56332596e-14,-1.79008093e-17,-2.21101795e-17,2.50908907e-17,5.06280426e-19,-1.90549723e-15,-1.26899688e-14,1.57445194e-15,-1.40548187e-16,5.76945998e-17,7.42895311e-37,-2.26028119e-14,2.30566875e-15,-3.40616503e-15,1.08566832e-15,9.23615656e-18,9.92820573e-15,3.50979859e-16,2.77417122e-14,-2.27328881e-16,9.31206973e-20,-1.04570091e-14,3.62754122e-23,2.66341899e-16,-2.52826166e-20,-8.33680572e-20,-2.62184293e-15,3.09371737e-18,-1.90288431e-14
0.001875,2.64447272,29.6134467,-27790.5968,300,0.651698552,3.48558887e-16,-7.68504007e-16,-7.33846142e-17,2.32670124e-20,-4.7167868e-20,-2.535537e-14,2.28773503e-16,3.79211376e-14,-1.72333239e-15,-1.70521542e-28,-6.53527291e-17,-7.34285667e-30,-4.40211037e-15,1,-1.8273471e-17,-1.87006504e-17,-1.210979e-21,1.61398916e-16,7.55831045e-26,-8.49496707e-18,1.47456203e-15,3.92611332e-15,-2.69500224e-19,-2.37756449e-14,-7.31931084e-14,-1.79008091e-17,-2.78195198e-17,2.50908957e-17,5.06271714e-19,-1.90549722e-15,-1.2689968e-14,1.57445185e-15,-1.40548187e-16,5.76945998e-17,7.42893462e-37,-2.26028119e-14,2.30566885e-15,-3.406165e-15,1.08566832e-15,9.23611415e-18,9.92820555e-15,3.50978677e-16,2.77417132e-14,-2.27328881e-16,9.31206973e-20,-1.04570091e-14,3.62740111e-23,2.66341203e-16,-2.52826166e-20,-8.33680532e-20,-2.62184293e-15,3.09371848e-18,-1.90288431e-14
0.00225,2.62004163,35.536136,-27790.5968,300,0.651698552,3.47787702e-16,-7.68119342e-16,-7.21765505e-17,2.31357816e-20,-4.51261892e-20,-2.53567326e-14,2.28773752e-16,3.79211375e-14,-1.72333134e-15,-1.70224074e-28,-6.52735282e-17,-7.3391762e-30,-7.52194443e-15,1,-1.82735497e-17,-1.87006504e-17,-1.21118529e-21,1.61398909e-16,8.08326301e-26,-8.49468805e-18,1.47456176e-15,3.92611397e-15,-2.7226362e-19,-1.8159811e-14,-7.90190381e-14,-1.79008087e-17,-3.37300362e-17,2.50909007e-17,5.06262972e-19,-1.90549721e-15,-1.26899673e-14,1.57445176e-15,-1.40548187e-16,5.76945998e-17,7.42891584e-37,-2.26028118e-14,2.30566896e-15,-3.40616497e-15,1.08566833e-15,9.23607133e-18,9.92820537e-15,3.50977475e-16,2.77417142e-14,-2.27328882e-16,9.31206974e-20,-1.04570091e-14,3.62725819e-23,2.66340501e-16,-2.52826166e-20,-8.33680491e-20,-2.62184293e-15,3.09371959e-18,-1.90288431e-14
0.003,2.55785339,47.3815147,-27790.5968,300,0.651698552,3.46209372e-16,-7.67332096e-16,-6.97833486e-17,2.28669475e-20,-4.35861134e-20,-2.53594292e-14,2.28774262e-16,3.79211372e-14,-1.72332915e-15,-1.69616569e-28,-6.51116755e-17,-7.33151039e-30,-1.14394077e-14,1,-1.82737106e-17,-1.87006504e-17,-1.21160807e-21,1.61398894e-16,9.15785622e-26,-8.49411604e-18,1.47456121e-15,3.92611531e-15,-2.78068116e-19,-1.11126646e-14,-8.63296064e-14,-1.7900807e-17,-4.6217314e-17,2.5090911e-17,5.062452e-19,-1.9054972e-15,-1.26899657e-14,1.57445158e-15,-1.40548187e-16,5.76945998e-17,7.42887664e-37,-2.26028118e-14,2.30566917e-15,-3.40616491e-15,1.08566834e-15,9.23598362e-18,9.92820499e-15,3.50974991e-16,2.77417162e-14,-2.27328883e-16,9.31206974e-20,-1.04570091e-14,3.6269592e-23,2.66339063e-16,-2.52826166e-20,-8.33680408e-20,-2.62184293e-15,3.09372187e-18,-1.90288431e-14
0.00375,2.47789708,59.2268934,-27790.5968,300,0.651698552,3.44581239e-16,-7.66519902e-16,-6.73971039e-17,2.25894127e-20,-4.20949573e-20,-2.53621177e-14,2.28774788e-16,3.79211369e-14,-1.72332687e-15,-1.68991582e-28,-6.49450093e-17,-7.32358481e-30,-1.38843386e-14,1,-1.82738765e-17,-1.87006504e-17,-1.21204435e-21,1.6139888e-16,1.02662371e-25,-8.49352527e-18,1.47456064e-15,3.92611669e-15,-2.84152938e-19,-6.71655689e-15,-9.08900616e-14,-1.79008048e-17,-5.93544881e-17,2.50909216e-17,5.06226947e-19,-1.90549718e-15,-1.26899641e-14,1.57445139e-15,-1.40548186e-16,5.76945998e-17,7.42883533e-37,-2.26028117e-14,2.3056694e-15,-3.40616484e-15,1.08566835e-15,9.23589307e-18,9.92820459e-15,3.50972414e-16,2.77417183e-14,-2.27328884e-16,9.31206974e-20,-1.04570091e-14,3.62664389e-23,2.6633758e-16,-2.52826166e-20,-8.33680322e-20,-2.62184293e-15,3.09372423e-18,-1.90288431e-14
0.0045,2.38017271,71.072272,-27790.5968,300,0.651698552,3.42888524e-16,-7.6567558e-16,-6.50010768e-17,2.23005123e-20,-4.05984558e-20,-2.53648173e-14,2.28775336e-16,3.79211366e-14,-1.72332448e-15,-1.68343487e-28,-6.47719788e-17,-7.31533855e-30,-1.54000106e-14,1,-1.82740488e-17,-1.87006504e-17,-1.21249809e-21,1.61398865e-16,1.14188998e-25,-8.49291015e-18,1.47456004e-15,3.92611813e-15,-2.90546732e-19,-3.99395999e-15,-9.37144073e-14,-1.79008022e-17,-7.31900227e-17,2.50909327e-17,5.06208012e-19,-1.90549716e-15,-1.26899624e-14,1.57445119e-15,-1.40548186e-16,5.76945998e-17,7.42879113e-37,-2.26028116e-14,2.30566963e-15,-3.40616478e-15,1.08566836e-15,9.23579882e-18,9.92820418e-15,3.50969721e-16,2.77417205e-14,-2.27328885e-16,9.31206974e-20,-1.04570091e-14,3.62630849e-23,2.66336039e-16,-2.52826166e-20,-8.33680232e-20,-2.62184293e-15,3.09372667e-18,-1.90288431e-14
