grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.0204240729,-7.74559573e-20,-7.68778196,300,0.651681966,0.00126874935,7.40426948e-16,5.07421136e-15,5.3171167e-08,3.2497841e-14,0.00428662614,9.7312654e-14,1.05023173e-12,4.00716327e-15,5.63151728e-14,3.49026549e-15,6.35746793e-17,1.31482875e-09,0.975457275,0.00153014602,0.00110906519,1.34770932e-12,2.92831581e-08,4.63936568e-14,3.16233072e-15,2.13697887e-08,5.28939251e-22,0.000255851506,1.26359396e-14,2.35252208e-05,8.87942092e-10,4.1338789e-06,9.66945798e-15,1.63528521e-07,4.34871147e-08,5.69753249e-14,5.33788877e-17,2.39823069e-14,1.40601689e-06,1.21115524e-25,1.75333977e-06,9.7134221e-11,1.05606452e-09,8.01977278e-13,1.34620172e-16,2.04615842e-06,7.32357312e-12,-9.95714245e-14,7.6286028e-09,2.95393117e-10,1.26974173e-07,2.17594357e-15,0.01605897,1.56474787e-20,7.52006865e-11,2.32679592e-09,5.42203975e-11,3.45930315e-10
0.000375,0.0209031896,0.245370053,-7.68778196,309.053873,0.633954325,0.00139455881,1.79734628e-15,6.19985186e-15,7.07258045e-08,1.21756971e-16,0.00569838046,1.29607568e-13,1.40088624e-12,3.97428432e-16,7.78373395e-21,1.39952168e-15,1.11847459e-23,1.73989319e-09,0.967422429,0.00204378222,0.00159100463,1.95774373e-12,4.26186414e-08,6.76201959e-14,5.39955814e-15,3.12317681e-08,5.48731912e-25,0.0003640406,1.80175354e-14,3.38607686e-05,1.30608745e-09,6.09239024e-06,1.2294523e-14,2.47807573e-07,6.58994293e-08,1.26035951e-14,6.46686837e-17,2.10791001e-14,1.87969276e-06,1.61430624e-25,2.3436185e-06,1.35159305e-10,1.51827346e-09,1.10684792e-12,1.79916667e-16,3.00008564e-06,1.07611302e-11,-8.01783467e-14,1.09571396e-08,4.24279995e-10,1.82375957e-07,3.12222974e-15,0.0214379663,1.5589055e-20,1.20051273e-10,3.71888418e-09,8.22560344e-11,5.25363464e-10
0.00075,0.021324875,0.495401845,-7.68778196,320.410591,0.613339649,0.00152765109,2.41219812e-15,1.45911532e-15,9.33002161e-08,1.17641697e-16,0.0075002454,1.96529388e-13,1.85292898e-12,3.33864941e-17,1.26148714e-27,4.1086822e-16,1.51183582e-24,2.32384094e-09,0.95702751,0.00270737198,0.00225799319,2.88508785e-12,6.12857952e-08,1.00506858e-13,7.92050702e-15,4.50965441e-08,9.45335878e-27,0.000512572545,3.11720994e-14,4.81989944e-05,1.90621252e-09,8.8758894e-06,5.94494992e-15,3.70735243e-07,9.85895205e-08,2.36111438e-15,1.3847395e-16,1.80900037e-14,2.48824693e-06,4.4303083e-25,3.10665056e-06,1.85923255e-10,2.1592742e-09,1.49538938e-12,2.13176511e-17,4.3447511e-06,1.55697608e-11,-6.29325582e-14,1.55688908e-08,6.02857018e-10,2.59136934e-07,9.06005492e-16,0.0283986832,1.54986778e-20,1.89294752e-10,5.85069077e-09,1.23026794e-10,7.87628661e-10
0.001125,0.0216916861,0.7499589,-7.68778196,334.423033,0.590064833,0.00166655872,4.4037695e-15,1.60248967e-16,1.21810949e-07,1.80767255e-16,0.00975203049,3.14699773e-13,2.42521525e-12,2.41743984e-18,1.48375034e-29,6.92856231e-17,9.68375651e-25,3.1224212e-09,0.943806245,0.00354944922,0.00316173911,4.31794623e-12,8.68167022e-08,1.51366193e-13,1.08048836e-14,6.4140565e-08,3.41888234e-26,0.000712266298,6.99052441e-14,6.76610506e-05,2.75104315e-09,1.27448661e-05,1.73597139e-15,5.45772914e-07,1.45137119e-07,3.82417799e-16,3.16869176e-16,1.51579634e-14,3.25398863e-06,1.7370897e-24,4.07534532e-06,2.52228997e-10,3.02946621e-09,1.9830742e-12,1.63851028e-18,6.19583086e-06,2.21254533e-11,-4.81271377e-14,2.18238193e-08,8.45062446e-10,3.63248441e-07,1.83151725e-16,0.0372564109,1.53652355e-20,2.93628462e-10,9.03269344e-09,1.80924608e-10,1.16179888e-09
0.0015,0.0219961876,1.00850564,-7.68778196,351.376493,0.56464385,0.00180928195,9.06081777e-15,2.55885062e-17,1.57051645e-07,2.73953123e-16,0.0124971355,5.13803638e-13,3.1342187e-12,1.54104138e-19,-1.93775812e-30,1.26264755e-17,1.18179837e-24,4.20825363e-09,0.927332989,0.00459532094,0.00435567008,6.48265055e-12,1.20783294e-07,2.29826822e-13,1.40258339e-14,8.95835836e-08,1.60552898e-25,0.000974101562,1.70939952e-13,9.33988155e-05,3.91316255e-09,1.79810512e-05,5.45658266e-16,7.87936623e-07,2.09535312e-07,5.45697315e-17,7.51264657e-16,1.24891743e-14,4.1942015e-06,7.95855199e-24,5.27884736e-06,3.36517555e-10,4.18100682e-09,2.58120397e-12,9.62893678e-20,8.67315719e-06,3.07488415e-11,-3.59128152e-14,3.0093741e-08,1.16529345e-09,5.00899068e-07,3.34849692e-17,0.0483040494,1.51767395e-20,4.46193539e-10,1.36372475e-08,2.60656442e-10,1.68033994e-09
0.001875,0.0222195553,1.27003682,-7.68778196,371.448678,0.537828996,0.0019534155,1.98207488e-14,1.04865362e-16,1.99568731e-07,4.00333644e-16,0.0157528827,8.37576009e-13,3.99148393e-12,8.84652815e-21,-2.73107584e-29,3.38848343e-17,3.87064775e-24,5.67549296e-09,0.907280701,0.00586327222,0.00588868356,9.59162091e-12,1.64594407e-07,3.50517941e-13,1.74304943e-14,1.22535447e-07,7.66468196e-25,0.00130786409,4.29978516e-13,0.000126453652,5.47077018e-09,2.48574116e-05,8.90853721e-16,1.11227793e-06,2.95786483e-07,6.97437676e-18,1.81344266e-15,1.03579324e-14,5.31767895e-06,3.94797934e-23,6.73812901e-06,4.40322953e-10,5.66164515e-09,3.29425546e-12,4.6464945e-21,1.18853593e-05,4.15635538e-11,-2.6211118e-14,4.07181981e-08,1.57669776e-09,6.77740318e-07,1.1633083e-17,0.061775273,1.49216839e-20,6.61548929e-10,2.00686191e-08,3.66501724e-10,2.37569286e-09
0.00225,0.0223326993,1.53306045,-7.68778196,394.688187,0.510493206,0.00209635473,4.54137589e-14,2.48222158e-16,2.49554268e-07,5.60504316e-16,0.019504085,1.34088549e-12,5.00140222e-12,3.50890068e-22,-3.12061002e-28,8.56332155e-17,1.70753014e-23,7.64627071e-09,0.883473874,0.00736117286,0.0077980499,1.365845e-11,2.19268563e-07,5.35500307e-13,2.07401865e-14,1.63821149e-07,3.58308861e-24,0.00172064949,1.100239e-12,0.000167597267,7.50126239e-09,3.36006142e-05,2.25996059e-15,1.53185547e-06,4.07362716e-07,6.47814673e-19,4.41043721e-15,9.11324393e-15,6.62220593e-06,2.047423e-22,8.46205717e-06,5.63688768e-10,7.50766367e-09,4.11620149e-12,1.506005e-22,1.59123543e-05,5.42431447e-11,-1.87644136e-14,5.3954237e-08,2.08922891e-09,8.98050631e-07,1.37423859e-17,0.0778100368,1.45906953e-20,9.53359291e-10,2.87117215e-08,5.01134841e-10,3.27546589e-09
0.003,0.0220774754,2.05558784,-7.68778196,449.839819,0.457837014,0.00236956096,2.18399031e-13,7.27100879e-16,3.69838496e-07,9.57464375e-16,0.0282317865,3.04116758e-12,7.43803721e-12,4.94362725e-24,-2.73408752e-26,2.83792922e-16,3.06083133e-22,1.34756643e-08,0.825298128,0.0109898939,0.0127339822,2.26404563e-11,3.60317973e-07,1.18200441e-12,2.55997266e-14,2.70884566e-07,6.31767952e-23,0.00277773635,5.949438e-12,0.000273683999,1.30935207e-08,5.67658391e-05,9.08734421e-15,2.66498577e-06,7.08685188e-07,4.28978182e-20,2.27804881e-14,1.05264734e-14,9.69226463e-06,4.6145183e-21,1.26370756e-05,8.59715568e-10,1.22826112e-08,5.98782919e-12,4.91773673e-23,2.63525566e-05,8.12273363e-11,-9.4317399e-15,8.81594663e-08,3.41373859e-09,1.46738738e-06,3.63687094e-17,0.117213746,1.36968211e-20,1.77798395e-09,5.31230776e-08,8.49285134e-10,5.7000945e-09
0.00375,0.0209366528,2.56006709,-7.68778196,514.838948,0.411347262,0.00261425821,9.40318925e-13,1.60623053e-15,5.10780511e-07,1.61428183e-15,0.0379807079,5.79258545e-12,1.03012016e-11,6.61583543e-26,-9.88625861e-25,6.85011948e-16,3.90046118e-21,2.34736252e-08,0.755627997,0.0152754332,0.0189743796,2.18569001e-11,5.37087803e-07,2.5448076e-12,2.82967953e-14,4.05857074e-07,9.01373521e-22,0.00409904402,2.626433e-11,0.000407059798,2.07369542e-08,8.6774599e-05,2.81463898e-14,4.15875909e-06,1.10588137e-06,3.28224858e-19,9.62971227e-14,2.32447745e-14,1.31724358e-05,7.6638155e-20,1.75640603e-05,1.18295803e-09,1.83131712e-08,7.83351354e-12,5.29772128e-22,3.94910239e-05,8.46889462e-11,-4.45478819e-15,1.31339975e-07,5.08579771e-09,2.18611317e-06,8.83682759e-17,0.164854915,1.2525907e-20,2.76738797e-09,8.62440214e-08,1.23049208e-09,8.816238e-09
0.0045,0.0187462673,3.02917903,-7.68778196,587.966327,0.372174848,0.00282225157,3.31176147e-12,2.7865816e-15,6.63380241e-07,5.11737987e-15,0.048013116,1.0636559e-11,1.3408186e-11,6.67996219e-28,-1.50187639e-23,1.27291863e-15,3.12936909e-20,4.1080685e-08,0.678334238,0.0199479415,0.0261702993,1.51674424e-11,7.38140782e-07,5.14098632e-12,3.25039892e-14,5.60189825e-07,2.21029464e-20,0.00560553251,8.78038231e-11,0.000559670493,2.94258502e-08,0.000122009116,7.91276661e-14,5.93469687e-06,1.57801821e-06,5.55213631e-18,3.18700934e-13,6.59308429e-14,1.68068267e-05,8.40828682e-19,2.29306477e-05,1.47767214e-09,2.52394389e-08,9.03404783e-12,1.29865403e-20,5.44698285e-05,3.84945819e-11,-1.80300204e-15,1.8100495e-07,7.00895637e-09,3.012755e-06,1.81391931e-16,0.21831782,1.11482658e-20,3.13711706e-09,1.25183064e-07,1.46062666e-09,1.2142208e-08
0.00525,0.0154608753,3.44752926,-7.68778196,667.641021,0.339752497,0.0029925088,9.59221838e-12,3.98470256e-15,8.18080276e-07,3.28266598e-14,0.0576836526,1.75090636e-11,1.65580802e-11,-1.96851746e-27,-6.54305279e-23,1.90166804e-15,1.69346834e-19,7.32706927e-08,0.597975632,0.0247110075,0.0338402172,1.05117475e-11,9.48926665e-07,8.82853856e-12,3.52778841e-14,7.22736328e-07,8.31073661e-19,0.00719374286,2.24780698e-10,0.000720849833,3.5587859e-08,0.000160017793,2.29074732e-13,7.86773109e-06,2.09175117e-06,1.04537783e-16,8.32660954e-13,1.89930043e-13,2.03598608e-05,6.22583219e-18,2.83960974e-05,1.67540968e-09,3.25544988e-08,9.38112369e-12,3.31317078e-19,7.01882603e-05,1.0654834e-11,-4.01447783e-16,2.33770914e-07,9.05218962e-09,3.8909368e-06,3.89544656e-16,0.27458652,9.66715044e-21,1.545e-09,1.63996778e-07,1.24141648e-09,1.46084038e-08
0.006,0.0111267706,3.80426523,-7.68778196,752.491748,0.312904185,0.00312916124,2.40065318e-11,5.02844871e-15,9.67144492e-07,2.32030854e-13,0.066570625,2.24380387e-11,1.95133351e-11,-5.05849197e-28,-3.68486336e-23,2.52582425e-15,7.73814048e-19,1.32783021e-07,0.518696385,0.029316912,0.041512318,7.95481889e-12,1.15621778e-06,1.0708442e-11,3.42341529e-14,8.83166112e-07,2.30318419e-17,0.00876638396,4.64841322e-10,0.000880495977,3.40019028e-08,0.000198272234,6.70661704e-13,9.82670049e-06,2.61241277e-06,1.61746271e-15,1.80715588e-12,5.21745031e-13,2.36679054e-05,3.36442567e-17,3.36778312e-05,1.71535112e-09,3.97395118e-08,9.75106226e-12,5.50336181e-18,8.56411706e-05,3.68294969e-12,-2.23065451e-17,2.86379409e-07,1.10893899e-08,4.76625718e-06,1.30244562e-15,0.33076553,8.18597399e-21,4.85335609e-10,1.95848835e-07,5.33356581e-10,1.50002336e-08
0.00675,0.00584223363,4.09410841,-7.68778196,841.254967,0.290462131,0.00323883655,5.53712871e-11,6.12081532e-15,1.10565463e-06,1.44081414e-12,0.0744865916,2.10276403e-11,2.15789424e-11,9.96608277e-26,2.33546881e-23,3.84975941e-15,4.21133218e-18,2.44458101e-07,0.443590317,0.0336024729,0.0488221026,6.86603374e-12,1.35076322e-06,8.78328297e-12,3.52330105e-14,1.03405249e-06,4.15850571e-16,0.0102517381,8.39504389e-10,0.00103108115,2.38272895e-08,0.000234726085,1.89509871e-12,1.17038621e-05,3.11264711e-06,1.71185912e-14,3.46623914e-12,1.36735822e-12,2.66489527e-05,1.45757824e-16,3.85914315e-05,1.58651574e-09,4.63613564e-08,1.1479994e-11,6.15233178e-17,0.000100117207,1.65517708e-12,-2.78008822e-19,3.36375237e-07,1.30260524e-08,5.59749446e-06,5.49435028e-15,0.384551975,6.78510776e-21,2.03376595e-10,2.16293971e-07,1.43119615e-10,1.36911909e-08
0.0075,-0.000272213391,4.31688731,-7.68778196,932.684598,0.2714797,0.00332852163,1.25343551e-10,8.04086719e-15,1.23132229e-06,7.86564859e-12,0.0814181776,1.61440157e-11,2.07035121e-11,4.17833783e-24,3.24102802e-22,1.07854287e-14,3.15619005e-17,4.62194941e-07,0.374561652,0.0374874948,0.0555438452,7.01788688e-12,1.52791691e-06,7.39106369e-12,4.64351798e-14,1.17135339e-06,5.29935659e-15,0.0116083891,1.44690956e-09,0.00116810811,1.35356112e-08,0.000268029505,5.19428551e-12,1.34298355e-05,3.57620033e-06,1.21111356e-13,6.18647513e-12,3.51679343e-12,2.92850705e-05,5.53178272e-16,4.30475446e-05,1.3431818e-09,5.2106105e-08,1.58379847e-11,5.14887957e-16,0.000113231609,9.57761627e-13,2.48630519e-21,3.82307886e-07,1.48083364e-08,6.35982997e-06,2.17198552e-14,0.434401756,5.51394705e-21,1.13428695e-10,2.25071509e-07,4.64739136e-11,1.17561457e-08
0.00825,-0.00709292909,4.47626286,-7.68778196,1026.25131,0.255066711,0.00340431557,2.98260647e-10,1.26655915e-14,1.3437679e-06,4.01547894e-11,0.087449539,1.31979927e-11,1.48224078e-11,1.54351259e-22,6.09013968e-21,7.36243505e-14,3.20917563e-16,9.27211532e-07,0.312507272,0.0409530133,0.0615733825,8.81662652e-12,1.68729954e-06,7.95231066e-12,7.98732767e-14,1.2939512e-06,5.38718146e-14,0.0128200559,2.58808614e-09,0.00128951946,8.83393612e-09,0.000297429722,1.45279542e-11,1.49710776e-05,3.9984341e-06,5.96731881e-13,1.08723289e-11,9.38071209e-12,3.15965467e-05,2.01666324e-15,4.7026245e-05,1.05680776e-09,5.6758244e-08,2.48914783e-11,3.64013061e-15,0.000124856895,7.27741903e-13,1.5533815e-20,4.23605872e-07,1.64216561e-08,7.04246902e-06,8.00447855e-14,0.479469985,4.39428623e-21,8.20256257e-11,2.24697988e-07,2.1145755e-11,9.70869304e-09
0.009,-0.0145022563,4.579924,-7.68778196,1120.51449,0.240842493,0.00347077357,7.89282673e-10,2.47291864e-14,1.4440227e-06,2.03227535e-10,0.0927126813,1.35354785e-11,7.68248644e-12,5.74338935e-21,1.46739774e-19,7.79547779e-13,4.18491324e-15,2.04617698e-06,0.257441092,0.0440243852,0.0669111092,1.40735253e-11,1.83356844e-06,1.13838552e-11,1.72840303e-13,1.40362951e-06,4.80120359e-13,0.0138908827,5.04025648e-09,0.00139510119,8.34787207e-09,0.000322497314,4.38907182e-11,1.63251078e-05,4.388876e-06,2.12841152e-12,1.9993054e-11,2.7619515e-11,3.36246128e-05,7.59453434e-15,5.05576876e-05,7.74960361e-10,6.01731317e-08,4.40362424e-11,2.38262077e-14,0.000135063456,7.54743819e-13,1.13889482e-19,4.60489427e-07,1.7896977e-08,7.64647815e-06,2.98117895e-13,0.519576366,3.42427492e-21,7.72492964e-11,2.1677066e-07,1.37744858e-11,7.75830933e-09
0.0105,-0.0306428984,4.65214207,-7.68778196,1307.61819,0.217510605,0.0035871183,5.88610604e-09,1.37008914e-13,1.61430934e-06,4.17036511e-09,0.101429053,2.35037374e-11,3.28465007e-12,6.66762647e-19,8.37017119e-17,4.92458375e-11,4.65839982e-13,9.94813565e-06,0.166304355,0.0491525504,0.0757283979,5.13484356e-11,2.1257604e-06,3.80056971e-11,1.05572337e-12,1.60070502e-06,2.33461292e-11,0.0156641108,1.81106904e-08,0.00156087839,1.74371654e-08,0.000356957341,3.88550521e-10,1.85299351e-05,5.16651645e-06,1.21556049e-11,6.63456888e-11,2.42080059e-10,3.69953416e-05,9.71464034e-14,5.64752474e-05,3.00598208e-10,6.29116993e-08,1.46078646e-10,7.09235281e-13,0.000151816316,1.48852396e-12,9.88564473e-18,5.23751821e-07,2.07312327e-08,8.64720562e-06,3.65612728e-12,0.585922826,1.87687967e-21,1.00591348e-10,1.75053276e-07,1.12823333e-11,4.36460615e-09
0.01125,-0.0391460994,4.63372073,-7.68778196,1397.18671,0.208127409,0.00364055081,2.03200152e-08,5.35166334e-13,1.69146094e-06,2.11435822e-08,0.105088069,3.64265311e-11,3.09203671e-12,2.87345905e-17,2.30539584e-15,3.38271343e-10,4.70667423e-12,2.6420999e-05,0.129072286,0.0512908421,0.0793331031,1.43186361e-10,2.45550535e-06,1.13333999e-10,3.6683781e-12,1.75720293e-06,1.64116378e-10,0.0163921533,4.35249012e-08,0.0016142444,4.4553716e-08,0.000360274096,1.44066607e-09,1.96832094e-05,5.94584729e-06,1.95142519e-11,1.41180146e-10,8.99417459e-10,3.83980771e-05,4.11449971e-13,5.90027503e-05,1.49943629e-10,6.12159792e-08,3.15060719e-10,4.12632597e-12,0.000158629326,3.28520146e-12,1.34113467e-16,5.56759609e-07,2.33590191e-08,9.07504197e-06,1.52814316e-11,0.612884485,1.26850826e-21,1.61108906e-10,1.55062625e-07,1.68012293e-11,3.07088596e-09
0.012,-0.047810976,4.58562835,-7.68778196,1483.32379,0.199917257,0.00369099111,6.44145703e-08,2.86058295e-12,1.77296903e-06,9.255429e-08,0.108379408,5.34576353e-11,3.17763871e-12,9.0812531e-16,5.26791134e-14,2.07044611e-09,3.93142333e-11,6.17212763e-05,0.0966704766,0.0531888857,0.0824704164,4.15468635e-10,3.19854841e-06,3.88888144e-10,1.29517032e-11,2.05019533e-06,9.44651842e-10,0.0170122267,1.0058497e-07,0.0016383419,1.17899874e-07,0.000344795957,5.00050647e-09,2.14734291e-05,7.47803998e-06,2.67689767e-11,2.69595842e-10,3.03626963e-09,3.96256271e-05,1.54871493e-12,6.1403742e-05,6.80060369e-11,5.70260465e-08,6.09037774e-10,2.02308514e-11,0.000164462805,7.21585536e-12,1.68431637e-15,6.00270586e-07,2.84447013e-08,9.49485151e-06,5.70530308e-11,0.63623055,7.5163739e-22,2.44132488e-10,1.50185374e-07,2.70341504e-11,2.10478789e-09
0.012375,-0.0521811133,4.55177752,-7.68778196,1525.0769,0.196179823,0.00371290517,1.11323524e-07,7.28559421e-12,1.82617684e-06,1.84534139e-07,0.10990728,6.42938451e-11,3.42056268e-12,5.47853424e-15,2.37081983e-13,4.92764442e-09,1.0603577e-10,8.96958268e-05,0.0821307791,0.0540573344,0.0838800705,7.412832e-10,3.96735412e-06,7.62932077e-10,2.496307e-11,2.30672651e-06,2.12062746e-09,0.0172544619,1.50755277e-07,0.00162827105,1.88851265e-07,0.000326277105,9.34003192e-09,2.31290141e-05,8.79977129e-06,3.05366677e-11,3.63715703e-10,5.41248252e-09,4.01565931e-05,2.88698033e-12,6.27200259e-05,4.86825361e-11,5.41367277e-08,8.23992236e-10,4.23444334e-11,0.000166919602,1.05494656e-11,5.81852619e-15,6.35157128e-07,3.2913397e-08,9.74080978e-06,1.06643132e-10,0.646691822,5.23095812e-22,2.91091515e-10,1.53100171e-07,3.58172895e-11,1.77691239e-09
0.01275,-0.0565708604,4.51199214,-7.68778196,1566.06689,0.192637812,0.00373088989,1.8748965e-07,1.89290455e-11,1.89523425e-06,3.55308308e-07,0.111364173,7.74405217e-11,3.90542091e-12,2.9985523e-14,1.00203725e-12,1.12134202e-08,2.687516e-10,0.000124985959,0.0686671678,0.0548739574,0.0851879378,1.3486485e-09,5.10978148e-06,1.50729571e-09,4.82080477e-11,2.64384291e-06,4.54222153e-09,0.01742832,2.21459971e-07,0.00159617978,2.91545169e-07,0.00029893805,1.73803212e-08,2.54752329e-05,1.05568322e-05,3.51013558e-11,4.86505916e-10,9.38630045e-09,4.0618464e-05,5.21405043e-12,6.42227503e-05,3.99459741e-11,5.09524384e-08,1.09976381e-09,8.50959645e-11,0.000168991397,1.51038346e-11,1.92294223e-14,6.83597449e-07,3.8965373e-08,1.00327901e-05,1.9431475e-10,0.656395871,2.69777658e-22,3.35480064e-10,1.54351664e-07,4.84386709e-11,1.55399582e-09
0.013125,-0.0609838134,4.46675527,-7.68778196,1606.57953,0.189240605,0.00374184971,3.08597671e-07,4.92579054e-11,1.99322018e-06,6.64653823e-07,0.112756338,9.42326176e-11,4.82095558e-12,1.52221705e-13,3.97620075e-12,2.43205427e-08,6.40817497e-10,0.000167001874,0.0562676093,0.0556387444,0.0864002917,2.48767484e-09,6.73737624e-06,2.94922851e-09,9.24417772e-11,3.05039547e-06,9.33055991e-09,0.0174937096,3.17188154e-07,0.00153149697,4.29009714e-07,0.000262476423,3.22996038e-08,2.86576986e-05,1.27837791e-05,4.15890376e-11,6.55047044e-10,1.58972822e-08,4.09866447e-05,9.15744709e-12,6.60890711e-05,3.87872778e-11,4.7828208e-08,1.46523466e-09,1.65100191e-10,0.000170548124,2.11609566e-11,6.05665543e-14,7.52007641e-07,4.68596147e-08,1.04014262e-05,3.47665616e-10,0.665396427,1.18416085e-22,3.71352859e-10,1.49502224e-07,6.67078656e-11,1.43168039e-09
0.0133125,-0.0632042649,4.44221726,-7.68778196,1626.84731,0.187571794,0.00374284844,3.93054099e-07,7.94117892e-11,2.06187341e-06,9.01743113e-07,0.113430622,1.04807078e-10,5.55340786e-12,3.41272175e-13,7.75055379e-12,3.52030858e-08,9.69016715e-10,0.0001900825,0.050475023,0.0560000506,0.0869740306,3.38875165e-09,7.7704009e-06,4.09416075e-09,1.27215329e-10,3.26722817e-06,1.31902503e-08,0.0174605507,3.749296e-07,0.00148201556,5.09831056e-07,0.000241247263,4.40583535e-08,3.05866953e-05,1.40777335e-05,4.62784536e-11,7.673245e-10,2.05513696e-08,4.11197479e-05,1.20300212e-11,6.72666188e-05,4.05898401e-11,4.64697557e-08,1.69959078e-09,2.27521485e-10,0.000171053803,2.48590705e-11,1.05629019e-13,7.96950079e-07,5.16090609e-08,1.0630102e-05,4.63614932e-10,0.669652351,1.13538315e-22,3.83642289e-10,1.4374885e-07,7.86610107e-11,1.40608686e-09
0.0135,-0.0654367881,4.41646088,-7.68778196,1647.20534,0.185912556,0.00374010196,4.98313718e-07,1.2786691e-10,2.14776622e-06,1.21790621e-06,0.114090997,1.17338999e-10,6.56153509e-12,7.49300126e-13,1.48823238e-11,5.03478235e-08,1.4451314e-09,0.000214079776,0.0449628117,0.056345772,0.0875270802,4.61183201e-09,8.95591747e-06,5.64439283e-09,1.74065449e-10,3.48580035e-06,1.84846176e-08,0.0173730683,4.38781288e-07,0.00141986602,5.96538312e-07,0.000218423465,5.99857345e-08,3.27269176e-05,1.5487326e-05,5.25826117e-11,9.06402621e-10,2.64451479e-08,4.12115448e-05,1.57168055e-11,6.86519768e-05,4.39735889e-11,4.53175633e-08,1.98061783e-09,3.11507021e-10,0.000171344579,2.90560267e-11,1.81845511e-13,8.50115489e-07,5.69291943e-08,1.08933294e-05,6.17309658e-10,0.673748882,1.08867792e-22,3.91029296e-10,1.35587486e-07,9.28531328e-11,1.40331729e-09
0.0136875,-0.0676850152,4.38953949,-7.68778196,1667.75569,0.184252288,0.00373269165,6.2923625e-07,2.05889538e-10,2.25656128e-06,1.63951292e-06,0.114738253,1.32468486e-10,7.96028055e-12,1.62513851e-12,2.81800831e-11,7.11944058e-08,2.12757556e-09,0.000238567916,0.0397386538,0.0566738478,0.0880613922,6.26351676e-09,1.02986555e-05,7.72381535e-09,2.36612892e-10,3.69804898e-06,2.56969034e-08,0.0172188204,5.07691058e-07,0.00134412003,6.86586807e-07,0.000194475195,8.15093705e-08,3.50562452e-05,1.70079051e-05,6.14105836e-11,1.08260518e-09,3.39026929e-08,4.12526281e-05,2.04359648e-11,7.03019446e-05,4.90914469e-11,4.44473858e-08,2.3237656e-09,4.24178957e-10,0.000171380631,3.38068868e-11,3.0917814e-13,9.12763106e-07,6.28756013e-08,1.11966325e-05,8.21897665e-10,0.677691885,1.04396647e-22,3.92749663e-10,1.25074743e-07,1.09562497e-10,1.42315751e-09
0.013875,-0.069953391,4.36150513,-7.68778196,1688.61566,0.182579801,0.0037195739,7.91824554e-07,3.32091122e-10,2.39589036e-06,2.20249936e-06,0.115373217,1.51076066e-10,9.91829063e-12,3.48753944e-12,5.26683128e-11,9.95978054e-08,3.09513636e-09,0.000263038276,0.0348120729,0.0569812181,0.0885795419,8.48159694e-09,1.1799497e-05,1.04878433e-08,3.19361483e-10,3.89524664e-06,3.54565762e-08,0.016983718,5.79820519e-07,0.00125450499,7.76559359e-07,0.000169954317,1.10474703e-07,3.75389764e-05,1.86322724e-05,7.42504991e-11,1.31026955e-09,4.33289385e-08,4.12310462e-05,2.64643787e-11,7.22854643e-05,5.62643522e-11,4.39402654e-08,2.74960095e-09,5.75043757e-10,0.000171114979,3.91796365e-11,5.19306019e-13,9.86287047e-07,6.95214879e-08,1.15454966e-05,1.0955525e-09,0.681486839,1.00117441e-22,3.8827851e-10,1.12494371e-07,1.29020106e-10,1.46636796e-09
