x,x_norm,T,rho,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.0,300.0,0.6516972364095907,2.9020235906211417e-07,1.553581481265161e-14,0.0,1.2899254541109476e-13,0.0,1.527130689661554e-10,5.714147593041856e-20,1.448578572430697e-14,0.0,5.366551746294945e-14,0.0,0.0,0.0,0.9999997090644096,4.184237562215389e-11,2.8756859281810825e-12,4.379856299284953e-20,1.42592691749865e-16,1.4979018128988606e-14,0.0,6.298289496389623e-17,0.0,6.229466235148431e-13,0.0,1.1569097956839512e-13,1.3160916099729916e-18,1.1401850260269512e-14,3.155450822893817e-20,0.0,0.0,3.983195579526232e-14,0.0,1.2406738760778299e-14,2.5804364382988418e-14,2.6890075422217197e-32,7.601038532014251e-14,1.9728696894114934e-17,1.0590363804499095e-15,0.0,0.0,2.0002810895021014e-15,0.0,5.417758738583918e-20,0.0,0.0,5.3379759671016037e-14,0.0,5.352083401434512e-10,2.9092070873564517e-18,6.577679135396514e-20,2.155605298894158e-17,1.1530904480078722e-18,0.0
3.7546933667083855e-05,0.0012515644555694619,300.0000005015102,0.6516971446396082,3.1020945609058637e-07,1.573654276920202e-14,0.0,1.5807954764577515e-13,0.0,1.871919705923103e-10,1.1648309230475592e-19,1.4486183678626353e-14,0.0,4.829225048080408e-14,0.0,0.0,0.0,0.999999688890599,5.1426956828142246e-11,3.7282818263675765e-12,4.9610795193918277e-20,1.9106153755001976e-16,1.4979014176252697e-14,0.0,8.285374585374291e-17,0.0,8.028062491021218e-13,0.0,1.5041002694960097e-13,1.9369825945785383e-18,1.3775059390247191e-14,2.890347368422061e-20,0.0,0.0,3.983178176368657e-14,0.0,1.2406748556658878e-14,3.17594996935754e-14,3.305522912269359e-32,9.348342562155669e-14,2.4988392414475023e-17,1.059778634290392e-15,0.0,0.0,2.6378079104041876e-15,0.0,5.417732337470657e-20,0.0,0.0,5.3561628602335525e-14,0.0,6.567444387366231e-10,2.9092069202251794e-18,7.227013865773191e-20,2.1734620160414635e-17,1.1788425392092184e-18,0.0
7.509386733416771e-05,0.0025031289111389237,300.0000010030204,0.6516970528696255,3.302165531190586e-07,1.593727072575243e-14,0.0,1.8716654988045552e-13,0.0,2.2167087221846518e-10,1.758247086790933e-19,1.4486581632945735e-14,0.0,4.29189834986587e-14,0.0,0.0,0.0,0.9999996687167882,6.10115380341306e-11,4.580877724554071e-12,5.542302739498702e-20,2.3953038335017453e-16,1.4979010223516787e-14,0.0,1.0272459674358958e-16,0.0,9.826658746894005e-13,0.0,1.8512907433080678e-13,2.5578735791840846e-18,1.614826852022487e-14,2.6252439139503044e-20,0.0,0.0,3.9831607732110814e-14,0.0,1.2406758352539458e-14,3.7714635004162374e-14,3.922038282316998e-32,1.1095646592297088e-13,3.024808793483512e-17,1.0605208881308747e-15,0.0,0.0,3.2753347313062734e-15,0.0,5.4177059363573965e-20,0.0,0.0,5.3743497533655013e-14,0.0,7.782805373297951e-10,2.9092067530939068e-18,7.876348596149869e-20,2.1913187331887687e-17,1.2045946304105643e-18,0.0
0.00011264080100125157,0.003754693366708386,300.0000015045306,0.651696961099643,3.502236501475308e-07,1.6137998682302835e-14,0.0,2.162535521151359e-13,0.0,2.561497738446201e-10,2.351663250534307e-19,1.4486979587265117e-14,0.0,3.754571651651333e-14,0.0,0.0,0.0,0.9999996485429776,7.059611924011896e-11,5.4334736227405646e-12,6.123525959605576e-20,2.879992291503293e-16,1.4979006270780878e-14,0.0,1.2259544763343626e-16,0.0,1.1625255002766791e-12,0.0,2.198481217120126e-13,3.1787645637896312e-18,1.852147765020255e-14,2.360140459478548e-20,0.0,0.0,3.983143370053506e-14,0.0,1.2406768148420037e-14,4.3669770314749356e-14,4.5385536523646364e-32,1.2842950622438507e-13,3.55077834551952e-17,1.0612631419713575e-15,0.0,0.0,3.912861552208359e-15,0.0,5.4176795352441356e-20,0.0,0.0,5.39253664649745e-14,0.0,8.998166359229669e-10,2.9092065859626345e-18,8.525683326526546e-20,2.209175450336074e-17,1.2303467216119105e-18,0.0
0.00015018773466833542,0.0050062578222778474,300.0000020060408,0.6516968693296604,3.7023074717600303e-07,1.6338726638853244e-14,0.0,2.453405543498163e-13,0.0,2.9062867547077496e-10,2.9450794142776804e-19,1.4487377541584495e-14,0.0,3.2172449534367957e-14,0.0,0.0,0.0,0.9999996283691669,8.018070044610731e-11,6.286069520927059e-12,6.70474917971245e-20,3.3646807495048406e-16,1.497900231804497e-14,0.0,1.4246629852328296e-16,0.0,1.3423851258639577e-12,0.0,2.5456716909321844e-13,3.7996555483951775e-18,2.089468678018023e-14,2.0950370050067916e-20,0.0,0.0,3.9831259668959304e-14,0.0,1.2406777944300616e-14,4.962490562533634e-14,5.155069022412275e-32,1.4590254652579924e-13,4.0767478975555294e-17,1.0620053958118401e-15,0.0,0.0,4.550388373110445e-15,0.0,5.417653134130875e-20,0.0,0.0,5.410723539629399e-14,0.0,1.021352734516139e-09,2.909206418831362e-18,9.175018056903223e-20,2.2270321674833796e-17,1.2560988128132565e-18,0.0
0.0001877346683354193,0.00625782227784731,300.000002507551,0.6516967775596779,3.902378442044753e-07,1.6539454595403653e-14,0.0,2.744275565844967e-13,0.0,3.251075770969298e-10,3.5384955780210544e-19,1.4487775495903877e-14,0.0,2.679918255222258e-14,0.0,0.0,0.0,0.9999996081953563,8.976528165209567e-11,7.1386654191135534e-12,7.285972399819324e-20,3.8493692075063883e-16,1.497899836530906e-14,0.0,1.6233714941312965e-16,0.0,1.5222447514512366e-12,0.0,2.892862164744243e-13,4.420546533000724e-18,2.326789591015791e-14,1.8299335505350353e-20,0.0,0.0,3.983108563738355e-14,0.0,1.2406787740181195e-14,5.5580040935923316e-14,5.771584392459914e-32,1.6337558682721346e-13,4.602717449591539e-17,1.0627476496523228e-15,0.0,0.0,5.187915194012532e-15,0.0,5.417626733017614e-20,0.0,0.0,5.428910432761347e-14,0.0,1.1428888331093106e-09,2.9092062517000895e-18,9.8243527872799e-20,2.2448888846306848e-17,1.2818509040146026e-18,0.0
0.00022528160200250313,0.007509386733416772,300.0000030090612,0.6516966857896953,4.102449412329475e-07,1.6740182551954062e-14,0.0,3.0351455881917703e-13,0.0,3.5958647872308473e-10,4.131911741764428e-19,1.448817345022326e-14,0.0,2.1425915570077206e-14,0.0,0.0,0.0,0.9999995880215456,9.934986285808402e-11,7.991261317300047e-12,7.8671956199262e-20,4.334057665507936e-16,1.4978994412573153e-14,0.0,1.822080003029763e-16,0.0,1.702104377038515e-12,0.0,3.240052638556301e-13,5.041437517606271e-18,2.5641105040135588e-14,1.5648300960632792e-20,0.0,0.0,3.98309116058078e-14,0.0,1.2406797536061774e-14,6.153517624651029e-14,6.388099762507554e-32,1.8084862712862763e-13,5.128687001627547e-17,1.0634899034928054e-15,0.0,0.0,5.825442014914618e-15,0.0,5.417600331904354e-20,0.0,0.0,5.447097325893296e-14,0.0,1.2644249317024826e-09,2.9092060845688173e-18,1.0473687517656578e-19,2.2627456017779902e-17,1.3076029952159488e-18,0.0
0.000262828535669587,0.008760951188986232,300.0000035105714,0.6516965940197128,4.302520382614197e-07,1.6940910508504468e-14,0.0,3.3260156105385747e-13,0.0,3.940653803492396e-10,4.725327905507802e-19,1.448857140454264e-14,0.0,1.6052648587931837e-14,0.0,0.0,0.0,0.9999995678477349,1.0893444406407239e-10,8.84385721548654e-12,8.448418840033074e-20,4.818746123509483e-16,1.4978990459837244e-14,0.0,2.02078851192823e-16,0.0,1.8819640026257937e-12,0.0,3.587243112368359e-13,5.662328502211817e-18,2.8014314170113268e-14,1.2997266415915229e-20,0.0,0.0,3.9830737574232047e-14,0.0,1.2406807331942354e-14,6.749031155709727e-14,7.004615132555193e-32,1.983216674300418e-13,5.654656553663555e-17,1.0642321573332882e-15,0.0,0.0,6.462968835816704e-15,0.0,5.417573930791093e-20,0.0,0.0,5.465284219025245e-14,0.0,1.3859610302956545e-09,2.9092059174375446e-18,1.1123022248033254e-19,2.2806023189252954e-17,1.3333550864172947e-18,0.0
0.00030037546933667084,0.010012515644555695,300.0000040120816,0.6516965022497302,4.502591352898919e-07,1.7141638465054877e-14,0.0,3.616885632885378e-13,0.0,4.285442819753945e-10,5.318744069251175e-19,1.4488969358862023e-14,0.0,1.0679381605786461e-14,0.0,0.0,0.0,0.9999995476739243,1.1851902527006074e-10,9.696453113673036e-12,9.029642060139948e-20,5.303434581511031e-16,1.4978986507101334e-14,0.0,2.219497020826697e-16,0.0,2.0618236282130727e-12,0.0,3.9344335861804175e-13,6.2832194868173634e-18,3.038752330009095e-14,1.0346231871197665e-20,0.0,0.0,3.983056354265629e-14,0.0,1.2406817127822933e-14,7.344544686768426e-14,7.621130502602831e-32,2.1579470773145601e-13,6.180626105699566e-17,1.0649744111737708e-15,0.0,0.0,7.10049565671879e-15,0.0,5.417547529677832e-20,0.0,0.0,5.483471112157194e-14,0.0,1.5074971288888264e-09,2.9092057503062723e-18,1.1772356978409933e-19,2.298459036072601e-17,1.3591071776186409e-18,0.0
0.0003379224030037547,0.011264080100125157,300.0000045135918,0.6516964104797477,4.7026623231836414e-07,1.7342366421605286e-14,0.0,3.9077556552321825e-13,0.0,4.630231836015494e-10,5.912160232994549e-19,1.4489367313181405e-14,0.0,5.306114623641086e-15,0.0,0.0,0.0,0.9999995275001136,1.281036064760491e-10,1.054904901185953e-11,9.610865280246823e-20,5.78812303951258e-16,1.4978982554365425e-14,0.0,2.418205529725164e-16,0.0,2.2416832538003513e-12,0.0,4.281624059992476e-13,6.90411047142291e-18,3.2760732430068624e-14,7.695197326480101e-21,0.0,0.0,3.983038951108054e-14,0.0,1.2406826923703512e-14,7.940058217827123e-14,8.237645872650471e-32,2.332677480328702e-13,6.706595657735574e-17,1.0657166650142534e-15,0.0,0.0,7.738022477620876e-15,0.0,5.4175211285645714e-20,0.0,0.0,5.5016580052891425e-14,0.0,1.6290332274819983e-09,2.909205583175e-18,1.242169170878661e-19,2.3163157532199064e-17,1.3848592688199868e-18,0.0
