grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.170693695,3.65988332e-19,-211.866402,300,0.651698432,2.64599184e-08,-5.74598848e-15,-6.33107495e-15,1.81256444e-15,-1.26601645e-18,1.50564582e-12,-3.06700282e-21,-1.32607993e-15,1.86350683e-14,-1.05451057e-14,7.10049344e-21,-1.56217146e-14,-9.91577209e-15,0.999999974,3.97450087e-13,1.52174915e-14,-1.3819337e-20,-1.08429909e-14,-4.95850988e-19,-4.68177657e-16,2.64497684e-19,-8.4994011e-15,3.3209589e-15,2.17351852e-14,-2.23440968e-15,-4.58714845e-19,3.35599502e-17,-1.84450908e-20,-1.60824572e-14,-2.35321979e-16,-8.25408869e-15,9.10325012e-15,-1.24670942e-15,2.32352189e-16,-9.37070177e-35,7.41003155e-16,4.9135628e-15,-9.00257989e-15,7.96464458e-14,-1.90664939e-15,8.8236346e-18,1.57168416e-19,3.7799151e-15,-2.11747701e-15,5.02277805e-19,3.36827879e-18,5.70442038e-20,5.23981096e-12,-1.61338268e-18,-9.68092373e-20,-4.62529896e-17,1.33799189e-18,2.13203989e-15
0.000375,0.170425892,0.714215391,-211.866402,300,0.651698328,4.94009458e-08,-6.16413714e-15,-5.12866421e-15,6.95296424e-15,-3.19432191e-18,5.78070094e-12,7.09503955e-21,-1.3260135e-15,1.86351209e-14,-3.05353117e-21,1.87752263e-20,-5.73943455e-21,-3.74775292e-14,0.999999951,1.54238533e-12,7.19572816e-14,-1.39556981e-20,-1.08397409e-14,-4.97518429e-19,-4.67576398e-16,1.31327687e-18,-8.36967085e-15,1.53808416e-14,4.41771779e-15,-1.06672297e-14,-4.22106619e-19,1.6933235e-16,-1.82460118e-20,-1.60814721e-14,-2.34848605e-16,-8.25427264e-15,9.10340237e-15,-1.24670193e-15,8.9537797e-16,-3.63894763e-34,2.88350057e-15,4.91417752e-15,-9.00252302e-15,7.96469111e-14,-1.90543643e-15,4.21755876e-17,3.89373294e-19,3.77987918e-15,-2.11588213e-15,5.29175907e-19,1.60575453e-17,5.65203807e-20,2.02048914e-11,-1.61338258e-18,-9.65971286e-20,-4.62471535e-17,2.04632674e-18,2.13204166e-15
0.00075,0.16962245,1.42843079,-211.866402,300,0.651698133,9.22008884e-08,-6.12190927e-15,-4.15082171e-15,2.66480443e-14,-2.59280017e-18,2.21792938e-11,4.63285241e-20,-1.32575746e-15,1.8635142e-14,-4.00625147e-28,3.01715927e-20,-1.04261952e-26,-3.81818238e-14,0.999999908,5.98036427e-12,3.39924029e-13,-1.50730754e-20,-1.08234616e-14,-4.99184939e-19,-4.66973723e-16,7.42605463e-18,-8.13718047e-15,7.15436767e-14,8.95218067e-16,-3.59174403e-16,-2.42660932e-19,8.56130245e-16,-1.75665069e-20,-1.60730786e-14,-2.32281201e-16,-8.25445441e-15,9.10352005e-15,-1.24667223e-15,3.47968262e-15,-1.39291581e-33,1.12115943e-14,4.91667594e-15,-9.00225442e-15,7.96473741e-14,-1.90355795e-15,2.12729793e-16,6.45990623e-19,3.77984173e-15,-2.10832239e-15,6.56680374e-19,7.62076329e-17,5.5790293e-20,7.78398344e-11,-1.61338238e-18,-9.53002037e-20,-4.62114072e-17,2.76195523e-18,2.13205133e-15
0.001125,0.168283391,2.14264621,-211.866402,300.000001,0.65169777,1.71875978e-07,-6.08002444e-15,-3.35459795e-15,1.01845448e-13,-2.09553095e-18,8.48504328e-11,1.97257785e-19,-1.32477317e-15,1.86350529e-14,2.75221888e-28,4.13268495e-20,-8.28451009e-27,-3.9891879e-14,0.999999828,2.31226096e-11,1.60075595e-12,-1.9224915e-20,-1.07435021e-14,-5.00856288e-19,-4.66365275e-16,3.85519391e-17,-7.73337074e-15,3.31047395e-13,1.80500718e-16,3.18993687e-14,6.53232652e-19,4.3182284e-15,-1.52900971e-20,-1.60247253e-14,-2.18418223e-16,-8.2546059e-15,9.10354753e-15,-1.24658206e-15,1.35173339e-14,-5.3150236e-33,4.34659897e-14,4.92734246e-15,-9.00098668e-15,7.96478773e-14,-1.9004085e-15,1.06837443e-15,9.33980878e-19,3.77979914e-15,-2.07262113e-15,1.2588384e-18,3.60272577e-16,5.42736426e-20,2.99034299e-10,-1.61338202e-18,-8.74115407e-20,-4.59934394e-17,3.5116275e-18,2.13210413e-15
0.0015,0.166408749,2.85686169,-211.866402,300.000005,0.651697092,3.19654865e-07,-6.03537309e-15,-2.70580731e-15,3.87282291e-13,-1.69034117e-18,3.22956936e-10,7.74463493e-19,-1.32101016e-15,1.86346198e-14,1.09458181e-28,5.2412925e-20,-8.23730662e-27,-4.11648683e-14,0.999999679,8.89492764e-11,7.49631838e-12,-3.22964463e-20,-1.03545086e-14,-5.02537831e-19,-4.65741451e-16,1.92348806e-16,-7.06718493e-15,1.5207314e-12,3.6136651e-17,1.80815835e-13,5.11577913e-18,2.16612785e-14,-7.73636464e-21,-1.57623266e-14,-1.4405303e-16,-8.25463659e-15,9.1033306e-15,-1.24632433e-15,5.22758546e-14,-2.0166706e-32,1.67650392e-13,4.9731877e-15,-8.99503279e-15,7.96485809e-14,-1.89481507e-15,5.31529599e-15,1.2698632e-18,3.77974053e-15,-1.90506722e-15,4.08491898e-18,1.69345195e-15,4.97915285e-20,1.14299086e-09,-1.61338136e-18,-3.97534396e-20,-4.46732304e-17,4.42926763e-18,2.13238965e-15
0.001875,0.163998592,3.57107736,-211.866402,300.000017,0.65169583,5.92343572e-07,-5.98116549e-15,-2.17723644e-15,1.46186324e-12,-1.36031701e-18,1.22016203e-09,2.96369908e-18,-1.30674038e-15,1.86331667e-14,6.30188228e-31,6.38219955e-20,-8.17126253e-27,-4.05854178e-14,0.999999402,3.39642831e-10,3.48221394e-11,-6.80722016e-20,-8.48013002e-15,-5.04233395e-19,-4.65068977e-16,9.41972349e-16,-6.05393872e-15,6.92380024e-12,7.16478387e-18,8.76970583e-13,2.71637076e-17,1.07766594e-13,1.711369e-20,-1.43645289e-14,2.51241107e-16,-8.2542779e-15,9.10245116e-15,-1.24560199e-15,2.00699258e-13,-7.5828478e-32,6.41832747e-13,5.16913184e-15,-8.96729909e-15,7.96501004e-14,-1.88444671e-15,2.61782628e-14,1.73381589e-18,3.77963279e-15,-1.12558974e-15,1.72321609e-17,7.89551413e-15,3.42725848e-20,4.33659633e-09,-1.61338017e-18,2.45481012e-19,-3.67513021e-17,6.22120679e-18,2.13391685e-15
0.00225,0.161053041,4.28529364,-211.866402,300.000061,0.651693473,1.0921841e-06,-5.9046691e-15,-1.74761276e-15,5.46429833e-12,-1.09229209e-18,4.56492907e-09,1.11785463e-17,-1.25320218e-15,1.86287718e-14,-4.27886953e-29,7.66481077e-20,-8.07274828e-27,-3.36694779e-14,0.999998885,1.28418457e-09,1.60038173e-10,-1.44695898e-19,4.46682421e-16,-5.05941316e-19,-4.64205761e-16,4.5501505e-15,-4.69825779e-15,3.1179193e-11,1.34462606e-18,4.09727661e-12,1.34853297e-16,5.30322208e-13,9.80474194e-20,-7.01886378e-15,2.32774346e-15,-8.2527464e-15,9.0997972e-15,-1.24360022e-15,7.62995324e-13,-2.8126134e-31,2.43307833e-12,5.99788365e-15,-8.83954318e-15,7.96547669e-14,-1.8644551e-15,1.27437765e-13,2.70605411e-18,3.77937541e-15,2.45939197e-15,7.76991651e-17,3.64199965e-14,-2.16216786e-20,1.62927045e-08,-1.61337803e-18,1.93199274e-18,1.02105682e-17,1.25921521e-17,2.14198397e-15
0.003,0.153556421,5.71373196,-211.866402,300.000465,0.651682539,3.3185546e-06,-5.62257215e-15,-1.14050417e-15,4.55974182e-11,-7.14035299e-19,3.81363584e-08,9.42220211e-17,-7.12059304e-16,1.85951472e-14,-9.52986463e-30,1.17400093e-19,-7.74620183e-27,4.72699265e-14,0.999996493,1.0875116e-08,1.73200345e-09,-2.52950839e-19,1.17249783e-13,-5.09321377e-19,-4.59982383e-16,5.22922193e-14,-1.75469599e-15,3.28996309e-10,7.66389862e-20,4.49396709e-11,1.58265107e-15,6.23981345e-12,7.98336042e-19,9.97226121e-14,3.24994213e-14,-8.23945623e-15,9.08049329e-15,-1.22914295e-15,6.50694671e-12,-2.25036833e-30,2.06733605e-11,1.55422874e-14,-7.22627586e-15,7.96995027e-14,-1.76299597e-15,1.47932006e-12,1.14932276e-17,3.77750791e-15,4.76436316e-14,8.39810927e-16,3.95934204e-13,-5.6700104e-19,1.36852117e-07,-1.61336906e-18,2.97150345e-17,7.8596401e-16,9.64358714e-17,2.25986232e-15
0.00375,0.143921476,7.14219869,-211.866402,300.002756,0.651651965,9.01800517e-06,-5.02019982e-15,-6.97597431e-16,2.905045e-10,-4.3688081e-19,2.43210938e-07,6.06691545e-16,2.61790142e-15,1.84504258e-14,7.76119447e-30,2.54033154e-19,-7.22872069e-27,5.45004849e-13,0.999989774,7.017604e-08,1.38495103e-08,4.80877813e-18,1.05700591e-12,-5.11658885e-19,-4.35817949e-16,4.40854584e-13,-3.11137232e-16,2.57245523e-09,-3.63155145e-19,3.63116554e-10,1.35630416e-14,5.37293945e-11,4.471885e-18,1.05661862e-12,3.0297415e-13,-8.1780856e-15,9.00236482e-15,-1.16668043e-15,4.22450041e-11,-1.28852396e-29,1.33789122e-10,8.28245913e-14,5.28226692e-15,7.99751849e-14,-1.5212812e-15,1.2584183e-11,7.33830937e-17,3.7690689e-15,3.97375148e-13,6.73864966e-15,3.17860042e-12,-3.1385208e-18,8.76866548e-07,-1.61334876e-18,3.1310148e-16,8.72086764e-15,8.40323278e-16,3.32262597e-15
0.0045,0.13215564,8.57079034,-211.866402,300.015053,0.651563064,2.30507212e-05,-3.86039942e-15,-2.6726184e-16,1.70659547e-09,-1.62229275e-19,1.43017561e-06,3.60270499e-15,2.2032157e-14,1.78945315e-14,-1.05854352e-29,9.59331048e-19,-6.42094119e-27,3.38454521e-12,0.999969794,4.17546053e-07,1.02155202e-07,6.6113786e-17,8.20234449e-12,-5.04346934e-19,-2.62523106e-16,3.42913982e-12,-2.36181117e-17,1.85524275e-08,-2.07576949e-18,2.70622334e-09,1.07228444e-13,4.2690661e-10,2.27818779e-17,9.15635638e-12,2.59243379e-12,-7.93457036e-15,8.71780287e-15,-9.09489969e-16,2.5288936e-10,-5.87047517e-29,7.98344111e-10,5.31580989e-13,9.69763488e-14,8.1599009e-14,-1.04039637e-15,9.87720747e-11,5.48538791e-16,3.7333708e-15,2.95638828e-12,4.99009208e-14,2.35394751e-11,-1.24649137e-17,5.1805851e-06,-1.61330989e-18,3.03999339e-15,8.52875874e-14,7.15765946e-15,1.23692208e-14
