z,u,V,T,rho,Z,PV,SourcePV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,1.877630429999999906e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516985060000000107e-01,1.000000000000000000e+00,2.498834661719870021e-09,-9.871687481229806284e-15,0.000000000000000000e+00,-7.700533333333167141e-01,1.007505079922949337e-08,2.016057979845818551e-15,0.000000000000000000e+00,3.768388039711805685e-16,0.000000000000000000e+00,2.604937419800782244e-13,0.000000000000000000e+00,4.344293229667762991e-15,0.000000000000000000e+00,5.188145379603227960e-15,6.952820019468269607e-14,0.000000000000000000e+00,0.000000000000000000e+00,9.999999899235231249e-01,1.177312499909962913e-13,2.191307879832415663e-15,2.108365279838759058e-21,1.486739289886299018e-15,1.255133409904011559e-22,2.992705819771127819e-15,3.518689919730901568e-19,1.806399339861852276e-18,4.804238929632586790e-16,0.000000000000000000e+00,0.000000000000000000e+00,3.430970489737610104e-18,0.000000000000000000e+00,1.221311289906597989e-20,0.000000000000000000e+00,1.403330639892677693e-16,0.000000000000000000e+00,1.270111389902866009e-14,0.000000000000000000e+00,3.816356589708136725e-17,5.845815349552930445e-36,1.300560399900537314e-16,0.000000000000000000e+00,0.000000000000000000e+00,1.546894509881698310e-14,0.000000000000000000e+00,1.419060199891474820e-15,0.000000000000000000e+00,1.174083709910209783e-14,0.000000000000000000e+00,8.885526869320462635e-19,4.656351729643897500e-19,7.016475479463402834e-20,9.174218729298385620e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.034455479920888173e-16,4.275073079673056090e-19,0.000000000000000000e+00
3.750000000000000078e-04,1.874742729999999968e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516984630000000056e-01,1.000000000000000000e+00,4.882132330326951215e-09,3.887572623819603467e-15,0.000000000000000000e+00,-2.310194666666672614e+00,1.968374560611984720e-08,2.236865110695460653e-15,0.000000000000000000e+00,1.552422640482661792e-15,0.000000000000000000e+00,1.074089790333943800e-12,0.000000000000000000e+00,4.344307871350683078e-15,0.000000000000000000e+00,1.599092340497171849e-21,6.837024762125689469e-14,0.000000000000000000e+00,0.000000000000000000e+00,9.999999803109086427e-01,3.356987491043716142e-13,1.115104250346695552e-14,0.000000000000000000e+00,1.487293890462412557e-15,1.254971250390181385e-22,2.991412920930056058e-15,1.887360720586796492e-18,1.678686090521917978e-18,2.399367240745984225e-15,0.000000000000000000e+00,0.000000000000000000e+00,3.436474701068429240e-18,0.000000000000000000e+00,1.220824840379564986e-20,0.000000000000000000e+00,1.403994960436514315e-16,0.000000000000000000e+00,1.270110880394888429e-14,0.000000000000000000e+00,1.600883510497728585e-16,2.438673050758204545e-35,5.433675021689376080e-16,0.000000000000000000e+00,5.761544131791313618e-21,1.546894420480942945e-14,0.000000000000000000e+00,1.424110770442768339e-15,0.000000000000000000e+00,1.174083620365032761e-14,0.000000000000000000e+00,8.928854422776058457e-19,2.516108150782279453e-18,7.016092702181363756e-20,3.799374961181258254e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.034463070321623512e-16,4.276896931329723936e-19,0.000000000000000000e+00
7.500000000000000156e-04,1.866079499999999947e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516983779999999671e-01,1.000000000000000000e+00,9.535330952396363210e-09,3.869060429058584955e-15,0.000000000000000000e+00,-3.850309333333302497e+00,3.844227098216685098e-08,2.226259328967251044e-15,0.000000000000000000e+00,6.389563997035917968e-15,0.000000000000000000e+00,4.461347967930406596e-12,0.000000000000000000e+00,4.344368847984672825e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.722527546881458946e-14,0.000000000000000000e+00,0.000000000000000000e+00,9.999999615361057081e-01,1.243293479423243346e-12,5.680205797364984666e-14,0.000000000000000000e+00,1.490198459308705528e-15,1.254899219417859346e-22,2.990109818612905658e-15,4.308053528001518196e-18,1.420647869340969655e-18,1.197055139444693058e-14,0.000000000000000000e+00,0.000000000000000000e+00,3.466076198392107165e-18,0.000000000000000000e+00,1.219261229434391733e-20,0.000000000000000000e+00,1.407889509346888277e-16,0.000000000000000000e+00,1.270109159410803692e-14,0.000000000000000000e+00,6.706649496888824609e-16,1.011353069530839161e-34,2.269004998947421590e-15,0.000000000000000000e+00,5.190972967591937997e-20,1.546894619282404447e-14,0.000000000000000000e+00,1.451388159326709425e-15,0.000000000000000000e+00,1.174083369455349491e-14,0.000000000000000000e+00,9.150451035755158661e-19,1.300246739396822854e-17,7.014591276745972511e-20,1.572063609270728867e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.034513419520095159e-16,4.288174418010740372e-19,0.000000000000000000e+00
1.124999999999999915e-03,1.851640840000000066e-01,0.000000000000000000e+00,3.000000000000000000e+02,6.516982110000000272e-01,1.000000000000000000e+00,1.860074546152979728e-08,3.856039718928525228e-15,0.000000000000000000e+00,-5.390365333333367204e+00,7.498096539477133222e-08,2.218827449845273878e-15,0.000000000000000000e+00,2.622317559817137019e-14,0.000000000000000000e+00,1.839296539871739820e-11,0.000000000000000000e+00,4.344621329697035346e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.608970919539134934e-14,1.768449059876680361e-31,0.000000000000000000e+00,9.999999249302666815e-01,5.009157269650694545e-12,2.885360459798794454e-13,0.000000000000000000e+00,1.505537659895013887e-15,1.255369499912459001e-22,2.988788799791581782e-15,1.141213329920419196e-17,9.315384579350406039e-19,5.953390489584849683e-14,0.000000000000000000e+00,0.000000000000000000e+00,3.626136749747137412e-18,0.000000000000000000e+00,1.214413739915314964e-20,0.000000000000000000e+00,1.430631839900237200e-16,0.000000000000000000e+00,1.270103929911431384e-14,0.000000000000000000e+00,2.801247199804659918e-15,4.165959949709493856e-34,9.448457669341127722e-15,0.000000000000000000e+00,2.872092059799719817e-19,1.546896189892129904e-14,0.000000000000000000e+00,1.598231989888550102e-15,0.000000000000000000e+00,1.174082639918127299e-14,0.000000000000000000e+00,1.027957949928317001e-18,6.643280889536740628e-17,7.008101539511301267e-20,6.486040449547706077e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.034846209927836691e-16,4.354686509696332417e-19,0.000000000000000000e+00
1.500000000000000031e-03,1.831426969999999932e-01,0.000000000000000000e+00,3.000000009999999975e+02,6.516978879999999474e-01,1.000000000000000000e+00,3.619923324272261502e-08,3.852090375507355670e-15,0.000000000000000000e+00,-6.930314666666679280e+00,1.458847079637045706e-07,2.216559639448530549e-15,0.000000000000000000e+00,1.070706569733613095e-13,0.000000000000000000e+00,7.525937968127580494e-11,0.000000000000000000e+00,4.345659338918820194e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.495996698383825450e-14,7.136702138224421706e-31,0.000000000000000000e+00,9.999998537512045926e-01,2.054301359488899214e-11,1.457556919637366423e-12,0.000000000000000000e+00,1.586036779605401540e-15,1.257708539687087958e-22,2.987439159256739238e-15,4.325288008923887855e-17,6.490741958385133778e-20,2.944384539267450320e-13,0.000000000000000000e+00,2.751344969315478085e-14,4.487717778883475492e-18,0.000000000000000000e+00,1.200205599701394323e-20,0.000000000000000000e+00,1.562582419611236625e-16,0.000000000000000000e+00,1.270088539684007764e-14,0.000000000000000000e+00,1.163962529710411314e-14,1.708998719574809027e-33,3.914273479026146563e-14,0.000000000000000000e+00,1.479864099631816312e-18,1.546903749615137391e-14,0.000000000000000000e+00,2.383762239406931114e-15,0.000000000000000000e+00,1.174080359707894070e-14,0.000000000000000000e+00,1.599718169601997461e-18,3.369818029161604407e-16,6.979319888263576511e-20,2.662288559337634413e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.037030949741991442e-16,4.742408698820110644e-19,0.000000000000000000e+00
1.874999999999999931e-03,1.805438289999999890e-01,0.000000000000000000e+00,3.000000049999999874e+02,6.516972599999999449e-01,1.000000000000000000e+00,7.019670044942374412e-08,3.862409056159449373e-15,0.000000000000000000e+00,-8.470066666666610899e+00,2.827462559349595015e-07,2.222668359488716947e-15,0.000000000000000000e+00,4.339130609001864156e-13,0.000000000000000000e+00,3.053855099297518135e-10,6.839259328426755979e-19,4.349889428999389374e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.383224958531658793e-14,2.850433399344311132e-30,0.000000000000000000e+00,9.999997157699688222e-01,8.408888738065692550e-11,7.303260728320022813e-12,0.000000000000000000e+00,2.004757659538843242e-15,1.269758559707915817e-22,2.986047239313115716e-15,2.047548359528999859e-16,0.000000000000000000e+00,1.444482859667723644e-12,0.000000000000000000e+00,1.772458709592279016e-13,9.085844337909970751e-18,8.360729358076771109e-15,1.162297059732635400e-20,0.000000000000000000e+00,2.321237019466043001e-16,0.000000000000000000e+00,1.270043799707850147e-14,0.000000000000000000e+00,4.800042548895839565e-14,6.982447228393817965e-33,1.609419389629783204e-13,0.000000000000000000e+00,7.473594218280838389e-18,1.546936179644156270e-14,0.000000000000000000e+00,6.548597908493617578e-15,2.453638169435586447e-20,1.174073029729926381e-14,0.000000000000000000e+00,4.469592088971853362e-18,1.694935029610112000e-15,6.850980318424060278e-20,1.084600929750507815e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.051239609758182007e-16,6.979367288394526834e-19,0.000000000000000000e+00
2.249999999999999830e-03,1.773675540000000106e-01,0.000000000000000000e+00,3.000000170000000139e+02,6.516960440000000299e-01,1.000000000000000000e+00,1.354836050692447521e-07,3.895644258616750895e-15,0.000000000000000000e+00,-1.077913733333335244e+01,5.451159819423293746e-07,2.242273049762778769e-15,0.000000000000000000e+00,1.741128019815796916e-12,0.000000000000000000e+00,1.226642829870227157e-09,3.928340649584399954e-18,4.366939059537998966e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.270192289336644156e-14,1.126812829880788729e-29,0.000000000000000000e+00,9.999994488942050008e-01,3.412551699638968845e-10,3.620292289616990723e-11,3.659388829612854808e-20,4.157792769560125988e-15,1.331256349859159562e-22,2.984608189684243165e-15,1.038042959890180170e-15,0.000000000000000000e+00,7.011295659258238530e-12,0.000000000000000000e+00,9.248655049021537286e-13,3.334397489647236209e-17,1.029111549891124957e-13,1.078620709885887172e-20,0.000000000000000000e+00,6.632013099298366103e-16,0.000000000000000000e+00,1.269915099865649128e-14,0.000000000000000000e+00,1.959808209792661973e-13,2.841443669699389052e-32,6.551737189306858012e-13,0.000000000000000000e+00,3.725907649605817212e-17,1.547069699836327461e-14,0.000000000000000000e+00,2.837606389699794874e-14,1.550361539835979379e-19,1.174049219875791365e-14,0.000000000000000000e+00,1.871085159802048121e-17,8.433420149107786930e-15,6.279596269335649986e-20,4.374925869537154722e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.142535109879125424e-16,1.972902919791276504e-18,0.000000000000000000e+00
3.000000000000000062e-03,1.692832009999999943e-01,0.000000000000000000e+00,3.000001449999999750e+02,6.516901830000000340e-01,1.000000000000000000e+00,4.438385443046105129e-07,4.069409528234913547e-15,0.000000000000000000e+00,-1.385591599999998991e+01,1.778974889717912199e-06,2.346134799627979160e-15,0.000000000000000000e+00,1.591173019747691517e-11,0.000000000000000000e+00,1.122335929822033848e-08,3.920557419378326302e-17,4.553297559277994759e-15,0.000000000000000000e+00,0.000000000000000000e+00,6.041066399042082914e-14,9.973570548418514676e-29,0.000000000000000000e+00,9.999981658414327512e-01,3.164950019498141665e-09,4.299065099318307339e-10,1.112301709823625095e-18,3.474645829449033718e-14,2.196521809651702785e-22,2.981841439527176584e-15,1.299262959793979029e-14,0.000000000000000000e+00,8.115515818713141941e-11,0.000000000000000000e+00,1.121590399822152148e-11,3.875508919385469797e-16,1.490715779763620781e-12,8.716741948617807199e-21,1.542138459755466579e-14,7.473932468814877590e-15,0.000000000000000000e+00,1.268948669798785884e-14,0.000000000000000000e+00,1.830771239709699300e-12,2.734947859566326091e-31,6.097615979033115897e-12,0.000000000000000000e+00,4.453593129293804701e-16,1.548546899754450688e-14,0.000000000000000000e+00,3.448501459453179303e-13,2.056612909673887639e-18,1.173841459813866902e-14,0.000000000000000000e+00,2.135013189661456225e-16,1.006002029840480744e-13,0.000000000000000000e+00,4.024713229361810685e-08,0.000000000000000000e+00,2.726322939567693178e-18,2.784903519558404450e-16,2.217866389648317866e-17,0.000000000000000000e+00
3.749999999999999861e-03,1.588912640000000043e-01,0.000000000000000000e+00,3.000009309999999800e+02,6.516733380000000464e-01,1.000000000000000000e+00,1.291666382783137735e-06,4.488561869010516156e-15,0.000000000000000000e+00,-1.692661200000001287e+01,5.134730027976345146e-06,2.609503428971565662e-15,0.000000000000000000e+00,1.097909589567301506e-10,0.000000000000000000e+00,7.751973466944860862e-08,2.734114878922455227e-16,5.798502517714745089e-15,0.000000000000000000e+00,0.000000000000000000e+00,5.803488707712780514e-14,6.621257047390488183e-28,1.106889709563762400e-13,9.999944816058909947e-01,2.212278819128116326e-08,3.735275808527885790e-09,8.984399826459147099e-18,3.029242928806141834e-13,9.596386316217957445e-22,2.984462948823790094e-15,1.189995929531009082e-13,0.000000000000000000e+00,6.892845457283452505e-10,3.344566568681868766e-20,9.854371746116281713e-11,3.581764328588386320e-15,1.407416439445321398e-11,5.638152347777941532e-20,2.567795938988002806e-13,7.408454637080245323e-14,0.000000000000000000e+00,1.264713119501562403e-14,0.000000000000000000e+00,1.287650209492522626e-11,2.110697869168150305e-30,4.274772928315264328e-11,2.213655699127573390e-14,3.890547138466692443e-15,1.558489949385781517e-14,0.000000000000000000e+00,3.178183368747442748e-12,1.865268219264876828e-17,1.172781059537793995e-14,8.818983646524339625e-14,1.855668909268660304e-15,8.775875836541329157e-13,0.000000000000000000e+00,2.793138138899192764e-07,0.000000000000000000e+00,6.798108137320788284e-17,2.113647499166987730e-15,2.202595589131932669e-16,0.000000000000000000e+00
4.499999999999999660e-03,1.461963049999999986e-01,0.000000000000000000e+00,3.000055080000000203e+02,6.516241200000000289e-01,1.000000000000000000e+00,3.565436104817952068e-06,5.281621278390733012e-15,0.000000000000000000e+00,-1.921606933333332634e+01,1.390730289774596037e-05,3.200239509481318632e-15,0.000000000000000000e+00,6.993185208866573224e-10,0.000000000000000000e+00,4.942642419198916099e-07,1.746499619716934569e-15,1.368413489778213183e-14,0.000000000000000000e+00,0.000000000000000000e+00,5.545034879101283594e-14,4.044924129344415177e-27,1.227938199800980958e-12,9.999836288379267968e-01,1.427533029768631314e-07,2.998507599514013977e-08,6.239542678988720676e-17,2.526223769590560166e-12,6.898070108881988510e-21,3.042298249506916647e-15,1.008008589836626151e-12,0.000000000000000000e+00,5.408306889123444058e-09,5.092306919174660288e-19,7.994593918704269222e-10,3.081447709500571714e-14,1.219340129802374361e-10,6.464566918952249553e-19,2.487199859596884902e-12,6.896469528882247527e-13,0.000000000000000000e+00,1.247599949797794132e-14,0.000000000000000000e+00,8.360534548644959332e-11,1.657882249731297267e-29,2.766537619551610814e-10,1.832566439702985080e-13,3.140515579490997605e-14,1.621788589737147256e-14,0.000000000000000000e+00,2.716115929559783218e-11,1.593727929741695279e-16,1.167793989810728821e-14,9.011903028539388034e-13,1.495076859757683942e-14,7.073375418853575976e-12,0.000000000000000000e+00,1.789423799709977519e-06,0.000000000000000000e+00,7.544342838777244021e-16,2.147315739651971777e-14,2.054680629666985895e-15,0.000000000000000000e+00
