grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.214773512,-3.23050209e-19,-300.57442,300,0.651698546,1.45134181e-09,-1.57983965e-14,5.57389333e-14,1.08701028e-17,8.59061971e-18,9.24639e-15,2.77378155e-20,2.80984085e-14,2.25441023e-14,-1.31850626e-14,2.55265654e-20,-2.48026217e-14,-1.38835245e-14,0.999999999,1.61183304e-15,3.18925057e-17,-1.67181437e-21,7.58134741e-16,-8.62713897e-23,-8.86928868e-22,-4.34014664e-14,-1.95133563e-14,3.25185972e-18,-2.66812442e-14,-1.15890463e-14,-1.47234904e-19,-4.30013807e-19,-1.16777214e-20,-2.93722342e-14,1.58047438e-16,-1.92204176e-14,4.68704264e-14,-2.83719841e-15,-2.8118416e-18,-1.07651223e-36,3.0862414e-18,2.1289739e-14,9.19119386e-15,-4.50144136e-14,4.68644426e-19,1.42846423e-14,-5.72757029e-20,2.1632183e-14,-1.27215264e-15,-4.1559633e-19,3.32718297e-20,-4.88153501e-20,2.18017387e-14,-1.20943184e-17,4.72154695e-21,-2.28478132e-16,1.44804006e-19,1.31679892e-14
0.000375,0.214471528,0.805296508,-300.57442,300,0.651698538,3.03461014e-09,-1.63141931e-14,4.67644376e-14,4.95714643e-17,2.91019091e-17,4.22798712e-14,2.81285643e-20,2.80984115e-14,2.25441293e-14,-4.45337475e-21,-2.32841769e-21,-1.08353633e-20,-6.24395724e-14,0.999999997,7.45396797e-15,1.80898206e-16,-6.03489453e-20,7.58084517e-16,-8.60259642e-23,-8.84495724e-22,-4.34014632e-14,-1.9498235e-14,2.0214307e-17,-6.27327886e-15,-6.66217655e-14,-1.47920892e-19,-5.91791647e-20,-1.16733525e-20,-2.93723343e-14,1.58048101e-16,-1.92204506e-14,4.68704061e-14,-2.83719818e-15,3.10175582e-19,-4.9820041e-36,1.41752591e-17,2.12898358e-14,9.19119386e-15,-4.50144126e-14,4.6934832e-19,1.42847269e-14,3.34971122e-20,2.16322641e-14,-1.27214827e-15,-4.15523195e-19,6.82714296e-20,-4.88153617e-20,1.00761437e-13,-1.20943184e-17,4.72180729e-21,-2.28478129e-16,2.53531607e-19,1.31679891e-14
0.00075,0.213565574,1.61059302,-300.57442,300,0.651698523,6.34264828e-09,-1.62155521e-14,3.92068598e-14,2.26028224e-16,2.44868608e-17,1.54858293e-13,2.88545704e-20,2.80984157e-14,2.25441528e-14,-1.42227698e-27,-2.97166771e-20,-4.72091824e-27,-5.19953619e-14,0.999999994,3.44417818e-14,1.02799915e-15,-1.20116411e-19,7.58096299e-16,-8.58078251e-23,-8.80559586e-22,-4.34014445e-14,-1.94665873e-14,1.69359371e-16,-1.47098629e-15,-7.16044334e-14,-1.48327868e-19,1.54776829e-18,-1.16576459e-20,-2.93724199e-14,1.58053204e-16,-1.92204785e-14,4.68703818e-14,-2.83719719e-15,1.48172645e-17,-2.19910948e-35,6.58219579e-17,2.12899425e-14,9.19119457e-15,-4.50144115e-14,4.70073709e-19,1.42851688e-14,1.1548197e-19,2.16323451e-14,-1.27212149e-15,-4.15105825e-19,2.66352402e-19,-4.88159868e-20,4.6304424e-13,-1.20943183e-17,4.72366406e-21,-2.2847808e-16,3.62127133e-19,1.31679891e-14
0.001125,0.212055654,2.41588953,-300.57442,300,0.651698492,1.32391514e-08,-1.61184938e-14,3.28336009e-14,1.02845706e-15,2.05067455e-17,6.35140605e-13,3.11209913e-20,2.80984271e-14,2.25441716e-14,6.2626399e-29,-5.67127122e-20,-2.17213487e-30,-4.18644583e-14,0.999999987,1.58699754e-13,5.8268991e-15,-1.81193245e-19,7.5838086e-16,-8.56128775e-23,-8.67079697e-22,-4.34013337e-14,-1.94003623e-14,1.10965843e-15,-3.43367466e-16,-7.26600668e-14,-1.46402581e-19,1.07489591e-17,-1.15974574e-20,-2.93723978e-14,1.58087321e-16,-1.92205022e-14,4.68703476e-14,-2.83719393e-15,8.20034925e-17,-9.9306442e-35,3.04544647e-16,2.1290102e-14,9.19119937e-15,-4.50144096e-14,4.70887387e-19,1.42877667e-14,1.92104932e-19,2.16324256e-14,-1.2719674e-15,-4.12732233e-19,1.39114373e-18,-4.88198521e-20,2.11977806e-12,-1.2094318e-17,4.73732558e-21,-2.28477705e-16,4.70954256e-19,1.31679891e-14
0.0015,0.209941771,3.22118604,-300.57442,300,0.651698427,2.75638916e-08,-1.60234674e-14,2.74542494e-14,4.65778734e-15,1.71469732e-17,2.78256629e-12,4.04149319e-20,2.80984736e-14,2.25441799e-14,5.04734563e-29,-8.33759616e-20,-1.68781586e-30,-3.31661197e-14,0.999999972,7.27645315e-13,3.28546983e-14,-2.44717498e-19,7.60202855e-16,-8.54395236e-23,-7.97084093e-22,-4.34006789e-14,-1.92622912e-14,6.52718876e-15,-7.96414131e-17,-7.22564002e-14,-1.30285082e-19,6.59148747e-17,-1.13643337e-20,-2.93716742e-14,1.58309811e-16,-1.92205199e-14,4.68702844e-14,-2.83718356e-15,3.91435156e-16,-4.48843302e-34,1.40088907e-15,2.12905348e-14,9.19122739e-15,-4.50144046e-14,4.72091577e-19,1.43032496e-14,2.65081888e-19,2.16325044e-14,-1.27109446e-15,-3.99312182e-19,7.74866322e-18,-4.88394152e-20,9.6542361e-12,-1.20943175e-17,4.83769862e-21,-2.28474927e-16,5.80773146e-19,1.31679897e-14
0.001875,0.207223939,4.02648257,-300.57442,300,0.651698292,5.71640331e-08,-1.59306363e-14,2.29140003e-14,2.09459143e-14,1.43112746e-17,1.24066835e-11,8.15022748e-20,2.80986812e-14,2.25441563e-14,4.03039578e-29,-1.09742081e-19,-1.32932204e-30,-2.58962734e-14,0.999999943,3.31240531e-12,1.83829392e-13,-3.1662402e-19,7.70908498e-16,-8.5294685e-23,-3.97456045e-22,-4.33968329e-14,-1.89763538e-14,3.66254021e-14,-1.83147455e-17,-6.84925251e-14,-2.94718464e-20,3.96544535e-16,-1.0465168e-20,-2.93664356e-14,1.59744406e-16,-1.92205234e-14,4.68701325e-14,-2.83715064e-15,1.8054244e-15,-2.01694422e-33,6.39570686e-15,2.12923687e-14,9.1913855e-15,-4.5014387e-14,4.74996591e-19,1.43950337e-14,3.35975387e-19,2.16325768e-14,-1.26619777e-15,-3.24059087e-19,4.33954567e-17,-4.89334521e-20,4.36528162e-11,-1.20943165e-17,5.569255e-21,-2.28454629e-16,6.94894538e-19,1.31679947e-14
0.00225,0.203902178,4.83177915,-300.57442,300.000001,0.651698016,1.17920113e-07,-1.58388812e-14,1.90935939e-14,9.33104973e-14,1.19251562e-17,5.51863036e-11,2.64892294e-19,2.80996119e-14,2.25440284e-14,3.00881329e-29,-1.35784511e-19,-1.05636986e-30,-1.98893811e-14,0.999999882,1.49365979e-11,1.01819651e-12,-3.95222219e-19,8.32583947e-16,-8.52212813e-23,1.90175626e-21,-4.33744713e-14,-1.83874231e-14,2.00392216e-13,-4.05088532e-18,-4.71416572e-14,5.70778462e-19,2.71687678e-15,-7.02967149e-21,-2.93324758e-14,1.68889332e-16,-1.92204825e-14,4.6869705e-14,-2.83704608e-15,8.20149093e-15,-8.98095254e-33,2.89207001e-14,2.1301304e-14,9.19226304e-15,-4.50143181e-14,4.85084102e-19,1.49335384e-14,4.07542841e-19,2.16326262e-14,-1.23903008e-15,9.34350447e-20,2.41150823e-16,-4.93772362e-20,1.95522498e-10,-1.20943144e-17,1.08419936e-20,-2.28307968e-16,8.32920554e-19,1.316803e-14
0.003,0.195447002,6.4423728,-300.57442,300.000009,0.651696592,4.28205582e-07,-1.56444867e-14,1.34202532e-14,9.73466593e-13,8.38162003e-18,5.7599167e-10,2.51738577e-18,2.81110517e-14,2.25427348e-14,-3.58910635e-30,-1.86227301e-19,-7.0878501e-31,-1.03951444e-14,0.999999569,1.5818667e-10,1.38356949e-11,-6.20131964e-19,1.82160295e-15,-8.58734852e-23,3.88847262e-20,-4.3011849e-14,-1.52876325e-14,2.66485325e-12,-4.75859844e-19,2.84556477e-13,1.04832403e-17,4.21858452e-14,2.84231763e-20,-2.87241567e-14,3.32253872e-16,-1.92199606e-14,4.6866293e-14,-2.83615785e-15,8.75179934e-14,-9.31608962e-32,3.07332685e-13,2.14257092e-14,9.20578879e-15,-4.50135245e-14,5.93414546e-19,2.37480487e-14,5.88528729e-19,2.16324803e-14,-8.19967373e-16,6.53324396e-18,3.29141379e-15,-5.51439165e-20,2.05351321e-09,-1.20943037e-17,1.1800737e-19,-2.25319049e-16,1.54628095e-18,1.31686816e-14
0.00375,0.184576757,8.05296889,-300.57442,300.000063,0.651692279,1.35456042e-06,-1.53301547e-14,9.2821299e-15,7.56959188e-12,5.79642921e-18,4.48314302e-09,1.96821914e-17,2.81976397e-14,2.253559e-14,-4.93126891e-29,-2.30583483e-19,-5.71275468e-31,6.58602518e-15,0.999998623,1.24644594e-09,1.36096516e-10,-1.05341288e-18,1.16799047e-14,-8.99271586e-23,4.09118024e-19,-3.93545809e-14,-9.48463149e-15,2.56455524e-11,-6.45510866e-20,3.48307778e-12,1.12223965e-16,4.50490429e-13,2.51338287e-19,-2.19470608e-14,2.15169077e-15,-1.92169065e-14,4.68494202e-14,-2.83156908e-15,6.94001084e-13,-7.14028535e-31,2.42892986e-12,2.2506565e-14,9.33489719e-15,-4.50076343e-14,1.26636294e-18,1.13496797e-13,1.19855428e-18,2.16308466e-14,3.19416221e-15,6.82190487e-17,3.25080597e-14,-9.51587756e-20,1.60624567e-08,-1.20942723e-17,1.48000942e-18,-1.87222491e-16,7.23825823e-18,1.31760363e-14
0.0045,0.17129286,9.66357521,-300.57442,300.000419,0.651679462,4.01790672e-06,-1.46146058e-14,6.27457652e-15,5.46204058e-11,3.91712152e-18,3.23825347e-08,1.44280281e-16,2.88209446e-14,2.24992869e-14,-5.40032079e-29,-2.40745714e-19,-1.03237556e-30,9.45563946e-14,0.999995822,9.11460634e-09,1.24423396e-09,-1.32235874e-18,1.050277e-13,-8.34680533e-23,3.93084101e-18,-4.31553893e-15,-3.35317755e-15,2.29133149e-10,-1.0253132e-19,3.27882526e-11,1.10391e-15,4.45122525e-12,1.5855959e-18,4.97119822e-14,2.13894661e-14,-1.92008593e-14,4.67698135e-14,-2.80879844e-15,5.10721889e-12,-4.94086299e-30,1.78151095e-11,3.14455391e-14,1.05066116e-14,-4.49651797e-14,4.99761836e-18,9.81483357e-13,6.03780976e-18,2.16211584e-14,3.9729627e-14,6.29665836e-16,2.98419602e-13,-3.39602301e-19,1.16592495e-07,-1.20941859e-17,1.79036776e-17,2.7347533e-16,6.5628101e-17,1.32544069e-14
