grid,velocity,spreadRate,Lambda,T,D,Y_H2,Y_H,Y_O,Y_O2,Y_OH,Y_H2O,Y_HO2,Y_H2O2,Y_C,Y_CH,Y_CH2,Y_CH2(S),Y_CH3,Y_CH4,Y_CO,Y_CO2,Y_HCO,Y_CH2O,Y_CH2OH,Y_CH3O,Y_CH3OH,Y_C2H,Y_C2H2,Y_C2H3,Y_C2H4,Y_C2H5,Y_C2H6,Y_HCCO,Y_CH2CO,Y_HCCOH,Y_N,Y_NH,Y_NH2,Y_NH3,Y_NNH,Y_NO,Y_NO2,Y_N2O,Y_HNO,Y_CN,Y_HCN,Y_H2CN,Y_HCNN,Y_HCNO,Y_HOCN,Y_HNCO,Y_NCO,Y_N2,Y_AR,Y_C3H7,Y_C3H8,Y_CH2CHO,Y_CH3CHO
0,0.434889307,-9.06045255e-19,-1031.27247,300,0.651698552,2.3858134e-14,-2.6228641e-15,1.37120164e-14,3.62860771e-15,1.19854059e-18,1.92720011e-16,6.00812387e-20,1.00956975e-18,9.13392821e-15,-1.5048094e-15,-1.08694413e-17,-2.01050525e-14,-7.01725618e-15,1,1.41135848e-19,4.53940873e-17,5.09068502e-20,-1.37287997e-14,1.14047463e-18,1.1016815e-19,-2.28883629e-15,-8.75390032e-15,-1.4904163e-20,-2.51460721e-14,-2.10264049e-15,8.61528288e-19,-6.43921834e-18,-1.72109949e-20,2.17513808e-19,1.15390623e-15,1.24177741e-15,9.44631111e-15,-2.74544354e-15,1.69746402e-15,4.47420343e-38,1.88978425e-15,-1.54169165e-15,6.28664948e-16,-7.17782719e-15,3.96959804e-20,4.04532369e-15,-8.67931079e-19,-7.20117181e-20,7.97919282e-15,-4.29124895e-19,-9.74936174e-15,-1.22209037e-17,-3.19303113e-17,-8.18974542e-19,1.78973389e-19,3.29113448e-16,4.71493459e-18,-3.96318351e-14
0.000375,0.434377613,1.36451781,-1031.27247,300,0.651698552,6.96865678e-14,-2.69884736e-15,1.24744864e-14,3.62860763e-15,7.74009884e-18,1.58686184e-15,6.00559223e-20,1.00956945e-18,9.13392866e-15,-8.70318126e-22,-1.07902722e-17,-1.57557436e-20,-5.67118266e-14,1,1.42129198e-19,4.53940853e-17,5.09668702e-20,-1.37287986e-14,1.14047638e-18,1.10148283e-19,-2.28883627e-15,-8.75389759e-15,-1.89571797e-20,-9.1320336e-15,-2.23205527e-14,8.61557964e-19,-2.50004982e-17,-1.72122164e-20,2.17738807e-19,1.153906e-15,1.24177553e-15,9.44631109e-15,-2.74544352e-15,1.69746402e-15,3.73419923e-37,1.88978431e-15,-1.54169141e-15,6.28665036e-16,-7.17782733e-15,3.96919742e-20,4.04532423e-15,-8.64471502e-19,-7.2011758e-20,7.97919282e-15,-4.29124895e-19,-9.74936174e-15,-1.2220904e-17,-3.19296433e-17,-8.18974542e-19,1.78973599e-19,3.2911345e-16,4.71495869e-18,-3.96318351e-14
0.00075,0.43284253,2.72903561,-1031.27247,300,0.651698552,2.16664567e-13,-2.69064949e-15,1.1344744e-14,3.62860755e-15,7.08522725e-18,2.8668853e-15,6.00306311e-20,1.00956914e-18,9.13392915e-15,-4.74863382e-28,-1.07113779e-17,-1.23092038e-26,-5.7854824e-14,1,1.43319977e-19,4.53940858e-17,5.10296347e-20,-1.37287978e-14,1.14047813e-18,1.10128341e-19,-2.28883625e-15,-8.75389469e-15,-2.32472056e-20,-3.30948998e-15,-2.83721634e-14,8.61587772e-19,-4.16598135e-17,-1.72134477e-20,2.17963952e-19,1.15390577e-15,1.2417739e-15,9.44631107e-15,-2.7454435e-15,1.69746402e-15,3.73444483e-37,1.88978438e-15,-1.54169117e-15,6.28665124e-16,-7.17782746e-15,3.96879654e-20,4.04532473e-15,-8.6131618e-19,-7.20117977e-20,7.97919283e-15,-4.29124895e-19,-9.74936173e-15,-1.22209042e-17,-3.19226785e-17,-8.18974542e-19,1.78973815e-19,3.29113452e-16,4.71498451e-18,-3.96318351e-14
0.001125,0.43028406,4.09355342,-1031.27247,300,0.651698552,6.86817315e-13,-2.68240716e-15,1.03115896e-14,3.62860755e-15,6.44030138e-18,4.03747837e-15,6.00052903e-20,1.00956882e-18,9.13392964e-15,2.40501395e-29,-1.06325726e-17,-1.6549058e-31,-5.71761923e-14,1,1.47462873e-19,4.53941099e-17,5.1093751e-20,-1.3728798e-14,1.14047989e-18,1.10108277e-19,-2.28883623e-15,-8.75389125e-15,-2.80961335e-20,-1.19521133e-15,-3.0569651e-14,8.61618879e-19,-4.1657852e-17,-1.72146917e-20,2.18189769e-19,1.15390553e-15,1.24177358e-15,9.44631105e-15,-2.74544348e-15,1.69746402e-15,3.73468892e-37,1.88978446e-15,-1.54169093e-15,6.28665213e-16,-7.17782759e-15,3.96839437e-20,4.04532485e-15,-8.60597184e-19,-7.20118373e-20,7.97919283e-15,-4.29124895e-19,-9.74936172e-15,-1.22209045e-17,-3.18638345e-17,-8.18974543e-19,1.78974036e-19,3.29113452e-16,4.71501092e-18,-3.96318351e-14
0.0015,0.4267022,5.45807122,-1031.27247,300,0.651698552,2.18455154e-12,-2.67409148e-15,9.3653065e-15,3.62860815e-15,5.84928424e-18,5.10977104e-15,5.99798356e-20,1.00956848e-18,9.13393013e-15,2.12914067e-29,-1.05536684e-17,-1.52370863e-31,-5.59276891e-14,1,1.81102297e-19,4.53943773e-17,5.11588068e-20,-1.37287982e-14,1.14048167e-18,1.10088041e-19,-2.28883621e-15,-8.75388605e-15,-3.4698052e-20,-4.29534777e-16,-3.13654771e-14,8.61650139e-19,-4.16560101e-17,-1.72159509e-20,2.18416801e-19,1.1539053e-15,1.24177327e-15,9.44631103e-15,-2.74544346e-15,1.69746403e-15,3.7349889e-37,1.8897846e-15,-1.5416907e-15,6.28665302e-16,-7.17782772e-15,3.96798985e-20,4.04532498e-15,-8.59897813e-19,-7.20118771e-20,7.97919283e-15,-4.29124895e-19,-9.74936172e-15,-1.22209048e-17,-3.13799408e-17,-8.18974543e-19,1.78974263e-19,3.29113453e-16,4.71503759e-18,-3.96318351e-14
0.001875,0.422096953,6.82258903,-1031.27247,300,0.651698552,6.92845618e-12,-2.66565957e-15,8.49762446e-15,3.62861367e-15,5.30735651e-18,6.09418615e-15,5.99542251e-20,1.00956818e-18,9.13393062e-15,1.87370689e-29,-1.04744686e-17,-1.49357171e-31,-5.4561856e-14,1,4.563536e-19,4.53971512e-17,5.12247677e-20,-1.37287984e-14,1.14048346e-18,1.10067579e-19,-2.28883619e-15,-8.75387495e-15,-4.6891223e-20,-1.53369742e-16,-3.16525192e-14,8.61681631e-19,-4.16542427e-17,-1.72172275e-20,2.18645652e-19,1.15390506e-15,1.24177297e-15,9.44631101e-15,-2.74544345e-15,1.69746415e-15,3.73570415e-37,1.88978521e-15,-1.54169046e-15,6.28665393e-16,-7.17782785e-15,3.96758178e-20,4.0453251e-15,-8.59210046e-19,-7.2011917e-20,7.97919283e-15,-4.29124894e-19,-9.74936171e-15,-1.22209051e-17,-2.74401341e-17,-8.18974543e-19,1.78974496e-19,3.29113453e-16,4.71506441e-18,-3.96318351e-14
0.00225,0.416468317,8.18710684,-1031.27247,300,0.651698552,2.18431954e-11,-2.65703767e-15,7.70267211e-15,3.62865851e-15,4.81085342e-18,7.00484875e-15,5.99285859e-20,1.00956831e-18,9.1339311e-15,1.63785909e-29,-1.03947338e-17,-1.46684112e-31,-5.32378917e-14,1,2.69169479e-18,4.54255132e-17,5.12917772e-20,-1.37287986e-14,1.14048529e-18,1.10046821e-19,-2.28883616e-15,-8.75384201e-15,-7.65790583e-20,-5.38920776e-17,-3.17558806e-14,8.61713465e-19,-4.16524856e-17,-1.72185173e-20,2.1887745e-19,1.15390482e-15,1.24177268e-15,9.44631099e-15,-2.74544343e-15,1.69746505e-15,3.73971635e-37,1.88978968e-15,-1.54169023e-15,6.28665485e-16,-7.17782797e-15,3.9671686e-20,4.04532523e-15,-8.58529674e-19,-7.20119573e-20,7.97919283e-15,-4.29124878e-19,-9.7493617e-15,-1.22209054e-17,4.32345882e-18,-8.18974543e-19,1.78974736e-19,3.29113453e-16,4.71509145e-18,-3.96318351e-14
0.003,0.40214088,10.9161424,-1031.27247,300,0.651698551,1.46323907e-10,-2.63878778e-15,6.34118879e-15,3.6296811e-15,3.96051267e-18,8.75608952e-15,5.9881653e-20,1.00957915e-18,9.13393205e-15,1.23029251e-29,-1.02321028e-17,-1.42127785e-31,-5.09472769e-14,1,5.42936498e-17,4.62563172e-17,5.14307178e-20,-1.37287988e-14,1.14048908e-18,1.10003841e-19,-2.2888361e-15,-8.75348044e-15,-2.91565689e-19,-1.1067473e-17,-3.18003398e-14,8.6177931e-19,-4.16474995e-17,-1.72210019e-20,2.19370822e-19,1.15390433e-15,1.2417721e-15,9.44631093e-15,-2.74544338e-15,1.69748603e-15,3.76887102e-37,1.88989179e-15,-1.54168971e-15,6.28665676e-16,-7.17782821e-15,3.96631479e-20,4.04532576e-15,-8.57182036e-19,-7.20120397e-20,7.97919287e-15,-4.29124429e-19,-9.74936147e-15,-1.22209059e-17,7.31811171e-16,-8.18974542e-19,1.78975245e-19,3.29113454e-16,4.71514671e-18,-3.96318351e-14
0.00375,0.383719892,13.6451781,-1031.27247,300,0.651698549,7.79335472e-10,-2.61778958e-15,5.17671142e-15,3.6443703e-15,3.23321564e-18,1.30849169e-14,5.99175017e-20,1.00974743e-18,9.13393298e-15,8.83065605e-30,-1.00643012e-17,-1.38171383e-31,-4.90206095e-14,0.999999999,8.06307639e-16,6.16831191e-17,5.15758295e-20,-1.37287974e-14,1.14049309e-18,1.09959003e-19,-2.28883563e-15,-8.75155001e-15,6.47223007e-19,-2.19376148e-18,-3.18091413e-14,8.61856209e-19,-4.16090032e-17,-1.722115e-20,2.20252762e-19,1.15390389e-15,1.24177154e-15,9.44631082e-15,-2.74544313e-15,1.69779405e-15,2.97714638e-37,1.89138282e-15,-1.54168867e-15,6.28665892e-16,-7.17782843e-15,3.96542457e-20,4.04533184e-15,-8.55831096e-19,-7.2012125e-20,7.97919361e-15,-4.29116054e-19,-9.74935745e-15,-1.22209065e-17,1.1248353e-14,-8.18974541e-19,1.78975812e-19,3.29113455e-16,4.71520427e-18,-3.9631835e-14
0.0045,0.361205356,16.3742137,-1031.27247,300,0.651698535,3.87987958e-09,-2.58871638e-15,4.17609136e-15,3.84635134e-15,2.608259e-18,5.56518867e-14,6.1120822e-20,1.01209492e-18,9.13393366e-15,5.96767602e-30,-9.88919573e-18,-1.34503837e-31,-4.74138713e-14,0.999999996,1.12981451e-14,3.35720512e-16,5.17224391e-20,-1.37287674e-14,1.14049738e-18,1.09915817e-19,-2.28882774e-15,-8.7422664e-15,4.20267887e-17,-4.17313865e-19,-3.18035099e-14,8.62098339e-19,-4.09235152e-17,-1.71930326e-20,2.28864794e-19,1.15390492e-15,1.24177097e-15,9.44631034e-15,-2.74544115e-15,1.70212155e-15,-7.85358951e-37,1.91225167e-15,-1.54167934e-15,6.286664e-16,-7.17782851e-15,3.96464249e-20,4.04544333e-15,-8.54459561e-19,-7.20122135e-20,7.97920687e-15,-4.28966628e-19,-9.74928613e-15,-1.22209069e-17,1.56792908e-13,-8.18974534e-19,1.78977048e-19,3.29113472e-16,4.71527234e-18,-3.96318348e-14
