z,u,V,T,rho,Z,PV,SourcePV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,-7.364246180000000308e-02,0.000000000000000000e+00,3.000000000000000000e+02,1.171970329999999949e+00,0.000000000000000000e+00,3.105043216535547497e-10,6.647475441054744577e-17,8.562811526311300198e-12,-2.984049333333305132e-01,1.171279789693581703e-09,8.405378737801070539e-24,4.967871038700356996e-15,2.329092179390686579e-01,1.253289089672127147e-13,9.009554037643012362e-11,2.416008559367948224e-16,1.513277089604111871e-15,0.000000000000000000e+00,2.450215619358999404e-49,0.000000000000000000e+00,3.889164498982555506e-43,3.168633479171054432e-31,7.355488038075732102e-27,1.613830209577806138e-14,7.052832178154909510e-14,4.006853438951767752e-28,3.863935168989156780e-29,1.886745389506408930e-44,7.133157018133895801e-41,5.233761648630796708e-32,1.314997439655983649e-55,9.415262597536874419e-33,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.302341439136075464e-37,0.000000000000000000e+00,0.000000000000000000e+00,1.152215679698569094e-38,0.000000000000000000e+00,4.515702168818647621e-31,8.463853577785772922e-22,4.569142118804667291e-23,1.163653949695576641e-32,1.529220709599940924e-14,5.385865498591005393e-16,1.150376359699050154e-18,1.238511859675993194e-20,2.920212769236043881e-47,8.374398457809174991e-26,4.271910448882425909e-31,1.604490769580249327e-49,8.559096787760856473e-28,6.865363388203953565e-27,4.858992448728839538e-25,2.026730819469787135e-30,7.670907807993215810e-01,2.341908769387333607e-33,8.002244257906534580e-41,4.508183698820615552e-44,0.000000000000000000e+00,1.801507399528708119e-33
8.340283569641367481e-04,-5.019365490424185228e-02,0.000000000000000000e+00,3.576916740287136349e+02,9.803732795108451858e-01,8.340283569641367481e-04,9.980441666509317841e-04,1.268627238171583608e-06,3.797777322226914443e+00,5.310804671721202297e+00,7.647374520428936153e-07,3.889993635925417525e-14,5.015724213368089681e-09,2.293930300801891864e-01,1.679028793574938313e-07,4.331600071543399363e-03,1.214160399501559984e-08,2.204958055430414238e-07,9.193382984304753377e-28,8.741306286699755276e-38,1.534808001960603602e-28,9.668376756444673161e-30,1.595936003972396409e-23,7.786164838713518992e-20,2.877509703398834910e-06,7.916218928391522769e-04,4.202116128167118803e-21,6.145413176359054680e-20,9.368827581177206062e-29,9.033646864138847578e-26,6.026767503251442409e-22,0.000000000000000000e+00,3.316299260633718100e-23,8.605905807814656294e-29,2.098135365904629061e-20,1.589486657792761144e-25,4.887118387980476754e-27,0.000000000000000000e+00,0.000000000000000000e+00,1.115155401420198547e-26,1.375906227883117119e-21,2.360348609154360363e-19,4.556949575316205132e-16,3.190545235510755306e-15,1.044172869438983747e-21,3.085276459446108294e-06,1.203129902909804881e-06,1.498732208517001042e-08,3.023580905947004554e-12,9.419381506335186669e-30,1.330356622498451075e-15,7.845357275065298746e-21,1.562413129570790006e-37,1.035191774053030086e-17,8.303391419037533940e-17,5.877040626915816184e-15,6.174916170121050064e-20,7.654753967555018024e-01,8.326054277948363453e-25,3.536707939465786632e-29,5.953349796659493703e-32,1.444836516212220484e-26,8.563233255159817255e-23
1.668056713928273496e-03,-5.410215747387445845e-02,0.000000000000000000e+00,4.091283565345921147e+02,8.555788936788017995e-01,1.668056713928273496e-03,1.842502126123647319e-03,5.290960342801821043e-06,1.185456878481662457e+01,1.203627210472468434e+01,9.497301045987462309e-07,2.736332443792286995e-13,1.269555019508774546e-08,2.258721067001545901e-01,3.539796302150910783e-07,7.914843988574558550e-03,3.285650240089495768e-08,3.905736141452043336e-07,1.167445241771253860e-26,3.110858959082212915e-35,4.980037673125719230e-28,3.496598738297796155e-29,2.764951365497890472e-23,7.165434248699290239e-20,5.723582892437010468e-06,1.863176225251729186e-03,6.184071244711004993e-20,1.986937703614084669e-19,3.782737285756866844e-28,3.669839280735470165e-25,1.178240136007061840e-21,8.800309912403267638e-37,3.526774766455018905e-23,3.517670543697754266e-28,1.944416435698885409e-20,8.940943462464593579e-29,4.240383937533861515e-27,0.000000000000000000e+00,0.000000000000000000e+00,3.018913437831071365e-26,9.427572419701009054e-21,2.082104582465751026e-18,7.590316382773570757e-16,5.998254946762857891e-15,2.786780412841051410e-20,6.194941821464987794e-06,2.561432752866706940e-06,3.553758516785532178e-08,7.074076597785987012e-12,6.036990767419395228e-28,3.130781273737411290e-15,1.802686593044869386e-20,1.964547905794146950e-35,2.446314495584423347e-17,1.962215910422678487e-16,1.388961988578321058e-14,3.549915091635941731e-19,7.643336177481939719e-01,1.751579595227679544e-24,7.979382497600032610e-30,6.713192433678397196e-32,4.988136766989859188e-26,4.588200286115152610e-23
2.502085070892410244e-03,-5.833268535605240501e-02,0.000000000000000000e+00,4.583332647664577735e+02,7.623719730669609174e-01,2.502085070892410244e-03,2.626620487444221788e-03,1.395480791198149879e-05,2.182807447994600381e+01,1.681717733161288564e+01,1.081047034232827172e-06,1.093898985382468760e-12,2.574473812976448380e-08,2.223507026118791974e-01,5.843466603017667327e-07,1.119899146069245482e-02,6.793861024971088325e-08,5.358009172342005448e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.219304782351114717e-27,9.329377786056704142e-29,4.602706042287347825e-23,6.579295029179162977e-20,8.587567962839644478e-06,3.068597339226934902e-03,3.705112359801603440e-19,4.418971417287586448e-19,8.984179855325702119e-28,8.777557378862507070e-25,1.673268936364392402e-21,1.454551121588497690e-34,3.732957174691313141e-23,9.527240845566962813e-28,1.783098395954973673e-20,2.463633006642206079e-28,3.606355333984072562e-27,0.000000000000000000e+00,0.000000000000000000e+00,5.314613721442642769e-26,3.586516754819549577e-20,9.989353786786367445e-18,1.041148656857682839e-15,8.687383791372781740e-15,2.865124578199548258e-19,9.361520518735568666e-06,3.932222230854475593e-06,5.879034518024992124e-08,1.208653095005919303e-11,1.068445395044222869e-26,5.131717062373863339e-15,2.786487300770309978e-20,0.000000000000000000e+00,4.039031354783347643e-17,3.239749501843872760e-16,2.293659702363753402e-14,1.278873317716028635e-18,7.633574735959651747e-01,2.716954392334647372e-24,2.343555907494210227e-30,6.082387527526511705e-32,1.294666374231305031e-25,2.797068875118692127e-23
3.336113427856546992e-03,-6.255590011747075296e-02,0.000000000000000000e+00,5.059171746012924018e+02,6.894859103000741118e-01,3.336113427856546992e-03,3.370214864186870784e-03,3.030832230650552220e-05,3.276306162585353832e+01,2.039027847685076367e+01,1.186954377468974422e-06,3.340021802864994546e-12,4.670167323781084133e-08,2.188290589767464267e-01,8.681771899764377207e-07,1.428123496990537505e-02,1.230022437124933176e-07,6.651448111785161316e-07,0.000000000000000000e+00,1.840551923141035413e-31,2.507761061721103655e-27,2.038504868911435385e-28,7.026552428047015529e-23,6.019001032527457226e-20,1.147845426009638216e-05,4.368891862962071340e-03,1.480251303123759821e-18,8.430253371588016122e-19,1.714798801467380098e-27,1.605561007606013222e-24,2.072328295266863250e-21,1.991095307045367843e-30,3.924813565202161037e-23,2.081595471699626262e-27,1.619637565793344554e-20,5.608469362955847551e-28,3.011629553386541127e-27,1.403537229218376361e-29,0.000000000000000000e+00,7.897144567393415637e-26,1.009109376851635353e-19,3.365605725845884806e-17,1.315067763722821668e-15,1.132925473230077513e-14,1.777108766389673002e-18,1.259335553010476594e-05,5.270899923244538883e-06,8.397110247661227474e-08,1.799424244935765434e-11,9.448165836104940540e-26,7.262696219638663200e-15,3.537529936144017943e-20,0.000000000000000000e+00,5.761000673893739392e-17,4.620952586878885638e-16,3.272446038586071272e-14,3.596488985644126730e-18,7.624884975078870530e-01,3.716617683077784941e-24,7.844543196831240500e-31,5.213333699110473364e-32,2.788838209276856671e-25,1.818682711305505141e-23
4.170141784820683740e-03,-6.668889842321468198e-02,0.000000000000000000e+00,5.521405715736336788e+02,6.307927780454020139e-01,4.170141784820683740e-03,4.083164647420295564e-03,5.919736332075180275e-05,4.418719677848110905e+01,2.313792977487695524e+01,1.277712026855359772e-06,8.736199716431639645e-12,7.898161634425566547e-08,2.153072613485350062e-01,1.218635959905066739e-06,1.721011645062600626e-02,2.048315114138844024e-07,7.837699210413795325e-07,1.074025600409990183e-25,1.258609143691743475e-33,4.570948110407214795e-27,3.886460698330643023e-28,9.918227076197230850e-23,5.481818837366567338e-20,1.440176399791869073e-05,5.744223499459751026e-03,4.735368023078955157e-18,1.483823427384638614e-18,2.909432458762991504e-27,2.488877668342499268e-24,2.367103888181140125e-21,5.613410508582772776e-31,4.093428266870921726e-23,3.974963664682439025e-27,1.457313527575783175e-20,1.099477886817911509e-27,2.469603312413015954e-27,1.733167995066808662e-28,1.254646894862855798e-23,1.071061368016749366e-25,2.403312320995421054e-19,9.139377106173065696e-17,1.585206530928920013e-15,1.397095073191800665e-14,8.241403119795967165e-18,1.589848125540101144e-05,6.545731472400260856e-06,1.106829260086217453e-07,2.482698173444929600e-11,5.649784741001011008e-25,9.489174704593651702e-15,3.853573440837854336e-20,0.000000000000000000e+00,7.585459865622033910e-17,6.084349868441520850e-16,4.310717158519735014e-14,8.679402361183865851e-18,7.616978780770597979e-01,4.743119844025034635e-24,2.821046732124911143e-31,4.343678270769319011e-32,5.313654313449547401e-25,1.228331119805906798e-23
5.004170141784820489e-03,-7.070761213631471254e-02,0.000000000000000000e+00,5.971742943135590167e+02,5.823705826962394250e-01,5.004170141784820489e-03,4.771859556382869287e-03,1.078814397049972316e-04,5.584572856601728574e+01,2.529917364198036367e+01,1.358569473516712454e-06,2.054060035833792902e-11,1.269295647159730405e-07,2.117853487516383471e-01,1.653511409018151827e-06,2.001707860280388385e-02,3.207952000290310674e-07,8.950159951648784643e-07,2.451244550359428904e-26,1.638969895936451201e-33,7.618935689216909567e-27,6.697420450216746776e-28,1.310260519882660655e-22,4.966771525753873843e-20,1.736213693753080401e-05,7.181539242102774265e-03,1.304710926539928074e-17,2.483998120459821979e-18,4.606264958505477168e-27,3.422449065362048518e-24,2.558130256219777373e-21,4.998287209117226720e-33,4.231135176388415825e-23,6.891852875118853388e-27,1.298503045346838899e-20,1.924706674835019210e-27,1.982763478875579224e-27,5.291359166089325154e-28,3.110705463502288244e-23,1.371666031254014522e-25,5.194157267551674756e-19,2.147546903989159478e-16,1.854019077237642088e-15,1.665116819242038607e-14,3.097000799024125135e-17,1.928471864097492142e-05,7.730257240346957636e-06,1.386625681445682187e-07,3.284884757823446960e-11,2.542173660274498680e-24,1.178984598269696437e-14,3.638049022043192204e-20,3.500712988591777476e-34,9.494719486881040439e-17,7.615733743214644000e-16,5.399284915235923554e-14,1.866083667040754798e-17,7.609671627529507321e-01,5.790456514482204684e-24,1.033565824855693386e-31,3.542813801472947221e-32,9.230385266074886543e-25,8.482594009455987816e-24
5.838198498748957237e-03,-7.461236924877238941e-02,0.000000000000000000e+00,6.411844109664843927e+02,5.414098376081312169e-01,5.838198498748957237e-03,5.441354775643413022e-03,1.849163590250971982e-04,6.759900787341170769e+01,2.704158647976778695e+01,1.432828134337965147e-06,4.354133774915034077e-11,1.947866066557052602e-07,2.082633416603921483e-01,2.190398235868517385e-06,2.272712683858742894e-02,4.763893072537057108e-07,1.001121934066176337e-06,3.420991113896397918e-27,2.287369266815971986e-34,1.180552728536389110e-26,1.062602052390593964e-27,1.639061216245709194e-22,4.472756376799923872e-20,2.036233129491510482e-05,8.669883838399658482e-03,3.118648700551659196e-17,3.979861924869438173e-18,6.987790596217244336e-27,4.279579424470371176e-24,2.655431192569440585e-21,1.137875413766315272e-32,4.332771143086783994e-23,1.103303738884172148e-26,1.144728299425774573e-20,3.069187044760775816e-27,1.547609902121390552e-27,1.180593944761038811e-27,5.160342819903872458e-23,1.688130575217767033e-25,1.038788379538924135e-18,4.474631769393175035e-16,2.123838005865191263e-15,1.939925535450303385e-14,9.352745151122252858e-17,2.275588790735443031e-05,8.806961028909514544e-06,1.676872852802995998e-07,4.253233023387508343e-11,8.593907696406846280e-24,1.414876057285189377e-14,3.018689706603499074e-20,1.833507859422936041e-33,1.147388345236474315e-16,9.203126160343032240e-16,6.530626564380656159e-14,3.595316181834428230e-17,7.602822591847098188e-01,6.853424269716888543e-24,3.499324938640514685e-32,2.828475003639207670e-32,1.480063022563130252e-24,5.902047364545619942e-24
6.672226855713093985e-03,-7.838927527579157839e-02,0.000000000000000000e+00,6.841378292406494666e+02,5.069223992455607064e-01,6.672226855713093985e-03,6.092563191035437094e-03,3.126947769792780881e-04,7.936657951372717434e+01,2.842733739979381014e+01,1.502021369324021961e-06,9.120131462536865549e-11,2.938172890153237054e-07,2.047412293796085081e-01,2.881803249323025243e-06,2.534443193581778497e-02,6.865733515840227774e-07,1.102742201517813399e-06,7.943573541280288514e-26,6.611047577452832551e-33,1.757831434021961420e-26,1.609840616067772594e-27,1.957468268840858184e-22,4.003210691294170934e-20,2.341481142757889270e-05,1.020894906564397651e-02,7.336665905742178883e-17,6.329989150274935785e-18,1.078188553692318251e-26,4.884075704715889025e-24,2.656828773310884807e-21,3.892571324034922576e-32,4.385573862881573315e-23,1.690352072089128834e-26,9.984798066386985409e-21,4.622642686838700448e-27,1.168396873830852582e-27,2.414949219396893988e-27,7.502842472794497325e-23,2.020071986721052805e-25,2.110750795461558750e-18,9.111392156421619586e-16,2.399271996127893276e-15,2.226319210733183181e-14,2.774043981617247570e-16,2.633438056250539345e-05,9.734157280158935516e-06,1.977512421530146882e-07,5.523221838620859272e-11,2.793947884086176621e-23,1.656323765577804656e-14,2.290008789089082458e-20,5.014924637308900464e-34,1.352267428630260234e-16,1.084622068796298723e-15,7.706801966897695942e-14,6.599598843809578231e-17,7.596392414144023109e-01,7.930039948728661697e-24,1.133459281859774897e-32,2.219543814138008300e-32,2.261241836247632041e-24,4.179791748132395905e-24
7.506255212677230733e-03,-8.205891848860509541e-02,0.000000000000000000e+00,7.262435222747818671e+02,4.768856916313232164e-01,7.506255212677230733e-03,6.730055882452824767e-03,5.076451949555921793e-04,9.110093148446705413e+01,2.957207427019081791e+01,1.568357921998623071e-06,1.778672076245631081e-10,4.295235007883098882e-07,2.012190162970615703e-01,3.751733929117455257e-06,2.789185704800471385e-02,9.519535586008792835e-07,1.200877750077178447e-06,9.834241854726670112e-26,3.870234339282300895e-33,2.502155201661520555e-26,2.315971171592071571e-27,2.250093202637591815e-22,3.555737730316637377e-20,2.652007213276872869e-05,1.178760161585777969e-02,1.569142179249490648e-16,9.773574204990888540e-18,1.711866956605696858e-26,5.182297143909534034e-24,2.585825630557761024e-21,1.080925064997009307e-31,4.390250585390807385e-23,2.456082411921610093e-26,8.600718798752819900e-21,6.558142779925109195e-27,8.320745847700228035e-28,4.499040941402063759e-27,1.017451698073416465e-22,2.363462413992616979e-25,4.125620048757921077e-18,1.728129224388099017e-15,2.685436490313084250e-15,2.526114781713487246e-14,7.063530562767707559e-16,3.001571016466826204e-05,1.050941118341407135e-05,2.286259751850536046e-07,7.184696137102441875e-11,7.496890095225557339e-23,1.901993401201681902e-14,1.717536357488215895e-20,1.049594239501596315e-34,1.562601541641368349e-16,1.253283458412656939e-15,8.920508220288744665e-14,1.115668859024797775e-16,7.590263485231049101e-01,9.015929740584441622e-24,2.864589197015814957e-33,1.701154128938367200e-32,3.250911451167211977e-24,2.950922676505983870e-24
