z,u,V,T,rho,Z,PV,SourcePV,chiZ,S_n,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.000000000000000000e+00,2.997838430000000082e-02,0.000000000000000000e+00,3.000000000000000000e+02,6.500407369999999796e-01,9.969186019326523596e-01,3.230636541236411646e-04,-1.050342380053290664e-09,4.315628702592143640e+01,3.875298666666619485e-01,5.756300297828253381e-04,1.765531819333897274e-15,0.000000000000000000e+00,2.549914919037963485e-08,3.397653248718127560e-15,7.435746707194628184e-04,3.072629598840753427e-14,4.423033608331270278e-13,1.515402059428266350e-14,3.768960948578039799e-15,0.000000000000000000e+00,0.000000000000000000e+00,3.303453058753667517e-10,9.955302196244045776e-01,2.511838829052329028e-04,1.370745719482842481e-04,1.327353129499213955e-13,4.285827848383035623e-09,1.666899829371109200e-15,1.619064399389156524e-15,2.898886128906303068e-09,0.000000000000000000e+00,3.130895438818770730e-05,1.422451019463335248e-15,3.027162118857906749e-06,1.160757719562067354e-10,5.080173598083343618e-07,0.000000000000000000e+00,1.709020969355217528e-08,4.822702308180481883e-09,0.000000000000000000e+00,2.280980879139427457e-14,0.000000000000000000e+00,2.176714819178765217e-07,1.355863439488457308e-26,3.200285768792590672e-07,3.144453378813654666e-11,1.290856199512983409e-10,2.173261189180067993e-13,6.628526687499177866e-16,2.208295699166850201e-07,7.983473446987980815e-13,1.142503489568954278e-13,1.225101849537791335e-09,4.116259008447010633e-11,1.796536649322199447e-08,0.000000000000000000e+00,2.726639868971288475e-03,0.000000000000000000e+00,7.360518517223011641e-12,2.064707849221023270e-10,6.624145717500830809e-12,3.017176248861673835e-11
3.750000000000000078e-04,3.012370799999999904e-02,0.000000000000000000e+00,3.025280930000000126e+02,6.446960609999999869e-01,9.951766414188891741e-01,4.348152477332542835e-04,3.046093484938374207e-13,9.784153934664593066e+01,9.284986666667031929e-02,6.625168409660577885e-04,1.628932439916546187e-15,0.000000000000000000e+00,3.810674109804770177e-08,1.044492449946488129e-17,1.111301089943065451e-03,4.599537749764354825e-14,6.656294809658981599e-13,4.672804189760601775e-15,5.264273179730298768e-22,0.000000000000000000e+00,0.000000000000000000e+00,4.904217629748744547e-10,9.934782379491018389e-01,3.773636029806667794e-04,2.261605449884132742e-04,2.227504099885879715e-13,7.209682969630630832e-09,2.808198789856129892e-15,2.409627829876549250e-15,4.902713149748822151e-09,0.000000000000000000e+00,5.112460479738076291e-05,2.329210849880669091e-15,5.018208099742904991e-06,1.978633109898630122e-10,8.681221789555240838e-07,0.000000000000000000e+00,3.027175459844910836e-08,8.542414779562351835e-09,0.000000000000000000e+00,4.890989599749423359e-15,0.000000000000000000e+00,3.277240529832099117e-07,2.134128299890663687e-26,4.813428959753397120e-07,4.987211659744493461e-11,2.136269049890553989e-10,3.263148629832821206e-13,9.967629299489335966e-16,3.750736319807840808e-07,1.359746109930337087e-12,9.978236089488792219e-14,2.024999429896254678e-09,6.803860869651422846e-11,2.969537489847863712e-08,0.000000000000000000e+00,4.086102649790659957e-03,0.000000000000000000e+00,1.392077309928680475e-11,3.910666339799647376e-10,1.174990429939802366e-11,5.359153949725438013e-11
7.500000000000000156e-04,3.015852670000000041e-02,0.000000000000000000e+00,3.061416580000000067e+02,6.373531949999999835e-01,9.925537645183635238e-01,5.931115605766315623e-04,5.038040104131628891e-13,2.161711717064001164e+02,-1.286981333333363231e-01,7.614325996641765340e-04,1.510195549333941051e-15,0.000000000000000000e+00,5.674584147497271566e-08,1.235945889454896261e-17,1.653847639270584341e-03,7.258455296798719057e-14,9.968881035603308804e-13,1.150571659492550210e-15,3.880568638288507967e-29,0.000000000000000000e+00,0.000000000000000000e+00,7.288394546785513996e-10,9.904504395631701374e-01,5.649221277508457463e-04,3.714341528361821002e-04,3.658537418386432819e-13,1.206644289467819544e-08,4.779622687891987409e-15,3.816322918316843698e-15,8.249200066361758274e-09,0.000000000000000000e+00,8.310878886334556860e-05,3.461560608473308098e-15,8.279558946348369663e-06,3.359514888518313638e-10,1.476231009348920703e-06,0.000000000000000000e+00,5.332962237647941756e-08,1.504912919336270553e-08,0.000000000000000000e+00,8.426356736283625902e-16,0.000000000000000000e+00,4.913368947832999254e-07,3.422458198490553368e-26,7.213892246818372436e-07,7.874455446527037599e-11,3.518767098448077386e-10,4.867126947853394153e-13,3.742374188349456904e-16,6.337255547205006408e-07,2.298391718986313391e-12,8.418605496287044006e-14,3.331777738530547256e-09,1.119453889506274303e-10,4.885836697845142327e-08,0.000000000000000000e+00,6.103012767308317252e-03,0.000000000000000000e+00,2.618683078845051802e-11,7.358819776754454380e-10,2.070805039086688987e-11,9.467098875824614249e-11
1.124999999999999915e-03,3.011026489999999931e-02,0.000000000000000000e+00,3.112544050000000198e+02,6.274248380000000402e-01,9.886551063504028791e-01,8.169031028471861796e-04,1.477509900649512653e-12,4.616063222760427607e+02,-2.712349333333270440e-01,8.732144709311229604e-04,1.702976719865673469e-15,0.000000000000000000e+00,8.401049079337346287e-08,2.962832699766298919e-17,2.444642429807172401e-03,1.192292959905954789e-13,1.483024099883022626e-12,2.222243099824715136e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.082371759914625281e-09,9.860172949222253402e-01,8.407804829336812825e-04,6.054177489522460541e-04,6.000497639526695270e-13,2.002685079842032989e-08,8.197111089353432438e-15,6.227993439508751690e-15,1.376365739891435689e-08,0.000000000000000000e+00,1.341076089894219150e-04,6.058318629522135331e-15,1.355447239893085662e-05,5.663696919553261801e-10,2.489993299803595642e-06,0.000000000000000000e+00,9.311089599265564105e-08,2.627502159792748802e-08,0.000000000000000000e+00,1.524876509879721517e-16,0.000000000000000000e+00,7.316572419422887098e-07,7.023293999446019018e-26,1.074812979915221251e-06,1.234333109902638893e-10,5.752054769546291594e-10,7.206465169431572113e-13,9.427170649256406880e-17,1.061607389916263008e-06,3.847001109696558385e-12,6.819219959462117329e-14,5.440279059570884036e-09,1.827893419855820007e-10,7.977799769370729530e-08,0.000000000000000000e+00,9.065303229284950651e-03,0.000000000000000000e+00,4.880834469615011553e-11,1.370640529891887306e-09,3.615720199714801191e-11,1.657358779869271597e-10
1.500000000000000031e-03,3.000855180000000164e-02,0.000000000000000000e+00,3.183834009999999921e+02,6.143135579999999818e-01,9.829580286315162674e-01,1.130468464653684594e-03,3.691803975392850159e-12,9.437150583096885157e+02,-3.412645333333390596e-01,9.982156899198354506e-04,2.367927699809836226e-15,0.000000000000000000e+00,1.232798749900996400e-07,6.497244289478218860e-17,3.577240709712718909e-03,2.024201669837440494e-13,2.185446449824491210e-12,3.339703849731794921e-17,0.000000000000000000e+00,0.000000000000000000e+00,3.373310729729096332e-26,1.603129559871255882e-09,9.796110789213293701e-01,1.240297849900394217e-03,9.755499679216555120e-04,9.900857909204882296e-13,3.282370749736399480e-08,1.414754379886384036e-14,1.019181389918151612e-14,2.267562269817896638e-08,2.519192399797689048e-27,2.139920549828147221e-04,1.266440339898294750e-14,2.193042759823881128e-05,9.442948059241655279e-10,4.148545199666838886e-06,0.000000000000000000e+00,1.603797039871202245e-07,4.525761359636545764e-08,0.000000000000000000e+00,9.964773179199747672e-17,0.000000000000000000e+00,1.078555249913383488e-06,1.888417399848344900e-25,1.587158159872538563e-06,1.913827639846304496e-10,9.295044939253533264e-10,1.056645999915142961e-12,1.724927099861474471e-17,1.755623639859009423e-06,6.350450479490008398e-12,5.273387389576504718e-14,8.781370819294785283e-09,2.950472329763053375e-10,1.287726159896585163e-07,0.000000000000000000e+00,1.335259559892768011e-02,0.000000000000000000e+00,8.969519879279676123e-11,2.514522999798063543e-09,6.227332049499895259e-11,2.862206729770141910e-10
1.874999999999999931e-03,2.988057759999999952e-02,0.000000000000000000e+00,3.281326320000000010e+02,5.975405790000000161e-01,9.748121729344516595e-01,1.562704150811711689e-03,8.627960109970627077e-12,1.828795892202164168e+03,-3.647344000000016240e-01,1.136049929791629193e-03,3.873499139289534995e-15,2.543125679533547788e-16,1.786780789672273976e-07,1.343956869753495287e-16,5.161854289053227976e-03,3.539353579350822199e-13,3.179446439416835278e-12,3.913885619282126537e-18,7.707888568586240813e-30,4.148259779239137960e-17,3.566498989345843724e-25,2.363661689566464265e-09,9.705259888219889275e-01,1.807053189668555689e-03,1.547082149716238727e-03,1.646056309698085060e-12,5.286810569030309033e-08,2.457520379549248976e-14,1.636453509699846626e-14,3.670810069326710473e-08,1.280933299765055069e-26,3.361736389383400024e-04,3.003571749449093794e-14,3.490613749359761710e-05,1.550056009715693196e-09,6.794404428753789954e-06,4.802144369119205217e-16,2.711045149502748305e-07,7.650302178596804281e-08,0.000000000000000000e+00,1.898977099651695304e-16,0.000000000000000000e+00,1.567793039712439939e-06,6.394518188827136783e-25,2.314591939575464359e-06,2.922520789463960244e-10,1.478093579728892417e-09,1.528669659719615937e-12,2.311532409576025170e-18,2.851959909476902118e-06,1.028382739811377125e-11,3.877790019288747155e-14,1.394870129744157051e-08,4.686651739140387330e-10,2.045476419624824868e-07,0.000000000000000000e+00,1.943651729643501233e-02,0.000000000000000000e+00,1.616134669703573263e-10,4.517708949171375317e-09,1.052330139806984670e-10,4.850412289110351400e-10
2.249999999999999830e-03,2.974380219999999894e-02,0.000000000000000000e+00,3.411446419999999762e+02,5.769220029999999610e-01,9.634725428183295026e-01,2.144575222674651414e-03,1.868624419433392807e-11,4.121118736885850012e+03,-5.110662666666653253e-01,1.285353539799643065e-03,7.297184578862538251e-15,2.845937319556384211e-16,2.548087099602812180e-07,2.643538829587933548e-16,7.314533218859832833e-03,6.355542049009317900e-13,4.549525639290834120e-12,2.902381359547585937e-19,2.439871649619680801e-29,6.670128358960280516e-17,1.224735979809091925e-24,3.463283389460154286e-09,9.579540638506771622e-01,2.590305759596231612e-03,2.403129909625407925e-03,2.751284489571138410e-12,8.325269138702282857e-08,4.302097319329402363e-14,2.528244469605905190e-14,5.808892429094527627e-08,6.979370848912078203e-26,5.175035599193332243e-04,7.900408968768508286e-14,5.439088979152171253e-05,2.493382849611339269e-09,1.088287339830361121e-05,1.163835619818585060e-15,4.472571209302829232e-07,1.262113969803265764e-07,0.000000000000000000e+00,4.451816049306064453e-16,0.000000000000000000e+00,2.237897989651163360e-06,2.672552729583410578e-24,3.320619199482391932e-06,4.374784499318072252e-10,2.301865909641192017e-09,2.172605059661341054e-12,1.838812469713371652e-19,4.527049159294337327e-06,1.623504109746933188e-11,2.709970629577578100e-14,2.169943509661755856e-08,7.290833258863527234e-10,3.182063589503989841e-07,0.000000000000000000e+00,2.785842269565751497e-02,0.000000000000000000e+00,2.838137379557600022e-10,7.900689258768465331e-09,1.734686899729602441e-10,8.020952438749718788e-10
3.000000000000000062e-03,2.936050249999999986e-02,0.000000000000000000e+00,3.781598870000000261e+02,5.269447470000000466e-01,9.294275043435510364e-01,3.813431589002473469e-03,3.227268731413743345e-11,9.232885041031251603e+03,-1.143107599999998669e+00,1.607866479790720504e-03,2.976859739612533204e-14,4.677087929391232506e-16,4.794775529375913737e-07,7.814995888982802647e-16,1.352194019823999005e-02,1.922370809749784892e-12,8.607872418879602135e-12,6.008129629217984299e-21,2.684649809650566848e-28,1.442425449812254440e-16,1.362071849822713245e-23,7.021730029086054177e-09,9.204232488801981082e-01,4.919548509359673513e-03,5.207279649322222280e-03,7.062296829080774073e-12,1.837989129760767909e-07,1.219176979841312210e-13,5.015984289347120814e-14,1.293006699831702709e-07,2.079584369729321768e-24,1.104736669856207871e-03,5.110795949334781066e-13,1.183168369845999244e-04,5.748437399251785411e-09,2.478254769677431062e-05,3.467395259548685541e-15,1.066006959861248894e-06,3.008153389608459512e-07,0.000000000000000000e+00,2.627249079658038670e-15,0.000000000000000000e+00,4.192869119454257434e-06,6.048290289212755840e-23,6.314156449178151706e-06,8.890564758842807269e-10,5.007649569348205374e-09,4.038960409474290675e-12,3.349130149564078422e-21,1.011980459868280938e-05,3.562817299536265358e-11,1.173660019847236830e-14,4.712280859386650840e-08,1.583287719793919734e-09,6.910212789100568905e-07,7.350861109043214182e-18,5.304871179309519902e-02,0.000000000000000000e+00,7.497026949024189683e-10,2.067318489730918505e-08,4.119979899463745161e-10,1.918728209750259014e-09
3.749999999999999861e-03,2.850317180000000103e-02,0.000000000000000000e+00,4.306471619999999803e+02,4.721467260000000166e-01,8.784691986634164396e-01,6.167409968236286719e-03,-6.610177963514903451e-10,1.622495054816148877e+04,-2.419088666666666665e+00,1.939368350771473841e-03,1.533286780609936268e-13,1.428378620568204087e-15,8.084866993216131148e-07,1.809271950719721937e-15,2.226181560885567151e-02,5.503709582189356626e-12,1.457509570579792127e-11,9.412233993744153313e-23,7.218429872871466995e-27,5.151269572049157377e-16,2.798408701113197358e-22,1.356429950539582925e-08,8.644914373438915556e-01,8.362454523326554034e-03,9.790074023894456898e-03,1.577631780627576429e-11,3.486621641386965777e-07,3.552244791413070334e-13,7.786059003097267665e-14,2.469244170982256714e-07,5.651103022247988795e-23,2.052117470816324733e-03,3.408916701356055271e-12,2.226716130885780028e-04,1.150741790457761018e-08,4.838080271924571619e-05,1.502211070597574179e-14,2.149331040854996173e-06,6.065122892412684820e-07,0.000000000000000000e+00,1.590285800632609982e-14,8.860228593524568466e-15,6.987521242779611867e-06,1.742041040692977833e-21,1.073956800427216188e-05,1.572284250625449028e-09,9.438470783754590729e-09,6.623361372634749485e-12,8.568046093408339578e-23,1.936654420770394277e-05,6.376183692536423200e-11,4.413645471755732483e-15,8.869523983528264933e-08,2.980089221185468967e-09,1.300650720517394255e-06,2.681366321066637598e-17,9.078894723611552475e-02,0.000000000000000000e+00,1.636332040650927101e-09,4.462863761775311484e-08,8.184288133255680958e-10,3.874251231541163042e-09
4.499999999999999660e-03,2.668885530000000145e-02,0.000000000000000000e+00,4.979904430000000275e+02,4.201741920000000019e-01,8.109172383538116868e-01,9.088064522652643251e-03,-1.004488044699289644e-08,2.141697965697788823e+04,-3.749771733333329582e+00,2.251199940151539687e-03,7.732760400520530753e-13,3.759054550253040727e-15,1.233935410083062456e-06,3.447178650232047364e-15,3.301250860222223332e-02,1.323575070089096603e-11,2.231879500150238872e-11,1.563279400105232374e-24,1.938347780130480038e-25,1.514260400101932469e-15,5.394770120363149816e-21,2.548589780171558704e-08,7.905430550532154266e-01,1.285551690086537101e-02,1.630015970109724779e-02,2.248127290151332779e-11,5.814700270391416805e-07,1.070402260072054111e-12,9.791114090659089098e-14,4.141791240278804789e-07,1.144012070077009262e-21,3.380789710227578067e-03,1.910726890128620708e-11,3.702255290249217563e-04,2.046012720137727566e-08,8.296225520558460711e-05,5.399123250363442207e-14,3.773842110254036034e-06,1.064902080071684069e-06,1.659854510111732945e-19,8.220923590553391549e-14,2.751823990185239101e-14,1.048153820070556491e-05,4.246712930285867785e-20,1.651188550111149756e-05,2.436545450164016293e-09,1.573272670105904916e-08,9.526934580641305835e-12,6.232469610419538618e-22,3.250031400218776021e-05,8.336170960561150442e-11,1.534357930103285486e-15,1.476967110099422208e-07,4.962502650334050886e-09,2.165866080145795624e-06,7.874442940530067966e-17,1.411345440095004844e-01,0.000000000000000000e+00,2.978097320200470879e-09,8.230676000554048224e-08,1.366802050092006170e-09,6.767636670455564204e-09
