x,Z,T,rho,PV,SourcePV,psi,mu,Cps,alpha,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.043652,294.0,1.155616138991623,2.4570959809319207e-09,2.123525030492072e-06,1.140504454963358e-05,1.7868977759074012e-05,1062.0750295096072,2.174981964858395e-05,9.87074435677109e-09,-5.377242429279232e-15,-2.646909848192623e-14,0.2227422629150393,-1.445967093726651e-13,3.981679258485436e-11,3.130251709845282e-14,5.777677434988712e-14,1.263663394036976e-13,1.875727832492447e-29,8.332130162185431e-15,1.148151160157381e-29,-9.309049176516492e-14,0.04365199930235829,4.025950414788773e-12,2.235783299519005e-13,-5.985255480131755e-22,1.765134748505554e-14,7.630588566031702e-30,8.526581323546038e-22,2.955011828313265e-15,-1.183313438628243e-13,1.174840117739814e-16,7.161271516860569e-33,-1.499113008776721e-13,3.300710602478414e-22,1.565624040240675e-15,8.084334312562033e-30,-1.691562425351594e-15,-4.14709054280445e-19,-1.061643281402727e-13,2.556541826380169e-13,-2.214484211780284e-16,-2.461403012650134e-16,-5.48071590442014e-31,3.071649622349987e-15,-2.297528858178258e-14,-3.20556751568539e-15,-7.708259515424243e-14,2.581484353152901e-14,-3.111667234563101e-16,4.059923824071299e-16,-3.702714887818178e-30,6.013478937620935e-18,8.535758023303036e-19,3.063158356621139e-15,3.146786238508367e-16,0.7336057278677987,3.387518076698939e-70,2.09887696693991e-13,-1.437703797528503e-15,4.829208283802981e-27,-1.149406113975888e-16
0.008,0.043652,294.0000454855358,1.1556120367220335,6.903321339514504e-08,1.8100023744876334e-12,1.1405004063380539e-05,1.786897888960749e-05,1062.0785359820165,2.1750096060109428e-05,2.749262242668434e-07,-2.226351951572146e-20,4.305253253665434e-14,0.2227422118622182,3.808870267915577e-16,3.743150651032386e-09,3.187503210055736e-12,4.475097584435842e-12,2.348169737801838e-20,7.129190209029461e-37,3.289969456453459e-20,1.057537180588696e-27,1.031471989200856e-13,0.04365197929888542,4.108057144083693e-10,2.994409965096765e-11,-8.056288346818791e-20,2.226527676156457e-12,1.04202566197264e-27,1.16497737778052e-19,2.468782510852263e-13,-1.294433429005797e-20,1.817593513354748e-14,9.162946968924837e-31,2.141212564201618e-13,4.679605875952306e-20,4.394042499917381e-13,6.795209962578445e-28,6.610221056524126e-15,1.712141297787928e-18,-9.880085666762927e-15,1.89336621866224e-16,1.401223889583517e-15,-8.752881655514375e-17,-5.649382876214093e-29,3.160365654575426e-13,-1.174958479500171e-14,-3.116086839079635e-15,-7.696070819141692e-14,7.905575671691992e-21,-1.11898286834016e-16,4.058932647823014e-16,-2.057635198898599e-37,1.780675618329086e-17,9.938327522953617e-19,3.180891335695336e-15,4.214385381108491e-14,0.733605529717336,5.253403449399151e-69,2.098626364761888e-13,-1.033154485761381e-15,7.634427546267511e-25,4.603004941047378e-15
0.011,0.043652,294.0011547859608,1.155579024957468,5.692466141545782e-07,2.1425531543097736e-13,1.1404678262595287e-05,1.7869022984240495e-05,1062.1043010447208,2.1752210597510907e-05,2.209309869466819e-06,1.353528318477769e-23,7.481591976728609e-14,0.2227418110506723,5.874130756997602e-17,9.393099893669509e-08,9.483637614764885e-11,1.217518602871771e-10,1.206216606072841e-26,1.443203695823153e-38,3.784989495037778e-25,2.124656325930773e-28,1.277445548397076e-12,0.04365180387698211,1.115875023779294e-08,1.059262059041667e-09,1.16465829182368e-24,7.962491466443197e-11,5.186776811928558e-27,4.244392484090372e-17,8.960849027105826e-12,-3.852546941314005e-27,6.101745491239251e-13,5.817317245860215e-30,1.260891423890288e-11,1.282141650467412e-18,1.659624974063799e-11,3.932915465567629e-26,3.438941475186119e-13,8.812159838273652e-17,-2.14683219421003e-15,3.885198316078184e-19,2.811857674216848e-14,3.873539244626582e-15,3.433339242175719e-32,4.326312923563209e-13,3.40607303335917e-13,8.11208095667338e-18,-7.636163403613207e-14,6.616461869188331e-27,6.986732139505345e-15,4.095146354377521e-16,9.498826992102737e-39,4.281844171270671e-16,5.874436198405249e-18,7.249760135041952e-15,4.215248530711767e-14,0.7336040692755693,1.131423928688786e-68,2.09606330775843e-13,1.825327676387416e-14,4.788315484032992e-23,1.980347415616935e-13
0.012,0.043652,294.0101342116288,1.1554699178755774,1.9685569594393407e-06,5.460672690926599e-12,1.1403601459418475e-05,1.7869418753298622e-05,1062.1719350563537,2.1758414415723757e-05,7.182898344172078e-06,4.837387363181462e-22,3.361915045803056e-13,0.2227405369397318,1.495887508238415e-15,8.230375859929714e-07,8.956466294881727e-10,1.152987155713391e-09,2.030992023649446e-32,9.64491200929399e-41,2.016796405221912e-24,4.602358852973121e-26,1.069358525128425e-11,0.04365112871235224,1.052412773372354e-07,1.280500808117804e-08,8.05315593108371e-23,9.7392974490437e-10,4.380546654261758e-25,3.535875443072155e-15,1.114325862127702e-10,-3.618909905195937e-33,7.008839223677206e-12,1.757623852774508e-27,1.516553717798316e-10,1.195500280770292e-17,2.129961716533336e-10,2.049325513136e-24,4.844780301706492e-12,1.241213046352985e-15,-9.87910344695901e-16,2.87664675111695e-21,1.759917501392023e-13,3.667291834718782e-14,1.227939089045568e-30,1.603462045154715e-12,3.991835282954274e-12,3.59641502584868e-14,-7.122901183255318e-14,1.769194478807824e-32,9.021979787852073e-14,4.558950643842352e-16,-7.943248172680486e-40,5.131100058536683e-15,6.180600309720792e-17,5.385206900643387e-14,4.227952303617769e-14,0.7336002068348682,1.490442840812369e-68,2.087273109318591e-13,3.198184286555047e-13,2.584744408414247e-21,2.802497238576022e-12
0.0125,0.043652,294.0538105843975,1.1551677682498027,4.9459868459268635e-06,1.56988288379179e-10,1.1400619474461407e-05,1.7871399213783134e-05,1062.2972565916075,2.177281904917318e-05,1.5930381832431e-05,1.637041700680763e-20,1.289129103397616e-12,0.2227370833249393,4.291669635422293e-14,4.366291773158466e-06,5.08331776460347e-09,6.574958809836293e-09,7.768457702942844e-38,2.935719345667173e-39,1.723453863977171e-22,6.961261178502032e-24,5.639708757062143e-11,0.04364895501440526,5.978803924247908e-07,9.186612549610034e-08,4.126666308499563e-21,7.065205074142044e-09,4.635370916659495e-23,1.097050621166717e-13,8.212435957474782e-10,5.258784071556128e-35,4.790985719037131e-11,3.553778561845453e-25,1.072490888303448e-09,6.686582987803639e-17,1.617248134436158e-09,5.792270717500878e-23,4.003461321536653e-11,1.025657176973195e-14,-6.241496783670767e-16,4.219510873078659e-21,6.82581171922191e-13,1.99710627125341e-13,4.163133047554527e-29,7.795790843681053e-12,2.641340595151659e-11,2.799675281842444e-13,-4.426309079046489e-14,1.112136490516198e-34,6.651594865107685e-13,7.816428011050972e-16,4.880304804887957e-39,3.691567186307516e-14,4.398185031814627e-16,3.687965263160402e-13,4.315345440099578e-14,0.7335929527972175,1.808382051015669e-68,2.062231286016409e-13,3.066804063987587e-12,7.028253211152946e-20,2.334107823787714e-11
0.01275,0.043652,294.1708863499992,1.1545588388627264,9.567270373653532e-06,1.9268057568230383e-09,1.1394609808662482e-05,1.787675435612412e-05,1062.4543721611044,2.1797584561287178e-05,2.58087780332355e-05,2.706412133683092e-19,3.244728349593224e-12,0.2227299707841792,5.244216389312357e-13,1.385956964720827e-05,1.708911570604238e-08,2.217519994286805e-08,6.656296441772341e-43,1.790094763593e-36,5.754162464441018e-21,2.691281523009819e-22,1.784882926422142e-10,0.04364417751217141,2.01059183637221e-06,3.776550258394849e-07,1.315832416772913e-19,2.932431742412117e-08,2.092084928465394e-21,1.318190687894163e-12,3.456494847433921e-09,2.560821944326941e-33,1.888297934233427e-10,1.765091332934355e-23,4.35114908258966e-09,2.402249909445582e-16,6.987350196207669e-09,7.963080957116454e-22,1.863634357049426e-10,4.77448726262714e-14,-4.817085597997364e-16,2.900512703983e-20,1.676866161712927e-12,6.456195490552423e-13,6.917603305933517e-28,2.570409741798233e-11,1.008162583156736e-10,1.168714272941715e-12,3.335698565286516e-14,1.042394658586077e-33,2.794127853469214e-12,1.9996806738084e-15,2.614412580577282e-36,1.522461959525034e-13,1.811439304085438e-15,1.51156515508208e-12,4.632507516398688e-14,0.733583710906206,2.107891555043985e-68,2.019004242192322e-13,1.626241090021578e-11,7.223990923958064e-19,1.094389878292581e-10
0.013,0.043652,294.6277780017641,1.152487778314609,2.257293374809994e-05,2.5773912303628583e-08,1.1374170030245336e-05,1.7897707831963908e-05,1062.7992610465246,2.1873506642945437e-05,4.396670671607231e-05,6.197913213707854e-18,9.260209018967927e-12,0.2227044749485257,6.902175343758681e-12,5.090654249420845e-05,6.701282418126583e-08,8.714741567635772e-08,-2.815439074710777e-46,1.287107978515977e-33,2.629650866841747e-19,1.289607775681824e-20,6.498155660687731e-10,0.04362733507511705,7.879384621758505e-06,1.849274914407589e-06,7.546918950775289e-18,1.450882095300164e-07,1.34208894575602e-19,1.870729425591077e-11,1.736867136244276e-08,1.643663862422845e-31,8.826832648202549e-10,1.131347650449225e-21,2.099681649647808e-08,1.768976037206497e-15,3.613770496600868e-08,2.689195266802237e-20,1.045756606744653e-09,2.679147172258462e-13,-3.570693033461527e-16,2.89020345804355e-19,4.608615714453826e-12,2.419168678982184e-12,1.616129355881264e-26,1.007853688121131e-10,4.543959564381966e-10,5.77783189041853e-12,3.569394883086093e-13,5.436068465663944e-32,1.400591168685496e-11,8.465696137622977e-15,1.860004804941919e-33,7.482317898515426e-13,8.899469520882814e-15,7.416960595395829e-12,6.267405960961071e-14,0.7335632103877114,2.624657222519494e-68,1.896748034985034e-13,1.05112137658644e-10,1.007480610285984e-17,6.189642052635497e-10
0.01325,0.043652,296.4044511396405,1.1450408962690417,6.403929215826033e-05,3.3608580487832945e-07,1.1300675018692733e-05,1.7979128825059488e-05,1063.652477245874,2.2131736060234375e-05,7.727492150728501e-05,1.626705003246842e-16,2.840029742275218e-11,0.2226056457868917,8.462838249050832e-11,0.0001949986953741973,2.754813517970302e-07,3.562764918503962e-07,1.485652034103517e-43,9.923703997502958e-31,1.179043543110908e-17,5.911092841382445e-19,2.423395822642264e-09,0.04356587980119724,3.219785623047195e-05,9.404932950190077e-06,4.612437572378312e-16,7.448092326871016e-07,8.48133158244184e-18,2.639887008896538e-10,9.05778685961522e-08,1.153236866032752e-29,4.289303505899838e-09,7.207100530744124e-20,1.052546461729281e-07,3.762714137054948e-14,1.939029214562821e-07,1.531793348185953e-18,6.076827866377059e-09,1.556835977829901e-12,-2.094097980326957e-16,4.031460837572909e-18,1.323341636966779e-11,9.450441695471839e-12,4.58316741489947e-25,4.173186030298019e-10,2.125515164447183e-09,2.961147936563683e-11,1.702068093588172e-12,3.944590463663982e-30,7.285665512917123e-11,4.266875298541824e-14,1.414056951653265e-30,3.819097163307737e-12,4.542113519804628e-14,3.784497491814893e-11,1.46678113849209e-13,0.7335128114972009,3.513256630058176e-68,1.692362709920575e-13,7.015621087609041e-10,1.607042194456361e-16,3.624667933528783e-09
0.013375,0.043652,299.2007910136327,1.1338675751063492,0.0001232031918965665,1.5880624937475666e-06,1.1190402912473216e-05,1.8106816123110816e-05,1064.668088672678,2.251503644628456e-05,0.0001042442241832896,1.199206896887937e-15,5.678050965840738e-11,0.2224442453964337,3.637491815429852e-10,0.0004216509670353237,6.351833872723188e-07,8.007514470146059e-07,6.32262414093927e-41,5.318291473304856e-29,1.054818101956085e-16,5.361951759340993e-18,5.08802977131576e-09,0.04347294982398672,7.281354021278113e-05,2.480386986016012e-05,5.221394089387061e-15,1.974682165964176e-06,9.698539579710877e-17,1.383309168505477e-09,2.431844319857091e-07,1.630458199390634e-28,1.094816000544324e-08,8.55211792849526e-19,2.746865708353874e-07,3.904034668429354e-13,5.317382018253457e-07,1.872632252899063e-17,1.767405046171021e-08,4.527949611233917e-12,-7.405182068395794e-17,2.414874768886547e-17,2.377798613344241e-11,2.070907299180566e-11,3.810268138697522e-24,9.709246334501988e-10,5.249332419528118e-09,7.851367872106382e-11,3.953959541385828e-12,5.695477382726818e-29,1.952299984455413e-10,1.142964003920796e-13,7.447751686665808e-29,1.009891213278584e-11,1.201066962379293e-13,1.000691808568247e-10,3.181091762275147e-13,0.7334547769082476,4.175900539092452e-68,1.970145584524083e-13,2.267813443443648e-09,8.961920738249845e-16,1.060364157521846e-08
0.0135,0.043652,305.9255393717021,1.1082166415994414,0.0002590577655861462,7.907061256378871e-06,1.0937247881563688e-05,1.841143261520608e-05,1066.784625909657,2.342204472457544e-05,0.0001420378479641367,9.900939251070109e-15,1.260663564881587e-10,0.2220372090744769,1.472006152203029e-09,0.0009652418889334263,1.58487118193973e-06,1.908337667753409e-06,3.12676507078248e-38,3.259246266500599e-27,9.332683879857505e-16,4.873064165982033e-17,1.128121331009731e-08,0.04325538840548305,0.0001757248637311027,7.122591372779934e-05,6.063583414837373e-14,5.696188699372614e-06,1.128054661489048e-15,7.749484650626547e-09,7.120227674770855e-07,3.299456008023484e-27,3.029636887256119e-08,1.120234857341101e-17,7.792815166501276e-07,3.51002602765065e-12,1.596048392805265e-06,2.497826803334466e-16,5.667149198038441e-08,1.451873987858623e-11,1.922080977854568e-16,1.563235292995291e-16,4.42845972429679e-11,4.81487877066e-11,4.161246705449953e-23,2.456058456915018e-09,1.393651225777341e-08,2.268292660156548e-10,9.670159660802671e-12,1.142848647447143e-27,5.702706685951016e-10,3.351902063184342e-13,4.369488617216991e-27,2.90884286271724e-11,3.459481746365163e-13,2.882286940950525e-10,8.356662059907161e-13,0.7333407276024109,5.034172429694603e-68,4.313278029512275e-13,8.199975369329089e-09,6.418689326636232e-15,3.422722685851553e-08
