x,Z,T,rho,PV,SourcePV,psi,mu,Cps,alpha,Y.H2,Y.H,Y.O,Y.O2,Y.OH,Y.H2O,Y.HO2,Y.H2O2,Y.C,Y.CH,Y.CH2,Y.CH2(S),Y.CH3,Y.CH4,Y.CO,Y.CO2,Y.HCO,Y.CH2O,Y.CH2OH,Y.CH3O,Y.CH3OH,Y.C2H,Y.C2H2,Y.C2H3,Y.C2H4,Y.C2H5,Y.C2H6,Y.HCCO,Y.CH2CO,Y.HCCOH,Y.N,Y.NH,Y.NH2,Y.NH3,Y.NNH,Y.NO,Y.NO2,Y.N2O,Y.HNO,Y.CN,Y.HCN,Y.H2CN,Y.HCNN,Y.HCNO,Y.HOCN,Y.HNCO,Y.NCO,Y.N2,Y.AR,Y.C3H7,Y.C3H8,Y.CH2CHO,Y.CH3CHO
0.0,0.115366,294.0,1.0949146446827362,2.277189527592692e-06,3.767092744954524e-09,1.0805967379054878e-05,1.7135157626431514e-05,1148.6613770233023,2.1971565772577795e-05,9.145312919449944e-06,3.738460005796334e-18,6.246121628924595e-18,0.2060374548798531,1.478520029321493e-17,3.900157568628894e-08,7.603783446755738e-13,2.386820173314846e-11,-3.268255153535882e-16,3.518474573607728e-17,4.839668936603791e-17,5.239079504624644e-32,2.007207253466907e-16,0.115363789119303,9.420828768607181e-09,2.337208736246116e-10,2.204892267248438e-24,2.525974022713024e-11,2.40567788458414e-30,2.129218453585204e-22,7.478500874653278e-12,3.324492690991436e-16,4.347767603657803e-11,-1.474779532348124e-32,5.969831022624075e-11,1.471481111512518e-27,1.21582958157602e-11,3.041296219622776e-27,1.997680241218694e-12,9.427446719766343e-16,5.99856034815036e-16,-4.576180443372938e-16,8.170799885472885e-18,5.103441546655919e-15,3.730432312221617e-34,3.248997718872514e-17,-2.202122473129288e-16,1.630684658629975e-16,5.141787581388904e-17,-1.268861932921118e-17,1.820500574349253e-15,-2.345131082673711e-15,2.296911965217149e-26,2.356931264698381e-18,3.896103925034897e-20,3.933888556921089e-17,-1.39853106117995e-18,0.6785895618570481,2.028675166076965e-51,4.33698834744523e-22,1.596673821844044e-14,1.383265745781572e-25,2.961680381923077e-14
0.008,0.115366,294.0060954878101,1.0945300244727845,9.195480998690494e-06,1.377164968780701e-16,1.0802171472714377e-05,1.7135381742676682e-05,1149.0210503419555,2.199843410723308e-05,3.666254553025658e-05,7.212452801069659e-24,5.083912219534553e-17,0.2060314280311584,-3.355815738247242e-20,4.428741994829808e-07,9.214265707838624e-12,2.909875085186955e-10,-8.882300902293478e-24,1.50850117287772e-25,2.704524588145183e-23,5.768289791941929e-31,1.039978031330039e-15,0.1153568901185706,1.144775748013326e-07,3.657005663230818e-09,3.481132703928195e-23,4.017038077747549e-10,3.80148501432302e-29,3.407380062940252e-21,1.208856810458636e-10,5.00681982171616e-24,6.476951656437263e-10,-2.225086210529077e-31,9.218820923037234e-10,2.434405825128167e-26,2.027032302705419e-10,3.083080407757164e-26,3.641550074681568e-11,1.718250905736955e-14,8.81103602002129e-18,-5.032440425578887e-20,7.741727110032858e-18,5.930578939299347e-14,1.625734034225588e-32,3.975813032778855e-16,3.445718672451148e-15,2.572379821381659e-15,5.108285420537046e-17,-5.43915902042661e-25,8.911417953472782e-15,-2.345125846073715e-15,2.325373158449267e-25,3.702616830114502e-17,6.122314763913058e-19,6.180814055675477e-16,-2.185674949009591e-17,0.6785744556635023,4.187828867893463e-52,9.132984109167114e-21,3.35079120553581e-13,2.531526088426646e-24,5.443472787602502e-13
0.012,0.115366,294.0325371959391,1.0938426187652261,2.072363137795639e-05,1.8577944277505204e-16,1.0795387305849751e-05,1.7136489347317414e-05,1149.6126946660145,2.2044263419548504e-05,8.148436950239688e-05,1.223652202152468e-25,2.008498404479449e-17,0.2060210302807934,2.143481887058187e-20,2.213438014985667e-06,4.87042416437942e-11,1.545795004216545e-09,-5.195928435644129e-31,1.402147251322843e-33,1.301505699071917e-26,4.287710790648344e-34,5.291472826796125e-15,0.1153447665191333,6.064216030999029e-07,2.417407053294259e-08,8.833674434752937e-26,2.694018552616629e-09,1.36597367998375e-28,9.171403349722294e-20,8.226226506870931e-10,1.576871643222353e-31,4.099176376601647e-09,1.785529970853948e-30,6.023188516706184e-09,3.728349568231077e-25,1.417945001916515e-09,7.704214325544712e-26,2.759975197692402e-10,1.302273137718073e-13,2.72316120500707e-19,-1.187548500720297e-23,7.277786685960839e-18,3.02323210985853e-13,2.759998283283485e-34,5.252827409036964e-16,2.350569164108092e-14,1.712768471440347e-14,5.096087704106378e-17,-4.918663606432597e-32,5.273352918705827e-14,-2.345098222336465e-15,2.58338354172277e-32,2.456552985252208e-16,4.062002107443605e-18,4.103448579333027e-15,-2.126062331634774e-17,0.6785498578618276,3.499932831638947e-52,7.904670984488766e-20,2.915573920374627e-12,6.538516373811809e-24,4.156945996582034e-12
0.016,0.115366,294.1937580970234,1.0917700978038434,5.113956603246446e-05,3.5451315188631404e-15,1.0774933114274298e-05,1.714352876128167e-05,1151.1294210079361,2.2171108545680357e-05,0.0001938275250708762,2.04343235921988e-24,6.435044556281054e-18,0.2059912530444188,4.069392439757854e-19,1.315634273550513e-05,3.081148914017192e-10,9.826257198654236e-09,-3.262367281267754e-38,7.478171765236579e-42,3.366991191998619e-26,2.876269958424764e-32,3.135335445620269e-14,0.1153095550195072,3.843061622814468e-06,1.950170814482658e-07,2.994289121617239e-25,2.207491998283468e-08,3.660227681745723e-27,3.427288562009973e-18,6.847672145381274e-09,3.648780199712144e-37,3.15464370641058e-08,1.981368329703266e-28,4.79802253403926e-08,2.380394455429421e-23,1.216017735877954e-08,1.933828846274072e-25,2.580060225600981e-09,1.217380416374462e-12,8.849808236900084e-21,6.913082474631984e-25,6.412471193163598e-18,1.836588257133805e-12,4.636017122774477e-33,1.246415881648851e-15,1.765988111952923e-13,1.392576988972218e-13,5.079458428923134e-17,-4.565149809457721e-39,4.285344204411661e-13,-2.344854713578421e-15,2.827147894141742e-39,1.9896552098171e-15,3.289977665353012e-17,3.324255445433446e-14,-1.99885985988444e-17,0.6784880365910532,4.183609523736007e-52,8.513187274595842e-19,3.160613887854218e-11,1.672268130354779e-23,3.917600753167329e-11
0.018,0.115366,294.5807611759926,1.088771486656949,8.707476202877759e-05,3.3796916833175285e-14,1.0745339123187254e-05,1.7160675930773733e-05,1152.8229338208027,2.2333749656738813e-05,0.0003134917117738879,2.574861210899047e-23,2.926418981209473e-18,0.205950142133871,3.843118269093816e-18,3.987231596576787e-05,9.825958926651732e-10,3.134272859693009e-08,-4.651449055901393e-45,-2.715035447291278e-41,5.946685490040281e-26,8.023299587473216e-31,9.507137640994511e-14,0.1152616196038,1.223032579407539e-05,7.495392538403738e-07,3.035405473620033e-24,8.590556284518525e-08,1.250767357547582e-25,3.311892034366809e-17,2.698717195298111e-08,1.303419465524598e-35,1.167875881124729e-07,6.342358172822185e-27,1.825608538284019e-07,4.907649412078205e-22,4.909179251375647e-08,4.486616696205465e-25,1.117173992843341e-08,5.271294315562946e-12,6.110359422017376e-22,2.202291385213717e-24,5.805843957112006e-18,5.658938840179489e-12,5.934189111147365e-32,3.142849700073051e-15,6.336290645190925e-13,5.385927525762515e-13,5.062274452558923e-17,3.85313545266043e-39,1.683236029194756e-12,-2.34402739022671e-15,1.993873778909861e-41,7.671577861542e-15,1.268527678122716e-16,1.281804422740293e-13,-1.894103529681688e-17,0.6784213891999903,6.728171153608583e-52,4.152412174280333e-18,1.547361061967932e-10,2.947882605588236e-23,1.707639232637103e-10
0.02,0.115366,295.93767289018,1.081054115098184,0.00016158494296190923,4.099626619768491e-13,1.0669174587694883e-05,1.722102634839972e-05,1156.0422732595964,2.2707406807755513e-05,0.0005232031737526779,5.1085508987133e-22,1.221702914724616e-18,0.2058449440202819,4.528571107138836e-17,0.0001355684488675977,3.5551589681328e-09,1.129514456494162e-07,2.949534082359396e-48,1.677199947181567e-41,1.133878549258993e-25,3.203616135142683e-29,3.241433598113025e-13,0.1151459215897145,4.396667740834896e-05,3.330063625571718e-06,1.39229046719641e-22,3.869298622735441e-07,6.676014441842495e-24,4.05549454075759e-16,1.232822113967606e-07,7.416256333835609e-34,4.976049446032223e-07,3.226594220425785e-25,8.01994223293283e-07,1.721118307517558e-20,2.304071763907073e-07,8.227109967296134e-24,5.66686607215676e-08,2.67386461306323e-11,4.046218967350465e-23,8.137511451232e-24,5.085988515250167e-18,1.960625894434164e-11,1.24656141559679e-30,1.045466303170153e-14,2.602097818604993e-12,2.409697512628007e-12,5.017852451899544e-17,2.309269485390186e-37,7.675744619421233e-12,-2.340035308282879e-15,2.798033574456518e-40,3.420556025859823e-14,5.656033844911554e-16,5.715336790064178e-13,-1.724040139191e-17,0.678300850800997,1.494522087753751e-51,2.432120656903614e-17,8.990974415763878e-10,8.30773953001675e-23,8.726020734171045e-10
0.022,0.115366,300.6173782815986,1.0595452515358263,0.00033269491977353557,5.3146868516108155e-12,1.0456898608791769e-05,1.7428473620873264e-05,1162.5538215666616,2.3673787566453854e-05,0.0008892376527425615,1.260181520905356e-20,2.055509014821282e-18,0.205534380832744,5.350927647394568e-16,0.0004757040395553955,1.354326178091967e-08,4.205581506716682e-07,5.885313605788551e-41,3.311091673464304e-35,9.360589372261455e-25,1.347501188600044e-27,1.153801070206764e-12,0.1148380930513644,0.000163369631614403,1.525641436580098e-05,7.55932310427305e-21,1.795696303001313e-06,3.663142182212218e-22,5.356375027646455e-15,5.801924183726171e-07,5.882063477211035e-32,2.187738603330645e-06,1.87677794115096e-23,3.633248044632305e-06,7.487981950247609e-19,1.114446539601059e-06,4.912392050996068e-22,2.957549527074403e-07,1.39549575919215e-10,2.313841996145093e-24,3.395296900908459e-23,4.542492205054433e-18,7.012564629367184e-11,3.743488862613223e-29,3.925018316038483e-14,1.102322442877278e-11,1.111707984464327e-11,4.882480165253718e-17,1.874179842119212e-35,3.607345320574434e-11,-2.320968613671804e-15,2.895813920271469e-33,1.572723925759077e-13,2.600565529367227e-15,2.627848260649408e-12,-1.437343308137298e-17,0.6780739069733438,4.119418494404582e-51,1.55443404565271e-16,5.366844690083152e-09,2.801855658334144e-21,4.587282125021871e-09
0.024,0.115366,316.1404295647698,0.9998570392031155,0.0007679503952984394,7.091017294552901e-11,9.86782175379339e-06,1.8105194701133864e-05,1176.9093111219076,2.6443584826795258e-05,0.001517970290861205,3.897663540071211e-19,1.759245136963316e-17,0.2045278338611643,5.424190565467292e-15,0.001651938630611117,5.458427826571497e-08,1.554064507523283e-06,1.11931525534823e-33,-7.673800364710284e-34,4.01482901360033e-23,5.227136169222634e-26,4.325643029914055e-12,0.113965088185598,0.0006033318639941881,6.904970323876436e-05,3.493718160948903e-19,8.213291541768695e-06,1.658956631988719e-20,7.350947130493577e-14,2.690680337214376e-06,9.682229218874794e-30,9.513979192058791e-06,1.153079499872598e-21,1.625780453031662e-05,2.908033406282117e-17,5.320380938098663e-06,2.818004900865353e-20,1.518897077659181e-06,7.166793655347818e-10,9.198080046313525e-26,1.804685578860174e-22,5.46581425610796e-18,2.483938561534741e-10,2.138698322807931e-27,1.60983031356216e-13,4.619200893066193e-11,5.066773153427008e-11,4.459786127683721e-17,2.856576081078645e-33,1.670083855625621e-10,-2.232485887292515e-15,-1.268233794834739e-33,7.144095532618e-13,1.181306441627734e-14,1.193702007912831e-11,-9.458589668106611e-18,0.6776196072940505,1.24649096776e-50,1.217437411696404e-15,3.151457846312101e-08,2.644174709476411e-19,2.372734400829074e-08
0.025,0.115366,336.3614013750702,0.9342856894670089,0.001266594592607642,3.8565411178412e-10,9.220682846948022e-06,1.8961732199590316e-05,1191.7575013262963,2.9928045587108106e-05,0.001989415918229094,3.92107582558415e-18,8.615362858544853e-17,0.2031419346150531,2.179272821290406e-14,0.003249125888892855,1.337639827233051e-07,3.193285300144158e-06,9.476746289353119e-33,-4.663616726801877e-34,5.190149339465549e-22,5.521706532611968e-25,1.105856735138412e-11,0.1129098780695533,0.001242678631360208,0.0001627352848690343,3.342917205437559e-18,1.944803532689675e-05,1.538279957492242e-19,4.01156813380403e-13,6.433634010825194e-06,4.168363561357848e-28,2.182535756697391e-05,1.575136116116563e-20,3.799768395286451e-05,2.51590343044753e-16,1.301553999431076e-05,3.275796909423723e-19,3.905263493485625e-06,1.842667530412056e-09,5.161328823201885e-27,5.632633523231969e-22,8.857082817519368e-18,4.954639989508293e-10,4.382036362342382e-26,4.153135649418178e-13,1.032040331779159e-10,1.200110096004101e-10,3.960880861442753e-17,1.079200903182815e-31,3.986353680733491e-10,-2.075082472459056e-15,2.291173690533741e-35,1.688232051362245e-12,2.791563213427402e-14,2.820856792209225e-11,-6.101472370267482e-18,0.6771981251624747,2.339222640156461e-50,6.608288130361956e-15,8.95454292108185e-08,5.165827439211541e-18,6.131869036878939e-08
0.026,0.115366,375.4829688085005,0.8305457214678504,0.002189385948206876,2.611888874000407e-09,8.196848965880586e-06,2.0548866144435187e-05,1218.1425986582267,3.692027583660839e-05,0.002594422626113148,6.505623506883456e-17,5.066356506224828e-16,0.2002160519071571,9.312001184138103e-14,0.006459405805101287,3.594629324941849e-07,6.705007668734305e-06,-2.091646983818384e-34,1.346968299505181e-34,9.107832863988724e-21,7.853041251232673e-24,3.557615008583662e-11,0.1109117897526377,0.00262285368345297,0.0003973953425826102,3.656123986212518e-17,4.755305811532638e-05,1.570073474968176e-18,2.523411472246579e-12,1.590526275523308e-05,5.306593932996047e-26,5.176309452242442e-05,3.224737250270808e-19,9.18671735471132e-05,2.350331634772723e-15,3.312766168791899e-05,4.572728196913206e-18,1.047216798378837e-05,4.941211352213065e-09,1.621692336601664e-28,2.234837803368919e-21,1.88819918551824e-17,1.002306690566173e-09,2.284424872186033e-24,1.219225083618138e-12,2.374657703774684e-10,2.947537816513399e-10,3.097027605527337e-17,1.05955128263221e-29,9.827286612368546e-10,-1.67643998943599e-15,3.231172948303963e-34,4.135743590566e-12,6.838627340839234e-14,6.910391188174622e-11,-2.496689354190733e-18,0.6765398858292497,4.541286725779703e-50,4.745129224638457e-14,2.692261380766322e-07,1.634814158524806e-16,1.653667813397073e-07
